train_loss,step,epoch,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_em,test_loss
0.84071284532547,9,0,,,,,,
0.36577117443084717,19,0,,,,,,
0.5093432664871216,29,0,,,,,,
0.25186169147491455,39,0,,,,,,
0.40981680154800415,49,0,,,,,,
0.20594345033168793,59,0,,,,,,
0.3720912039279938,69,0,,,,,,
0.4481288194656372,79,0,,,,,,
0.2856660783290863,89,0,,,,,,
0.46779122948646545,99,0,,,,,,
0.4658260941505432,109,0,,,,,,
0.365263432264328,119,0,,,,,,
0.25912123918533325,129,0,,,,,,
0.1987968236207962,139,0,,,,,,
0.254230260848999,149,0,,,,,,
0.2366895228624344,159,0,,,,,,
0.2777896523475647,169,0,,,,,,
0.2583223879337311,179,0,,,,,,
0.23996266722679138,189,0,,,,,,
0.32028183341026306,199,0,,,,,,
0.29098647832870483,209,0,,,,,,
0.25239983201026917,219,0,,,,,,
0.12921074032783508,229,0,,,,,,
0.21295969188213348,239,0,,,,,,
0.22226788103580475,249,0,,,,,,
0.2661815583705902,259,0,,,,,,
0.19956734776496887,269,0,,,,,,
0.3295377194881439,279,0,,,,,,
0.2303747832775116,289,0,,,,,,
0.3219659626483917,299,0,,,,,,
0.2085876762866974,309,0,,,,,,
0.27386540174484253,319,0,,,,,,
0.2613474726676941,329,0,,,,,,
0.23907692730426788,339,0,,,,,,
0.2692010700702667,349,0,,,,,,
0.11783447861671448,359,0,,,,,,
0.16070914268493652,369,0,,,,,,
0.23072317242622375,379,0,,,,,,
0.18987400829792023,389,0,,,,,,
0.15663278102874756,399,0,,,,,,
0.10886688530445099,409,0,,,,,,
0.17331115901470184,419,0,,,,,,
0.1428958624601364,429,0,,,,,,
0.2679762542247772,439,0,,,,,,
0.10166040062904358,449,0,,,,,,
0.22523586452007294,459,0,,,,,,
0.12278666347265244,469,0,,,,,,
0.07261417806148529,479,0,,,,,,
0.07481101155281067,489,0,,,,,,
0.24031254649162292,499,0,,,,,,
0.2886376976966858,509,0,,,,,,
0.0981074869632721,519,0,,,,,,
0.1422348916530609,529,0,,,,,,
0.13737384974956512,539,0,,,,,,
0.16299642622470856,549,0,,,,,,
0.22832097113132477,559,0,,,,,,
0.20878218114376068,569,0,,,,,,
0.15193898975849152,579,0,,,,,,
0.14520806074142456,589,0,,,,,,
0.16938427090644836,599,0,,,,,,
0.2365766316652298,609,0,,,,,,
0.0882485881447792,619,0,,,,,,
0.23464033007621765,629,0,,,,,,
0.20017185807228088,639,0,,,,,,
0.20126128196716309,649,0,,,,,,
0.09825879335403442,659,0,,,,,,
0.10061448067426682,669,0,,,,,,
0.26003777980804443,679,0,,,,,,
0.13426265120506287,689,0,,,,,,
0.2499222308397293,699,0,,,,,,
0.13410305976867676,709,0,,,,,,
0.1762232631444931,719,0,,,,,,
0.3498728573322296,729,0,,,,,,
0.1353771835565567,739,0,,,,,,
0.15699942409992218,749,0,,,,,,
0.3443813621997833,759,0,,,,,,
0.19864527881145477,769,0,,,,,,
0.1925515979528427,779,0,,,,,,
0.15315425395965576,789,0,,,,,,
0.2001306116580963,799,0,,,,,,
0.13643142580986023,809,0,,,,,,
0.16798171401023865,819,0,,,,,,
0.18069560825824738,829,0,,,,,,
0.0417790487408638,839,0,,,,,,
0.1389024257659912,849,0,,,,,,
0.12149037420749664,859,0,,,,,,
0.13012690842151642,869,0,,,,,,
0.12700840830802917,879,0,,,,,,
0.1679149568080902,889,0,,,,,,
0.2055022120475769,899,0,,,,,,
0.1362193375825882,909,0,,,,,,
0.2746477425098419,919,0,,,,,,
0.123886339366436,929,0,,,,,,
0.1904185563325882,939,0,,,,,,
0.1316024661064148,949,0,,,,,,
0.101498544216156,959,0,,,,,,
0.20515526831150055,969,0,,,,,,
0.14591090381145477,979,0,,,,,,
0.1267695128917694,989,0,,,,,,
0.23438620567321777,999,0,,,,,,
0.12941624224185944,1009,0,,,,,,
0.057986270636320114,1019,0,,,,,,
0.15908822417259216,1029,0,,,,,,
0.13002833724021912,1039,0,,,,,,
,1046,0,0.825413167476654,0.38521701097488403,0.38251006603240967,0.13595254719257355,0.3070175349712372,
0.10522396117448807,1049,1,,,,,,
0.16748620569705963,1059,1,,,,,,
0.12746164202690125,1069,1,,,,,,
0.15666413307189941,1079,1,,,,,,
0.12313885241746902,1089,1,,,,,,
0.13457833230495453,1099,1,,,,,,
0.12077978998422623,1109,1,,,,,,
0.12172350287437439,1119,1,,,,,,
0.11976601183414459,1129,1,,,,,,
0.12348438799381256,1139,1,,,,,,
0.1286124289035797,1149,1,,,,,,
0.1430738866329193,1159,1,,,,,,
0.07845671474933624,1169,1,,,,,,
0.07699485868215561,1179,1,,,,,,
0.18007054924964905,1189,1,,,,,,
0.07007494568824768,1199,1,,,,,,
0.13012003898620605,1209,1,,,,,,
0.1003727987408638,1219,1,,,,,,
0.11395855247974396,1229,1,,,,,,
0.12938545644283295,1239,1,,,,,,
0.09603201597929001,1249,1,,,,,,
0.0937776044011116,1259,1,,,,,,
0.06432667374610901,1269,1,,,,,,
0.12204515933990479,1279,1,,,,,,
0.157254159450531,1289,1,,,,,,
0.10799003392457962,1299,1,,,,,,
0.14912663400173187,1309,1,,,,,,
0.03852613642811775,1319,1,,,,,,
0.13164664804935455,1329,1,,,,,,
0.1159968450665474,1339,1,,,,,,
0.08933063596487045,1349,1,,,,,,
0.05328717455267906,1359,1,,,,,,
0.16731984913349152,1369,1,,,,,,
0.08044049888849258,1379,1,,,,,,
0.08366631716489792,1389,1,,,,,,
0.1482558697462082,1399,1,,,,,,
0.14325650036334991,1409,1,,,,,,
0.06276948750019073,1419,1,,,,,,
0.12242195755243301,1429,1,,,,,,
0.15056927502155304,1439,1,,,,,,
0.08263686299324036,1449,1,,,,,,
0.04531168192625046,1459,1,,,,,,
0.09632956236600876,1469,1,,,,,,
0.07444865256547928,1479,1,,,,,,
0.05472390353679657,1489,1,,,,,,
0.1242181807756424,1499,1,,,,,,
0.11667830497026443,1509,1,,,,,,
0.09383629262447357,1519,1,,,,,,
0.0777217224240303,1529,1,,,,,,
0.07188889384269714,1539,1,,,,,,
0.14771810173988342,1549,1,,,,,,
0.148341566324234,1559,1,,,,,,
0.08077491819858551,1569,1,,,,,,
0.07330484688282013,1579,1,,,,,,
0.1122516617178917,1589,1,,,,,,
0.20039381086826324,1599,1,,,,,,
0.13377200067043304,1609,1,,,,,,
0.13760201632976532,1619,1,,,,,,
0.07774220407009125,1629,1,,,,,,
0.059772178530693054,1639,1,,,,,,
0.11798485368490219,1649,1,,,,,,
0.154287189245224,1659,1,,,,,,
0.14193062484264374,1669,1,,,,,,
0.10281335562467575,1679,1,,,,,,
0.08476860076189041,1689,1,,,,,,
0.1567395180463791,1699,1,,,,,,
0.04249441623687744,1709,1,,,,,,
0.13093675673007965,1719,1,,,,,,
0.08680059760808945,1729,1,,,,,,
0.07834039628505707,1739,1,,,,,,
0.06232166290283203,1749,1,,,,,,
0.067100390791893,1759,1,,,,,,
0.16243141889572144,1769,1,,,,,,
0.057381752878427505,1779,1,,,,,,
0.03300543874502182,1789,1,,,,,,
0.0991702675819397,1799,1,,,,,,
0.16275502741336823,1809,1,,,,,,
0.12030459195375443,1819,1,,,,,,
0.06046602129936218,1829,1,,,,,,
0.11271660029888153,1839,1,,,,,,
0.05623559653759003,1849,1,,,,,,
0.07539647072553635,1859,1,,,,,,
0.054812151938676834,1869,1,,,,,,
0.09896271675825119,1879,1,,,,,,
0.02272803708910942,1889,1,,,,,,
0.07460315525531769,1899,1,,,,,,
0.08215910196304321,1909,1,,,,,,
0.05468711256980896,1919,1,,,,,,
0.12282538414001465,1929,1,,,,,,
0.0522976890206337,1939,1,,,,,,
0.07578238099813461,1949,1,,,,,,
0.08834346383810043,1959,1,,,,,,
0.06301485002040863,1969,1,,,,,,
0.08577874302864075,1979,1,,,,,,
0.034625183790922165,1989,1,,,,,,
0.17322659492492676,1999,1,,,,,,
0.08627476543188095,2009,1,,,,,,
0.11746024340391159,2019,1,,,,,,
0.0691169798374176,2029,1,,,,,,
0.07091116905212402,2039,1,,,,,,
0.06978391855955124,2049,1,,,,,,
0.08468766510486603,2059,1,,,,,,
0.1149306669831276,2069,1,,,,,,
0.1054820567369461,2079,1,,,,,,
0.039460934698581696,2089,1,,,,,,
,2093,1,0.8356049656867981,0.4274962246417999,0.4324627220630646,0.1319737285375595,0.3552631437778473,
0.0387183353304863,2099,2,,,,,,
0.043268997222185135,2109,2,,,,,,
0.04904267191886902,2119,2,,,,,,
0.0625598132610321,2129,2,,,,,,
0.0409054234623909,2139,2,,,,,,
0.07382258772850037,2149,2,,,,,,
0.08485863357782364,2159,2,,,,,,
0.05642252787947655,2169,2,,,,,,
0.0642516165971756,2179,2,,,,,,
0.016974497586488724,2189,2,,,,,,
0.10621492564678192,2199,2,,,,,,
0.0604078508913517,2209,2,,,,,,
0.030493641272187233,2219,2,,,,,,
0.12487752735614777,2229,2,,,,,,
0.12586824595928192,2239,2,,,,,,
0.055462371557950974,2249,2,,,,,,
0.09934724867343903,2259,2,,,,,,
