step,train_loss,epoch,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_em,val_qa_bert_score,test_loss
9,0.07739043980836868,0,,,,,,
19,0.063747838139534,0,,,,,,
29,0.0512968935072422,0,,,,,,
39,0.06826430559158325,0,,,,,,
49,0.04144179821014404,0,,,,,,
59,0.028698928654193878,0,,,,,,
69,0.04082796350121498,0,,,,,,
79,0.04543312266469002,0,,,,,,
89,0.03582881763577461,0,,,,,,
99,0.04240193963050842,0,,,,,,
109,0.02624305710196495,0,,,,,,
119,0.043137237429618835,0,,,,,,
129,0.061997540295124054,0,,,,,,
139,0.05683062598109245,0,,,,,,
149,0.028361132368445396,0,,,,,,
159,0.0355050154030323,0,,,,,,
169,0.041817087680101395,0,,,,,,
179,0.02211080677807331,0,,,,,,
189,0.028584543615579605,0,,,,,,
199,0.02964184433221817,0,,,,,,
209,0.03482150658965111,0,,,,,,
219,0.022342823445796967,0,,,,,,
229,0.03749152272939682,0,,,,,,
239,0.03324577957391739,0,,,,,,
249,0.033859774470329285,0,,,,,,
259,0.0288380179554224,0,,,,,,
269,0.020871711894869804,0,,,,,,
279,0.03969627991318703,0,,,,,,
289,0.021784907206892967,0,,,,,,
299,0.02323688566684723,0,,,,,,
309,0.02531369775533676,0,,,,,,
319,0.05446543172001839,0,,,,,,
329,0.0457792803645134,0,,,,,,
339,0.026933085173368454,0,,,,,,
349,0.019017711281776428,0,,,,,,
359,0.02168477699160576,0,,,,,,
369,0.044592004269361496,0,,,,,,
379,0.037646494805812836,0,,,,,,
389,0.03115651197731495,0,,,,,,
399,0.027622675523161888,0,,,,,,
409,0.019111862406134605,0,,,,,,
419,0.02016458846628666,0,,,,,,
429,0.01740702986717224,0,,,,,,
439,0.016416780650615692,0,,,,,,
449,0.031791795045137405,0,,,,,,
459,0.027020961046218872,0,,,,,,
469,0.044390127062797546,0,,,,,,
479,0.017587075009942055,0,,,,,,
489,0.007458545733243227,0,,,,,,
499,0.026389427483081818,0,,,,,,
509,0.03549942374229431,0,,,,,,
519,0.03334658220410347,0,,,,,,
529,0.04584753140807152,0,,,,,,
539,0.023379338905215263,0,,,,,,
549,0.012044386938214302,0,,,,,,
559,0.0181332528591156,0,,,,,,
569,0.022831624373793602,0,,,,,,
579,0.03205506503582001,0,,,,,,
589,0.02681710198521614,0,,,,,,
599,0.05649089440703392,0,,,,,,
609,0.036337997764348984,0,,,,,,
619,0.011754248291254044,0,,,,,,
629,0.02647767961025238,0,,,,,,
637,,0,0.6551844477653503,0.6866719126701355,0.06115047633647919,0.6225680708885193,0.9222555160522461,
639,0.021861044690012932,1,,,,,,
649,0.015778791159391403,1,,,,,,
659,0.013546192087233067,1,,,,,,
669,0.010131276212632656,1,,,,,,
679,0.023622047156095505,1,,,,,,
689,0.013581815175712109,1,,,,,,
699,0.039707332849502563,1,,,,,,
709,0.005595824681222439,1,,,,,,
719,0.02067778818309307,1,,,,,,
729,0.028435997664928436,1,,,,,,
739,0.011806940659880638,1,,,,,,
749,0.027284441515803337,1,,,,,,
759,0.0065720342099666595,1,,,,,,
769,0.03162318840622902,1,,,,,,
779,0.02052868716418743,1,,,,,,
789,0.030330918729305267,1,,,,,,
799,0.03847687318921089,1,,,,,,
809,0.024591980502009392,1,,,,,,
819,0.011961541138589382,1,,,,,,
829,0.0064187305979430676,1,,,,,,
839,0.010414496064186096,1,,,,,,
849,0.014395949430763721,1,,,,,,
859,0.006132008042186499,1,,,,,,
869,0.005507605616003275,1,,,,,,
879,0.03726377710700035,1,,,,,,
889,0.015354037284851074,1,,,,,,
899,0.014952932484447956,1,,,,,,
909,0.06979411095380783,1,,,,,,
919,0.01327954325824976,1,,,,,,
929,0.012347852811217308,1,,,,,,
939,0.024876756593585014,1,,,,,,
949,0.02843465842306614,1,,,,,,
959,0.03551006689667702,1,,,,,,
969,0.01372960489243269,1,,,,,,
979,0.008669967763125896,1,,,,,,
989,0.015131526626646519,1,,,,,,
999,0.015979990363121033,1,,,,,,
1009,0.01872927136719227,1,,,,,,
1019,0.041833896189928055,1,,,,,,
1029,0.015513316728174686,1,,,,,,
1039,0.0224092248827219,1,,,,,,
1049,0.014038625173270702,1,,,,,,
1059,0.029824284836649895,1,,,,,,
1069,0.02258182503283024,1,,,,,,
1079,0.03853508085012436,1,,,,,,
1089,0.005938669666647911,1,,,,,,
1099,0.022005008533596992,1,,,,,,
1109,0.011440854519605637,1,,,,,,
1119,0.03108299896121025,1,,,,,,
1129,0.011003147810697556,1,,,,,,
1139,0.00792529247701168,1,,,,,,
1149,0.03089033253490925,1,,,,,,
1159,0.006520863156765699,1,,,,,,
1169,0.03564124554395676,1,,,,,,
1179,0.02729092538356781,1,,,,,,
1189,0.010221856646239758,1,,,,,,
1199,0.01978681981563568,1,,,,,,
1209,0.020530611276626587,1,,,,,,
1219,0.013791654258966446,1,,,,,,
1229,0.011918725445866585,1,,,,,,
1239,0.010525478050112724,1,,,,,,
1249,0.003359735943377018,1,,,,,,
1259,0.017979854717850685,1,,,,,,
1269,0.028250882402062416,1,,,,,,
1275,,1,0.7291078567504883,0.7507769465446472,0.04216955974698067,0.7003890872001648,0.9393129348754883,
1279,0.007010273635387421,2,,,,,,
1289,0.01862834207713604,2,,,,,,
1299,0.008239858783781528,2,,,,,,
1309,0.005357562564313412,2,,,,,,
1319,0.008328169584274292,2,,,,,,
1329,0.0037616444751620293,2,,,,,,
1339,0.004112047143280506,2,,,,,,
1349,0.008367437869310379,2,,,,,,
1359,0.0022421488538384438,2,,,,,,
1369,0.0025214015040546656,2,,,,,,
1379,0.0033684452064335346,2,,,,,,
1389,0.012138532474637032,2,,,,,,
1399,0.04441535845398903,2,,,,,,
1409,0.0023245918564498425,2,,,,,,
1419,0.0037284225691109896,2,,,,,,
1429,0.00626465305685997,2,,,,,,
1439,0.002362368395552039,2,,,,,,
1449,0.011355693452060223,2,,,,,,
1459,0.015388086438179016,2,,,,,,
1469,0.003358816262334585,2,,,,,,
1479,0.03144988790154457,2,,,,,,
1489,0.019019385799765587,2,,,,,,
1499,0.013629307970404625,2,,,,,,
1509,0.010741973295807838,2,,,,,,
1519,0.010684361681342125,2,,,,,,
1529,0.007072337903082371,2,,,,,,
1539,0.004765364807099104,2,,,,,,
1549,0.015438278205692768,2,,,,,,
1559,0.007916731759905815,2,,,,,,
1569,0.001184553257189691,2,,,,,,
1579,0.004996585659682751,2,,,,,,
1589,0.002955314703285694,2,,,,,,
1599,0.009096908383071423,2,,,,,,
1609,0.003269459819421172,2,,,,,,
1619,0.011634865775704384,2,,,,,,
1629,0.006830607075244188,2,,,,,,
1639,0.002311842981725931,2,,,,,,
1649,0.021854009479284286,2,,,,,,
1659,0.011097006499767303,2,,,,,,
1669,0.01772982068359852,2,,,,,,
1679,0.007535626646131277,2,,,,,,
1689,0.007736791390925646,2,,,,,,
1699,0.020657945424318314,2,,,,,,
1709,0.004965019412338734,2,,,,,,
1719,0.013132626190781593,2,,,,,,
1729,0.008961453102529049,2,,,,,,
1739,0.018353940919041634,2,,,,,,
1749,0.010584882460534573,2,,,,,,
1759,0.009875766932964325,2,,,,,,
1769,0.008131619542837143,2,,,,,,
1779,0.014021403156220913,2,,,,,,
1789,0.015212689526379108,2,,,,,,
1799,0.004607473965734243,2,,,,,,
1809,0.004269749391824007,2,,,,,,
1819,0.011232277378439903,2,,,,,,
1829,0.013087892904877663,2,,,,,,
1839,0.009211348369717598,2,,,,,,
1849,0.0009672878659330308,2,,,,,,
1859,0.00397969176992774,2,,,,,,
1869,0.040323205292224884,2,,,,,,
1879,0.002310422481968999,2,,,,,,
1889,0.006475945934653282,2,,,,,,
1899,0.004849199205636978,2,,,,,,
1909,0.016087865456938744,2,,,,,,
1913,,2,0.7258097529411316,0.7519190907478333,0.05117811635136604,0.698443591594696,0.9391351938247681,
1919,0.005823708605021238,3,,,,,,
1929,0.0040338593535125256,3,,,,,,
1939,0.01817181147634983,3,,,,,,
1949,0.001496256678365171,3,,,,,,
1959,0.01412592176347971,3,,,,,,
1969,0.0015558713348582387,3,,,,,,
1979,0.005813521798700094,3,,,,,,
1989,0.0038608917966485023,3,,,,,,
1999,0.009672765620052814,3,,,,,,
2009,0.0023163340520113707,3,,,,,,
2019,0.0034198598004877567,3,,,,,,
2029,0.007211074233055115,3,,,,,,
2039,0.011944010853767395,3,,,,,,
2049,0.0012054534163326025,3,,,,,,
2059,0.008525851182639599,3,,,,,,
2069,0.0013914612354710698,3,,,,,,
2079,0.0017238538712263107,3,,,,,,
2089,0.012472915463149548,3,,,,,,
2099,0.0032567160669714212,3,,,,,,
2109,0.0009046965860761702,3,,,,,,
2119,0.0004001126217190176,3,,,,,,
2129,0.0011123872827738523,3,,,,,,
2139,0.005397500935941935,3,,,,,,
2149,0.0006415108218789101,3,,,,,,
2159,0.0031498391181230545,3,,,,,,
2169,0.003388620214536786,3,,,,,,
2179,0.0014917805092409253,3,,,,,,
2189,0.0014213481917977333,3,,,,,,
2199,0.008466155268251896,3,,,,,,
2209,0.003867080435156822,3,,,,,,
2219,0.0022706855088472366,3,,,,,,
2229,0.004830558318644762,3,,,,,,
2239,0.002141393721103668,3,,,,,,
2249,0.0027653903234750032,3,,,,,,
2259,0.0007245303131639957,3,,,,,,
2269,0.0011172835947945714,3,,,,,,
2279,0.0004106317355763167,3,,,,,,
2289,0.0054321009665727615,3,,,,,,
2299,0.0045043304562568665,3,,,,,,
2309,0.0028795890975743532,3,,,,,,
2319,0.021011050790548325,3,,,,,,
2329,0.0015996317379176617,3,,,,,,
2339,0.002765355398878455,3,,,,,,
2349,0.003965985961258411,3,,,,,,
2359,0.006434824783354998,3,,,,,,
2369,0.0011233299737796187,3,,,,,,
2379,0.00353548233397305,3,,,,,,
2389,0.006156757939606905,3,,,,,,
2399,0.0029895154293626547,3,,,,,,
2409,0.0028037840966135263,3,,,,,,
2419,0.00292891263961792,3,,,,,,
2429,0.0017431552987545729,3,,,,,,
2439,0.013775517232716084,3,,,,,,
2449,0.0015282242093235254,3,,,,,,
2459,0.005094452761113644,3,,,,,,
2469,0.012411205098032951,3,,,,,,
2479,0.0006728620501235127,3,,,,,,
2489,0.0016658224631100893,3,,,,,,
2499,0.0026323958300054073,3,,,,,,
2509,0.0016620703972876072,3,,,,,,
2519,0.013123316690325737,3,,,,,,
2529,0.004793422296643257,3,,,,,,
2539,0.009066889062523842,3,,,,,,
2549,0.0033914444502443075,3,,,,,,
2551,,3,0.7101174592971802,0.7362899780273438,0.06733294576406479,0.6809338331222534,0.9355089664459229,
2559,0.007366439327597618,4,,,,,,
2569,0.011460625566542149,4,,,,,,
2579,0.03921714052557945,4,,,,,,
2589,0.012628022581338882,4,,,,,,
2599,0.01977940835058689,4,,,,,,
2609,0.013717085123062134,4,,,,,,
2619,0.005332013126462698,4,,,,,,
2629,0.002709724707528949,4,,,,,,
2639,0.010068031959235668,4,,,,,,
2649,0.03363342583179474,4,,,,,,
2659,0.020184602588415146,4,,,,,,
2669,0.01025770790874958,4,,,,,,
2679,0.017111187800765038,4,,,,,,
2689,0.010640132240951061,4,,,,,,
2699,0.016585806384682655,4,,,,,,
2709,0.0052881729789078236,4,,,,,,
2719,0.010296202264726162,4,,,,,,
2729,0.0065628113225102425,4,,,,,,
2739,0.003787909634411335,4,,,,,,
2749,0.014416513964533806,4,,,,,,
2759,0.01123599149286747,4,,,,,,
2769,0.017355497926473618,4,,,,,,
2779,0.01286698505282402,4,,,,,,
2789,0.03400751203298569,4,,,,,,
2799,0.013551821932196617,4,,,,,,
2809,0.011253956705331802,4,,,,,,
2819,0.017789922654628754,4,,,,,,
2829,0.020706892013549805,4,,,,,,
2839,0.03829433396458626,4,,,,,,
2849,0.0057139284908771515,4,,,,,,
2859,0.003316996619105339,4,,,,,,
2869,0.017616722732782364,4,,,,,,
2879,0.010692992247641087,4,,,,,,
2889,0.0029825656674802303,4,,,,,,
2899,0.007660495117306709,4,,,,,,
2909,0.005096071865409613,4,,,,,,
2919,0.0033732368610799313,4,,,,,,
2929,0.017047055065631866,4,,,,,,
2939,0.017492003738880157,4,,,,,,
2949,0.019046062603592873,4,,,,,,
2959,0.01863059587776661,4,,,,,,
2969,0.021660417318344116,4,,,,,,
2979,0.02080143243074417,4,,,,,,
2989,0.020732251927256584,4,,,,,,
2999,0.04642613232135773,4,,,,,,
3009,0.016013318672776222,4,,,,,,
3019,0.009904266335070133,4,,,,,,
3029,0.014980870299041271,4,,,,,,
3039,0.01495734415948391,4,,,,,,
3049,0.004780320450663567,4,,,,,,
3059,0.026026898995041847,4,,,,,,
3069,0.008492467924952507,4,,,,,,
3079,0.016178298741579056,4,,,,,,
3089,0.016174454241991043,4,,,,,,
3099,0.01157488115131855,4,,,,,,
3109,0.0027071672957390547,4,,,,,,
3119,0.044831372797489166,4,,,,,,
3129,0.009624414145946503,4,,,,,,
3139,0.023157525807619095,4,,,,,,
3149,0.026599008589982986,4,,,,,,
3159,0.006604459136724472,4,,,,,,
3169,0.019811591133475304,4,,,,,,
3179,0.018750187009572983,4,,,,,,
3189,0.00028097472386434674,4,,,,,,
3189,,4,0.7319571375846863,0.7550906538963318,0.04967778921127319,0.7042801380157471,0.9402427673339844,
3190,,5,,,,,,0.04967778921127319
