train_loss,step,epoch,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_qa_em,test_loss
0.2800118625164032,9,0,,,,,,
0.1878126561641693,19,0,,,,,,
1.2066656351089478,29,0,,,,,,
0.18593604862689972,39,0,,,,,,
0.11420731991529465,49,0,,,,,,
0.4025093615055084,59,0,,,,,,
0.24304702877998352,69,0,,,,,,
0.09160604327917099,79,0,,,,,,
1.2300020456314087,89,0,,,,,,
0.16835778951644897,99,0,,,,,,
0.11586371064186096,109,0,,,,,,
0.15757887065410614,119,0,,,,,,
0.21365758776664734,129,0,,,,,,
0.19503578543663025,139,0,,,,,,
0.10616597533226013,149,0,,,,,,
0.06789462268352509,159,0,,,,,,
0.11899048089981079,169,0,,,,,,
0.06560305505990982,179,0,,,,,,
0.3270147442817688,189,0,,,,,,
0.09116985648870468,199,0,,,,,,
0.2847455143928528,209,0,,,,,,
0.11870650202035904,219,0,,,,,,
0.09075423330068588,229,0,,,,,,
0.07600333541631699,239,0,,,,,,
0.08954893052577972,249,0,,,,,,
0.1242181584239006,259,0,,,,,,
0.07827356457710266,269,0,,,,,,
0.07853469252586365,279,0,,,,,,
0.06609296798706055,289,0,,,,,,
0.06487049162387848,299,0,,,,,,
0.06458408385515213,309,0,,,,,,
0.10846524685621262,319,0,,,,,,
0.18856419622898102,329,0,,,,,,
0.08099470287561417,339,0,,,,,,
0.08248426020145416,349,0,,,,,,
0.06486456841230392,359,0,,,,,,
0.0731242299079895,369,0,,,,,,
0.0625234842300415,379,0,,,,,,
0.11305740475654602,389,0,,,,,,
0.12212876230478287,399,0,,,,,,
0.10291045904159546,409,0,,,,,,
0.053072068840265274,419,0,,,,,,
0.05017011612653732,429,0,,,,,,
0.12733817100524902,439,0,,,,,,
0.07039366662502289,449,0,,,,,,
0.04366140440106392,459,0,,,,,,
0.07963190227746964,469,0,,,,,,
0.025126656517386436,479,0,,,,,,
0.0705510824918747,489,0,,,,,,
0.07935359328985214,499,0,,,,,,
0.06593941152095795,509,0,,,,,,
0.08410930633544922,519,0,,,,,,
0.10727665573358536,529,0,,,,,,
0.057076551020145416,539,0,,,,,,
0.038258858025074005,549,0,,,,,,
,551,0,0.08294891566038132,0.8854877948760986,0.5977855920791626,0.6611728072166443,0.21666666865348816,
0.050906695425510406,559,1,,,,,,
0.057892005890607834,569,1,,,,,,
0.03413473814725876,579,1,,,,,,
0.055324915796518326,589,1,,,,,,
0.0760948657989502,599,1,,,,,,
0.05836469680070877,609,1,,,,,,
