train_loss,epoch,step,val_qa_bert_score,val_qa_em,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
0.763979971408844,0,9,,,,,,
0.8548997044563293,0,19,,,,,,
0.42581990361213684,0,29,,,,,,
0.5213059186935425,0,39,,,,,,
0.29776155948638916,0,49,,,,,,
0.4376828670501709,0,59,,,,,,
0.29787325859069824,0,69,,,,,,
0.22311043739318848,0,79,,,,,,
0.2923951745033264,0,89,,,,,,
0.2109735906124115,0,99,,,,,,
0.3184146285057068,0,109,,,,,,
0.30994871258735657,0,119,,,,,,
0.2413681596517563,0,129,,,,,,
0.23088416457176208,0,139,,,,,,
0.2989957630634308,0,149,,,,,,
0.292801171541214,0,159,,,,,,
0.3258768618106842,0,169,,,,,,
0.22395619750022888,0,179,,,,,,
0.13201956450939178,0,189,,,,,,
0.15348514914512634,0,199,,,,,,
0.3099272847175598,0,209,,,,,,
0.09913773089647293,0,219,,,,,,
0.1329152137041092,0,229,,,,,,
0.1123904436826706,0,239,,,,,,
0.27705714106559753,0,249,,,,,,
0.11929847300052643,0,259,,,,,,
0.259211003780365,0,269,,,,,,
0.20543578267097473,0,279,,,,,,
0.2543606162071228,0,289,,,,,,
0.19588002562522888,0,299,,,,,,
0.18569660186767578,0,309,,,,,,
0.20141470432281494,0,319,,,,,,
0.22679415345191956,0,329,,,,,,
0.16294582188129425,0,339,,,,,,
0.22391614317893982,0,349,,,,,,
0.16452504694461823,0,359,,,,,,
0.2903897166252136,0,369,,,,,,
0.1614712029695511,0,379,,,,,,
0.19764529168605804,0,389,,,,,,
0.19315151870250702,0,399,,,,,,
0.15263690054416656,0,409,,,,,,
0.24297411739826202,0,419,,,,,,
0.21509823203086853,0,429,,,,,,
0.17076779901981354,0,439,,,,,,
0.06002030149102211,0,449,,,,,,
0.2543644607067108,0,459,,,,,,
0.12151175737380981,0,469,,,,,,
0.15432308614253998,0,479,,,,,,
0.14215387403964996,0,489,,,,,,
0.13967064023017883,0,499,,,,,,
0.1709575653076172,0,509,,,,,,
0.1440671682357788,0,519,,,,,,
0.30692169070243835,0,529,,,,,,
0.15361608564853668,0,539,,,,,,
0.13645273447036743,0,549,,,,,,
0.13710081577301025,0,559,,,,,,
0.34140998125076294,0,569,,,,,,
0.09866169095039368,0,579,,,,,,
0.1804579347372055,0,589,,,,,,
0.10971461236476898,0,599,,,,,,
0.15393628180027008,0,609,,,,,,
0.2363680750131607,0,619,,,,,,
0.13012661039829254,0,629,,,,,,
0.10578659176826477,0,639,,,,,,
