step,train_loss,epoch,val_qa_em,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,test_loss
1249,0.40408405661582947,3,,,,,,
1259,0.06158708781003952,3,,,,,,
1269,0.06781788170337677,3,,,,,,
1279,0.02902432717382908,3,,,,,,
1289,0.046582531183958054,3,,,,,,
1299,0.030823515728116035,3,,,,,,
1309,0.02951895445585251,3,,,,,,
1319,0.04209909960627556,3,,,,,,
1329,0.243435800075531,3,,,,,,
1339,0.12142319977283478,3,,,,,,
1349,0.21079778671264648,3,,,,,,
1359,0.03613075986504555,3,,,,,,
1369,0.1121453046798706,3,,,,,,
1379,0.050790004432201385,3,,,,,,
1389,0.046757087111473083,3,,,,,,
1399,0.05873563885688782,3,,,,,,
1407,,3,0.5291411280632019,0.08458979427814484,0.5700985789299011,0.8723363876342773,0.5739051699638367,
1409,0.23997165262699127,4,,,,,,
1419,0.07338989526033401,4,,,,,,
1429,0.03127817064523697,4,,,,,,
1439,0.02217847667634487,4,,,,,,
1449,0.01903858594596386,4,,,,,,
1459,0.02113637700676918,4,,,,,,
1469,0.03921932354569435,4,,,,,,
1479,0.0863105058670044,4,,,,,,
1489,0.1496841311454773,4,,,,,,
1499,0.07896092534065247,4,,,,,,
1509,0.35539743304252625,4,,,,,,
1519,0.019069088622927666,4,,,,,,
1529,0.01816697232425213,4,,,,,,
1539,0.021935556083917618,4,,,,,,
1549,0.007990771904587746,4,,,,,,
1559,0.014299800619482994,4,,,,,,
1569,0.022255247458815575,4,,,,,,
1579,0.13182057440280914,4,,,,,,
1589,0.09204506129026413,4,,,,,,
1599,0.054038189351558685,4,,,,,,
1609,0.034334342926740646,4,,,,,,
1619,0.21770009398460388,4,,,,,,
1629,0.09207037091255188,4,,,,,,
1639,0.06864872574806213,4,,,,,,
1649,0.03526552766561508,4,,,,,,
1659,0.08939230442047119,4,,,,,,
1669,0.0193354319781065,4,,,,,,
1679,0.05908737704157829,4,,,,,,
1689,0.009116651490330696,4,,,,,,
1699,0.16877765953540802,4,,,,,,
1709,0.012996840290725231,4,,,,,,
1719,0.19341427087783813,4,,,,,,
1729,0.012159784324467182,4,,,,,,
1739,0.11481636762619019,4,,,,,,
1749,0.013877750374376774,4,,,,,,
1759,0.014121416956186295,4,,,,,,
1759,,4,0.5475460290908813,0.09601972997188568,0.5872482657432556,0.8772518634796143,0.5882580280303955,
1760,,5,,,,,,0.09601972997188568
