step,epoch,train_loss,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,test_loss
539,1,0.07455406337976456,,,,,,
549,1,0.1258230358362198,,,,,,
559,1,0.14887762069702148,,,,,,
569,1,0.11344125866889954,,,,,,
579,1,0.10224307328462601,,,,,,
589,1,0.07396310567855835,,,,,,
599,1,0.06410088390111923,,,,,,
609,1,0.06997881829738617,,,,,,
619,1,0.150467187166214,,,,,,
629,1,0.05933177098631859,,,,,,
639,1,0.09916243702173233,,,,,,
649,1,0.21098101139068604,,,,,,
659,1,0.09047485888004303,,,,,,
669,1,0.06145225837826729,,,,,,
679,1,0.09837212413549423,,,,,,
689,1,0.13977953791618347,,,,,,
699,1,0.11931369453668594,,,,,,
709,1,0.06523320823907852,,,,,,
719,1,0.11803262680768967,,,,,,
719,1,,0.2589322030544281,0.11522276699542999,0.32792431116104126,0.19066666066646576,0.8092377781867981,
729,2,0.0860295221209526,,,,,,
739,2,0.0582917295396328,,,,,,
749,2,0.05975019186735153,,,,,,
759,2,0.07796065509319305,,,,,,
769,2,0.13228100538253784,,,,,,
779,2,0.07769495993852615,,,,,,
789,2,0.09026762843132019,,,,,,
799,2,0.07491568475961685,,,,,,
809,2,0.07006367295980453,,,,,,
819,2,0.07286499440670013,,,,,,
829,2,0.07439397275447845,,,,,,
839,2,0.05466806888580322,,,,,,
849,2,0.053291354328393936,,,,,,
859,2,0.0506095215678215,,,,,,
869,2,0.04966741427779198,,,,,,
879,2,0.10568150877952576,,,,,,
889,2,0.04882384091615677,,,,,,
899,2,0.06922325491905212,,,,,,
909,2,0.09822645783424377,,,,,,
919,2,0.08872149884700775,,,,,,
929,2,0.09559645503759384,,,,,,
939,2,0.07265593856573105,,,,,,
949,2,0.06321674585342407,,,,,,
959,2,0.053766753524541855,,,,,,
969,2,0.06650601327419281,,,,,,
979,2,0.08306330442428589,,,,,,
989,2,0.047522593289613724,,,,,,
999,2,0.06466583162546158,,,,,,
1009,2,0.1478917896747589,,,,,,
1019,2,0.06380244344472885,,,,,,
1029,2,0.05910152941942215,,,,,,
1039,2,0.07493317127227783,,,,,,
1049,2,0.09419231861829758,,,,,,
1059,2,0.06716779619455338,,,,,,
1069,2,0.0423920564353466,,,,,,
1079,2,0.08807485550642014,,,,,,
1079,2,,0.28471314907073975,0.11576589196920395,0.3492233157157898,0.2173333317041397,0.8178458213806152,
1089,3,0.07005451619625092,,,,,,
1099,3,0.037460263818502426,,,,,,
1109,3,0.055120471864938736,,,,,,
1119,3,0.06057116389274597,,,,,,
1129,3,0.10326377302408218,,,,,,
1139,3,0.05439230054616928,,,,,,
1149,3,0.06067817658185959,,,,,,
1159,3,0.06935805827379227,,,,,,
1169,3,0.05879143252968788,,,,,,
1179,3,0.07190051674842834,,,,,,
1189,3,0.04346122592687607,,,,,,
1199,3,0.04218503460288048,,,,,,
1209,3,0.043570104986429214,,,,,,
1219,3,0.04082932323217392,,,,,,
1229,3,0.04245777800679207,,,,,,
1239,3,0.08520933985710144,,,,,,
1249,3,0.04223843663930893,,,,,,
1259,3,0.05307064577937126,,,,,,
1269,3,0.06845571100711823,,,,,,
1279,3,0.06018533557653427,,,,,,
1289,3,0.07484275847673416,,,,,,
1299,3,0.04702332988381386,,,,,,
1309,3,0.05781266838312149,,,,,,
1319,3,0.04684397205710411,,,,,,
1329,3,0.06476311385631561,,,,,,
1339,3,0.0630737841129303,,,,,,
1349,3,0.03823338449001312,,,,,,
1359,3,0.040741968899965286,,,,,,
1369,3,0.0714687779545784,,,,,,
1379,3,0.05124673247337341,,,,,,
1389,3,0.05797996744513512,,,,,,
1399,3,0.057113636285066605,,,,,,
1409,3,0.0710621252655983,,,,,,
1419,3,0.05588429793715477,,,,,,
1429,3,0.03759798780083656,,,,,,
1439,3,0.04653118923306465,,,,,,
1439,3,,0.30868813395500183,0.11695846170186996,0.367558091878891,0.24133333563804626,0.825914204120636,
1449,4,0.1460338979959488,,,,,,
1459,4,0.0669873058795929,,,,,,
1469,4,0.08237172663211823,,,,,,
1479,4,0.11584310978651047,,,,,,
1489,4,0.1296614557504654,,,,,,
1499,4,0.09678658843040466,,,,,,
1509,4,0.08848238736391068,,,,,,
1519,4,0.07672202587127686,,,,,,
1529,4,0.11165600270032883,,,,,,
1539,4,0.08955907821655273,,,,,,
1549,4,0.06102022901177406,,,,,,
1559,4,0.06207310035824776,,,,,,
1569,4,0.04513370990753174,,,,,,
1579,4,0.05529239773750305,,,,,,
1589,4,0.04059051722288132,,,,,,
1599,4,0.2354038804769516,,,,,,
1609,4,0.058818139135837555,,,,,,
1619,4,0.08093894273042679,,,,,,
1629,4,0.10179972648620605,,,,,,
1639,4,0.07871922850608826,,,,,,
1649,4,0.09626180678606033,,,,,,
1659,4,0.11249037832021713,,,,,,
1669,4,0.05267399549484253,,,,,,
1679,4,0.06024983525276184,,,,,,
1689,4,0.17339862883090973,,,,,,
1699,4,0.07528787851333618,,,,,,
1709,4,0.0519404262304306,,,,,,
1719,4,0.058371350169181824,,,,,,
1729,4,0.14358951151371002,,,,,,
1739,4,0.06528165936470032,,,,,,
1749,4,0.05589200183749199,,,,,,
1759,4,0.08708545565605164,,,,,,
1769,4,0.1116538718342781,,,,,,
1779,4,0.07415589690208435,,,,,,
1789,4,0.07230556011199951,,,,,,
1799,4,0.1447320133447647,,,,,,
1799,4,,0.30799344182014465,0.1128290519118309,0.3714483678340912,0.23066666722297668,0.8263424634933472,
1800,5,,,,,,,0.1128290519118309
