step,train_loss,epoch,val_qa_em,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,test_loss
9,0.4744819104671478,0,,,,,,
19,0.3574162423610687,0,,,,,,
29,0.16701658070087433,0,,,,,,
39,0.21418754756450653,0,,,,,,
49,0.23717902600765228,0,,,,,,
59,0.29419469833374023,0,,,,,,
69,0.20222724974155426,0,,,,,,
79,0.26742175221443176,0,,,,,,
89,0.1605554223060608,0,,,,,,
99,0.20068199932575226,0,,,,,,
109,0.29790428280830383,0,,,,,,
119,0.23938986659049988,0,,,,,,
129,0.14302965998649597,0,,,,,,
139,0.19015824794769287,0,,,,,,
149,0.29828590154647827,0,,,,,,
159,0.24849139153957367,0,,,,,,
169,0.17588487267494202,0,,,,,,
179,0.2581328749656677,0,,,,,,
189,0.1119171604514122,0,,,,,,
199,0.1913333386182785,0,,,,,,
209,0.21839947998523712,0,,,,,,
219,0.1378929764032364,0,,,,,,
229,0.15131349861621857,0,,,,,,
239,0.18795545399188995,0,,,,,,
249,0.15804967284202576,0,,,,,,
259,0.09503486007452011,0,,,,,,
269,0.19136346876621246,0,,,,,,
279,0.07972355931997299,0,,,,,,
289,0.11941695213317871,0,,,,,,
299,0.11352747678756714,0,,,,,,
309,0.1474132537841797,0,,,,,,
319,0.17086106538772583,0,,,,,,
329,0.1510373055934906,0,,,,,,
339,0.19747847318649292,0,,,,,,
349,0.0973086804151535,0,,,,,,
359,0.14952604472637177,0,,,,,,
369,0.13731279969215393,0,,,,,,
379,0.1462673544883728,0,,,,,,
389,0.2227797657251358,0,,,,,,
399,0.06805390119552612,0,,,,,,
409,0.12381443381309509,0,,,,,,
419,0.13169381022453308,0,,,,,,
429,0.14378412067890167,0,,,,,,
439,0.17101721465587616,0,,,,,,
449,0.17534926533699036,0,,,,,,
459,0.08583760261535645,0,,,,,,
469,0.1656026840209961,0,,,,,,
479,0.14335434138774872,0,,,,,,
489,0.15934163331985474,0,,,,,,
499,0.17874136567115784,0,,,,,,
509,0.1179792582988739,0,,,,,,
519,0.1354764848947525,0,,,,,,
529,0.13022592663764954,0,,,,,,
539,0.15103581547737122,0,,,,,,
549,0.10420994460582733,0,,,,,,
559,0.1533985137939453,0,,,,,,
569,0.0538245365023613,0,,,,,,
579,0.13525716960430145,0,,,,,,
589,0.23100349307060242,0,,,,,,
599,0.1784467101097107,0,,,,,,
609,0.16953237354755402,0,,,,,,
619,0.1070728525519371,0,,,,,,
629,0.08066142350435257,0,,,,,,
639,0.26636984944343567,0,,,,,,
649,0.0965571179986,0,,,,,,
659,0.1400252878665924,0,,,,,,
669,0.20901964604854584,0,,,,,,
679,0.13224536180496216,0,,,,,,
689,0.18311212956905365,0,,,,,,
699,0.14805929362773895,0,,,,,,
709,0.09338857978582382,0,,,,,,
719,0.09416642040014267,0,,,,,,
729,0.10928846150636673,0,,,,,,
739,0.09991060197353363,0,,,,,,
749,0.2004183977842331,0,,,,,,
759,0.07115044444799423,0,,,,,,
769,0.13525770604610443,0,,,,,,
779,0.2563086450099945,0,,,,,,
789,0.08271525055170059,0,,,,,,
799,0.14953133463859558,0,,,,,,
809,0.11946471035480499,0,,,,,,
819,0.09791868925094604,0,,,,,,
829,0.09751512855291367,0,,,,,,
839,0.11679113656282425,0,,,,,,
849,0.048004355281591415,0,,,,,,
859,0.13586539030075073,0,,,,,,
869,0.13136212527751923,0,,,,,,
879,0.20655477046966553,0,,,,,,
889,0.14145535230636597,0,,,,,,
899,0.0912596583366394,0,,,,,,
909,0.09709113091230392,0,,,,,,
919,0.07567966729402542,0,,,,,,
929,0.07593308389186859,0,,,,,,
939,0.13067585229873657,0,,,,,,
949,0.059380993247032166,0,,,,,,
959,0.11146987229585648,0,,,,,,
969,0.09881768375635147,0,,,,,,
979,0.09932420402765274,0,,,,,,
989,0.1084718182682991,0,,,,,,
999,0.15081839263439178,0,,,,,,
1009,0.08749358355998993,0,,,,,,
1019,0.11226218938827515,0,,,,,,
1029,0.08371557295322418,0,,,,,,
1039,0.13051627576351166,0,,,,,,
1049,0.08965910971164703,0,,,,,,
1059,0.15922416746616364,0,,,,,,
1069,0.1489991396665573,0,,,,,,
1079,0.1339358240365982,0,,,,,,
1089,0.10202667862176895,0,,,,,,
1099,0.12504464387893677,0,,,,,,
1109,0.1023525670170784,0,,,,,,
1119,0.11604777723550797,0,,,,,,
1129,0.12015368044376373,0,,,,,,
1139,0.1117955818772316,0,,,,,,
1149,0.047562338411808014,0,,,,,,
1159,0.1278006136417389,0,,,,,,
1169,0.10413944721221924,0,,,,,,
1179,0.11547836661338806,0,,,,,,
1189,0.08759299665689468,0,,,,,,
1199,0.05965425446629524,0,,,,,,
1209,0.13441278040409088,0,,,,,,
1219,0.07779766619205475,0,,,,,,
1229,0.13073024153709412,0,,,,,,
1239,0.0823378711938858,0,,,,,,
1249,0.17155732214450836,0,,,,,,
1259,0.03338203579187393,0,,,,,,
1269,0.11941960453987122,0,,,,,,
1279,0.0790819600224495,0,,,,,,
1289,0.17870716750621796,0,,,,,,
1299,0.1920933872461319,0,,,,,,
1309,0.10087880492210388,0,,,,,,
1319,0.07586497813463211,0,,,,,,
1329,0.05563519150018692,0,,,,,,
1339,0.1194947361946106,0,,,,,,
1349,0.12293412536382675,0,,,,,,
1359,0.09363503009080887,0,,,,,,
1369,0.05981234088540077,0,,,,,,
1379,0.0807056576013565,0,,,,,,
1389,0.11440250277519226,0,,,,,,
1399,0.08227783441543579,0,,,,,,
1409,0.03730760142207146,0,,,,,,
1419,0.07920543849468231,0,,,,,,
1429,0.09270034730434418,0,,,,,,
1439,0.08369740843772888,0,,,,,,
1449,0.10386991500854492,0,,,,,,
1459,0.1321406066417694,0,,,,,,
1469,0.08198461681604385,0,,,,,,
1479,0.11888784170150757,0,,,,,,
1489,0.11222655326128006,0,,,,,,
1499,0.12757164239883423,0,,,,,,
1509,0.04873434454202652,0,,,,,,
1519,0.08861565589904785,0,,,,,,
1529,0.13126158714294434,0,,,,,,
1539,0.11863737553358078,0,,,,,,
1549,0.08865749090909958,0,,,,,,
1559,0.1688128113746643,0,,,,,,
1569,0.1352759301662445,0,,,,,,
1579,0.07410845905542374,0,,,,,,
1589,0.10503057390451431,0,,,,,,
1599,0.08072642236948013,0,,,,,,
1609,0.09517685323953629,0,,,,,,
1619,0.03872376307845116,0,,,,,,
1629,0.0705208033323288,0,,,,,,
1639,0.08589228242635727,0,,,,,,
1640,,0,0.21917808055877686,0.10611546039581299,0.2912147343158722,0.34048470854759216,0.8161564469337463,
1649,0.105695441365242,1,,,,,,
1659,0.12267225235700607,1,,,,,,
1669,0.07539676874876022,1,,,,,,
1679,0.05776841193437576,1,,,,,,
1689,0.07065004855394363,1,,,,,,
1699,0.08011546730995178,1,,,,,,
1709,0.05930494889616966,1,,,,,,
1719,0.15301503241062164,1,,,,,,
1729,0.07085815072059631,1,,,,,,
1739,0.04932267218828201,1,,,,,,
1749,0.047421399503946304,1,,,,,,
1759,0.09052448719739914,1,,,,,,
1769,0.0871594250202179,1,,,,,,
1779,0.08259052783250809,1,,,,,,
1789,0.09412858635187149,1,,,,,,
1799,0.1368100494146347,1,,,,,,
1809,0.047804586589336395,1,,,,,,
1819,0.09538798034191132,1,,,,,,
1829,0.05383670702576637,1,,,,,,
1839,0.07746759802103043,1,,,,,,
1849,0.0550883486866951,1,,,,,,
1859,0.0949142798781395,1,,,,,,
1869,0.10813095420598984,1,,,,,,
1879,0.14931899309158325,1,,,,,,
1889,0.07275211811065674,1,,,,,,
1899,0.13588327169418335,1,,,,,,
1909,0.06795749068260193,1,,,,,,
1919,0.06719521433115005,1,,,,,,
1929,0.08896295726299286,1,,,,,,
1939,0.0916362851858139,1,,,,,,
1949,0.03191521391272545,1,,,,,,
1959,0.08160232752561569,1,,,,,,
1969,0.06178689002990723,1,,,,,,
1979,0.1492476612329483,1,,,,,,
1989,0.06019265949726105,1,,,,,,
1999,0.059052158147096634,1,,,,,,
2009,0.05769141763448715,1,,,,,,
2019,0.07163500785827637,1,,,,,,
2029,0.11718472093343735,1,,,,,,
2039,0.07611608505249023,1,,,,,,
2049,0.07752890139818192,1,,,,,,
2059,0.08673280477523804,1,,,,,,
2069,0.0506066232919693,1,,,,,,
2079,0.10437186807394028,1,,,,,,
2089,0.07126224040985107,1,,,,,,
2099,0.08877688646316528,1,,,,,,
2109,0.13484595715999603,1,,,,,,
2119,0.10347621142864227,1,,,,,,
2129,0.057939596474170685,1,,,,,,
2139,0.08406275510787964,1,,,,,,
2149,0.09086625277996063,1,,,,,,
2159,0.1775946021080017,1,,,,,,
2169,0.06227068603038788,1,,,,,,
2179,0.06200943514704704,1,,,,,,
2189,0.1006002202630043,1,,,,,,
2199,0.033795665949583054,1,,,,,,
2209,0.07878708094358444,1,,,,,,
2219,0.06766781955957413,1,,,,,,
2229,0.03898971527814865,1,,,,,,
2239,0.06906000524759293,1,,,,,,
2249,0.11386431008577347,1,,,,,,
2259,0.07751941680908203,1,,,,,,
2269,0.05861710384488106,1,,,,,,
2279,0.0633053183555603,1,,,,,,
2289,0.1039259061217308,1,,,,,,
2299,0.052663370966911316,1,,,,,,
2309,0.07383213937282562,1,,,,,,
2319,0.04188377037644386,1,,,,,,
2329,0.04333150014281273,1,,,,,,
2339,0.046037375926971436,1,,,,,,
2349,0.11336102336645126,1,,,,,,
2359,0.06814447045326233,1,,,,,,
2369,0.07792754471302032,1,,,,,,
2379,0.0762212723493576,1,,,,,,
2389,0.05018467456102371,1,,,,,,
2399,0.12860891222953796,1,,,,,,
2409,0.07753636687994003,1,,,,,,
2419,0.1012527272105217,1,,,,,,
2429,0.14541442692279816,1,,,,,,
2439,0.10747070610523224,1,,,,,,
2449,0.08370627462863922,1,,,,,,
2459,0.06042107194662094,1,,,,,,
2469,0.08520500361919403,1,,,,,,
2479,0.09186901152133942,1,,,,,,
2489,0.06380413472652435,1,,,,,,
2499,0.053648561239242554,1,,,,,,
2509,0.10143741220235825,1,,,,,,
2519,0.06416695564985275,1,,,,,,
2529,0.04933015629649162,1,,,,,,
2539,0.08308414369821548,1,,,,,,
2549,0.07154587656259537,1,,,,,,
2559,0.04990436136722565,1,,,,,,
2569,0.05200469493865967,1,,,,,,
2579,0.04719096049666405,1,,,,,,
2589,0.11794669181108475,1,,,,,,
2599,0.07975642383098602,1,,,,,,
2609,0.05789777263998985,1,,,,,,
2619,0.0542563758790493,1,,,,,,
2629,0.06074121221899986,1,,,,,,
2639,0.07574770599603653,1,,,,,,
2649,0.07141384482383728,1,,,,,,
2659,0.04851818457245827,1,,,,,,
2669,0.0917208269238472,1,,,,,,
2679,0.08897694200277328,1,,,,,,
2689,0.11742579191923141,1,,,,,,
2699,0.07914295047521591,1,,,,,,
2709,0.041687849909067154,1,,,,,,
2719,0.052810218185186386,1,,,,,,
2729,0.06715818494558334,1,,,,,,
2739,0.07262337952852249,1,,,,,,
2749,0.0943891704082489,1,,,,,,
2759,0.09389828890562057,1,,,,,,
2769,0.06460787355899811,1,,,,,,
2779,0.07285410165786743,1,,,,,,
2789,0.0557657852768898,1,,,,,,
2799,0.05464927852153778,1,,,,,,
2809,0.08117248117923737,1,,,,,,
2819,0.10231680423021317,1,,,,,,
2829,0.10044915974140167,1,,,,,,
2839,0.023987390100955963,1,,,,,,
2849,0.07052000612020493,1,,,,,,
2859,0.07969464361667633,1,,,,,,
2869,0.05527634173631668,1,,,,,,
2879,0.06212542951107025,1,,,,,,
2889,0.06936425715684891,1,,,,,,
2899,0.05411103367805481,1,,,,,,
2909,0.053143102675676346,1,,,,,,
2919,0.05922316387295723,1,,,,,,
2929,0.06595449149608612,1,,,,,,
2939,0.050928398966789246,1,,,,,,
2949,0.07416120171546936,1,,,,,,
2959,0.0412854440510273,1,,,,,,
2969,0.053364720195531845,1,,,,,,
2979,0.07088856399059296,1,,,,,,
2989,0.07425064593553543,1,,,,,,
2999,0.08614995330572128,1,,,,,,
3009,0.10398013144731522,1,,,,,,
3019,0.04091646894812584,1,,,,,,
3029,0.04641486331820488,1,,,,,,
3039,0.06648685783147812,1,,,,,,
3049,0.0456138476729393,1,,,,,,
3059,0.04316957667469978,1,,,,,,
3069,0.07539807260036469,1,,,,,,
3079,0.07883575558662415,1,,,,,,
3089,0.06216968223452568,1,,,,,,
3099,0.08781757950782776,1,,,,,,
3109,0.03884714096784592,1,,,,,,
3119,0.03520084172487259,1,,,,,,
3129,0.10466168075799942,1,,,,,,
3139,0.03661766275763512,1,,,,,,
3149,0.09371723979711533,1,,,,,,
3159,0.08156394213438034,1,,,,,,
3169,0.0313839316368103,1,,,,,,
3179,0.06741716712713242,1,,,,,,
3189,0.04369167611002922,1,,,,,,
3199,0.05071638897061348,1,,,,,,
3209,0.11307026445865631,1,,,,,,
3219,0.03536864370107651,1,,,,,,
3229,0.07220087200403214,1,,,,,,
3239,0.036385178565979004,1,,,,,,
3249,0.0429840013384819,1,,,,,,
3259,0.04098151996731758,1,,,,,,
3269,0.06106044724583626,1,,,,,,
3279,0.05753028020262718,1,,,,,,
3281,,1,0.25205478072166443,0.13474500179290771,0.32129406929016113,0.3718080222606659,0.8285777568817139,
3289,0.07284580916166306,2,,,,,,
3299,0.09881492704153061,2,,,,,,
3309,0.06693486124277115,2,,,,,,
3319,0.053852200508117676,2,,,,,,
3329,0.08276090770959854,2,,,,,,
3339,0.06911539286375046,2,,,,,,
3349,0.02779453620314598,2,,,,,,
3359,0.11207412928342819,2,,,,,,
3369,0.059961169958114624,2,,,,,,
3379,0.06989838182926178,2,,,,,,
3389,0.08134360611438751,2,,,,,,
3399,0.14280936121940613,2,,,,,,
3409,0.09301673620939255,2,,,,,,
3419,0.03234560415148735,2,,,,,,
3429,0.10174696892499924,2,,,,,,
3439,0.03325847536325455,2,,,,,,
3449,0.06712997704744339,2,,,,,,
3459,0.03796016052365303,2,,,,,,
3469,0.01829625479876995,2,,,,,,
3479,0.04115130752325058,2,,,,,,
3489,0.07123848050832748,2,,,,,,
3499,0.045170899480581284,2,,,,,,
3509,0.03878211975097656,2,,,,,,
3519,0.07452929764986038,2,,,,,,
3529,0.04180920496582985,2,,,,,,
3539,0.07059986889362335,2,,,,,,
3549,0.09483702480792999,2,,,,,,
3559,0.045875031501054764,2,,,,,,
3569,0.10766680538654327,2,,,,,,
3579,0.06959118694067001,2,,,,,,
3589,0.03496214374899864,2,,,,,,
3599,0.0742933377623558,2,,,,,,
3609,0.08277008682489395,2,,,,,,
3619,0.10757500678300858,2,,,,,,
3629,0.10822483897209167,2,,,,,,
3639,0.0466252937912941,2,,,,,,
3649,0.06287869811058044,2,,,,,,
3659,0.027206597849726677,2,,,,,,
3669,0.10951727628707886,2,,,,,,
3679,0.07486577332019806,2,,,,,,
3689,0.04993873089551926,2,,,,,,
3699,0.055938296020030975,2,,,,,,
3709,0.058839350938797,2,,,,,,
3719,0.03951535001397133,2,,,,,,
3729,0.034967001527547836,2,,,,,,
3739,0.034031499177217484,2,,,,,,
3749,0.08106621354818344,2,,,,,,
3759,0.04772845655679703,2,,,,,,
3769,0.06595363467931747,2,,,,,,
3779,0.10151223093271255,2,,,,,,
3789,0.04865877702832222,2,,,,,,
3799,0.0511939600110054,2,,,,,,
3809,0.08943413943052292,2,,,,,,
3819,0.06762424856424332,2,,,,,,
3829,0.0630272775888443,2,,,,,,
3839,0.04937287047505379,2,,,,,,
3849,0.06204310432076454,2,,,,,,
3859,0.058632101863622665,2,,,,,,
3869,0.10119032114744186,2,,,,,,
3879,0.08722487837076187,2,,,,,,
3889,0.12532559037208557,2,,,,,,
3899,0.0674721971154213,2,,,,,,
3909,0.030583927407860756,2,,,,,,
3919,0.05993004888296127,2,,,,,,
3929,0.09294850379228592,2,,,,,,
3939,0.05429523065686226,2,,,,,,
3949,0.06264781951904297,2,,,,,,
3959,0.044117189943790436,2,,,,,,
3969,0.12410970777273178,2,,,,,,
3979,0.0626845434308052,2,,,,,,
3989,0.036655865609645844,2,,,,,,
3999,0.05352022498846054,2,,,,,,
4009,0.03120601363480091,2,,,,,,
4019,0.01950155384838581,2,,,,,,
4029,0.056452203541994095,2,,,,,,
4039,0.036532580852508545,2,,,,,,
4049,0.036966629326343536,2,,,,,,
4059,0.040488503873348236,2,,,,,,
4069,0.05566050484776497,2,,,,,,
4079,0.049432601779699326,2,,,,,,
4089,0.04910007119178772,2,,,,,,
4099,0.03749888017773628,2,,,,,,
4109,0.06874190270900726,2,,,,,,
4119,0.023836649954319,2,,,,,,
4129,0.022607143968343735,2,,,,,,
4139,0.039773765951395035,2,,,,,,
4149,0.06680590659379959,2,,,,,,
4159,0.03508871793746948,2,,,,,,
4169,0.035691916942596436,2,,,,,,
4179,0.07084346562623978,2,,,,,,
4189,0.0525251105427742,2,,,,,,
4199,0.05558675900101662,2,,,,,,
4209,0.03044860064983368,2,,,,,,
4219,0.02622011862695217,2,,,,,,
4229,0.04108646139502525,2,,,,,,
4239,0.03602883219718933,2,,,,,,
4249,0.08778344094753265,2,,,,,,
4259,0.04176505655050278,2,,,,,,
4269,0.02998613938689232,2,,,,,,
4279,0.04443301633000374,2,,,,,,
4289,0.03232048079371452,2,,,,,,
4299,0.11520043760538101,2,,,,,,
4309,0.05152193084359169,2,,,,,,
4319,0.05902373418211937,2,,,,,,
4329,0.0667664185166359,2,,,,,,
4339,0.040503863245248795,2,,,,,,
4349,0.030354898422956467,2,,,,,,
4359,0.11449229717254639,2,,,,,,
4369,0.04547423869371414,2,,,,,,
4379,0.04072421416640282,2,,,,,,
4389,0.03533352166414261,2,,,,,,
4399,0.0372774600982666,2,,,,,,
4409,0.07239717990159988,2,,,,,,
4419,0.03578799590468407,2,,,,,,
4429,0.06085106357932091,2,,,,,,
4439,0.0505807027220726,2,,,,,,
4449,0.07433182001113892,2,,,,,,
4459,0.03143761307001114,2,,,,,,
4469,0.057980265468358994,2,,,,,,
4479,0.0916225016117096,2,,,,,,
4489,0.077431321144104,2,,,,,,
4499,0.07670257985591888,2,,,,,,
4509,0.04181438684463501,2,,,,,,
4519,0.052966661751270294,2,,,,,,
4529,0.028253009542822838,2,,,,,,
4539,0.040725890547037125,2,,,,,,
4549,0.021632445976138115,2,,,,,,
4559,0.045391570776700974,2,,,,,,
4569,0.0283396914601326,2,,,,,,
4579,0.033310145139694214,2,,,,,,
