epoch,step,train_loss,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_em,val_qa_bert_score,test_avg_qa_sas,test_avg_qa_bert_score,test_avg_qa_em,test_avg_qa_answer_f1,test_loss
0,9,1.2127231359481812,,,,,,,,,,
0,19,1.1484365463256836,,,,,,,,,,
0,29,0.39653897285461426,,,,,,,,,,
0,39,2.379398822784424,,,,,,,,,,
0,49,0.9155521392822266,,,,,,,,,,
0,59,1.417267918586731,,,,,,,,,,
0,69,1.2868868112564087,,,,,,,,,,
0,79,1.4703190326690674,,,,,,,,,,
0,89,2.3181819915771484,,,,,,,,,,
0,99,2.2864508628845215,,,,,,,,,,
0,100,,0.41380542516708374,0.48151856660842896,1.4527113437652588,0.2148936241865158,0.823208749294281,,,,,
1,109,0.6293221116065979,,,,,,,,,,
1,119,0.7760667204856873,,,,,,,,,,
1,129,1.8780561685562134,,,,,,,,,,
1,139,1.2327927350997925,,,,,,,,,,
1,149,1.7073590755462646,,,,,,,,,,
1,159,0.7565628886222839,,,,,,,,,,
1,169,2.010895252227783,,,,,,,,,,
1,179,1.744289755821228,,,,,,,,,,
1,189,0.6685134172439575,,,,,,,,,,
1,199,1.123974084854126,,,,,,,,,,
1,201,,0.4454081356525421,0.5052530765533447,1.4145058393478394,0.23829787969589233,0.8342699408531189,,,,,
2,209,1.1788614988327026,,,,,,,,,,
2,219,1.534398078918457,,,,,,,,,,
2,229,1.3583565950393677,,,,,,,,,,
2,239,1.5045444965362549,,,,,,,,,,
2,249,0.3810375928878784,,,,,,,,,,
2,259,0.8994285464286804,,,,,,,,,,
2,269,1.3575950860977173,,,,,,,,,,
2,279,0.4345550537109375,,,,,,,,,,
2,289,0.5661190152168274,,,,,,,,,,
2,299,0.9126735329627991,,,,,,,,,,
2,302,,0.4621255695819855,0.5146647095680237,1.3615455627441406,0.23829787969589233,0.8409702181816101,,,,,
3,309,0.9425791501998901,,,,,,,,,,
3,319,1.1941269636154175,,,,,,,,,,
3,329,0.9156668782234192,,,,,,,,,,
3,339,0.6720865964889526,,,,,,,,,,
3,349,1.0333069562911987,,,,,,,,,,
3,359,0.8814462423324585,,,,,,,,,,
3,369,1.3191697597503662,,,,,,,,,,
3,379,1.11892569065094,,,,,,,,,,
3,389,0.8096597194671631,,,,,,,,,,
3,399,0.42864543199539185,,,,,,,,,,
3,403,,0.46545928716659546,0.5197245478630066,1.3387441635131836,0.2574467957019806,0.8430400490760803,,,,,
4,409,0.650355339050293,,,,,,,,,,
4,419,0.6243879199028015,,,,,,,,,,
4,429,0.6151002049446106,,,,,,,,,,
4,439,1.9755363464355469,,,,,,,,,,
4,449,2.0096096992492676,,,,,,,,,,
4,459,1.16742742061615,,,,,,,,,,
4,469,1.358106017112732,,,,,,,,,,
4,479,0.4432876706123352,,,,,,,,,,
4,489,0.8089759945869446,,,,,,,,,,
4,499,2.0598337650299072,,,,,,,,,,
4,504,,0.4640349745750427,0.519580066204071,1.3667700290679932,0.25106382369995117,0.8424060344696045,,,,,
5,505,,,,,,,0.519580066204071,0.8424060344696045,0.25106382369995117,0.4640349745750427,1.3667700290679932
