epoch,step,train_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0,9,0.4731143116950989,,,,,,
0,19,0.1238851398229599,,,,,,
0,29,0.34843072295188904,,,,,,
0,39,0.28389039635658264,,,,,,
0,49,0.3486488163471222,,,,,,
0,59,2.258368968963623,,,,,,
0,69,0.2469620704650879,,,,,,
0,79,0.24008961021900177,,,,,,
0,89,0.20401936769485474,,,,,,
0,99,0.17694184184074402,,,,,,
0,109,0.2534235417842865,,,,,,
0,119,0.7758904099464417,,,,,,
0,129,0.15666620433330536,,,,,,
0,139,0.08153168112039566,,,,,,
0,149,0.11472933739423752,,,,,,
0,159,0.1071857288479805,,,,,,
0,169,0.10275193303823471,,,,,,
0,179,0.1868261992931366,,,,,,
0,189,0.09969727694988251,,,,,,
0,199,0.11824304610490799,,,,,,
0,209,0.08455006778240204,,,,,,
0,219,0.32778263092041016,,,,,,
0,229,0.12616029381752014,,,,,,
0,239,0.8116868734359741,,,,,,
0,249,0.3901962637901306,,,,,,
0,259,0.2681507170200348,,,,,,
0,269,0.18229563534259796,,,,,,
0,279,0.08135326206684113,,,,,,
0,289,0.06963364779949188,,,,,,
0,299,0.26881101727485657,,,,,,
0,309,0.08370352536439896,,,,,,
0,319,0.13100212812423706,,,,,,
0,329,0.08174371719360352,,,,,,
0,339,0.19126707315444946,,,,,,
0,349,0.5932931303977966,,,,,,
0,359,0.20426683127880096,,,,,,
0,369,0.48436295986175537,,,,,,
0,379,0.20094983279705048,,,,,,
0,389,0.19521310925483704,,,,,,
0,399,0.23914948105812073,,,,,,
0,409,0.19651612639427185,,,,,,
0,419,0.20127332210540771,,,,,,
0,429,0.10124842822551727,,,,,,
0,439,0.16041351854801178,,,,,,
0,449,0.21389897167682648,,,,,,
0,459,0.1866544783115387,,,,,,
0,469,0.16416184604167938,,,,,,
0,479,0.17636992037296295,,,,,,
0,489,0.057740285992622375,,,,,,
0,499,0.1065855622291565,,,,,,
0,509,0.0810280442237854,,,,,,
0,519,0.12069278210401535,,,,,,
0,529,0.15353941917419434,,,,,,
0,539,0.12447676062583923,,,,,,
0,549,0.0764218270778656,,,,,,
0,559,0.060236357152462006,,,,,,
0,569,0.16947218775749207,,,,,,
0,579,0.06050017848610878,,,,,,
0,589,0.061319876462221146,,,,,,
0,599,0.16698913276195526,,,,,,
0,609,0.07858188450336456,,,,,,
0,619,0.09501758217811584,,,,,,
0,629,0.08955802768468857,,,,,,
0,639,0.08314348012208939,,,,,,
0,649,0.05337432026863098,,,,,,
0,659,0.17550091445446014,,,,,,
0,669,0.09871556609869003,,,,,,
0,679,0.08678199350833893,,,,,,
0,689,0.1623970866203308,,,,,,
0,699,0.08751189708709717,,,,,,
0,709,0.30279749631881714,,,,,,
0,719,0.0428444966673851,,,,,,
0,729,0.11809664964675903,,,,,,
0,739,0.08604985475540161,,,,,,
0,749,0.08964904397726059,,,,,,
0,759,0.26702481508255005,,,,,,
0,769,0.0847044289112091,,,,,,
0,779,0.12345633655786514,,,,,,
0,789,0.07231924682855606,,,,,,
0,799,0.04488782957196236,,,,,,
0,809,0.14167901873588562,,,,,,
0,819,0.14674720168113708,,,,,,
0,829,0.18576666712760925,,,,,,
0,839,0.09850571304559708,,,,,,
0,849,0.03995410352945328,,,,,,
0,859,0.08271239697933197,,,,,,
0,869,0.19553406536579132,,,,,,
0,879,0.07534996420145035,,,,,,
0,889,0.1303851157426834,,,,,,
0,899,0.127323716878891,,,,,,
0,909,0.11839832365512848,,,,,,
0,919,0.06865276396274567,,,,,,
0,929,0.19626066088676453,,,,,,
0,939,0.10810151696205139,,,,,,
0,940,,0.6325499415397644,0.8702994585037231,0.3424036204814911,0.5589026212692261,0.1031777635216713,
1,949,0.06316974014043808,,,,,,
1,959,0.04807862639427185,,,,,,
1,969,0.050432540476322174,,,,,,
1,979,0.03456908464431763,,,,,,
1,989,0.07924717664718628,,,,,,
