train_loss,epoch,step,val_qa_em,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_sas,test_loss
0.36912697553634644,0,9,,,,,,
0.2737021744251251,0,19,,,,,,
0.2806737720966339,0,29,,,,,,
0.2624224126338959,0,39,,,,,,
0.24630753695964813,0,49,,,,,,
0.19409193098545074,0,59,,,,,,
0.3719364106655121,0,69,,,,,,
0.24590225517749786,0,79,,,,,,
0.20801976323127747,0,89,,,,,,
0.3246093690395355,0,99,,,,,,
0.0941927433013916,0,109,,,,,,
0.22647032141685486,0,119,,,,,,
0.22597354650497437,0,129,,,,,,
0.17159946262836456,0,139,,,,,,
0.13785959780216217,0,149,,,,,,
0.1160193681716919,0,159,,,,,,
0.20546846091747284,0,169,,,,,,
0.21862345933914185,0,179,,,,,,
0.08075091987848282,0,189,,,,,,
0.15221627056598663,0,199,,,,,,
0.18921703100204468,0,209,,,,,,
0.11250114440917969,0,219,,,,,,
0.13885408639907837,0,229,,,,,,
0.14245232939720154,0,239,,,,,,
0.1546148657798767,0,249,,,,,,
0.19046196341514587,0,259,,,,,,
0.1446947455406189,0,269,,,,,,
0.19116631150245667,0,279,,,,,,
0.13692252337932587,0,289,,,,,,
0.15015672147274017,0,299,,,,,,
0.135043203830719,0,309,,,,,,
0.17982839047908783,0,319,,,,,,
0.15104782581329346,0,329,,,,,,
0.14735428988933563,0,339,,,,,,
0.18416637182235718,0,349,,,,,,
0.17413786053657532,0,359,,,,,,
0.09393073618412018,0,369,,,,,,
0.2702224552631378,0,379,,,,,,
0.06220622733235359,0,389,,,,,,
0.09556716680526733,0,399,,,,,,
0.07941202819347382,0,409,,,,,,
0.14780184626579285,0,419,,,,,,
0.11175255477428436,0,429,,,,,,
0.1402246505022049,0,439,,,,,,
0.1490226835012436,0,449,,,,,,
0.1688312590122223,0,459,,,,,,
0.20155315101146698,0,469,,,,,,
0.149420365691185,0,479,,,,,,
0.08658183366060257,0,489,,,,,,
0.1682886928319931,0,499,,,,,,
0.08457453548908234,0,509,,,,,,
0.12420525401830673,0,519,,,,,,
0.0896870344877243,0,529,,,,,,
0.15770266950130463,0,539,,,,,,
0.06694532930850983,0,549,,,,,,
0.1575344055891037,0,559,,,,,,
0.07528118044137955,0,569,,,,,,
0.08622303605079651,0,579,,,,,,
0.19350026547908783,0,589,,,,,,
0.15133430063724518,0,599,,,,,,
0.320140540599823,0,609,,,,,,
0.1280926913022995,0,619,,,,,,
0.13824716210365295,0,629,,,,,,
0.09749795496463776,0,639,,,,,,
0.10415326803922653,0,649,,,,,,
0.14757561683654785,0,659,,,,,,
0.10324305295944214,0,669,,,,,,
0.15710170567035675,0,679,,,,,,
0.13045822083950043,0,689,,,,,,
0.11919990926980972,0,699,,,,,,
0.12137895077466965,0,709,,,,,,
0.08470012992620468,0,719,,,,,,
0.08022205531597137,0,729,,,,,,
0.11014001816511154,0,739,,,,,,
0.08782976120710373,0,749,,,,,,
0.10311149805784225,0,759,,,,,,
0.09158502519130707,0,769,,,,,,
0.0934676080942154,0,779,,,,,,
0.12451832741498947,0,789,,,,,,
0.0634121298789978,0,799,,,,,,
0.07816822826862335,0,809,,,,,,
0.11502495408058167,0,819,,,,,,
0.16759732365608215,0,829,,,,,,
0.06243786960840225,0,839,,,,,,
0.04474285989999771,0,849,,,,,,
0.17312943935394287,0,859,,,,,,
0.17252124845981598,0,869,,,,,,
0.09357191622257233,0,879,,,,,,
0.09406272321939468,0,889,,,,,,
0.08428172022104263,0,899,,,,,,
0.046727050095796585,0,909,,,,,,
0.0787932351231575,0,919,,,,,,
0.1073690876364708,0,929,,,,,,
0.12314252555370331,0,939,,,,,,
0.050869207829236984,0,949,,,,,,
0.08221109956502914,0,959,,,,,,
0.07270368188619614,0,969,,,,,,
0.12041477859020233,0,979,,,,,,
0.08614364266395569,0,989,,,,,,
0.10723888874053955,0,999,,,,,,
0.09273666888475418,0,1009,,,,,,
0.07340893149375916,0,1019,,,,,,
0.0386214554309845,0,1029,,,,,,
0.17402909696102142,0,1039,,,,,,
0.051905952394008636,0,1049,,,,,,
0.07828710973262787,0,1059,,,,,,
0.07545899599790573,0,1069,,,,,,
0.1186511367559433,0,1079,,,,,,
0.06711757183074951,0,1089,,,,,,
0.10093381255865097,0,1099,,,,,,
0.11831170320510864,0,1109,,,,,,
0.061535730957984924,0,1119,,,,,,
0.14371973276138306,0,1129,,,,,,
0.08521018922328949,0,1139,,,,,,
0.09142015129327774,0,1149,,,,,,
0.047300975769758224,0,1159,,,,,,
0.07927118986845016,0,1169,,,,,,
0.1151890978217125,0,1179,,,,,,
0.09758441150188446,0,1189,,,,,,
0.023925473913550377,0,1199,,,,,,
0.043204836547374725,0,1209,,,,,,
0.05272796005010605,0,1219,,,,,,
0.044764671474695206,0,1229,,,,,,
0.08910064399242401,0,1239,,,,,,
0.058070819824934006,0,1249,,,,,,
0.11985324323177338,0,1259,,,,,,
0.08940144628286362,0,1269,,,,,,
0.07148591428995132,0,1279,,,,,,
0.09858030080795288,0,1289,,,,,,
0.23879647254943848,0,1299,,,,,,
0.05908212065696716,0,1309,,,,,,
0.08832145482301712,0,1319,,,,,,
0.08909360319375992,0,1329,,,,,,
0.04867121949791908,0,1339,,,,,,
0.09890609979629517,0,1349,,,,,,
0.06947435438632965,0,1359,,,,,,
0.12937995791435242,0,1369,,,,,,
0.058394089341163635,0,1379,,,,,,
0.06560307741165161,0,1389,,,,,,
0.052737440913915634,0,1399,,,,,,
0.03873206675052643,0,1409,,,,,,
0.032882124185562134,0,1419,,,,,,
0.031131204217672348,0,1429,,,,,,
0.04292380064725876,0,1439,,,,,,
0.04174160212278366,0,1449,,,,,,
0.139179065823555,0,1459,,,,,,
0.09974648058414459,0,1469,,,,,,
0.06271795928478241,0,1479,,,,,,
0.0320282056927681,0,1489,,,,,,
0.05679125711321831,0,1499,,,,,,
0.07827967405319214,0,1509,,,,,,
0.050012119114398956,0,1519,,,,,,
0.10518933087587357,0,1529,,,,,,
0.05742671340703964,0,1539,,,,,,
0.0821656808257103,0,1549,,,,,,
0.03327859565615654,0,1559,,,,,,
0.06748795509338379,0,1569,,,,,,
0.04848794639110565,0,1579,,,,,,
0.08990494906902313,0,1589,,,,,,
,0,1591,0.36005255579948425,0.8354491591453552,0.41485917568206787,0.09124258160591125,0.4458049535751343,
0.037123411893844604,1,1599,,,,,,
0.0777428150177002,1,1609,,,,,,
0.03786822408437729,1,1619,,,,,,
0.03837036341428757,1,1629,,,,,,
0.029168693348765373,1,1639,,,,,,
0.023112870752811432,1,1649,,,,,,
0.05806900933384895,1,1659,,,,,,
0.0452861487865448,1,1669,,,,,,
0.036172132939100266,1,1679,,,,,,
0.049626439809799194,1,1689,,,,,,
0.08266836404800415,1,1699,,,,,,
0.027792857959866524,1,1709,,,,,,
0.022532708942890167,1,1719,,,,,,
0.09030593931674957,1,1729,,,,,,
0.03942889720201492,1,1739,,,,,,
0.07282277941703796,1,1749,,,,,,
0.06689094752073288,1,1759,,,,,,
0.11552057415246964,1,1769,,,,,,
0.05418241769075394,1,1779,,,,,,
0.08733375370502472,1,1789,,,,,,
0.0264691524207592,1,1799,,,,,,
0.03764019533991814,1,1809,,,,,,
0.05803575739264488,1,1819,,,,,,
0.04708167910575867,1,1829,,,,,,
0.031587690114974976,1,1839,,,,,,
0.16653993725776672,1,1849,,,,,,
0.0808192789554596,1,1859,,,,,,
0.0750083401799202,1,1869,,,,,,
0.07513083517551422,1,1879,,,,,,
0.09690213948488235,1,1889,,,,,,
0.04206889867782593,1,1899,,,,,,
0.04545479267835617,1,1909,,,,,,
0.0345131941139698,1,1919,,,,,,
0.10962776839733124,1,1929,,,,,,
0.0315103642642498,1,1939,,,,,,
0.031036492437124252,1,1949,,,,,,
0.06322761625051498,1,1959,,,,,,
0.024549150839447975,1,1969,,,,,,
0.0720568597316742,1,1979,,,,,,
0.02377544716000557,1,1989,,,,,,
0.04761279374361038,1,1999,,,,,,
0.022140201181173325,1,2009,,,,,,
0.08901514112949371,1,2019,,,,,,
0.04617850482463837,1,2029,,,,,,
0.02460186555981636,1,2039,,,,,,
0.017246000468730927,1,2049,,,,,,
0.07529646158218384,1,2059,,,,,,
0.03203316405415535,1,2069,,,,,,
0.03397759422659874,1,2079,,,,,,
0.030404256656765938,1,2089,,,,,,
0.056615982204675674,1,2099,,,,,,
0.07809479534626007,1,2109,,,,,,
0.03296147659420967,1,2119,,,,,,
0.023363983258605003,1,2129,,,,,,
0.037551555782556534,1,2139,,,,,,
0.023753497749567032,1,2149,,,,,,
0.04807266592979431,1,2159,,,,,,
0.07185834646224976,1,2169,,,,,,
0.030573729425668716,1,2179,,,,,,
0.11617882549762726,1,2189,,,,,,
0.11148930341005325,1,2199,,,,,,
0.07229923456907272,1,2209,,,,,,
0.024241166189312935,1,2219,,,,,,
0.03355337679386139,1,2229,,,,,,
0.029073497280478477,1,2239,,,,,,
0.02593287080526352,1,2249,,,,,,
0.17469407618045807,1,2259,,,,,,
0.10375018417835236,1,2269,,,,,,
0.12649431824684143,1,2279,,,,,,
0.05852960795164108,1,2289,,,,,,
0.024332497268915176,1,2299,,,,,,
0.026494698598980904,1,2309,,,,,,
0.059314388781785965,1,2319,,,,,,
0.029877718538045883,1,2329,,,,,,
0.025756796821951866,1,2339,,,,,,
0.04851098731160164,1,2349,,,,,,
0.09545093774795532,1,2359,,,,,,
0.04519161954522133,1,2369,,,,,,
0.0382748506963253,1,2379,,,,,,
0.02969188615679741,1,2389,,,,,,
0.03720979765057564,1,2399,,,,,,
0.06005396321415901,1,2409,,,,,,
0.05888689309358597,1,2419,,,,,,
0.19602537155151367,1,2429,,,,,,
0.08302934467792511,1,2439,,,,,,
0.05253499001264572,1,2449,,,,,,
0.054972726851701736,1,2459,,,,,,
0.03450412303209305,1,2469,,,,,,
0.03634188696742058,1,2479,,,,,,
0.08164464682340622,1,2489,,,,,,
0.03256092965602875,1,2499,,,,,,
0.0369870588183403,1,2509,,,,,,
0.012852510437369347,1,2519,,,,,,
0.04916767403483391,1,2529,,,,,,
0.041518501937389374,1,2539,,,,,,
0.06648512184619904,1,2549,,,,,,
0.012894444167613983,1,2559,,,,,,
0.02495526149868965,1,2569,,,,,,
0.052215930074453354,1,2579,,,,,,
0.05970053747296333,1,2589,,,,,,
0.03346160799264908,1,2599,,,,,,
0.055222637951374054,1,2609,,,,,,
0.021614689379930496,1,2619,,,,,,
0.055740728974342346,1,2629,,,,,,
0.03529473766684532,1,2639,,,,,,
0.015111571177840233,1,2649,,,,,,
0.03363436087965965,1,2659,,,,,,
0.05475130304694176,1,2669,,,,,,
0.0770132839679718,1,2679,,,,,,
0.03234419971704483,1,2689,,,,,,
0.03300454840064049,1,2699,,,,,,
0.028174562379717827,1,2709,,,,,,
0.011669996194541454,1,2719,,,,,,
0.02651132270693779,1,2729,,,,,,
0.04171311482787132,1,2739,,,,,,
0.024323811754584312,1,2749,,,,,,
0.04823833331465721,1,2759,,,,,,
0.061679910868406296,1,2769,,,,,,
0.020480863749980927,1,2779,,,,,,
0.03368266299366951,1,2789,,,,,,
0.04616164416074753,1,2799,,,,,,
0.035959213972091675,1,2809,,,,,,
0.03559769317507744,1,2819,,,,,,
0.030824026092886925,1,2829,,,,,,
0.08631813526153564,1,2839,,,,,,
0.039798349142074585,1,2849,,,,,,
0.013703138567507267,1,2859,,,,,,
0.012195847928524017,1,2869,,,,,,
0.01828838139772415,1,2879,,,,,,
0.014050592668354511,1,2889,,,,,,
0.047558922320604324,1,2899,,,,,,
0.07148376852273941,1,2909,,,,,,
0.07310870289802551,1,2919,,,,,,
0.022300561890006065,1,2929,,,,,,
0.04261155426502228,1,2939,,,,,,
0.03642519563436508,1,2949,,,,,,
0.05851217731833458,1,2959,,,,,,
0.018891913816332817,1,2969,,,,,,
0.046484433114528656,1,2979,,,,,,
0.0319700613617897,1,2989,,,,,,
0.016282105818390846,1,2999,,,,,,
0.04775328189134598,1,3009,,,,,,
0.02206193469464779,1,3019,,,,,,
0.07336950302124023,1,3029,,,,,,
0.053266920149326324,1,3039,,,,,,
0.060043755918741226,1,3049,,,,,,
0.03893810883164406,1,3059,,,,,,
0.03410172462463379,1,3069,,,,,,
0.04270438477396965,1,3079,,,,,,
0.036637868732213974,1,3089,,,,,,
0.045268673449754715,1,3099,,,,,,
0.039273809641599655,1,3109,,,,,,
0.014898979105055332,1,3119,,,,,,
0.019746383652091026,1,3129,,,,,,
0.056146539747714996,1,3139,,,,,,
0.03888225555419922,1,3149,,,,,,
0.0755491703748703,1,3159,,,,,,
0.04314160719513893,1,3169,,,,,,
0.007832811214029789,1,3179,,,,,,
,1,3183,0.5282523036003113,0.8734583258628845,0.5676500797271729,0.07579678297042847,0.5808218717575073,
0.03694867715239525,2,3189,,,,,,
0.0046591139398515224,2,3199,,,,,,
0.029753271490335464,2,3209,,,,,,
0.014402253553271294,2,3219,,,,,,
0.06395352631807327,2,3229,,,,,,
0.03716771677136421,2,3239,,,,,,
0.06849732995033264,2,3249,,,,,,
0.011351698078215122,2,3259,,,,,,
0.02398213930428028,2,3269,,,,,,
0.008641106076538563,2,3279,,,,,,
0.04555146396160126,2,3289,,,,,,
0.03130922466516495,2,3299,,,,,,
0.0657409206032753,2,3309,,,,,,
0.016173627227544785,2,3319,,,,,,
0.022173671051859856,2,3329,,,,,,
0.036949485540390015,2,3339,,,,,,
0.02748318761587143,2,3349,,,,,,
0.026545856148004532,2,3359,,,,,,
0.00974076334387064,2,3369,,,,,,
0.021129382774233818,2,3379,,,,,,
0.04815957322716713,2,3389,,,,,,
0.004654439631849527,2,3399,,,,,,
0.021564075723290443,2,3409,,,,,,
0.020079024136066437,2,3419,,,,,,
0.012837782502174377,2,3429,,,,,,
0.03922450542449951,2,3439,,,,,,
0.024036919698119164,2,3449,,,,,,
0.012784401886165142,2,3459,,,,,,
0.05667498707771301,2,3469,,,,,,
0.04491090774536133,2,3479,,,,,,
0.006644176784902811,2,3489,,,,,,
0.014004146680235863,2,3499,,,,,,
