step,epoch,train_loss,val_loss,val_qa_em,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,test_loss
9,0,0.3533649444580078,,,,,,
19,0,0.2684270441532135,,,,,,
29,0,0.4806489944458008,,,,,,
39,0,0.5812860727310181,,,,,,
49,0,0.2661632299423218,,,,,,
59,0,0.1887548714876175,,,,,,
69,0,0.26106342673301697,,,,,,
79,0,0.14823050796985626,,,,,,
89,0,0.29717615246772766,,,,,,
99,0,0.13226160407066345,,,,,,
109,0,0.11400222778320312,,,,,,
119,0,0.13680694997310638,,,,,,
129,0,0.1299656331539154,,,,,,
139,0,0.16336992383003235,,,,,,
149,0,0.11494139581918716,,,,,,
159,0,0.09384514391422272,,,,,,
169,0,0.09437142312526703,,,,,,
179,0,0.09729059040546417,,,,,,
189,0,0.12642095983028412,,,,,,
199,0,0.1288469433784485,,,,,,
209,0,0.04761362448334694,,,,,,
219,0,0.06800701469182968,,,,,,
229,0,0.16639479994773865,,,,,,
239,0,0.1716947853565216,,,,,,
249,0,0.10179521143436432,,,,,,
259,0,0.16363616287708282,,,,,,
269,0,0.1221720278263092,,,,,,
279,0,0.08313866704702377,,,,,,
289,0,0.2371596097946167,,,,,,
299,0,0.14400221407413483,,,,,,
309,0,0.14191822707653046,,,,,,
319,0,0.12221015989780426,,,,,,
329,0,0.07826258987188339,,,,,,
339,0,0.1557680368423462,,,,,,
349,0,0.16433532536029816,,,,,,
359,0,0.41552087664604187,,,,,,
359,0,,0.11532488465309143,0.13696809113025665,0.7746159434318542,0.2651691436767578,0.20355091989040375,
369,1,0.10213083028793335,,,,,,
379,1,0.08203957229852676,,,,,,
389,1,0.14083309471607208,,,,,,
399,1,0.11074049770832062,,,,,,
409,1,0.15600530803203583,,,,,,
419,1,0.07368293404579163,,,,,,
429,1,0.06846381723880768,,,,,,
439,1,0.0867709219455719,,,,,,
449,1,0.14490920305252075,,,,,,
459,1,0.15078239142894745,,,,,,
469,1,0.16438807547092438,,,,,,
479,1,0.14301112294197083,,,,,,
489,1,0.10749953985214233,,,,,,
499,1,0.1463903784751892,,,,,,
509,1,0.13029251992702484,,,,,,
519,1,0.18065358698368073,,,,,,
529,1,0.08393692225217819,,,,,,
539,1,0.1777104288339615,,,,,,
549,1,0.12420204281806946,,,,,,
559,1,0.13625918328762054,,,,,,
569,1,0.08850249648094177,,,,,,
579,1,0.11529399454593658,,,,,,
589,1,0.06470099091529846,,,,,,
599,1,0.046203162521123886,,,,,,
609,1,0.1101580485701561,,,,,,
619,1,0.1290128231048584,,,,,,
629,1,0.09193101525306702,,,,,,
639,1,0.06333550810813904,,,,,,
649,1,0.12798713147640228,,,,,,
659,1,0.18214556574821472,,,,,,
669,1,0.04323624446988106,,,,,,
679,1,0.06675019860267639,,,,,,
689,1,0.22710829973220825,,,,,,
699,1,0.07612277567386627,,,,,,
709,1,0.11602185666561127,,,,,,
719,1,0.08436498790979385,,,,,,
719,1,,0.08937417715787888,0.15425531566143036,0.7801049947738647,0.2820263206958771,0.21960823237895966,
729,2,0.12406036257743835,,,,,,
739,2,0.07090452313423157,,,,,,
749,2,0.14947757124900818,,,,,,
759,2,0.0909365639090538,,,,,,
769,2,0.13703091442584991,,,,,,
779,2,0.08050534129142761,,,,,,
789,2,0.07782066613435745,,,,,,
799,2,0.07215927541255951,,,,,,
809,2,0.10692864656448364,,,,,,
819,2,0.13999076187610626,,,,,,
829,2,0.12549422681331635,,,,,,
839,2,0.1442996859550476,,,,,,
849,2,0.0758371651172638,,,,,,
859,2,0.11447194218635559,,,,,,
869,2,0.1077517718076706,,,,,,
879,2,0.18966159224510193,,,,,,
889,2,0.060352228581905365,,,,,,
899,2,0.12257203459739685,,,,,,
909,2,0.09546259045600891,,,,,,
919,2,0.16608622670173645,,,,,,
929,2,0.07090209424495697,,,,,,
939,2,0.12443730235099792,,,,,,
949,2,0.08730046451091766,,,,,,
959,2,0.0453471764922142,,,,,,
969,2,0.10847157984972,,,,,,
979,2,0.08971767127513885,,,,,,
989,2,0.07348830997943878,,,,,,
999,2,0.06031996011734009,,,,,,
1009,2,0.1442764699459076,,,,,,
1019,2,0.15242411196231842,,,,,,
1029,2,0.04214109852910042,,,,,,
1039,2,0.08595842868089676,,,,,,
1049,2,0.1643579751253128,,,,,,
1059,2,0.07345932722091675,,,,,,
1069,2,0.15548084676265717,,,,,,
1079,2,0.04852912575006485,,,,,,
1079,2,,0.09025213122367859,0.17420212924480438,0.7898972630500793,0.3115261197090149,0.24198710918426514,
1089,3,0.07070736587047577,,,,,,
1099,3,0.05003194883465767,,,,,,
1109,3,0.0768224224448204,,,,,,
1119,3,0.0628199577331543,,,,,,
1129,3,0.09392690658569336,,,,,,
1139,3,0.07048635929822922,,,,,,
1149,3,0.06516187638044357,,,,,,
1159,3,0.052450668066740036,,,,,,
1169,3,0.08384405821561813,,,,,,
1179,3,0.11934985220432281,,,,,,
1189,3,0.0824865847826004,,,,,,
1199,3,0.0715794786810875,,,,,,
1209,3,0.06617426127195358,,,,,,
1219,3,0.07901228219270706,,,,,,
1229,3,0.06440527737140656,,,,,,
1239,3,0.13329575955867767,,,,,,
1249,3,0.056290604174137115,,,,,,
1259,3,0.07345636188983917,,,,,,
1269,3,0.08489714562892914,,,,,,
1279,3,0.1244194507598877,,,,,,
1289,3,0.06274231523275375,,,,,,
1299,3,0.07279551774263382,,,,,,
1309,3,0.06768915057182312,,,,,,
1319,3,0.03944256901741028,,,,,,
1329,3,0.07916134595870972,,,,,,
1339,3,0.056273773312568665,,,,,,
1349,3,0.05637221038341522,,,,,,
1359,3,0.04962633550167084,,,,,,
1369,3,0.08014457672834396,,,,,,
1379,3,0.10835994780063629,,,,,,
1389,3,0.03984959423542023,,,,,,
1399,3,0.06978970766067505,,,,,,
1409,3,0.07552573084831238,,,,,,
1419,3,0.06753440946340561,,,,,,
1429,3,0.07936496287584305,,,,,,
1439,3,0.03499077260494232,,,,,,
1439,3,,0.09362408518791199,0.19015957415103912,0.7993249297142029,0.3224434554576874,0.2570749521255493,
1449,4,0.0494915209710598,,,,,,
1459,4,0.03099810890853405,,,,,,
1469,4,0.054834477603435516,,,,,,
1479,4,0.04626833274960518,,,,,,
1489,4,0.07544678449630737,,,,,,
1499,4,0.06290125846862793,,,,,,
1509,4,0.05528750270605087,,,,,,
1519,4,0.04493117332458496,,,,,,
1529,4,0.05825171247124672,,,,,,
1539,4,0.11065227538347244,,,,,,
1549,4,0.05124519765377045,,,,,,
1559,4,0.051904208958148956,,,,,,
1569,4,0.0550161749124527,,,,,,
1579,4,0.07243596762418747,,,,,,
1589,4,0.04178591072559357,,,,,,
1599,4,0.0676020011305809,,,,,,
1609,4,0.04973512515425682,,,,,,
1619,4,0.04552683234214783,,,,,,
1629,4,0.0720122829079628,,,,,,
1639,4,0.0880812481045723,,,,,,
1649,4,0.051122527569532394,,,,,,
1659,4,0.04101022705435753,,,,,,
1669,4,0.05901152640581131,,,,,,
1679,4,0.03534633666276932,,,,,,
1689,4,0.05972486734390259,,,,,,
1699,4,0.049696020781993866,,,,,,
1709,4,0.04021052271127701,,,,,,
1719,4,0.037866272032260895,,,,,,
1729,4,0.06540922075510025,,,,,,
1739,4,0.07553686201572418,,,,,,
1749,4,0.03738635033369064,,,,,,
1759,4,0.0579187348484993,,,,,,
1769,4,0.04950252175331116,,,,,,
1779,4,0.05633275583386421,,,,,,
1789,4,0.06465024501085281,,,,,,
1799,4,0.02893947996199131,,,,,,
1799,4,,0.10390442609786987,0.2114361673593521,0.8088369369506836,0.33854201436042786,0.27990612387657166,
1800,5,,,,,,,0.10390442609786987
