epoch,step,train_loss,val_qa_bert_score,val_qa_em,val_qa_sas,val_loss,val_qa_answer_f1,test_loss
0,9,0.6960473656654358,,,,,,
0,19,0.2993687093257904,,,,,,
0,29,0.3798043131828308,,,,,,
0,39,0.245213583111763,,,,,,
0,49,0.3204664885997772,,,,,,
0,59,0.3799059987068176,,,,,,
0,69,0.3216516375541687,,,,,,
0,79,0.250672310590744,,,,,,
0,89,0.25419124960899353,,,,,,
0,99,0.2973642647266388,,,,,,
0,109,0.16220097243785858,,,,,,
0,119,0.21506553888320923,,,,,,
0,129,0.24654093384742737,,,,,,
0,139,0.2790774405002594,,,,,,
0,149,0.1805688887834549,,,,,,
0,159,0.13565656542778015,,,,,,
0,169,0.11818018555641174,,,,,,
0,179,0.142781600356102,,,,,,
0,189,0.26113471388816833,,,,,,
0,199,0.13396383821964264,,,,,,
0,209,0.314290851354599,,,,,,
0,219,0.22235040366649628,,,,,,
0,229,0.11204925179481506,,,,,,
0,239,0.20331178605556488,,,,,,
0,249,0.2154732346534729,,,,,,
0,259,0.1896151304244995,,,,,,
0,269,0.24005919694900513,,,,,,
0,279,0.17187266051769257,,,,,,
0,289,0.2015405297279358,,,,,,
0,299,0.24078767001628876,,,,,,
0,309,0.16212166845798492,,,,,,
0,319,0.2266271859407425,,,,,,
0,329,0.10993805527687073,,,,,,
0,339,0.18787719309329987,,,,,,
0,349,0.12300337105989456,,,,,,
0,359,0.14245866239070892,,,,,,
0,369,0.12660451233386993,,,,,,
0,379,0.22944223880767822,,,,,,
0,389,0.1992887556552887,,,,,,
0,399,0.14281250536441803,,,,,,
0,409,0.26408207416534424,,,,,,
0,419,0.22632519900798798,,,,,,
0,429,0.07627229392528534,,,,,,
0,439,0.23353901505470276,,,,,,
0,449,0.1552129089832306,,,,,,
0,459,0.34988194704055786,,,,,,
0,469,0.15650305151939392,,,,,,
0,479,0.11545068770647049,,,,,,
0,489,0.1744256615638733,,,,,,
0,499,0.1645645946264267,,,,,,
0,509,0.1632997989654541,,,,,,
0,519,0.17130738496780396,,,,,,
0,529,0.11246342211961746,,,,,,
0,539,0.20292770862579346,,,,,,
0,549,0.1919572949409485,,,,,,
0,559,0.14759942889213562,,,,,,
0,569,0.149022176861763,,,,,,
0,579,0.09701485931873322,,,,,,
0,589,0.16484445333480835,,,,,,
0,599,0.12355458736419678,,,,,,
0,609,0.106415756046772,,,,,,
0,619,0.08728787302970886,,,,,,
0,629,0.16960540413856506,,,,,,
0,639,0.18289653956890106,,,,,,
