train_loss,epoch,step,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_qa_em,test_loss
4.590488433837891,0,9,,,,,,
3.6924397945404053,0,19,,,,,,
2.776871681213379,0,29,,,,,,
2.4087958335876465,0,39,,,,,,
1.6382306814193726,0,49,,,,,,
1.1433180570602417,0,59,,,,,,
0.7629808783531189,0,69,,,,,,
0.6080207228660583,0,79,,,,,,
0.389812707901001,0,89,,,,,,
0.26642394065856934,0,99,,,,,,
0.2785146236419678,0,109,,,,,,
0.237995907664299,0,119,,,,,,
0.120817631483078,0,129,,,,,,
0.2109227478504181,0,139,,,,,,
0.225565105676651,0,149,,,,,,
0.16892707347869873,0,159,,,,,,
0.12837673723697662,0,169,,,,,,
0.14161717891693115,0,179,,,,,,
0.14435899257659912,0,189,,,,,,
0.17272353172302246,0,199,,,,,,
0.19541504979133606,0,209,,,,,,
0.1339195817708969,0,219,,,,,,
0.1706375628709793,0,229,,,,,,
0.07294052094221115,0,239,,,,,,
0.1266065090894699,0,249,,,,,,
0.11023062467575073,0,259,,,,,,
0.15116722881793976,0,269,,,,,,
0.07556334137916565,0,279,,,,,,
0.17795926332473755,0,289,,,,,,
0.04500923305749893,0,299,,,,,,
0.10852839052677155,0,309,,,,,,
0.07221091538667679,0,319,,,,,,
0.05933012813329697,0,329,,,,,,
0.08688152581453323,0,339,,,,,,
0.036367323249578476,0,349,,,,,,
0.11331469565629959,0,359,,,,,,
0.23611535131931305,0,369,,,,,,
0.019230740144848824,0,379,,,,,,
,0,384,0.1706778109073639,0.8138088583946228,0.44599536061286926,0.4880690276622772,0.2702702581882477,
0.053719744086265564,1,389,,,,,,
0.09963347762823105,1,399,,,,,,
0.08232825994491577,1,409,,,,,,
0.043932847678661346,1,419,,,,,,
0.04771823063492775,1,429,,,,,,
0.1570153534412384,1,439,,,,,,
0.08745111525058746,1,449,,,,,,
0.10267467051744461,1,459,,,,,,
0.05346854776144028,1,469,,,,,,
0.020290235057473183,1,479,,,,,,
0.032307542860507965,1,489,,,,,,
0.011094032786786556,1,499,,,,,,
0.05281990393996239,1,509,,,,,,
0.04929586499929428,1,519,,,,,,
0.14661714434623718,1,529,,,,,,
0.03805888071656227,1,539,,,,,,
0.11973513662815094,1,549,,,,,,
0.021615296602249146,1,559,,,,,,
0.03210621699690819,1,569,,,,,,
0.011859440244734287,1,579,,,,,,
0.005152205936610699,1,589,,,,,,
0.06486726552248001,1,599,,,,,,
0.025606032460927963,1,609,,,,,,
0.07162509858608246,1,619,,,,,,
0.04562254995107651,1,629,,,,,,
0.019419653341174126,1,639,,,,,,
0.036637064069509506,1,649,,,,,,
0.01186844427138567,1,659,,,,,,
0.018137125298380852,1,669,,,,,,
0.06733084470033646,1,679,,,,,,
0.09329903870820999,1,689,,,,,,
0.023020394146442413,1,699,,,,,,
0.047956958413124084,1,709,,,,,,
0.006377298850566149,1,719,,,,,,
0.009262189269065857,1,729,,,,,,
0.08670252561569214,1,739,,,,,,
0.055563949048519135,1,749,,,,,,
0.028957417234778404,1,759,,,,,,
0.007002501282840967,1,769,,,,,,
,1,769,0.14683867990970612,0.8112554550170898,0.44853973388671875,0.4921315312385559,0.2756756842136383,
0.008319023065268993,2,779,,,,,,
0.006797841750085354,2,789,,,,,,
0.023401658982038498,2,799,,,,,,
0.006398501805961132,2,809,,,,,,
0.02593078650534153,2,819,,,,,,
0.008800354786217213,2,829,,,,,,
0.002488665282726288,2,839,,,,,,
0.036533065140247345,2,849,,,,,,
0.0037261038087308407,2,859,,,,,,
0.0023888463620096445,2,869,,,,,,
0.02592897228896618,2,879,,,,,,
0.015085427090525627,2,889,,,,,,
0.007242443971335888,2,899,,,,,,
0.002383149228990078,2,909,,,,,,
0.03286174312233925,2,919,,,,,,
0.0015729105798527598,2,929,,,,,,
0.0020371347200125456,2,939,,,,,,
0.004118265584111214,2,949,,,,,,
0.02772725746035576,2,959,,,,,,
0.012742242775857449,2,969,,,,,,
0.006655202712863684,2,979,,,,,,
0.01614295318722725,2,989,,,,,,
0.007454182952642441,2,999,,,,,,
0.014269206672906876,2,1009,,,,,,
0.012803023681044579,2,1019,,,,,,
0.004999730736017227,2,1029,,,,,,
0.004456804133951664,2,1039,,,,,,
0.002866180380806327,2,1049,,,,,,
0.030469825491309166,2,1059,,,,,,
0.006665816996246576,2,1069,,,,,,
0.009931175969541073,2,1079,,,,,,
0.003958242945373058,2,1089,,,,,,
0.0028485311195254326,2,1099,,,,,,
0.0006706371787004173,2,1109,,,,,,
0.0017186050536110997,2,1119,,,,,,
0.002936741802841425,2,1129,,,,,,
0.06511099636554718,2,1139,,,,,,
0.0043153162114322186,2,1149,,,,,,
,2,1154,0.18081702291965485,0.811436116695404,0.4495006203651428,0.49068140983581543,0.2756756842136383,
0.004457199480384588,3,1159,,,,,,
0.0015176464803516865,3,1169,,,,,,
