train_loss,step,epoch,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,val_qa_sas,test_loss
0.286251425743103,9,0,,,,,,
0.2330590933561325,19,0,,,,,,
1.3130548000335693,29,0,,,,,,
0.2023666799068451,39,0,,,,,,
0.12616252899169922,49,0,,,,,,
0.463296502828598,59,0,,,,,,
0.2758827209472656,69,0,,,,,,
0.09402955323457718,79,0,,,,,,
1.4514553546905518,89,0,,,,,,
0.208669051527977,99,0,,,,,,
0.1600094884634018,109,0,,,,,,
0.17111125588417053,119,0,,,,,,
0.20805597305297852,129,0,,,,,,
0.21133333444595337,139,0,,,,,,
0.12177015095949173,149,0,,,,,,
0.06884026527404785,159,0,,,,,,
0.10890115797519684,169,0,,,,,,
0.0837792456150055,179,0,,,,,,
0.3318289816379547,189,0,,,,,,
0.09716946631669998,199,0,,,,,,
0.3041859567165375,209,0,,,,,,
0.0892404243350029,219,0,,,,,,
0.07959920912981033,229,0,,,,,,
0.0780937597155571,239,0,,,,,,
0.1028389260172844,249,0,,,,,,
0.1039765477180481,259,0,,,,,,
0.0894385576248169,269,0,,,,,,
0.07087414711713791,279,0,,,,,,
0.06309220939874649,289,0,,,,,,
0.0754186138510704,299,0,,,,,,
0.06874121725559235,309,0,,,,,,
0.11256618052721024,319,0,,,,,,
0.14144521951675415,329,0,,,,,,
0.08130944520235062,339,0,,,,,,
0.0862453356385231,349,0,,,,,,
0.054075777530670166,359,0,,,,,,
0.06661506742238998,369,0,,,,,,
0.059374693781137466,379,0,,,,,,
0.1049279198050499,389,0,,,,,,
0.10131040215492249,399,0,,,,,,
0.17047084867954254,409,0,,,,,,
0.07387283444404602,419,0,,,,,,
0.06943453848361969,429,0,,,,,,
0.14402787387371063,439,0,,,,,,
0.07963632792234421,449,0,,,,,,
0.05531182140111923,459,0,,,,,,
0.0902182012796402,469,0,,,,,,
0.027775084599852562,479,0,,,,,,
0.04202042892575264,489,0,,,,,,
0.0805010050535202,499,0,,,,,,
0.11394170671701431,509,0,,,,,,
0.10610073804855347,519,0,,,,,,
0.13244955241680145,529,0,,,,,,
0.04825754091143608,539,0,,,,,,
0.020828410983085632,549,0,,,,,,
,551,0,0.8927913308143616,0.23333333432674408,0.608851969242096,0.07841995358467102,0.6908026337623596,
0.04540582746267319,559,1,,,,,,
0.0598214790225029,569,1,,,,,,
0.03710415959358215,579,1,,,,,,
0.07829070836305618,589,1,,,,,,
0.0886109322309494,599,1,,,,,,
0.08542433381080627,609,1,,,,,,
0.05582970380783081,619,1,,,,,,
0.09418760985136032,629,1,,,,,,
0.12896989285945892,639,1,,,,,,
0.11064981669187546,649,1,,,,,,
0.042495403438806534,659,1,,,,,,
0.03163868188858032,669,1,,,,,,
0.03688182681798935,679,1,,,,,,
0.038632139563560486,689,1,,,,,,
0.08328700810670853,699,1,,,,,,
0.021326545625925064,709,1,,,,,,
0.06506294757127762,719,1,,,,,,
0.020759832113981247,729,1,,,,,,
0.047377750277519226,739,1,,,,,,
0.03023216873407364,749,1,,,,,,
0.03737859055399895,759,1,,,,,,
0.06648283451795578,769,1,,,,,,
0.007933004759252071,779,1,,,,,,
0.026870980858802795,789,1,,,,,,
0.061084650456905365,799,1,,,,,,
0.041753605008125305,809,1,,,,,,
0.030754243955016136,819,1,,,,,,
0.07034198194742203,829,1,,,,,,
0.01795666106045246,839,1,,,,,,
0.0534856840968132,849,1,,,,,,
0.0417361781001091,859,1,,,,,,
0.031333036720752716,869,1,,,,,,
0.07594357430934906,879,1,,,,,,
0.02398241125047207,889,1,,,,,,
0.02678217738866806,899,1,,,,,,
0.07154105603694916,909,1,,,,,,
0.04850252345204353,919,1,,,,,,
0.03978121280670166,929,1,,,,,,
0.04218542203307152,939,1,,,,,,
0.06280802935361862,949,1,,,,,,
0.03669942170381546,959,1,,,,,,
0.07014857977628708,969,1,,,,,,
0.017157526686787605,979,1,,,,,,
0.03000815398991108,989,1,,,,,,
0.057116881012916565,999,1,,,,,,
0.026128588244318962,1009,1,,,,,,
0.04585850238800049,1019,1,,,,,,
0.017149973660707474,1029,1,,,,,,
0.0059209405444562435,1039,1,,,,,,
0.03177281469106674,1049,1,,,,,,
0.02805441804230213,1059,1,,,,,,
0.02381320483982563,1069,1,,,,,,
0.04847606644034386,1079,1,,,,,,
0.06284327059984207,1089,1,,,,,,
0.03440796956419945,1099,1,,,,,,
,1103,1,0.8938003778457642,0.2708333432674408,0.6240708231925964,0.07194330543279648,0.6847383975982666,
0.022791093215346336,1109,2,,,,,,
0.021396268159151077,1119,2,,,,,,
0.004959139507263899,1129,2,,,,,,
0.00944620743393898,1139,2,,,,,,
0.013555421493947506,1149,2,,,,,,
0.02487092837691307,1159,2,,,,,,
0.028447311371564865,1169,2,,,,,,
0.017175475135445595,1179,2,,,,,,
0.044093575328588486,1189,2,,,,,,
0.01660533808171749,1199,2,,,,,,
0.004664844833314419,1209,2,,,,,,
0.01129607018083334,1219,2,,,,,,
0.013636026531457901,1229,2,,,,,,
0.007300632540136576,1239,2,,,,,,
0.009605176746845245,1249,2,,,,,,
0.010851376689970493,1259,2,,,,,,
0.0439300537109375,1269,2,,,,,,
0.031106069684028625,1279,2,,,,,,
0.02359304018318653,1289,2,,,,,,
0.014360482804477215,1299,2,,,,,,
0.005185495596379042,1309,2,,,,,,
0.00961066223680973,1319,2,,,,,,
0.0050246878527104855,1329,2,,,,,,
0.035854242742061615,1339,2,,,,,,
0.008222779259085655,1349,2,,,,,,
0.023609627038240433,1359,2,,,,,,
0.014520980417728424,1369,2,,,,,,
0.010786457918584347,1379,2,,,,,,
0.009132861159741879,1389,2,,,,,,
0.00737902894616127,1399,2,,,,,,
0.022851204499602318,1409,2,,,,,,
0.007512564305216074,1419,2,,,,,,
0.01354413852095604,1429,2,,,,,,
0.03200679272413254,1439,2,,,,,,
0.013844196684658527,1449,2,,,,,,
0.010819053277373314,1459,2,,,,,,
0.01508701778948307,1469,2,,,,,,
0.017882943153381348,1479,2,,,,,,
0.02298453450202942,1489,2,,,,,,
0.015999572351574898,1499,2,,,,,,
0.0068901111371815205,1509,2,,,,,,
0.006698500830680132,1519,2,,,,,,
0.00682472437620163,1529,2,,,,,,
0.0029848231934010983,1539,2,,,,,,
0.0071138013154268265,1549,2,,,,,,
0.014940518885850906,1559,2,,,,,,
0.006544428411871195,1569,2,,,,,,
0.009056310169398785,1579,2,,,,,,
0.009834128431975842,1589,2,,,,,,
0.00672435387969017,1599,2,,,,,,
0.010157529264688492,1609,2,,,,,,
0.003535812022164464,1619,2,,,,,,
0.005553926806896925,1629,2,,,,,,
0.005206709261983633,1639,2,,,,,,
0.0076628210954368114,1649,2,,,,,,
,1655,2,0.9075378775596619,0.30416667461395264,0.6612508296966553,0.1045396625995636,0.7169315218925476,
0.003732450306415558,1659,3,,,,,,
0.014756600372493267,1669,3,,,,,,
0.011327427811920643,1679,3,,,,,,
0.0025393073447048664,1689,3,,,,,,
0.002313770819455385,1699,3,,,,,,
0.0017086841398850083,1709,3,,,,,,
0.013093176297843456,1719,3,,,,,,
0.0024852550122886896,1729,3,,,,,,
0.0023895869962871075,1739,3,,,,,,
0.020964160561561584,1749,3,,,,,,
0.0030897343531250954,1759,3,,,,,,
0.0023385025560855865,1769,3,,,,,,
0.001313513144850731,1779,3,,,,,,
0.0019239257089793682,1789,3,,,,,,
0.000984150217846036,1799,3,,,,,,
0.003456711769104004,1809,3,,,,,,
0.0049315523356199265,1819,3,,,,,,
0.0022746557369828224,1829,3,,,,,,
0.029295777902007103,1839,3,,,,,,
0.0014920377871021628,1849,3,,,,,,
0.0023139584809541702,1859,3,,,,,,
0.006286070682108402,1869,3,,,,,,
0.0015087209176272154,1879,3,,,,,,
0.0047096507623791695,1889,3,,,,,,
0.0010003712959587574,1899,3,,,,,,
