train_loss,epoch,step,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_qa_em,test_loss
0.3471345007419586,0,9,,,,,,
0.15518608689308167,0,19,,,,,,
0.16551871597766876,0,29,,,,,,
0.5752806067466736,0,39,,,,,,
0.2564752399921417,0,49,,,,,,
0.10426479578018188,0,59,,,,,,
0.09927576035261154,0,69,,,,,,
0.2316480278968811,0,79,,,,,,
0.14872245490550995,0,89,,,,,,
0.11865104734897614,0,99,,,,,,
0.13425326347351074,0,109,,,,,,
0.17269611358642578,0,119,,,,,,
0.28718671202659607,0,129,,,,,,
0.21578960120677948,0,139,,,,,,
0.21249254047870636,0,149,,,,,,
0.19987870752811432,0,159,,,,,,
0.09218423068523407,0,169,,,,,,
0.08735068142414093,0,179,,,,,,
0.15350888669490814,0,189,,,,,,
0.3231707215309143,0,199,,,,,,
0.12262828648090363,0,209,,,,,,
0.16263344883918762,0,219,,,,,,
0.14923147857189178,0,229,,,,,,
0.07652108371257782,0,239,,,,,,
0.11770596355199814,0,249,,,,,,
0.1054820567369461,0,259,,,,,,
0.11091554164886475,0,269,,,,,,
0.139455646276474,0,279,,,,,,
0.13222961127758026,0,289,,,,,,
0.1403285562992096,0,299,,,,,,
0.18901453912258148,0,309,,,,,,
0.14485687017440796,0,319,,,,,,
0.08978109061717987,0,329,,,,,,
0.08863871544599533,0,339,,,,,,
0.09294041991233826,0,349,,,,,,
,0,358,0.11669102311134338,0.24779076874256134,0.778727650642395,0.19072523713111877,0.11563731729984283,
0.08840242028236389,1,359,,,,,,
0.11697009950876236,1,369,,,,,,
0.08465058356523514,1,379,,,,,,
0.15731066465377808,1,389,,,,,,
0.05687664449214935,1,399,,,,,,
0.07422532141208649,1,409,,,,,,
0.08188886195421219,1,419,,,,,,
0.12327834218740463,1,429,,,,,,
0.15189936757087708,1,439,,,,,,
0.11044356971979141,1,449,,,,,,
0.12817996740341187,1,459,,,,,,
0.09327417612075806,1,469,,,,,,
0.07551582902669907,1,479,,,,,,
0.066983163356781,1,489,,,,,,
0.0649486631155014,1,499,,,,,,
0.12735909223556519,1,509,,,,,,
0.0815960094332695,1,519,,,,,,
0.08005873113870621,1,529,,,,,,
0.06257269531488419,1,539,,,,,,
0.09009134769439697,1,549,,,,,,
0.08432573080062866,1,559,,,,,,
0.13361570239067078,1,569,,,,,,
0.19971904158592224,1,579,,,,,,
0.1747346669435501,1,589,,,,,,
0.0879749059677124,1,599,,,,,,
0.15010197460651398,1,609,,,,,,
0.12342864274978638,1,619,,,,,,
0.07153671234846115,1,629,,,,,,
0.10180509090423584,1,639,,,,,,
0.08388957381248474,1,649,,,,,,
0.13726083934307098,1,659,,,,,,
0.11728318780660629,1,669,,,,,,
0.11012905836105347,1,679,,,,,,
0.17099010944366455,1,689,,,,,,
0.10086370259523392,1,699,,,,,,
0.15743499994277954,1,709,,,,,,
,1,717,0.10088469088077545,0.28699991106987,0.7913265824317932,0.22667604684829712,0.15505912899971008,
0.0691882073879242,2,719,,,,,,
0.05246500298380852,2,729,,,,,,
0.13574664294719696,2,739,,,,,,
0.06138115003705025,2,749,,,,,,
0.08886019885540009,2,759,,,,,,
0.11345090717077255,2,769,,,,,,
0.07146014273166656,2,779,,,,,,
0.06983896344900131,2,789,,,,,,
0.10986918956041336,2,799,,,,,,
0.11592148244380951,2,809,,,,,,
0.05745648592710495,2,819,,,,,,
0.07883515954017639,2,829,,,,,,
0.05934104695916176,2,839,,,,,,
0.1239539310336113,2,849,,,,,,
0.059749484062194824,2,859,,,,,,
0.12312368303537369,2,869,,,,,,
0.07857134938240051,2,879,,,,,,
0.09214925020933151,2,889,,,,,,
0.08422988653182983,2,899,,,,,,
0.056862764060497284,2,909,,,,,,
0.07458476722240448,2,919,,,,,,
