train_loss,step,epoch,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_em,test_loss
0.3328120708465576,9,0,,,,,,
0.5203834176063538,19,0,,,,,,
0.31323477625846863,29,0,,,,,,
0.17550860345363617,39,0,,,,,,
0.14324374496936798,49,0,,,,,,
0.3541877269744873,59,0,,,,,,
0.09431500732898712,69,0,,,,,,
0.15133365988731384,79,0,,,,,,
0.10760098695755005,89,0,,,,,,
0.35376641154289246,99,0,,,,,,
0.16123175621032715,109,0,,,,,,
0.16590507328510284,119,0,,,,,,
0.11166521161794662,129,0,,,,,,
0.11127524077892303,139,0,,,,,,
0.14269450306892395,149,0,,,,,,
0.10623723268508911,159,0,,,,,,
0.2539425194263458,169,0,,,,,,
0.13056710362434387,179,0,,,,,,
0.09348990023136139,189,0,,,,,,
0.12363666296005249,199,0,,,,,,
0.058798179030418396,209,0,,,,,,
0.07552425563335419,219,0,,,,,,
0.05805843323469162,229,0,,,,,,
0.12124478071928024,239,0,,,,,,
0.14636507630348206,249,0,,,,,,
0.08231546729803085,259,0,,,,,,
0.06637545675039291,269,0,,,,,,
0.10377823561429977,279,0,,,,,,
0.09860940277576447,289,0,,,,,,
0.21529318392276764,299,0,,,,,,
0.14043229818344116,309,0,,,,,,
0.09140213578939438,319,0,,,,,,
0.12900441884994507,329,0,,,,,,
0.09769298881292343,339,0,,,,,,
0.10642019659280777,349,0,,,,,,
0.13406598567962646,359,0,,,,,,
,362,0,0.3662598431110382,0.8166256546974182,0.3026280403137207,0.08521360903978348,0.22465753555297852,
0.11343056708574295,369,1,,,,,,
0.07922441512346268,379,1,,,,,,
0.08315298706293106,389,1,,,,,,
0.11601022630929947,399,1,,,,,,
0.08122322708368301,409,1,,,,,,
0.16877968609333038,419,1,,,,,,
0.08031768351793289,429,1,,,,,,
0.1047213226556778,439,1,,,,,,
0.1465638130903244,449,1,,,,,,
0.055691979825496674,459,1,,,,,,
0.08693371713161469,469,1,,,,,,
0.05248714238405228,479,1,,,,,,
0.15529461205005646,489,1,,,,,,
0.09141840040683746,499,1,,,,,,
0.10873229056596756,509,1,,,,,,
0.05360100790858269,519,1,,,,,,
0.0716298520565033,529,1,,,,,,
0.10764539986848831,539,1,,,,,,
0.06889935582876205,549,1,,,,,,
0.11156164109706879,559,1,,,,,,
0.19278772175312042,569,1,,,,,,
0.04817627742886543,579,1,,,,,,
0.12301797419786453,589,1,,,,,,
0.08437483012676239,599,1,,,,,,
0.11223389953374863,609,1,,,,,,
0.054579176008701324,619,1,,,,,,
0.15082581341266632,629,1,,,,,,
0.10865022987127304,639,1,,,,,,
0.045521486550569534,649,1,,,,,,
0.045028090476989746,659,1,,,,,,
0.051156941801309586,669,1,,,,,,
0.1020924374461174,679,1,,,,,,
0.03333072364330292,689,1,,,,,,
0.13411208987236023,699,1,,,,,,
0.05564595386385918,709,1,,,,,,
0.04469288885593414,719,1,,,,,,
,725,1,0.538383424282074,0.8769758343696594,0.5215883255004883,0.08972114324569702,0.4643835723400116,
0.06629030406475067,729,2,,,,,,
0.06893809139728546,739,2,,,,,,
0.033431392163038254,749,2,,,,,,
0.07866296917200089,759,2,,,,,,
0.07153933495283127,769,2,,,,,,
0.037638258188962936,779,2,,,,,,
0.04595155268907547,789,2,,,,,,
0.04334055259823799,799,2,,,,,,
0.10424976795911789,809,2,,,,,,
0.06796533614397049,819,2,,,,,,
0.07205626368522644,829,2,,,,,,
0.03360479325056076,839,2,,,,,,
0.036727000027894974,849,2,,,,,,
0.03398270159959793,859,2,,,,,,
0.02917768433690071,869,2,,,,,,
0.0318610779941082,879,2,,,,,,
0.05046848580241203,889,2,,,,,,
0.0500652976334095,899,2,,,,,,
0.04618559032678604,909,2,,,,,,
0.04890723526477814,919,2,,,,,,
0.04831579700112343,929,2,,,,,,
0.04342397302389145,939,2,,,,,,
0.05372028052806854,949,2,,,,,,
0.04452456533908844,959,2,,,,,,
0.06522216647863388,969,2,,,,,,
0.04896654188632965,979,2,,,,,,
0.07240107655525208,989,2,,,,,,
0.024632757529616356,999,2,,,,,,
0.024234682321548462,1009,2,,,,,,
0.05986965447664261,1019,2,,,,,,
0.04409043863415718,1029,2,,,,,,
0.028251899406313896,1039,2,,,,,,
0.048062585294246674,1049,2,,,,,,
0.02773652784526348,1059,2,,,,,,
0.0460788868367672,1069,2,,,,,,
0.03263600170612335,1079,2,,,,,,
,1088,2,0.5974810123443604,0.893523633480072,0.5895712971687317,0.0816887617111206,0.5383561849594116,
0.03500743955373764,1089,3,,,,,,
0.07120925933122635,1099,3,,,,,,
0.025450261309742928,1109,3,,,,,,
0.04914002865552902,1119,3,,,,,,
0.0076412721537053585,1129,3,,,,,,
0.028146861121058464,1139,3,,,,,,
0.06482388079166412,1149,3,,,,,,
0.04407807067036629,1159,3,,,,,,
0.029739446938037872,1169,3,,,,,,
0.012268651276826859,1179,3,,,,,,
0.07036863267421722,1189,3,,,,,,
0.011199695989489555,1199,3,,,,,,
0.03992351517081261,1209,3,,,,,,
0.03474409505724907,1219,3,,,,,,
0.030672376975417137,1229,3,,,,,,
0.02098415419459343,1239,3,,,,,,
0.03325097635388374,1249,3,,,,,,
0.02867230959236622,1259,3,,,,,,
0.025178318843245506,1269,3,,,,,,
0.023693690076470375,1279,3,,,,,,
0.028095930814743042,1289,3,,,,,,
0.020913774147629738,1299,3,,,,,,
0.01726134493947029,1309,3,,,,,,
0.04709751158952713,1319,3,,,,,,
0.037251561880111694,1329,3,,,,,,
0.02026125229895115,1339,3,,,,,,
0.02159036509692669,1349,3,,,,,,
0.02317246049642563,1359,3,,,,,,
0.06917145848274231,1369,3,,,,,,
0.01580331102013588,1379,3,,,,,,
0.021116700023412704,1389,3,,,,,,
0.03314204886555672,1399,3,,,,,,
0.009190425276756287,1409,3,,,,,,
0.018303098157048225,1419,3,,,,,,
0.032320786267519,1429,3,,,,,,
0.021465180441737175,1439,3,,,,,,
0.01023007184267044,1449,3,,,,,,
,1451,3,0.6039702892303467,0.8954314589500427,0.5977893471717834,0.09516870975494385,0.5452054738998413,
0.016921192407608032,1459,4,,,,,,
0.07103433459997177,1469,4,,,,,,
0.03681158646941185,1479,4,,,,,,
0.026801439002156258,1489,4,,,,,,
0.0724908635020256,1499,4,,,,,,
0.049316324293613434,1509,4,,,,,,
0.03944552689790726,1519,4,,,,,,
0.08821697533130646,1529,4,,,,,,
