train_loss,epoch,step,val_qa_bert_score,val_qa_em,val_qa_sas,val_loss,val_qa_answer_f1,test_loss,test_avg_qa_answer_f1,test_avg_qa_bert_score,test_avg_qa_em,test_avg_qa_sas
2.1447417736053467,0,9,,,,,,,,,,
0.7896357178688049,0,19,,,,,,,,,,
0.8265023231506348,0,29,,,,,,,,,,
0.5940234661102295,0,39,,,,,,,,,,
0.7485013604164124,0,49,,,,,,,,,,
0.5611733198165894,0,59,,,,,,,,,,
0.33407294750213623,0,69,,,,,,,,,,
0.9045088887214661,0,79,,,,,,,,,,
0.5506863594055176,0,89,,,,,,,,,,
nan,0,99,,,,,,,,,,
0.9375675320625305,0,109,,,,,,,,,,
0.5358502864837646,0,119,,,,,,,,,,
0.7511005997657776,0,129,,,,,,,,,,
0.9000700116157532,0,139,,,,,,,,,,
0.7488272190093994,0,149,,,,,,,,,,
0.6062837839126587,0,159,,,,,,,,,,
0.3610076606273651,0,169,,,,,,,,,,
,0,169,0.8058379292488098,0.2798948884010315,0.36886724829673767,0.6123833060264587,0.3452583849430084,,,,,
0.6245812773704529,1,179,,,,,,,,,,
0.41215789318084717,1,189,,,,,,,,,,
0.3902086019515991,1,199,,,,,,,,,,
0.5674487948417664,1,209,,,,,,,,,,
0.6949608325958252,1,219,,,,,,,,,,
0.49304085969924927,1,229,,,,,,,,,,
0.8280307054519653,1,239,,,,,,,,,,
1.004915475845337,1,249,,,,,,,,,,
0.18432064354419708,1,259,,,,,,,,,,
0.29431548714637756,1,269,,,,,,,,,,
0.3604971468448639,1,279,,,,,,,,,,
0.5800431966781616,1,289,,,,,,,,,,
0.46387726068496704,1,299,,,,,,,,,,
0.9087443351745605,1,309,,,,,,,,,,
0.9137045741081238,1,319,,,,,,,,,,
0.19191831350326538,1,329,,,,,,,,,,
0.9704138040542603,1,339,,,,,,,,,,
,1,339,0.8266568183898926,0.3469119668006897,0.4360237121582031,0.553970217704773,0.42439794540405273,,,,,
0.6006545424461365,2,349,,,,,,,,,,
0.5679111480712891,2,359,,,,,,,,,,
0.6411109566688538,2,369,,,,,,,,,,
0.6270472407341003,2,379,,,,,,,,,,
1.1178120374679565,2,389,,,,,,,,,,
0.340983510017395,2,399,,,,,,,,,,
0.48326972126960754,2,409,,,,,,,,,,
0.27893486618995667,2,419,,,,,,,,,,
0.3626284599304199,2,429,,,,,,,,,,
0.5636489987373352,2,439,,,,,,,,,,
0.347432404756546,2,449,,,,,,,,,,
0.30419987440109253,2,459,,,,,,,,,,
0.3962644636631012,2,469,,,,,,,,,,
0.8844087719917297,2,479,,,,,,,,,,
0.44855383038520813,2,489,,,,,,,,,,
0.43591874837875366,2,499,,,,,,,,,,
0.058929555118083954,2,509,,,,,,,,,,
,2,509,0.8364798426628113,0.3823916018009186,0.4690144956111908,0.5244819521903992,0.45588597655296326,,,,,
0.8656697869300842,3,519,,,,,,,,,,
0.400312215089798,3,529,,,,,,,,,,
0.318387508392334,3,539,,,,,,,,,,
0.3961105942726135,3,549,,,,,,,,,,
0.5544044375419617,3,559,,,,,,,,,,
1.0749151706695557,3,569,,,,,,,,,,
0.24140937626361847,3,579,,,,,,,,,,
0.17179273068904877,3,589,,,,,,,,,,
0.26434966921806335,3,599,,,,,,,,,,
0.6433736681938171,3,609,,,,,,,,,,
0.4815531075000763,3,619,,,,,,,,,,
0.6682596206665039,3,629,,,,,,,,,,
0.7076154947280884,3,639,,,,,,,,,,
0.15757419168949127,3,649,,,,,,,,,,
0.4763651192188263,3,659,,,,,,,,,,
0.6000176072120667,3,669,,,,,,,,,,
0.15714295208454132,3,679,,,,,,,,,,
,3,679,0.8435553908348083,0.378449410200119,0.4770927429199219,0.5151041150093079,0.4580102562904358,,,,,
0.2934531569480896,4,689,,,,,,,,,,
0.27942559123039246,4,699,,,,,,,,,,
0.3832598030567169,4,709,,,,,,,,,,
0.8859387040138245,4,719,,,,,,,,,,
0.34916797280311584,4,729,,,,,,,,,,
0.38198399543762207,4,739,,,,,,,,,,
0.38101106882095337,4,749,,,,,,,,,,
0.7656950950622559,4,759,,,,,,,,,,
0.40319544076919556,4,769,,,,,,,,,,
0.18434372544288635,4,779,,,,,,,,,,
0.22955851256847382,4,789,,,,,,,,,,
0.3136962652206421,4,799,,,,,,,,,,
0.4564860761165619,4,809,,,,,,,,,,
0.2709592580795288,4,819,,,,,,,,,,
0.3355451822280884,4,829,,,,,,,,,,
0.22656024992465973,4,839,,,,,,,,,,
0.051482416689395905,4,849,,,,,,,,,,
,4,849,0.8563215136528015,0.431011825799942,0.5106760859489441,0.5058275461196899,0.49904364347457886,,,,,
,5,850,,,,,,0.5058275461196899,0.49904364347457886,0.8563215136528015,0.431011825799942,0.5106760859489441
