train_loss,epoch,step,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_em,val_qa_bert_score,test_loss
0.5902500748634338,0,9,,,,,,
0.10041167587041855,0,19,,,,,,
0.265450119972229,0,29,,,,,,
0.35591450333595276,0,39,,,,,,
0.2822507321834564,0,49,,,,,,
0.16730555891990662,0,59,,,,,,
0.23609861731529236,0,69,,,,,,
0.17511773109436035,0,79,,,,,,
0.1321427822113037,0,89,,,,,,
0.12746386229991913,0,99,,,,,,
0.12243373692035675,0,109,,,,,,
0.18848691880702972,0,119,,,,,,
0.09306620061397552,0,129,,,,,,
0.0949382483959198,0,139,,,,,,
0.13376620411872864,0,149,,,,,,
0.13870374858379364,0,159,,,,,,
0.18926090002059937,0,169,,,,,,
0.11289399117231369,0,179,,,,,,
0.16543149948120117,0,189,,,,,,
0.1985619068145752,0,199,,,,,,
0.12859638035297394,0,209,,,,,,
0.13334181904792786,0,219,,,,,,
0.08403756469488144,0,229,,,,,,
0.10374604910612106,0,239,,,,,,
0.23733708262443542,0,249,,,,,,
0.0925402045249939,0,259,,,,,,
0.14423006772994995,0,269,,,,,,
0.15123233199119568,0,279,,,,,,
0.14584015309810638,0,289,,,,,,
0.09546414762735367,0,299,,,,,,
0.1959236115217209,0,309,,,,,,
0.17898592352867126,0,319,,,,,,
0.15201301872730255,0,329,,,,,,
0.09238705039024353,0,339,,,,,,
0.189183309674263,0,349,,,,,,
,0,351,0.2869895100593567,0.2323373705148697,0.11813820898532867,0.16871166229248047,0.7805573344230652,
0.16097867488861084,1,359,,,,,,
0.16191533207893372,1,369,,,,,,
0.08698789775371552,1,379,,,,,,
0.14871855080127716,1,389,,,,,,
0.09026607871055603,1,399,,,,,,
0.1582818627357483,1,409,,,,,,
0.08993891626596451,1,419,,,,,,
0.07207667082548141,1,429,,,,,,
0.08174481242895126,1,439,,,,,,
0.16035151481628418,1,449,,,,,,
0.21792757511138916,1,459,,,,,,
0.10584264993667603,1,469,,,,,,
0.09696763008832932,1,479,,,,,,
0.08007412403821945,1,489,,,,,,
0.14887844026088715,1,499,,,,,,
0.10485903173685074,1,509,,,,,,
0.12658874690532684,1,519,,,,,,
0.10641788691282272,1,529,,,,,,
0.10873409360647202,1,539,,,,,,
0.14394228160381317,1,549,,,,,,
0.07637558877468109,1,559,,,,,,
0.13198138773441315,1,569,,,,,,
0.131137877702713,1,579,,,,,,
0.09300945699214935,1,589,,,,,,
0.125599667429924,1,599,,,,,,
0.15614059567451477,1,609,,,,,,
0.12133059650659561,1,619,,,,,,
0.09521331638097763,1,629,,,,,,
0.06343759596347809,1,639,,,,,,
0.07756628841161728,1,649,,,,,,
0.15081709623336792,1,659,,,,,,
0.13985340297222137,1,669,,,,,,
0.10286372900009155,1,679,,,,,,
0.12268245965242386,1,689,,,,,,
0.08352590352296829,1,699,,,,,,
,1,703,0.2942402958869934,0.23925243318080902,0.08845765143632889,0.1779141128063202,0.7798948287963867,
0.08745432645082474,2,709,,,,,,
0.07350423187017441,2,719,,,,,,
0.14062398672103882,2,729,,,,,,
