train_loss,epoch,step,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,test_loss
0.5705288052558899,0,9,,,,,,
0.2575465142726898,0,19,,,,,,
0.2329213172197342,0,29,,,,,,
0.2493945062160492,0,39,,,,,,
0.23630072176456451,0,49,,,,,,
0.42963314056396484,0,59,,,,,,
0.15771125257015228,0,69,,,,,,
0.1318991780281067,0,79,,,,,,
0.09993625432252884,0,89,,,,,,
0.11972662061452866,0,99,,,,,,
0.17205213010311127,0,109,,,,,,
0.26853013038635254,0,119,,,,,,
0.27167755365371704,0,129,,,,,,
0.2686513662338257,0,139,,,,,,
0.20862576365470886,0,149,,,,,,
0.23258845508098602,0,159,,,,,,
0.23907697200775146,0,169,,,,,,
0.13014884293079376,0,179,,,,,,
0.2323332577943802,0,189,,,,,,
0.2303379625082016,0,199,,,,,,
0.13867168128490448,0,209,,,,,,
0.106090247631073,0,219,,,,,,
0.22499693930149078,0,229,,,,,,
0.11645139008760452,0,239,,,,,,
0.1646229326725006,0,249,,,,,,
0.2344476580619812,0,259,,,,,,
0.14728595316410065,0,269,,,,,,
0.12464549392461777,0,279,,,,,,
0.22678406536579132,0,289,,,,,,
0.1583821177482605,0,299,,,,,,
0.19885189831256866,0,309,,,,,,
0.1530156433582306,0,319,,,,,,
0.14400799572467804,0,329,,,,,,
0.11521853506565094,0,339,,,,,,
,0,344,0.8239378929138184,0.3913877606391907,0.11394872516393661,0.41876310110092163,0.33991536498069763,
0.18545708060264587,1,349,,,,,,
0.1261609047651291,1,359,,,,,,
0.1520296335220337,1,369,,,,,,
0.1760825216770172,1,379,,,,,,
0.1335935890674591,1,389,,,,,,
0.12347837537527084,1,399,,,,,,
0.08567656576633453,1,409,,,,,,
0.07866906374692917,1,419,,,,,,
0.14580796658992767,1,429,,,,,,
0.1596192568540573,1,439,,,,,,
0.07758738845586777,1,449,,,,,,
0.14006471633911133,1,459,,,,,,
0.1301906257867813,1,469,,,,,,
0.17503847181797028,1,479,,,,,,
0.1634693294763565,1,489,,,,,,
0.14963789284229279,1,499,,,,,,
0.13575217127799988,1,509,,,,,,
0.11860930919647217,1,519,,,,,,
0.18259115517139435,1,529,,,,,,
0.1157776489853859,1,539,,,,,,
0.12351465225219727,1,549,,,,,,
0.1199207678437233,1,559,,,,,,
0.10950513184070587,1,569,,,,,,
0.11705707013607025,1,579,,,,,,
0.11616924405097961,1,589,,,,,,
0.1631583571434021,1,599,,,,,,
0.12106545269489288,1,609,,,,,,
0.1192028820514679,1,619,,,,,,
0.13949346542358398,1,629,,,,,,
0.11649252474308014,1,639,,,,,,
0.07865193486213684,1,649,,,,,,
0.12638120353221893,1,659,,,,,,
0.1346862018108368,1,669,,,,,,
