step,train_loss,epoch,val_qa_sas,val_qa_answer_f1,val_qa_em,val_loss,val_qa_bert_score,test_loss
9,0.09568912535905838,0,,,,,,
19,0.06878404319286346,0,,,,,,
29,0.04948857054114342,0,,,,,,
39,0.053622063249349594,0,,,,,,
49,0.038899268954992294,0,,,,,,
59,0.04334105923771858,0,,,,,,
69,0.03386522829532623,0,,,,,,
79,0.04314585402607918,0,,,,,,
89,0.06086776405572891,0,,,,,,
99,0.02985185757279396,0,,,,,,
109,0.031983111053705215,0,,,,,,
119,0.0493948832154274,0,,,,,,
129,0.03998313844203949,0,,,,,,
139,0.03204705938696861,0,,,,,,
149,0.040807344019412994,0,,,,,,
159,0.03066938742995262,0,,,,,,
169,0.03670797869563103,0,,,,,,
179,0.035070035606622696,0,,,,,,
189,0.02907029539346695,0,,,,,,
199,0.048935726284980774,0,,,,,,
209,0.031562428921461105,0,,,,,,
219,0.0348258838057518,0,,,,,,
229,0.03730514645576477,0,,,,,,
239,0.0412454754114151,0,,,,,,
249,0.03795094043016434,0,,,,,,
259,0.021833740174770355,0,,,,,,
269,0.03582601621747017,0,,,,,,
279,0.04347134754061699,0,,,,,,
289,0.0286454726010561,0,,,,,,
299,0.04025871679186821,0,,,,,,
309,0.022638268768787384,0,,,,,,
319,0.04116386920213699,0,,,,,,
329,0.053604308515787125,0,,,,,,
339,0.06352812796831131,0,,,,,,
349,0.04967263713479042,0,,,,,,
359,0.025462428107857704,0,,,,,,
369,0.044287797063589096,0,,,,,,
379,0.021757088601589203,0,,,,,,
389,0.04991037771105766,0,,,,,,
399,0.030427897348999977,0,,,,,,
409,0.04778984189033508,0,,,,,,
419,0.030868224799633026,0,,,,,,
429,0.02379562333226204,0,,,,,,
439,0.028007375076413155,0,,,,,,
449,0.03171525523066521,0,,,,,,
459,0.027204226702451706,0,,,,,,
469,0.030015939846634865,0,,,,,,
479,0.039321113377809525,0,,,,,,
489,0.01844164915382862,0,,,,,,
499,0.054161135107278824,0,,,,,,
509,0.02822340652346611,0,,,,,,
519,0.04192083701491356,0,,,,,,
529,0.03329966589808464,0,,,,,,
539,0.048404693603515625,0,,,,,,
549,0.040055613964796066,0,,,,,,
559,0.029954081401228905,0,,,,,,
569,0.03443259373307228,0,,,,,,
579,0.026979578658938408,0,,,,,,
589,0.0473824143409729,0,,,,,,
599,0.03931639343500137,0,,,,,,
609,0.027458081021904945,0,,,,,,
619,0.046436697244644165,0,,,,,,
629,0.0333753377199173,0,,,,,,
639,0.027563730254769325,0,,,,,,
641,,0,0.3586435616016388,0.28622719645500183,0.21019108593463898,0.10055948793888092,0.834751307964325,
649,0.029046006500720978,1,,,,,,
659,0.04710334539413452,1,,,,,,
669,0.02701190486550331,1,,,,,,
679,0.031194593757390976,1,,,,,,
689,0.04312372952699661,1,,,,,,
699,0.032739609479904175,1,,,,,,
709,0.031036747619509697,1,,,,,,
719,0.043184857815504074,1,,,,,,
729,0.028754251077771187,1,,,,,,
739,0.030520960688591003,1,,,,,,
749,0.026807695627212524,1,,,,,,
759,0.0307246595621109,1,,,,,,
769,0.06530804932117462,1,,,,,,
779,0.020124979317188263,1,,,,,,
789,0.044688835740089417,1,,,,,,
799,0.02629699744284153,1,,,,,,
809,0.039122167974710464,1,,,,,,
819,0.036491889506578445,1,,,,,,
829,0.04828036576509476,1,,,,,,
839,0.025988074019551277,1,,,,,,
849,0.03374968096613884,1,,,,,,
859,0.03721163421869278,1,,,,,,
869,0.030205268412828445,1,,,,,,
879,0.024188904091715813,1,,,,,,
889,0.03985845297574997,1,,,,,,
899,0.024202881380915642,1,,,,,,
909,0.030070895329117775,1,,,,,,
919,0.020169423893094063,1,,,,,,
929,0.022730613127350807,1,,,,,,
939,0.04258573800325394,1,,,,,,
949,0.05570631101727486,1,,,,,,
959,0.03595757484436035,1,,,,,,
969,0.04685012623667717,1,,,,,,
979,0.038508713245391846,1,,,,,,
989,0.03304366394877434,1,,,,,,
999,0.02635846473276615,1,,,,,,
1009,0.018180815503001213,1,,,,,,
1019,0.04548600688576698,1,,,,,,
1029,0.0343472920358181,1,,,,,,
1039,0.035104360431432724,1,,,,,,
1049,0.036587901413440704,1,,,,,,
1059,0.022603493183851242,1,,,,,,
1069,0.02913731150329113,1,,,,,,
1079,0.06544884294271469,1,,,,,,
1089,0.04795781895518303,1,,,,,,
1099,0.029684269800782204,1,,,,,,
1109,0.053114887326955795,1,,,,,,
1119,0.04744723439216614,1,,,,,,
1129,0.03238334879279137,1,,,,,,
1139,0.03403819352388382,1,,,,,,
1149,0.024016520008444786,1,,,,,,
1159,0.044298745691776276,1,,,,,,
1169,0.03426071256399155,1,,,,,,
1179,0.04079675301909447,1,,,,,,
1189,0.041118916124105453,1,,,,,,
1199,0.031326696276664734,1,,,,,,
1209,0.025312509387731552,1,,,,,,
1219,0.04413110017776489,1,,,,,,
1229,0.030327364802360535,1,,,,,,
1239,0.04414818063378334,1,,,,,,
1249,0.024546772241592407,1,,,,,,
1259,0.045586805790662766,1,,,,,,
1269,0.037711504846811295,1,,,,,,
1279,0.05701107904314995,1,,,,,,
1283,,1,0.3841876983642578,0.3159663677215576,0.24416135251522064,0.092637799680233,0.8418264389038086,
1289,0.023829437792301178,2,,,,,,
1299,0.030717922374606133,2,,,,,,
1309,0.03353435546159744,2,,,,,,
1319,0.0458371601998806,2,,,,,,
1329,0.023001113906502724,2,,,,,,
1339,0.02156178280711174,2,,,,,,
1349,0.04601263999938965,2,,,,,,
1359,0.02103482186794281,2,,,,,,
1369,0.029223546385765076,2,,,,,,
1379,0.040988702327013016,2,,,,,,
1389,0.0581534169614315,2,,,,,,
1399,0.02802398055791855,2,,,,,,
1409,0.0143947908654809,2,,,,,,
1419,0.03322342410683632,2,,,,,,
1429,0.03765831142663956,2,,,,,,
1439,0.0326053760945797,2,,,,,,
1449,0.013059769757091999,2,,,,,,
1459,0.025131015107035637,2,,,,,,
1469,0.04236387088894844,2,,,,,,
1479,0.03707466274499893,2,,,,,,
1489,0.03205607831478119,2,,,,,,
1499,0.01648581400513649,2,,,,,,
1509,0.04123852029442787,2,,,,,,
1519,0.03765847533941269,2,,,,,,
1529,0.014675785787403584,2,,,,,,
1539,0.025373654440045357,2,,,,,,
1549,0.028316300362348557,2,,,,,,
1559,0.027271056547760963,2,,,,,,
1569,0.034045957028865814,2,,,,,,
1579,0.03909924626350403,2,,,,,,
1589,0.026818357408046722,2,,,,,,
1599,0.04166595637798309,2,,,,,,
1609,0.015006279572844505,2,,,,,,
1619,0.009126249700784683,2,,,,,,
1629,0.018564632162451744,2,,,,,,
1639,0.01810634322464466,2,,,,,,
1649,0.03630026429891586,2,,,,,,
1659,0.017430869862437248,2,,,,,,
1669,0.030991150066256523,2,,,,,,
1679,0.045156657695770264,2,,,,,,
1689,0.020403927192091942,2,,,,,,
1699,0.01726296916604042,2,,,,,,
1709,0.018618179485201836,2,,,,,,
1719,0.0251601655036211,2,,,,,,
1729,0.02936827577650547,2,,,,,,
1739,0.03266763687133789,2,,,,,,
1749,0.027032962068915367,2,,,,,,
1759,0.02938479743897915,2,,,,,,
1769,0.019449805840849876,2,,,,,,
1779,0.03680334612727165,2,,,,,,
1789,0.014663109555840492,2,,,,,,
1799,0.03390496224164963,2,,,,,,
1809,0.02450401522219181,2,,,,,,
1819,0.01148940809071064,2,,,,,,
1829,0.03283976763486862,2,,,,,,
1839,0.014716796576976776,2,,,,,,
1849,0.014344007708132267,2,,,,,,
1859,0.016376979649066925,2,,,,,,
1869,0.02835363708436489,2,,,,,,
1879,0.016862481832504272,2,,,,,,
1889,0.03282441198825836,2,,,,,,
1899,0.025159427896142006,2,,,,,,
1909,0.010672100819647312,2,,,,,,
1919,0.03639994189143181,2,,,,,,
1925,,2,0.3936809301376343,0.32242351770401,0.25265392661094666,0.0934000313282013,0.8450393080711365,
1929,0.03133923187851906,3,,,,,,
1939,0.01606747880578041,3,,,,,,
1949,0.029714394360780716,3,,,,,,
1959,0.015749432146549225,3,,,,,,
1969,0.03179062902927399,3,,,,,,
1979,0.02289828658103943,3,,,,,,
1989,0.03455178812146187,3,,,,,,
1999,0.02614843286573887,3,,,,,,
2009,0.028333665803074837,3,,,,,,
2019,0.017352333292365074,3,,,,,,
2029,0.0426507405936718,3,,,,,,
2039,0.020843416452407837,3,,,,,,
2049,0.033685352653265,3,,,,,,
2059,0.0351148322224617,3,,,,,,
2069,0.023037366569042206,3,,,,,,
2079,0.01476780790835619,3,,,,,,
2089,0.02121586538851261,3,,,,,,
2099,0.030599279329180717,3,,,,,,
2109,0.012681099586188793,3,,,,,,
2119,0.01619047112762928,3,,,,,,
2129,0.007363919168710709,3,,,,,,
2139,0.028197722509503365,3,,,,,,
2149,0.027136778458952904,3,,,,,,
2159,0.010703236795961857,3,,,,,,
2169,0.017346691340208054,3,,,,,,
2179,0.02130073308944702,3,,,,,,
2189,0.02589084766805172,3,,,,,,
2199,0.007178954780101776,3,,,,,,
2209,0.025734469294548035,3,,,,,,
2219,0.030828919261693954,3,,,,,,
2229,0.015194295905530453,3,,,,,,
2239,0.01761329546570778,3,,,,,,
2249,0.01683475263416767,3,,,,,,
2259,0.01695263385772705,3,,,,,,
2269,0.03285769373178482,3,,,,,,
2279,0.023357491940259933,3,,,,,,
2289,0.0269374568015337,3,,,,,,
2299,0.021574869751930237,3,,,,,,
2309,0.017129186540842056,3,,,,,,
2319,0.03909461945295334,3,,,,,,
2329,0.018620381131768227,3,,,,,,
2339,0.020397139713168144,3,,,,,,
2349,0.012462758459150791,3,,,,,,
2359,0.009886025451123714,3,,,,,,
2369,0.01396358385682106,3,,,,,,
2379,0.013977276161313057,3,,,,,,
2389,0.01825687475502491,3,,,,,,
2399,0.023245805874466896,3,,,,,,
2409,0.015496164560317993,3,,,,,,
2419,0.02606136165559292,3,,,,,,
2429,0.03708384558558464,3,,,,,,
2439,0.014735519886016846,3,,,,,,
2449,0.021727288141846657,3,,,,,,
2459,0.021738752722740173,3,,,,,,
2469,0.008046767674386501,3,,,,,,
2479,0.02114138752222061,3,,,,,,
2489,0.021572614088654518,3,,,,,,
2499,0.02770111709833145,3,,,,,,
2509,0.022341135889291763,3,,,,,,
2519,0.021900316700339317,3,,,,,,
2529,0.00867367535829544,3,,,,,,
2539,0.006079719401896,3,,,,,,
2549,0.002721571596339345,3,,,,,,
2559,0.015404380857944489,3,,,,,,
2567,,3,0.4048626124858856,0.33692049980163574,0.2611464858055115,0.10959095507860184,0.8477398157119751,
2569,0.013103745877742767,4,,,,,,
2579,0.029842456802725792,4,,,,,,
2589,0.012232448905706406,4,,,,,,
2599,0.018172232434153557,4,,,,,,
2609,0.013875671662390232,4,,,,,,
2619,0.02064603567123413,4,,,,,,
2629,0.01381116732954979,4,,,,,,
2639,0.008748720400035381,4,,,,,,
2649,0.01178576610982418,4,,,,,,
2659,0.0018844924634322524,4,,,,,,
2669,0.021691778674721718,4,,,,,,
2679,0.013046124018728733,4,,,,,,
2689,0.004687479697167873,4,,,,,,
2699,0.011315871961414814,4,,,,,,
2709,0.010298500768840313,4,,,,,,
2719,0.0196445994079113,4,,,,,,
2729,0.006325217895209789,4,,,,,,
2739,0.00967002660036087,4,,,,,,
2749,0.0034083330538123846,4,,,,,,
2759,0.0077901906333863735,4,,,,,,
2769,0.005451287608593702,4,,,,,,
2779,0.005014424677938223,4,,,,,,
2789,0.014491735026240349,4,,,,,,
2799,0.014350902289152145,4,,,,,,
2809,0.009492237120866776,4,,,,,,
2819,0.005354688502848148,4,,,,,,
2829,0.030685845762491226,4,,,,,,
2839,0.005338841583579779,4,,,,,,
2849,0.012925609946250916,4,,,,,,
2859,0.008274003863334656,4,,,,,,
2869,0.010819402523338795,4,,,,,,
2879,0.007870811969041824,4,,,,,,
2889,0.004673581104725599,4,,,,,,
2899,0.00858510471880436,4,,,,,,
2909,0.007565170526504517,4,,,,,,
2919,0.00495999027043581,4,,,,,,
2929,0.016359839588403702,4,,,,,,
2939,0.003884396282956004,4,,,,,,
2949,0.0016507297987118363,4,,,,,,
2959,0.004681259859353304,4,,,,,,
2969,0.0013544702669605613,4,,,,,,
2979,0.023786546662449837,4,,,,,,
2989,0.008368964307010174,4,,,,,,
2999,0.005879509262740612,4,,,,,,
3009,0.010422999039292336,4,,,,,,
3019,0.0052135963924229145,4,,,,,,
3029,0.0022891752887517214,4,,,,,,
3039,0.0018947849748656154,4,,,,,,
3049,0.0005333655863068998,4,,,,,,
3059,0.0050355358980596066,4,,,,,,
3069,0.0013797153951600194,4,,,,,,
3079,0.006010117009282112,4,,,,,,
3089,0.0022502136416733265,4,,,,,,
3099,0.00155058188829571,4,,,,,,
3109,0.0024090774822980165,4,,,,,,
3119,0.0010507889091968536,4,,,,,,
3129,0.0007112268940545619,4,,,,,,
3139,0.003410955425351858,4,,,,,,
3149,0.001555151422508061,4,,,,,,
3159,0.0054334113374352455,4,,,,,,
3169,0.004805427510291338,4,,,,,,
3179,0.002112935297191143,4,,,,,,
3189,0.004082234110683203,4,,,,,,
3199,0.0016182836843654513,4,,,,,,
3209,0.0005602644523605704,4,,,,,,
3209,,4,0.40055394172668457,0.3379214107990265,0.2675159275531769,0.13946744799613953,0.8449088335037231,
3210,,5,,,,,,0.13946744799613953
