epoch,train_loss,step,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_em,test_avg_qa_answer_f1,test_avg_qa_em,test_avg_qa_sas,test_avg_qa_bert_score,test_loss
0,0.7044952511787415,9,,,,,,,,,,
0,0.627514123916626,19,,,,,,,,,,
0,0.399436354637146,29,,,,,,,,,,
0,0.24736027419567108,39,,,,,,,,,,
0,0.46061640977859497,49,,,,,,,,,,
0,0.2599709928035736,59,,,,,,,,,,
0,0.21035653352737427,69,,,,,,,,,,
0,0.2550622224807739,79,,,,,,,,,,
0,0.29906681180000305,89,,,,,,,,,,
0,0.18765133619308472,99,,,,,,,,,,
0,0.24857765436172485,109,,,,,,,,,,
0,0.2139846831560135,119,,,,,,,,,,
0,0.27403944730758667,129,,,,,,,,,,
0,0.16816537082195282,139,,,,,,,,,,
0,0.253111332654953,149,,,,,,,,,,
0,0.13580654561519623,159,,,,,,,,,,
0,0.4710855782032013,169,,,,,,,,,,
0,0.2564484477043152,179,,,,,,,,,,
0,,187,0.8550432324409485,0.1763765513896942,0.46697917580604553,0.4929831624031067,0.4078740179538727,,,,,
1,0.19595356285572052,189,,,,,,,,,,
1,0.12272894382476807,199,,,,,,,,,,
1,0.2821468114852905,209,,,,,,,,,,
1,0.22809724509716034,219,,,,,,,,,,
1,0.13585655391216278,229,,,,,,,,,,
1,0.19107486307621002,239,,,,,,,,,,
1,0.16135647892951965,249,,,,,,,,,,
1,0.1666983962059021,259,,,,,,,,,,
1,0.2521210014820099,269,,,,,,,,,,
1,0.45182764530181885,279,,,,,,,,,,
1,0.12569673359394073,289,,,,,,,,,,
1,0.12304330617189407,299,,,,,,,,,,
1,0.1886744201183319,309,,,,,,,,,,
1,0.11296775192022324,319,,,,,,,,,,
1,0.24418483674526215,329,,,,,,,,,,
1,0.24941504001617432,339,,,,,,,,,,
1,0.11388520896434784,349,,,,,,,,,,
1,0.126413494348526,359,,,,,,,,,,
1,0.08872543275356293,369,,,,,,,,,,
1,,375,0.8613044619560242,0.14184167981147766,0.4935031235218048,0.5124585628509521,0.4377952814102173,,,,,
2,0.28384146094322205,379,,,,,,,,,,
2,0.27774783968925476,389,,,,,,,,,,
2,0.17222832143306732,399,,,,,,,,,,
2,0.20930767059326172,409,,,,,,,,,,
2,0.16626910865306854,419,,,,,,,,,,
2,0.1878289133310318,429,,,,,,,,,,
2,0.13755954802036285,439,,,,,,,,,,
2,0.17745210230350494,449,,,,,,,,,,
2,0.22989463806152344,459,,,,,,,,,,
2,0.11604993790388107,469,,,,,,,,,,
2,0.08606047183275223,479,,,,,,,,,,
2,0.16060832142829895,489,,,,,,,,,,
2,0.10118366777896881,499,,,,,,,,,,
2,0.13916414976119995,509,,,,,,,,,,
2,0.06921158730983734,519,,,,,,,,,,
2,0.17051230370998383,529,,,,,,,,,,
2,0.09242288768291473,539,,,,,,,,,,
2,0.15102559328079224,549,,,,,,,,,,
2,0.12802964448928833,559,,,,,,,,,,
2,,563,0.8731250762939453,0.12651611864566803,0.5359649658203125,0.5520488023757935,0.4803149700164795,,,,,
3,0.11514221876859665,569,,,,,,,,,,
3,0.18495813012123108,579,,,,,,,,,,
3,0.09254384785890579,589,,,,,,,,,,
3,0.09180352836847305,599,,,,,,,,,,
3,0.1595887690782547,609,,,,,,,,,,
3,0.14362500607967377,619,,,,,,,,,,
3,0.10626132786273956,629,,,,,,,,,,
3,0.08551986515522003,639,,,,,,,,,,
3,0.1592281311750412,649,,,,,,,,,,
3,0.09095017611980438,659,,,,,,,,,,
3,0.10391348600387573,669,,,,,,,,,,
3,0.10049308836460114,679,,,,,,,,,,
3,0.08329053968191147,689,,,,,,,,,,
3,0.07041624188423157,699,,,,,,,,,,
3,0.19376426935195923,709,,,,,,,,,,
3,0.37263354659080505,719,,,,,,,,,,
3,0.08323352783918381,729,,,,,,,,,,
3,0.12006860971450806,739,,,,,,,,,,
3,0.09458763152360916,749,,,,,,,,,,
3,,751,0.8844281435012817,0.11109133809804916,0.5785837769508362,0.5899688005447388,0.5244094729423523,,,,,
4,0.10778515785932541,759,,,,,,,,,,
4,0.07406448572874069,769,,,,,,,,,,
4,0.11683280020952225,779,,,,,,,,,,
4,0.10180437564849854,789,,,,,,,,,,
4,0.07177706807851791,799,,,,,,,,,,
4,0.12796026468276978,809,,,,,,,,,,
4,0.07437315583229065,819,,,,,,,,,,
4,0.407780259847641,829,,,,,,,,,,
4,0.0935768336057663,839,,,,,,,,,,
4,0.1285116970539093,849,,,,,,,,,,
4,0.056716885417699814,859,,,,,,,,,,
4,0.0911596342921257,869,,,,,,,,,,
4,0.13765881955623627,879,,,,,,,,,,
4,0.12299876660108566,889,,,,,,,,,,
4,0.06510975956916809,899,,,,,,,,,,
4,0.42789390683174133,909,,,,,,,,,,
4,0.21832655370235443,919,,,,,,,,,,
4,0.09437494724988937,929,,,,,,,,,,
4,0.009094158187508583,939,,,,,,,,,,
4,,939,0.8898083567619324,0.1049124151468277,0.5918578505516052,0.6034349799156189,0.5433070659637451,,,,,
5,,940,,,,,,0.5918578505516052,0.5433070659637451,0.6034349799156189,0.8898083567619324,0.1049124151468277
