step,train_loss,epoch,val_qa_em,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_loss,test_loss
9,1.0587180852890015,0,,,,,,
19,0.4067455232143402,0,,,,,,
29,0.49953505396842957,0,,,,,,
39,0.2313028872013092,0,,,,,,
49,0.35851961374282837,0,,,,,,
59,0.2775627076625824,0,,,,,,
69,0.299316942691803,0,,,,,,
79,0.44618746638298035,0,,,,,,
89,0.3436165452003479,0,,,,,,
99,0.5074604153633118,0,,,,,,
109,0.35913994908332825,0,,,,,,
119,0.35894373059272766,0,,,,,,
129,0.2587457299232483,0,,,,,,
139,0.20974960923194885,0,,,,,,
149,0.2824416756629944,0,,,,,,
159,0.1829383373260498,0,,,,,,
169,0.3153786063194275,0,,,,,,
179,0.2835979461669922,0,,,,,,
189,0.23886467516422272,0,,,,,,
199,0.2914312779903412,0,,,,,,
209,0.24626228213310242,0,,,,,,
219,0.2215290516614914,0,,,,,,
229,0.13402095437049866,0,,,,,,
239,0.2174682766199112,0,,,,,,
249,0.2862301468849182,0,,,,,,
259,0.19272521138191223,0,,,,,,
269,0.18907219171524048,0,,,,,,
279,0.30086347460746765,0,,,,,,
289,0.26965096592903137,0,,,,,,
299,0.19420456886291504,0,,,,,,
309,0.19698773324489594,0,,,,,,
319,0.23503199219703674,0,,,,,,
329,0.19717642664909363,0,,,,,,
339,0.21048839390277863,0,,,,,,
349,0.18801140785217285,0,,,,,,
359,0.12033208459615707,0,,,,,,
369,0.12407218664884567,0,,,,,,
379,0.25262582302093506,0,,,,,,
389,0.16081787645816803,0,,,,,,
399,0.16552665829658508,0,,,,,,
409,0.08811192214488983,0,,,,,,
419,0.07541409879922867,0,,,,,,
429,0.12488767504692078,0,,,,,,
439,0.2703086733818054,0,,,,,,
449,0.17796222865581512,0,,,,,,
459,0.1870843470096588,0,,,,,,
469,0.12233123928308487,0,,,,,,
479,0.049475762993097305,0,,,,,,
489,0.09297099709510803,0,,,,,,
499,0.2383679449558258,0,,,,,,
509,0.2690792381763458,0,,,,,,
519,0.12669800221920013,0,,,,,,
529,0.11560968309640884,0,,,,,,
539,0.15236152708530426,0,,,,,,
549,0.19693951308727264,0,,,,,,
559,0.2994031608104706,0,,,,,,
569,0.17602390050888062,0,,,,,,
579,0.19958285987377167,0,,,,,,
589,0.15004150569438934,0,,,,,,
599,0.1786249428987503,0,,,,,,
609,0.21460343897342682,0,,,,,,
619,0.10846199840307236,0,,,,,,
629,0.1727987378835678,0,,,,,,
639,0.2008967250585556,0,,,,,,
649,0.16489152610301971,0,,,,,,
659,0.1500847488641739,0,,,,,,
669,0.1319519579410553,0,,,,,,
679,0.2188372164964676,0,,,,,,
689,0.12293145805597305,0,,,,,,
699,0.266391783952713,0,,,,,,
709,0.20834815502166748,0,,,,,,
719,0.20583683252334595,0,,,,,,
729,0.18670327961444855,0,,,,,,
739,0.10612742602825165,0,,,,,,
749,0.22192347049713135,0,,,,,,
759,0.3033790588378906,0,,,,,,
769,0.13174493610858917,0,,,,,,
779,0.09058646857738495,0,,,,,,
789,0.15643669664859772,0,,,,,,
799,0.13347412645816803,0,,,,,,
809,0.12641920149326324,0,,,,,,
819,0.11248892545700073,0,,,,,,
829,0.16952326893806458,0,,,,,,
839,0.06748431921005249,0,,,,,,
849,0.14344613254070282,0,,,,,,
859,0.1184275820851326,0,,,,,,
869,0.14005136489868164,0,,,,,,
879,0.12209451198577881,0,,,,,,
889,0.11299768090248108,0,,,,,,
899,0.1520656794309616,0,,,,,,
909,0.20588798820972443,0,,,,,,
919,0.16433434188365936,0,,,,,,
929,0.11768078804016113,0,,,,,,
939,0.12795303761959076,0,,,,,,
949,0.08204520493745804,0,,,,,,
959,0.09652143716812134,0,,,,,,
969,0.27645304799079895,0,,,,,,
979,0.17765916883945465,0,,,,,,
989,0.16994789242744446,0,,,,,,
999,0.18009108304977417,0,,,,,,
1009,0.1290048509836197,0,,,,,,
1019,0.14330261945724487,0,,,,,,
1029,0.11691919714212418,0,,,,,,
1039,0.12606856226921082,0,,,,,,
1046,,0,0.320175439119339,0.8284065127372742,0.3981229066848755,0.3802242577075958,0.13800564408302307,
1049,0.12691570818424225,1,,,,,,
1059,0.16769985854625702,1,,,,,,
1069,0.17766599357128143,1,,,,,,
1079,0.12974849343299866,1,,,,,,
1089,0.0986156165599823,1,,,,,,
1099,0.14286841452121735,1,,,,,,
1109,0.12003383040428162,1,,,,,,
1119,0.09813383221626282,1,,,,,,
1129,0.12738920748233795,1,,,,,,
1139,0.18520547449588776,1,,,,,,
1149,0.10454349964857101,1,,,,,,
1159,0.10881310701370239,1,,,,,,
1169,0.07051625847816467,1,,,,,,
1179,0.0888148844242096,1,,,,,,
1189,0.14648237824440002,1,,,,,,
1199,0.12761910259723663,1,,,,,,
1209,0.07108723372220993,1,,,,,,
1219,0.09043905884027481,1,,,,,,
1229,0.07252084463834763,1,,,,,,
1239,0.14816538989543915,1,,,,,,
1249,0.10797048360109329,1,,,,,,
1259,0.07024164497852325,1,,,,,,
1269,0.09052781760692596,1,,,,,,
1279,0.08914320915937424,1,,,,,,
1289,0.08282261341810226,1,,,,,,
1299,0.08050540834665298,1,,,,,,
1309,0.18232321739196777,1,,,,,,
1319,0.12158343940973282,1,,,,,,
1329,0.14229333400726318,1,,,,,,
1339,0.140288844704628,1,,,,,,
1349,0.10881153494119644,1,,,,,,
1359,0.08627066761255264,1,,,,,,
1369,0.15591202676296234,1,,,,,,
1379,0.07459152489900589,1,,,,,,
1389,0.11886204034090042,1,,,,,,
1399,0.19878487288951874,1,,,,,,
1409,0.11447704583406448,1,,,,,,
1419,0.06040501222014427,1,,,,,,
1429,0.14356961846351624,1,,,,,,
1439,0.13298581540584564,1,,,,,,
1449,0.1039966270327568,1,,,,,,
1459,0.07394646853208542,1,,,,,,
1469,0.06062820926308632,1,,,,,,
1479,0.0758885070681572,1,,,,,,
1489,0.08363035321235657,1,,,,,,
1499,0.09964977949857712,1,,,,,,
1509,0.1020793467760086,1,,,,,,
1519,0.09472202509641647,1,,,,,,
1529,0.09547389298677444,1,,,,,,
1539,0.040771033614873886,1,,,,,,
1549,0.12966832518577576,1,,,,,,
1559,0.17791412770748138,1,,,,,,
1569,0.11268334090709686,1,,,,,,
1579,0.09656058996915817,1,,,,,,
1589,0.07819117605686188,1,,,,,,
1599,0.15914253890514374,1,,,,,,
1609,0.08545605838298798,1,,,,,,
1619,0.17538519203662872,1,,,,,,
1629,0.1322489082813263,1,,,,,,
1639,0.09069350361824036,1,,,,,,
1649,0.08785922825336456,1,,,,,,
1659,0.14926937222480774,1,,,,,,
1669,0.15693290531635284,1,,,,,,
1679,0.10009683668613434,1,,,,,,
1689,0.07158146053552628,1,,,,,,
1699,0.1650461107492447,1,,,,,,
1709,0.05649635195732117,1,,,,,,
1719,0.09419741481542587,1,,,,,,
1729,0.06099877133965492,1,,,,,,
1739,0.10603703558444977,1,,,,,,
1749,0.08180098980665207,1,,,,,,
1759,0.09534621983766556,1,,,,,,
1769,0.1401577740907669,1,,,,,,
1779,0.05184364691376686,1,,,,,,
1789,0.0500531941652298,1,,,,,,
1799,0.09950348734855652,1,,,,,,
1809,0.07576451450586319,1,,,,,,
1819,0.10817129909992218,1,,,,,,
1829,0.0780281201004982,1,,,,,,
1839,0.08063776046037674,1,,,,,,
1849,0.038046639412641525,1,,,,,,
1859,0.0872596725821495,1,,,,,,
1869,0.021227870136499405,1,,,,,,
1879,0.08566468209028244,1,,,,,,
1889,0.027569109573960304,1,,,,,,
1899,0.06463982164859772,1,,,,,,
1909,0.13758954405784607,1,,,,,,
1919,0.07870403677225113,1,,,,,,
1929,0.08236131817102432,1,,,,,,
1939,0.049496617168188095,1,,,,,,
1949,0.06407065689563751,1,,,,,,
1959,0.08685122430324554,1,,,,,,
1969,0.025854213163256645,1,,,,,,
1979,0.1815614551305771,1,,,,,,
1989,0.030002765357494354,1,,,,,,
1999,0.14022983610630035,1,,,,,,
2009,0.05363502353429794,1,,,,,,
2019,0.07894093543291092,1,,,,,,
2029,0.10550493746995926,1,,,,,,
2039,0.07576622068881989,1,,,,,,
2049,0.18198175728321075,1,,,,,,
2059,0.06733033806085587,1,,,,,,
2069,0.121604785323143,1,,,,,,
2079,0.0833997055888176,1,,,,,,
2089,0.10255731642246246,1,,,,,,
2093,,1,0.359649121761322,0.8387007713317871,0.44445639848709106,0.4470934271812439,0.13743677735328674,
2099,0.0717494934797287,2,,,,,,
2109,0.10277678072452545,2,,,,,,
2119,0.06099876016378403,2,,,,,,
2129,0.05324011668562889,2,,,,,,
2139,0.11367887258529663,2,,,,,,
2149,0.11244145035743713,2,,,,,,
2159,0.05112701281905174,2,,,,,,
2169,0.09132938086986542,2,,,,,,
2179,0.033998750150203705,2,,,,,,
2189,0.05501570180058479,2,,,,,,
2199,0.10210034251213074,2,,,,,,
2209,0.07150374352931976,2,,,,,,
2219,0.04893402382731438,2,,,,,,
2229,0.036687590181827545,2,,,,,,
2239,0.10666511952877045,2,,,,,,
2249,0.0946439579129219,2,,,,,,
2259,0.07142453640699387,2,,,,,,
2269,0.05849432945251465,2,,,,,,
2279,0.05616028979420662,2,,,,,,
2289,0.02233872190117836,2,,,,,,
2299,0.05779868736863136,2,,,,,,
2309,0.04038728028535843,2,,,,,,
2319,0.032564613968133926,2,,,,,,
2329,0.030796315521001816,2,,,,,,
2339,0.03582889586687088,2,,,,,,
2349,0.0610697977244854,2,,,,,,
2359,0.04831820726394653,2,,,,,,
2369,0.05627233535051346,2,,,,,,
2379,0.08274181932210922,2,,,,,,
2389,0.058385178446769714,2,,,,,,
2399,0.07541128993034363,2,,,,,,
2409,0.05169015750288963,2,,,,,,
2419,0.04535211622714996,2,,,,,,
2429,0.06413157284259796,2,,,,,,
2439,0.09899688512086868,2,,,,,,
2449,0.031129339709877968,2,,,,,,
2459,0.016115551814436913,2,,,,,,
2469,0.05464843288064003,2,,,,,,
2479,0.055612385272979736,2,,,,,,
2489,0.027762524783611298,2,,,,,,
2499,0.03162544593214989,2,,,,,,
2509,0.03404540196061134,2,,,,,,
2519,0.05625426024198532,2,,,,,,
2529,0.10069494694471359,2,,,,,,
2539,0.11134073138237,2,,,,,,
2549,0.05283243954181671,2,,,,,,
2559,0.06014807149767876,2,,,,,,
2569,0.08050332218408585,2,,,,,,
2579,0.03680083155632019,2,,,,,,
2589,0.020112115889787674,2,,,,,,
2599,0.04921743646264076,2,,,,,,
2609,0.026559410616755486,2,,,,,,
2619,0.04295019432902336,2,,,,,,
2629,0.13077913224697113,2,,,,,,
2639,0.06754675507545471,2,,,,,,
2649,0.027756204828619957,2,,,,,,
2659,0.05409030616283417,2,,,,,,
2669,0.03410422429442406,2,,,,,,
2679,0.038305386900901794,2,,,,,,
2689,0.0868678092956543,2,,,,,,
2699,0.15288065373897552,2,,,,,,
2709,0.05070088431239128,2,,,,,,
2719,0.08816853910684586,2,,,,,,
2729,0.05280367657542229,2,,,,,,
2739,0.06164328753948212,2,,,,,,
2749,0.030729278922080994,2,,,,,,
2759,0.0751502513885498,2,,,,,,
2769,0.09613855183124542,2,,,,,,
2779,0.03801524266600609,2,,,,,,
2789,0.05555253475904465,2,,,,,,
2799,0.025887900963425636,2,,,,,,
2809,0.036942530423402786,2,,,,,,
2819,0.045152995735406876,2,,,,,,
2829,0.05072479322552681,2,,,,,,
2839,0.08531671017408371,2,,,,,,
2849,0.04157400131225586,2,,,,,,
2859,0.031033674255013466,2,,,,,,
2869,0.03855159878730774,2,,,,,,
2879,0.05597570911049843,2,,,,,,
2889,0.07621674239635468,2,,,,,,
2899,0.03358054161071777,2,,,,,,
2909,0.011576555669307709,2,,,,,,
2919,0.017425786703824997,2,,,,,,
2929,0.023761866614222527,2,,,,,,
2939,0.0691000446677208,2,,,,,,
2949,0.0332840196788311,2,,,,,,
2959,0.03725552558898926,2,,,,,,
2969,0.08593115210533142,2,,,,,,
2979,0.06044071912765503,2,,,,,,
2989,0.06529445201158524,2,,,,,,
2999,0.025036340579390526,2,,,,,,
3009,0.00964544340968132,2,,,,,,
3019,0.04509443789720535,2,,,,,,
3029,0.051311321556568146,2,,,,,,
3039,0.04331718385219574,2,,,,,,
3049,0.029385671019554138,2,,,,,,
3059,0.0017159428680315614,2,,,,,,
3069,0.00613437732681632,2,,,,,,
3079,0.06285668909549713,2,,,,,,
3089,0.05584407225251198,2,,,,,,
3099,0.013850037939846516,2,,,,,,
3109,0.05394730716943741,2,,,,,,
3119,0.014377475716173649,2,,,,,,
3129,0.020082205533981323,2,,,,,,
3139,0.009690836071968079,2,,,,,,
3140,,2,0.3815789520740509,0.8455050587654114,0.4646227955818176,0.4609214961528778,0.20175139605998993,
3149,0.022988619282841682,3,,,,,,
3159,0.024456029757857323,3,,,,,,
3169,0.012357045896351337,3,,,,,,
3179,0.04156128689646721,3,,,,,,
3189,0.006458068732172251,3,,,,,,
3199,0.019222397357225418,3,,,,,,
3209,0.025522390380501747,3,,,,,,
3219,0.009027615189552307,3,,,,,,
3229,0.02091008797287941,3,,,,,,
3239,0.031077498570084572,3,,,,,,
3249,0.01380959153175354,3,,,,,,
3259,0.020764382556080818,3,,,,,,
3269,0.051868464797735214,3,,,,,,
3279,0.01068577915430069,3,,,,,,
3289,0.010282667353749275,3,,,,,,
3299,0.005891944281756878,3,,,,,,
3309,0.011739639565348625,3,,,,,,
3319,0.010651842691004276,3,,,,,,
3329,0.010970409028232098,3,,,,,,
3339,0.02888616919517517,3,,,,,,
3349,0.005871305707842112,3,,,,,,
3359,0.017842179164290428,3,,,,,,
3369,0.01347960066050291,3,,,,,,
3379,0.013338642194867134,3,,,,,,
3389,0.014391799457371235,3,,,,,,
3399,0.015172583982348442,3,,,,,,
3409,0.01567302830517292,3,,,,,,
3419,0.04206414893269539,3,,,,,,
3429,0.04506658390164375,3,,,,,,
3439,0.01047446671873331,3,,,,,,
3449,0.0518997497856617,3,,,,,,
3459,0.008191247470676899,3,,,,,,
3469,0.07485002279281616,3,,,,,,
3479,0.009280986152589321,3,,,,,,
3489,0.023744001984596252,3,,,,,,
3499,0.033947136253118515,3,,,,,,
3509,0.026528041809797287,3,,,,,,
3519,0.0036227975506335497,3,,,,,,
3529,0.03272572159767151,3,,,,,,
3539,0.006831267848610878,3,,,,,,
3549,0.04745597764849663,3,,,,,,
3559,0.009593463502824306,3,,,,,,
3569,0.03917508199810982,3,,,,,,
3579,0.007897560484707355,3,,,,,,
3589,0.043462034314870834,3,,,,,,
3599,0.004607337061315775,3,,,,,,
3609,0.017690174281597137,3,,,,,,
3619,0.0015231282450258732,3,,,,,,
3629,0.005072207190096378,3,,,,,,
3639,0.012338919565081596,3,,,,,,
3649,0.06765269488096237,3,,,,,,
3659,0.006686438340693712,3,,,,,,
3669,0.004138686694204807,3,,,,,,
3679,0.004535559564828873,3,,,,,,
3689,0.010881910100579262,3,,,,,,
3699,0.010233711451292038,3,,,,,,
3709,0.007269165012985468,3,,,,,,
3719,0.019117267802357674,3,,,,,,
3729,0.01912318915128708,3,,,,,,
3739,0.01593325287103653,3,,,,,,
3749,0.020616281777620316,3,,,,,,
3759,0.0032138291280716658,3,,,,,,
3769,0.016686467453837395,3,,,,,,
3779,0.02412363700568676,3,,,,,,
3789,0.009210222400724888,3,,,,,,
3799,0.011521870270371437,3,,,,,,
3809,0.023279286921024323,3,,,,,,
3819,0.020685741677880287,3,,,,,,
3829,0.013616031035780907,3,,,,,,
3839,0.015248111449182034,3,,,,,,
3849,0.002861007582396269,3,,,,,,
3859,0.023293789476156235,3,,,,,,
3869,0.007420158479362726,3,,,,,,
3879,0.018006153404712677,3,,,,,,
3889,0.0215359628200531,3,,,,,,
3899,0.003957619424909353,3,,,,,,
3909,0.07052735984325409,3,,,,,,
3919,0.007047755643725395,3,,,,,,
