epoch,step,train_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0,9,0.10346607863903046,,,,,,
0,19,0.057255640625953674,,,,,,
0,29,0.04815014824271202,,,,,,
0,39,0.0753350630402565,,,,,,
0,49,0.06508854776620865,,,,,,
0,59,0.07168281078338623,,,,,,
0,69,0.06628148257732391,,,,,,
0,79,0.052890583872795105,,,,,,
0,89,0.047492410987615585,,,,,,
0,99,0.04541769251227379,,,,,,
0,109,0.05286988615989685,,,,,,
0,119,0.09119172394275665,,,,,,
0,129,0.0499115064740181,,,,,,
0,139,0.0667736679315567,,,,,,
0,149,0.056577444076538086,,,,,,
0,159,0.06427821516990662,,,,,,
0,169,0.05291561037302017,,,,,,
0,179,0.06300868093967438,,,,,,
0,189,0.048220984637737274,,,,,,
0,199,0.046698953956365585,,,,,,
0,209,0.038302067667245865,,,,,,
0,219,0.04336962476372719,,,,,,
0,229,0.05921047180891037,,,,,,
0,239,0.06271136552095413,,,,,,
0,249,0.029212146997451782,,,,,,
0,249,,0.6239496469497681,0.9050208330154419,0.5429975390434265,0.5828738808631897,0.07563329488039017,
1,259,0.042682163417339325,,,,,,
1,269,0.05421411618590355,,,,,,
1,279,0.026065705344080925,,,,,,
1,289,0.07799573242664337,,,,,,
1,299,0.04560825228691101,,,,,,
1,309,0.04182734340429306,,,,,,
1,319,0.054519496858119965,,,,,,
1,329,0.026241367682814598,,,,,,
1,339,0.064380943775177,,,,,,
1,349,0.09091567248106003,,,,,,
1,359,0.04647260904312134,,,,,,
1,369,0.0280500166118145,,,,,,
1,379,0.05257329344749451,,,,,,
1,389,0.033131204545497894,,,,,,
1,399,0.030185919255018234,,,,,,
1,409,0.022558558732271194,,,,,,
1,419,0.025258252397179604,,,,,,
1,429,0.01043498981744051,,,,,,
1,439,0.02044086903333664,,,,,,
1,449,0.038470298051834106,,,,,,
1,459,0.04877680540084839,,,,,,
1,469,0.03765750676393509,,,,,,
1,479,0.04702841863036156,,,,,,
1,489,0.020262232050299644,,,,,,
1,499,0.05837487429380417,,,,,,
1,499,,0.6898137927055359,0.9216211438179016,0.6216216087341309,0.6540773510932922,0.07451792806386948,
2,509,0.03641039505600929,,,,,,
2,519,0.04279690980911255,,,,,,
2,529,0.013817811384797096,,,,,,
2,539,0.05883270129561424,,,,,,
2,549,0.017481423914432526,,,,,,
2,559,0.021716276183724403,,,,,,
2,569,0.03182750195264816,,,,,,
2,579,0.0100127924233675,,,,,,
2,589,0.04960870370268822,,,,,,
2,599,0.01485530287027359,,,,,,
2,609,0.029642879962921143,,,,,,
2,619,0.013899218291044235,,,,,,
2,629,0.01945642940700054,,,,,,
2,639,0.019066760316491127,,,,,,
2,649,0.021662486717104912,,,,,,
2,659,0.007763453759253025,,,,,,
2,669,0.01531591173261404,,,,,,
2,679,0.004860260058194399,,,,,,
2,689,0.01140349917113781,,,,,,
2,699,0.018802540376782417,,,,,,
2,709,0.03418507054448128,,,,,,
2,719,0.024220991879701614,,,,,,
2,729,0.01882062666118145,,,,,,
2,739,0.009130545891821384,,,,,,
2,749,0.02173197828233242,,,,,,
2,749,,0.6802783608436584,0.9193381667137146,0.6117936372756958,0.645621657371521,0.10325391590595245,
3,759,0.02934931591153145,,,,,,
3,769,0.036006003618240356,,,,,,
3,779,0.007624416146427393,,,,,,
3,789,0.04137145355343819,,,,,,
3,799,0.0041841259226202965,,,,,,
3,809,0.01230297889560461,,,,,,
3,819,0.012692227028310299,,,,,,
3,829,0.004162781871855259,,,,,,
3,839,0.03379854932427406,,,,,,
3,849,0.005476478487253189,,,,,,
3,859,0.026023097336292267,,,,,,
3,869,0.008792893961071968,,,,,,
3,879,0.013371333479881287,,,,,,
3,889,0.01045044045895338,,,,,,
3,899,0.007244808133691549,,,,,,
3,909,0.002501444658264518,,,,,,
3,919,0.012197514064610004,,,,,,
3,929,0.002061577280983329,,,,,,
3,939,0.00724349170923233,,,,,,
3,949,0.0052566975355148315,,,,,,
3,959,0.017041660845279694,,,,,,
3,969,0.018706414848566055,,,,,,
3,979,0.0033825086429715157,,,,,,
3,989,0.002044831169769168,,,,,,
3,999,0.002980983816087246,,,,,,
3,999,,0.6860171556472778,0.9215230941772461,0.6216216087341309,0.6536313891410828,0.1512843817472458,
4,1009,0.011388720013201237,,,,,,
4,1019,0.023358363658189774,,,,,,
4,1029,0.0035567129962146282,,,,,,
4,1039,0.028995519503951073,,,,,,
4,1049,0.0016285430174320936,,,,,,
4,1059,0.003746805479750037,,,,,,
4,1069,0.004289792384952307,,,,,,
4,1079,0.0010866939555853605,,,,,,
4,1089,0.0012522897450253367,,,,,,
4,1099,0.0007604422280564904,,,,,,
4,1109,0.00710332253947854,,,,,,
4,1119,0.0019440765026956797,,,,,,
4,1129,0.005189945455640554,,,,,,
4,1139,0.002311000833287835,,,,,,
4,1149,0.0036500755231827497,,,,,,
4,1159,0.0007567812572233379,,,,,,
4,1169,0.007614955306053162,,,,,,
4,1179,0.0011359789641574025,,,,,,
4,1189,0.0094056511297822,,,,,,
4,1199,0.001539196353405714,,,,,,
4,1209,0.0036102491430938244,,,,,,
4,1219,0.011170362122356892,,,,,,
4,1229,0.000989205320365727,,,,,,
4,1239,0.0012008899357169867,,,,,,
4,1249,0.0007651147316209972,,,,,,
4,1249,,0.692138135433197,0.9230725765228271,0.6289926171302795,0.6617789268493652,0.1366124302148819,
5,1250,,,,,,,0.1366124302148819
