train_loss,epoch,step,val_qa_sas,val_qa_bert_score,val_qa_em,val_loss,val_qa_answer_f1,test_avg_qa_answer_f1,test_loss,test_avg_qa_em,test_avg_qa_bert_score,test_avg_qa_sas
0.7558889985084534,0,9,,,,,,,,,,
0.9008581042289734,0,19,,,,,,,,,,
0.7547483444213867,0,29,,,,,,,,,,
0.40737345814704895,0,39,,,,,,,,,,
0.5944007635116577,0,49,,,,,,,,,,
0.3457954227924347,0,59,,,,,,,,,,
0.36005696654319763,0,69,,,,,,,,,,
0.3526819944381714,0,79,,,,,,,,,,
0.38662728667259216,0,89,,,,,,,,,,
0.35111773014068604,0,99,,,,,,,,,,
0.22556817531585693,0,109,,,,,,,,,,
0.2723565101623535,0,119,,,,,,,,,,
0.14570848643779755,0,129,,,,,,,,,,
0.2564305067062378,0,139,,,,,,,,,,
0.16183656454086304,0,149,,,,,,,,,,
0.19010648131370544,0,159,,,,,,,,,,
0.27376824617385864,0,169,,,,,,,,,,
,0,172,0.4364583194255829,0.8259809017181396,0.3681241273880005,0.2052195817232132,0.4153830111026764,,,,,
0.23734226822853088,1,179,,,,,,,,,,
0.27007901668548584,1,189,,,,,,,,,,
0.44921305775642395,1,199,,,,,,,,,,
0.2038394659757614,1,209,,,,,,,,,,
0.19555601477622986,1,219,,,,,,,,,,
0.18968352675437927,1,229,,,,,,,,,,
0.14075784385204315,1,239,,,,,,,,,,
0.22924573719501495,1,249,,,,,,,,,,
0.1730630099773407,1,259,,,,,,,,,,
0.12306532263755798,1,269,,,,,,,,,,
0.27605974674224854,1,279,,,,,,,,,,
0.30155378580093384,1,289,,,,,,,,,,
0.21451754868030548,1,299,,,,,,,,,,
0.3172588050365448,1,309,,,,,,,,,,
0.308597207069397,1,319,,,,,,,,,,
0.2575586140155792,1,329,,,,,,,,,,
0.14887146651744843,1,339,,,,,,,,,,
,1,345,0.4563286602497101,0.8356844782829285,0.3864597976207733,0.18620328605175018,0.43333131074905396,,,,,
0.15659618377685547,2,349,,,,,,,,,,
0.21762949228286743,2,359,,,,,,,,,,
0.1880098581314087,2,369,,,,,,,,,,
0.16629093885421753,2,379,,,,,,,,,,
0.10061678290367126,2,389,,,,,,,,,,
0.1427452713251114,2,399,,,,,,,,,,
0.2140299528837204,2,409,,,,,,,,,,
0.2113460898399353,2,419,,,,,,,,,,
0.26935526728630066,2,429,,,,,,,,,,
0.1848999410867691,2,439,,,,,,,,,,
0.17489787936210632,2,449,,,,,,,,,,
0.2394004613161087,2,459,,,,,,,,,,
0.20734459161758423,2,469,,,,,,,,,,
0.2100122720003128,2,479,,,,,,,,,,
0.11180657893419266,2,489,,,,,,,,,,
0.26016202569007874,2,499,,,,,,,,,,
0.09330079704523087,2,509,,,,,,,,,,
,2,518,0.5036458373069763,0.8531917929649353,0.4358251094818115,0.17559640109539032,0.4878864884376526,,,,,
0.26358139514923096,3,519,,,,,,,,,,
0.0921846404671669,3,529,,,,,,,,,,
0.1277504563331604,3,539,,,,,,,,,,
0.14032763242721558,3,549,,,,,,,,,,
0.2026689499616623,3,559,,,,,,,,,,
0.15356671810150146,3,569,,,,,,,,,,
0.11040426045656204,3,579,,,,,,,,,,
0.22855150699615479,3,589,,,,,,,,,,
0.12801426649093628,3,599,,,,,,,,,,
0.21180357038974762,3,609,,,,,,,,,,
0.17253831028938293,3,619,,,,,,,,,,
0.1576898992061615,3,629,,,,,,,,,,
nan,3,639,,,,,,,,,,
0.14678384363651276,3,649,,,,,,,,,,
0.11641388386487961,3,659,,,,,,,,,,
0.19706551730632782,3,669,,,,,,,,,,
0.1779281198978424,3,679,,,,,,,,,,
0.10046403855085373,3,689,,,,,,,,,,
,3,691,0.5187608599662781,0.8552470803260803,0.46544429659843445,0.16334837675094604,0.5110494494438171,,,,,
0.14398393034934998,4,699,,,,,,,,,,
0.29006049036979675,4,709,,,,,,,,,,
0.22461019456386566,4,719,,,,,,,,,,
0.19642414152622223,4,729,,,,,,,,,,
0.1521427482366562,4,739,,,,,,,,,,
0.22483879327774048,4,749,,,,,,,,,,
0.1967250108718872,4,759,,,,,,,,,,
0.10278237611055374,4,769,,,,,,,,,,
0.24300827085971832,4,779,,,,,,,,,,
0.12629105150699615,4,789,,,,,,,,,,
0.2585124969482422,4,799,,,,,,,,,,
0.16440510749816895,4,809,,,,,,,,,,
0.17652256786823273,4,819,,,,,,,,,,
0.17900000512599945,4,829,,,,,,,,,,
0.12070193886756897,4,839,,,,,,,,,,
0.20203985273838043,4,849,,,,,,,,,,
0.1796620935201645,4,859,,,,,,,,,,
,4,864,0.5168999433517456,0.862562894821167,0.45839211344718933,0.15764285624027252,0.5097483992576599,,,,,
,5,865,,,,,,0.5097483992576599,0.15764285624027252,0.45839211344718933,0.862562894821167,0.5168999433517456
