epoch,train_loss,step,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_loss
0,0.14397180080413818,9,,,,,,
0,0.05409175157546997,19,,,,,,
0,0.0641556903719902,29,,,,,,
0,0.09212606400251389,39,,,,,,
0,0.03889230638742447,49,,,,,,
0,0.03953942656517029,59,,,,,,
0,0.048603639006614685,69,,,,,,
0,0.04486815631389618,79,,,,,,
0,0.06525969505310059,89,,,,,,
0,0.04499609395861626,99,,,,,,
0,0.04276992380619049,109,,,,,,
0,0.04895990341901779,119,,,,,,
0,0.034785620868206024,129,,,,,,
0,0.060899294912815094,139,,,,,,
0,0.0251003485172987,149,,,,,,
0,0.053115617483854294,159,,,,,,
0,0.028570976108312607,169,,,,,,
0,0.030017269775271416,179,,,,,,
0,0.04564827308058739,189,,,,,,
0,0.055045079439878464,199,,,,,,
0,0.06263444572687149,209,,,,,,
0,0.04225814715027809,219,,,,,,
0,0.04096830636262894,229,,,,,,
0,0.0480245016515255,239,,,,,,
0,0.032245613634586334,249,,,,,,
0,0.0480402372777462,259,,,,,,
0,0.031397487968206406,269,,,,,,
0,0.046172838658094406,279,,,,,,
0,0.10816669464111328,289,,,,,,
0,0.029379023239016533,299,,,,,,
0,0.054072339087724686,309,,,,,,
0,0.04023852199316025,319,,,,,,
0,0.04212441295385361,329,,,,,,
0,0.04452075809240341,339,,,,,,
0,0.04225991666316986,349,,,,,,
0,0.02897324040532112,359,,,,,,
0,0.03128011152148247,369,,,,,,
0,0.03784904256463051,379,,,,,,
0,0.05470707640051842,389,,,,,,
0,0.03870471939444542,399,,,,,,
0,0.02823954075574875,409,,,,,,
0,0.04431464895606041,419,,,,,,
0,,421,0.34122928977012634,0.09684620797634125,0.2576950788497925,0.8277595043182373,0.1655011624097824,
1,0.04114612564444542,429,,,,,,
1,0.03330782800912857,439,,,,,,
1,0.035830967128276825,449,,,,,,
1,0.032623521983623505,459,,,,,,
1,0.04154795780777931,469,,,,,,
1,0.03293958306312561,479,,,,,,
1,0.04228069260716438,489,,,,,,
1,0.026264237239956856,499,,,,,,
1,0.030255082994699478,509,,,,,,
1,0.04499324783682823,519,,,,,,
1,0.03286217898130417,529,,,,,,
1,0.03703289106488228,539,,,,,,
1,0.03203131631016731,549,,,,,,
1,0.036680836230516434,559,,,,,,
1,0.033159103244543076,569,,,,,,
1,0.03179752454161644,579,,,,,,
1,0.048204775899648666,589,,,,,,
1,0.036244262009859085,599,,,,,,
1,0.04834932088851929,609,,,,,,
1,0.0459093414247036,619,,,,,,
1,0.048526499420404434,629,,,,,,
1,0.048330143094062805,639,,,,,,
1,0.031862884759902954,649,,,,,,
1,0.05257470905780792,659,,,,,,
1,0.03467003256082535,669,,,,,,
1,0.04111192375421524,679,,,,,,
1,0.03574739769101143,689,,,,,,
1,0.03707800805568695,699,,,,,,
1,0.03566690906882286,709,,,,,,
1,0.07036983966827393,719,,,,,,
1,0.03581337258219719,729,,,,,,
1,0.04355999454855919,739,,,,,,
1,0.02957935817539692,749,,,,,,
1,0.051834553480148315,759,,,,,,
1,0.0412730947136879,769,,,,,,
1,0.06854033470153809,779,,,,,,
1,0.02793920412659645,789,,,,,,
1,0.05008801072835922,799,,,,,,
1,0.04086616635322571,809,,,,,,
1,0.05107429623603821,819,,,,,,
1,0.02293459139764309,829,,,,,,
1,0.035052310675382614,839,,,,,,
1,,843,0.34021732211112976,0.10789163410663605,0.2627233564853668,0.8270658850669861,0.17482517659664154,
2,0.03427804261445999,849,,,,,,
2,0.04220663383603096,859,,,,,,
2,0.036193471401929855,869,,,,,,
2,0.017933711409568787,879,,,,,,
2,0.031443387269973755,889,,,,,,
2,0.04147515818476677,899,,,,,,
2,0.03474150598049164,909,,,,,,
2,0.03256719559431076,919,,,,,,
2,0.04255446419119835,929,,,,,,
2,0.02626083232462406,939,,,,,,
2,0.024809962138533592,949,,,,,,
2,0.049342814832925797,959,,,,,,
2,0.04531210660934448,969,,,,,,
2,0.07445428520441055,979,,,,,,
2,0.035872604697942734,989,,,,,,
2,0.02346096560359001,999,,,,,,
2,0.0533454492688179,1009,,,,,,
2,0.04182589799165726,1019,,,,,,
2,0.037408411502838135,1029,,,,,,
2,0.033632002770900726,1039,,,,,,
2,0.0231902115046978,1049,,,,,,
2,0.03797205537557602,1059,,,,,,
2,0.02972252666950226,1069,,,,,,
2,0.024100515991449356,1079,,,,,,
2,0.01702273264527321,1089,,,,,,
2,0.03672892600297928,1099,,,,,,
2,0.03189568221569061,1109,,,,,,
2,0.04008820652961731,1119,,,,,,
2,0.03866022452712059,1129,,,,,,
2,0.02619880624115467,1139,,,,,,
2,0.03527435287833214,1149,,,,,,
2,0.031006131321191788,1159,,,,,,
2,0.04571724683046341,1169,,,,,,
2,0.027836276218295097,1179,,,,,,
2,0.0337817557156086,1189,,,,,,
2,0.035259123891592026,1199,,,,,,
2,0.028440270572900772,1209,,,,,,
