epoch,train_loss,step,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_qa_sas,val_loss,test_loss
0,0.4905224144458771,9,,,,,,
0,0.34564781188964844,19,,,,,,
0,0.18050497770309448,29,,,,,,
0,0.5903410911560059,39,,,,,,
0,0.22071455419063568,49,,,,,,
0,0.4952548146247864,59,,,,,,
0,0.24752159416675568,69,,,,,,
0,0.23544657230377197,79,,,,,,
0,0.3547413647174835,89,,,,,,
0,0.23450346291065216,99,,,,,,
0,0.22553414106369019,109,,,,,,
0,0.2751238942146301,119,,,,,,
0,0.1617411971092224,129,,,,,,
0,0.2085219919681549,139,,,,,,
0,0.31081485748291016,149,,,,,,
0,0.2513768970966339,159,,,,,,
0,0.38912734389305115,169,,,,,,
0,1.2022382020950317,179,,,,,,
0,0.0775764137506485,189,,,,,,
0,0.22894977033138275,199,,,,,,
0,0.23249538242816925,209,,,,,,
0,0.09669216722249985,219,,,,,,
0,0.5516946315765381,229,,,,,,
0,0.1617061048746109,239,,,,,,
0,0.6306878924369812,249,,,,,,
0,0.10239202529191971,259,,,,,,
0,0.20950761437416077,269,,,,,,
0,0.2554638087749481,279,,,,,,
0,0.09070456773042679,289,,,,,,
0,0.12010752409696579,299,,,,,,
0,0.13598792254924774,309,,,,,,
0,0.11170303821563721,319,,,,,,
0,0.11441971361637115,329,,,,,,
0,0.13945674896240234,339,,,,,,
0,0.06632742285728455,349,,,,,,
0,0.9420051574707031,359,,,,,,
0,0.5503733158111572,369,,,,,,
0,0.2579044997692108,379,,,,,,
0,0.13183659315109253,389,,,,,,
0,0.5618947744369507,399,,,,,,
0,0.07242266088724136,409,,,,,,
0,0.29220548272132874,419,,,,,,
0,0.09520172327756882,429,,,,,,
0,0.15010151267051697,439,,,,,,
0,0.09691762924194336,449,,,,,,
0,0.24000641703605652,459,,,,,,
0,0.18312472105026245,469,,,,,,
0,0.12094082683324814,479,,,,,,
0,0.15841643512248993,489,,,,,,
0,0.07787244021892548,499,,,,,,
0,0.11371704190969467,509,,,,,,
0,0.0991048589348793,519,,,,,,
0,0.10610790550708771,529,,,,,,
0,0.8005011677742004,539,,,,,,
0,0.14531292021274567,549,,,,,,
0,0.19569933414459229,559,,,,,,
0,0.06468554586172104,569,,,,,,
0,0.10851293802261353,579,,,,,,
0,0.20921607315540314,589,,,,,,
0,0.14812253415584564,599,,,,,,
0,0.17375648021697998,609,,,,,,
0,0.13904625177383423,619,,,,,,
0,0.049192797392606735,629,,,,,,
0,0.1282789260149002,639,,,,,,
0,0.41531726717948914,649,,,,,,
0,0.12742596864700317,659,,,,,,
0,0.11925452947616577,669,,,,,,
0,0.10790156573057175,679,,,,,,
0,0.14114056527614594,689,,,,,,
0,0.09534050524234772,699,,,,,,
0,0.0851246789097786,709,,,,,,
0,0.1331481635570526,719,,,,,,
0,0.08349043130874634,729,,,,,,
0,0.1810031682252884,739,,,,,,
0,0.12524041533470154,749,,,,,,
0,0.04469185695052147,759,,,,,,
0,0.09333565086126328,769,,,,,,
0,0.10901479423046112,779,,,,,,
0,0.0829060897231102,789,,,,,,
0,0.12333792448043823,799,,,,,,
0,0.08475443720817566,809,,,,,,
0,0.11294009536504745,819,,,,,,
0,0.08392679691314697,829,,,,,,
0,0.11355537921190262,839,,,,,,
0,0.08015011996030807,849,,,,,,
0,0.10804003477096558,859,,,,,,
0,0.09285473823547363,869,,,,,,
0,0.10195191204547882,879,,,,,,
0,0.06964757293462753,889,,,,,,
0,0.11938836425542831,899,,,,,,
0,0.07403441518545151,909,,,,,,
0,0.09934517741203308,919,,,,,,
0,0.028107929974794388,929,,,,,,
0,0.13961686193943024,939,,,,,,
0,0.033884935081005096,949,,,,,,
0,0.1362025886774063,959,,,,,,
0,0.05335507169365883,969,,,,,,
0,0.05974612757563591,979,,,,,,
0,0.05538744479417801,989,,,,,,
0,0.09609933197498322,999,,,,,,
0,0.08468533307313919,1009,,,,,,
0,0.10559596121311188,1019,,,,,,
0,0.0589732900261879,1029,,,,,,
0,0.0719490721821785,1039,,,,,,
0,0.08439234644174576,1049,,,,,,
0,0.08101633936166763,1059,,,,,,
0,0.24462592601776123,1069,,,,,,
0,0.06378598511219025,1079,,,,,,
0,0.27811917662620544,1089,,,,,,
0,0.08081603795289993,1099,,,,,,
0,0.09301315248012543,1109,,,,,,
0,0.06668058782815933,1119,,,,,,
0,0.36015403270721436,1129,,,,,,
0,0.061710577458143234,1139,,,,,,
0,0.19806890189647675,1149,,,,,,
0,0.15242546796798706,1159,,,,,,
0,0.3793403208255768,1169,,,,,,
0,0.03382721543312073,1179,,,,,,
0,0.2613105773925781,1189,,,,,,
0,0.040765851736068726,1199,,,,,,
0,0.11315945535898209,1209,,,,,,
0,0.0520835742354393,1219,,,,,,
0,0.06651879101991653,1229,,,,,,
0,0.048161059617996216,1239,,,,,,
0,0.10218933969736099,1249,,,,,,
0,0.20296618342399597,1259,,,,,,
0,0.0603480264544487,1269,,,,,,
0,0.3083708584308624,1279,,,,,,
0,0.1634782999753952,1289,,,,,,
0,0.09564296901226044,1299,,,,,,
0,0.05185185372829437,1309,,,,,,
0,0.05298668518662453,1319,,,,,,
0,0.44473159313201904,1329,,,,,,
0,0.044689685106277466,1339,,,,,,
0,0.08037444204092026,1349,,,,,,
0,0.07964229583740234,1359,,,,,,
0,0.05417923256754875,1369,,,,,,
0,0.04377180337905884,1379,,,,,,
0,0.445769339799881,1389,,,,,,
0,0.04901652783155441,1399,,,,,,
0,0.033648889511823654,1409,,,,,,
0,0.14774011075496674,1419,,,,,,
0,0.049340274184942245,1429,,,,,,
0,0.03558841347694397,1439,,,,,,
0,0.0241727065294981,1449,,,,,,
0,0.34223687648773193,1459,,,,,,
0,0.04541172459721565,1469,,,,,,
0,0.05555098503828049,1479,,,,,,
0,0.13512630760669708,1489,,,,,,
0,0.08671710640192032,1499,,,,,,
0,0.368617445230484,1509,,,,,,
0,0.03886920586228371,1519,,,,,,
0,0.0785948783159256,1529,,,,,,
0,0.13886712491512299,1539,,,,,,
0,0.026295574381947517,1549,,,,,,
0,0.3382202386856079,1559,,,,,,
0,0.06734548509120941,1569,,,,,,
0,0.07046866416931152,1579,,,,,,
0,0.5243645906448364,1589,,,,,,
0,0.21287523210048676,1599,,,,,,
0,0.24510636925697327,1609,,,,,,
0,0.03198285773396492,1619,,,,,,
0,0.33125242590904236,1629,,,,,,
0,0.04646429419517517,1639,,,,,,
0,,1640,0.870029628276825,0.42465752363204956,0.4861271381378174,0.5164539217948914,0.10917580872774124,
1,0.0628945603966713,1649,,,,,,
1,0.04479644075036049,1659,,,,,,
1,0.0842304453253746,1669,,,,,,
1,0.057640403509140015,1679,,,,,,
1,0.03415357694029808,1689,,,,,,
1,0.049059197306632996,1699,,,,,,
1,0.020727725699543953,1709,,,,,,
1,0.025323279201984406,1719,,,,,,
1,0.046328265219926834,1729,,,,,,
1,0.22371232509613037,1739,,,,,,
1,0.03177239000797272,1749,,,,,,
1,0.0435834676027298,1759,,,,,,
1,0.046054888516664505,1769,,,,,,
1,0.1864159256219864,1779,,,,,,
1,0.020739629864692688,1789,,,,,,
1,0.026662418618798256,1799,,,,,,
1,0.02192940004169941,1809,,,,,,
1,0.10101094841957092,1819,,,,,,
1,0.046528175473213196,1829,,,,,,
1,0.06194131448864937,1839,,,,,,
1,0.026994720101356506,1849,,,,,,
1,0.33651381731033325,1859,,,,,,
1,0.6131854057312012,1869,,,,,,
1,0.04508167505264282,1879,,,,,,
1,0.038436513394117355,1889,,,,,,
1,0.05141216516494751,1899,,,,,,
1,0.04034905880689621,1909,,,,,,
1,0.028801362961530685,1919,,,,,,
1,0.03708060085773468,1929,,,,,,
1,0.050315115600824356,1939,,,,,,
1,0.5981540679931641,1949,,,,,,
1,0.04297487437725067,1959,,,,,,
1,0.051626380532979965,1969,,,,,,
1,0.08592250943183899,1979,,,,,,
1,0.06123771518468857,1989,,,,,,
1,0.011022700928151608,1999,,,,,,
1,0.04277217760682106,2009,,,,,,
1,0.04481828212738037,2019,,,,,,
1,0.05148184671998024,2029,,,,,,
1,0.03944653272628784,2039,,,,,,
1,0.019129157066345215,2049,,,,,,
1,0.03561829403042793,2059,,,,,,
1,0.021588847041130066,2069,,,,,,
1,0.053931452333927155,2079,,,,,,
1,0.1780470907688141,2089,,,,,,
1,0.05162591114640236,2099,,,,,,
1,0.12988856434822083,2109,,,,,,
1,0.05944255739450455,2119,,,,,,
1,0.12384331226348877,2129,,,,,,
1,0.06903724372386932,2139,,,,,,
1,0.16524766385555267,2149,,,,,,
1,0.04494079202413559,2159,,,,,,
