step,train_loss,epoch,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_qa_em,val_loss,test_loss
9,0.7093475461006165,0,,,,,,
19,0.6551082730293274,0,,,,,,
29,0.1900470107793808,0,,,,,,
39,0.556644856929779,0,,,,,,
49,0.5644224286079407,0,,,,,,
59,0.47610005736351013,0,,,,,,
69,0.2258094996213913,0,,,,,,
79,0.5080758333206177,0,,,,,,
89,0.5644446015357971,0,,,,,,
99,1.386832594871521,0,,,,,,
109,0.8194917440414429,0,,,,,,
119,0.23480339348316193,0,,,,,,
129,0.157632514834404,0,,,,,,
139,0.19183750450611115,0,,,,,,
149,0.12351033836603165,0,,,,,,
159,0.39860543608665466,0,,,,,,
169,0.13749709725379944,0,,,,,,
179,0.18960364162921906,0,,,,,,
189,0.244599387049675,0,,,,,,
199,0.33977651596069336,0,,,,,,
201,,0,0.5705963969230652,0.6371381878852844,0.8705406188964844,0.30000001192092896,0.12106520682573318,
209,0.16185574233531952,1,,,,,,
219,0.24427643418312073,1,,,,,,
229,0.1764373928308487,1,,,,,,
239,0.3242126405239105,1,,,,,,
249,1.006230354309082,1,,,,,,
259,0.32621675729751587,1,,,,,,
269,0.32725489139556885,1,,,,,,
279,0.21601159870624542,1,,,,,,
289,0.22685278952121735,1,,,,,,
299,0.21157708764076233,1,,,,,,
309,0.12931351363658905,1,,,,,,
319,0.33429768681526184,1,,,,,,
329,0.19517619907855988,1,,,,,,
339,0.16365008056163788,1,,,,,,
349,0.1861404925584793,1,,,,,,
359,0.17012763023376465,1,,,,,,
369,0.9206669330596924,1,,,,,,
379,0.22904729843139648,1,,,,,,
389,0.23827847838401794,1,,,,,,
399,0.28124091029167175,1,,,,,,
403,,1,0.6521570682525635,0.7035538554191589,0.8972417712211609,0.3744680881500244,0.10792234539985657,
409,0.08094289898872375,2,,,,,,
419,0.2050490826368332,2,,,,,,
429,0.26170995831489563,2,,,,,,
439,0.1190638542175293,2,,,,,,
449,0.1786300241947174,2,,,,,,
459,0.15432150661945343,2,,,,,,
469,0.11924095451831818,2,,,,,,
479,1.4886577129364014,2,,,,,,
489,0.10182305425405502,2,,,,,,
499,0.21766427159309387,2,,,,,,
509,0.4735521078109741,2,,,,,,
519,0.13279332220554352,2,,,,,,
529,0.06176048889756203,2,,,,,,
539,0.283183753490448,2,,,,,,
549,nan,2,,,,,,
559,0.37254878878593445,2,,,,,,
569,0.2088894546031952,2,,,,,,
579,0.08258505910634995,2,,,,,,
589,0.1610860526561737,2,,,,,,
599,0.09504824876785278,2,,,,,,
605,,2,0.6576528549194336,0.7067636847496033,0.9001982808113098,0.38723403215408325,0.10704280436038971,
609,0.10440713167190552,3,,,,,,
619,0.05603448674082756,3,,,,,,
629,1.921053409576416,3,,,,,,
639,0.10559944808483124,3,,,,,,
649,0.03478872403502464,3,,,,,,
659,0.08371532708406448,3,,,,,,
669,0.06996963918209076,3,,,,,,
679,0.07342855632305145,3,,,,,,
689,0.06704278290271759,3,,,,,,
699,0.27033355832099915,3,,,,,,
709,0.06804744899272919,3,,,,,,
719,0.07692588865756989,3,,,,,,
729,0.07978031039237976,3,,,,,,
739,0.052519574761390686,3,,,,,,
749,0.10046438872814178,3,,,,,,
759,0.09838639199733734,3,,,,,,
769,0.05327426642179489,3,,,,,,
779,0.027668410912156105,3,,,,,,
789,0.1432352215051651,3,,,,,,
799,0.13168233633041382,3,,,,,,
807,,3,0.6747565865516663,0.7165212631225586,0.9054538607597351,0.41063830256462097,0.11545722186565399,
809,0.011724106036126614,4,,,,,,
819,0.027644414454698563,4,,,,,,
829,0.020778045058250427,4,,,,,,
839,0.10573559999465942,4,,,,,,
849,0.01061857771128416,4,,,,,,
859,0.03842000663280487,4,,,,,,
869,0.10013718903064728,4,,,,,,
879,0.016753727570176125,4,,,,,,
889,0.03297552466392517,4,,,,,,
899,0.03460399806499481,4,,,,,,
909,0.040455061942338943,4,,,,,,
919,0.014372294768691063,4,,,,,,
929,0.057481903582811356,4,,,,,,
939,0.04998564347624779,4,,,,,,
949,0.025592459365725517,4,,,,,,
959,0.015476875007152557,4,,,,,,
969,0.013770128600299358,4,,,,,,
979,0.005794059485197067,4,,,,,,
989,0.028978310525417328,4,,,,,,
999,0.017877286300063133,4,,,,,,
1009,0.007426774129271507,4,,,,,,
1009,,4,0.6780127882957458,0.7218323945999146,0.9046689867973328,0.42553192377090454,0.12778140604496002,
1010,,5,,,,,,0.12778140604496002
