step,train_loss,epoch,val_qa_em,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_bert_score,test_loss
1699,0.01875324733555317,4,,,,,,
1709,0.008663171902298927,4,,,,,,
1719,0.012737818993628025,4,,,,,,
1729,0.011708464473485947,4,,,,,,
1739,0.011421281844377518,4,,,,,,
1749,0.002630616305395961,4,,,,,,
1759,0.01359432004392147,4,,,,,,
1769,0.011835243552923203,4,,,,,,
1779,0.010339074768126011,4,,,,,,
1789,0.022164547815918922,4,,,,,,
1799,0.02352089248597622,4,,,,,,
1809,0.006847950164228678,4,,,,,,
1819,0.02149338088929653,4,,,,,,
1829,0.011635992676019669,4,,,,,,
1839,0.009855510666966438,4,,,,,,
1849,0.009606228210031986,4,,,,,,
1859,0.02665136754512787,4,,,,,,
1869,0.052482135593891144,4,,,,,,
1879,0.07264180481433868,4,,,,,,
1889,0.024557380005717278,4,,,,,,
1899,0.008482863195240498,4,,,,,,
1909,0.012325240299105644,4,,,,,,
1919,0.002016367157921195,4,,,,,,
1929,0.036369096487760544,4,,,,,,
1939,0.027942601591348648,4,,,,,,
1949,0.009716234169900417,4,,,,,,
1959,0.003683046903461218,4,,,,,,
1969,0.011837519705295563,4,,,,,,
1979,0.01274498924612999,4,,,,,,
1989,0.03371792286634445,4,,,,,,
1999,0.06289450824260712,4,,,,,,
2009,0.03469830006361008,4,,,,,,
2019,0.026019679382443428,4,,,,,,
2029,0.028020625934004784,4,,,,,,
2039,0.017793992534279823,4,,,,,,
2049,0.023233501240611076,4,,,,,,
2059,0.019585875794291496,4,,,,,,
2069,0.07713061571121216,4,,,,,,
2079,0.010414875112473965,4,,,,,,
2089,0.008173855021595955,4,,,,,,
2099,0.00635314267128706,4,,,,,,
2109,0.09504270553588867,4,,,,,,
2109,,4,0.6037296056747437,0.6420566439628601,0.12455744296312332,0.6709273457527161,0.9183185696601868,
2110,,5,,,,,,0.12455744296312332
