epoch,train_loss,step,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_em,test_loss
0,0.6534613966941833,9,,,,,,
0,0.6233240365982056,19,,,,,,
0,0.6517929434776306,29,,,,,,
0,0.29651397466659546,39,,,,,,
0,0.202811598777771,49,,,,,,
0,0.3200329542160034,59,,,,,,
0,0.2981380820274353,69,,,,,,
0,0.25436562299728394,79,,,,,,
0,0.4777904152870178,89,,,,,,
0,0.2946459949016571,99,,,,,,
0,0.26316532492637634,109,,,,,,
0,0.1973065286874771,119,,,,,,
0,0.5348358750343323,129,,,,,,
0,0.5069562196731567,139,,,,,,
0,0.19188249111175537,149,,,,,,
0,0.267818421125412,159,,,,,,
0,0.36986392736434937,169,,,,,,
0,0.10841026157140732,179,,,,,,
0,0.19310931861400604,189,,,,,,
0,0.4632530212402344,199,,,,,,
0,0.26747003197669983,209,,,,,,
0,0.19190891087055206,219,,,,,,
0,0.26902714371681213,229,,,,,,
0,0.2187209278345108,239,,,,,,
0,0.43178990483283997,249,,,,,,
0,0.3019610047340393,259,,,,,,
0,0.33580493927001953,269,,,,,,
0,1.229987382888794,279,,,,,,
0,0.2485639750957489,289,,,,,,
0,0.18910011649131775,299,,,,,,
0,0.6605495810508728,309,,,,,,
0,0.23881025612354279,319,,,,,,
0,0.23088710010051727,329,,,,,,
0,0.7537062168121338,339,,,,,,
0,0.5620192885398865,349,,,,,,
0,0.2196151465177536,359,,,,,,
0,0.6296535730361938,369,,,,,,
0,0.166815847158432,379,,,,,,
0,,388,0.6862933039665222,0.6687504649162292,0.8958349227905273,0.11197198927402496,0.6037735939025879,
1,0.0830480232834816,389,,,,,,
1,0.22213831543922424,399,,,,,,
1,0.16876699030399323,409,,,,,,
1,0.11340503394603729,419,,,,,,
1,0.28035393357276917,429,,,,,,
1,0.10714941471815109,439,,,,,,
1,0.3053725063800812,449,,,,,,
1,1.5646628141403198,459,,,,,,
1,0.16325144469738007,469,,,,,,
1,0.12479014694690704,479,,,,,,
1,0.1897883266210556,489,,,,,,
1,0.15515711903572083,499,,,,,,
1,0.08059769868850708,509,,,,,,
1,0.061336323618888855,519,,,,,,
1,0.3678755462169647,529,,,,,,
1,2.429706335067749,539,,,,,,
1,0.49294960498809814,549,,,,,,
1,0.16863149404525757,559,,,,,,
1,0.06511379778385162,569,,,,,,
1,0.3640044629573822,579,,,,,,
1,0.16038945317268372,589,,,,,,
1,0.06729026883840561,599,,,,,,
1,0.18454191088676453,609,,,,,,
1,0.12484195828437805,619,,,,,,
1,0.17648783326148987,629,,,,,,
1,0.31886932253837585,639,,,,,,
1,0.32748663425445557,649,,,,,,
1,0.13329251110553741,659,,,,,,
1,0.07969731092453003,669,,,,,,
1,0.4475436508655548,679,,,,,,
1,0.19225405156612396,689,,,,,,
1,0.6967100501060486,699,,,,,,
1,0.03231343626976013,709,,,,,,
1,0.0902116596698761,719,,,,,,
1,0.15964359045028687,729,,,,,,
1,0.18531568348407745,739,,,,,,
1,0.2067919820547104,749,,,,,,
1,0.21430890262126923,759,,,,,,
1,0.09950203448534012,769,,,,,,
1,,777,0.6790826916694641,0.6620519161224365,0.8933921456336975,0.12421538680791855,0.5849056839942932,
2,0.021220939233899117,779,,,,,,
2,0.04900762811303139,789,,,,,,
2,0.131255105137825,799,,,,,,
2,0.3279772698879242,809,,,,,,
2,0.18773454427719116,819,,,,,,
2,0.02236541360616684,829,,,,,,
2,0.04403680935502052,839,,,,,,
2,0.054960962384939194,849,,,,,,
2,0.27700620889663696,859,,,,,,
2,0.3444684147834778,869,,,,,,
2,0.16940511763095856,879,,,,,,
2,0.10257706791162491,889,,,,,,
2,0.01887332834303379,899,,,,,,
2,0.057744190096855164,909,,,,,,
2,0.010730844922363758,919,,,,,,
2,0.033578913658857346,929,,,,,,
2,0.0310203917324543,939,,,,,,
2,0.07197654992341995,949,,,,,,
2,0.11337412893772125,959,,,,,,
2,0.08523090928792953,969,,,,,,
2,0.03722478076815605,979,,,,,,
2,0.08619813621044159,989,,,,,,
2,0.013446234166622162,999,,,,,,
2,0.03587604686617851,1009,,,,,,
2,0.03272738680243492,1019,,,,,,
2,0.04463263973593712,1029,,,,,,
2,0.04961051419377327,1039,,,,,,
2,0.011282585561275482,1049,,,,,,
2,0.04979970306158066,1059,,,,,,
2,0.1580372005701065,1069,,,,,,
2,0.027704333886504173,1079,,,,,,
2,0.22037073969841003,1089,,,,,,
2,0.017795804888010025,1099,,,,,,
2,0.09637778997421265,1109,,,,,,
2,0.1552695333957672,1119,,,,,,
2,0.045652251690626144,1129,,,,,,
2,0.03216807171702385,1139,,,,,,
2,0.013167875818908215,1149,,,,,,
2,0.014964357018470764,1159,,,,,,
2,,1166,0.6905170679092407,0.6735159158706665,0.8968144655227661,0.14284592866897583,0.597484290599823,
3,0.1734778732061386,1169,,,,,,
3,0.014654983766376972,1179,,,,,,
3,0.01978594996035099,1189,,,,,,
3,0.10106592625379562,1199,,,,,,
3,0.011271947994828224,1209,,,,,,
3,0.16579869389533997,1219,,,,,,
3,0.05356350913643837,1229,,,,,,
3,0.04960692301392555,1239,,,,,,
3,0.026855437085032463,1249,,,,,,
3,0.23537546396255493,1259,,,,,,
3,0.06860845535993576,1269,,,,,,
3,0.004888842813670635,1279,,,,,,
3,0.040347788482904434,1289,,,,,,
3,0.0784948468208313,1299,,,,,,
3,0.03569471836090088,1309,,,,,,
3,0.1592046618461609,1319,,,,,,
3,0.15473683178424835,1329,,,,,,
3,0.019247103482484818,1339,,,,,,
3,0.021267829462885857,1349,,,,,,
