train_loss,epoch,step,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
5.680421352386475,0,9,,,,,,
4.002903938293457,0,19,,,,,,
3.21205735206604,0,29,,,,,,
2.686612129211426,0,39,,,,,,
2.2833125591278076,0,49,,,,,,
1.7968403100967407,0,59,,,,,,
1.1858465671539307,0,69,,,,,,
0.7347300052642822,0,79,,,,,,
0.5429842472076416,0,89,,,,,,
0.3027557134628296,0,99,,,,,,
0.17785388231277466,0,109,,,,,,
0.08749856799840927,0,119,,,,,,
0.1474594920873642,0,129,,,,,,
0.05777566879987717,0,139,,,,,,
0.044482603669166565,0,149,,,,,,
0.06197201460599899,0,159,,,,,,
0.040625713765621185,0,169,,,,,,
0.01645711436867714,0,179,,,,,,
0.09490492939949036,0,189,,,,,,
0.10093294084072113,0,199,,,,,,
0.02507244236767292,0,209,,,,,,
0.18758422136306763,0,219,,,,,,
0.015574145130813122,0,229,,,,,,
0.01951288990676403,0,239,,,,,,
0.012561309151351452,0,249,,,,,,
0.10462214797735214,0,259,,,,,,
0.09145014733076096,0,269,,,,,,
0.029394932091236115,0,279,,,,,,
0.02956557460129261,0,289,,,,,,
0.03544669225811958,0,299,,,,,,
0.025788377970457077,0,309,,,,,,
0.012208240106701851,0,319,,,,,,
0.01744653284549713,0,329,,,,,,
0.05313354730606079,0,339,,,,,,
0.10802678018808365,0,349,,,,,,
0.06921560317277908,0,359,,,,,,
0.05580080300569534,0,369,,,,,,
0.022294726222753525,0,379,,,,,,
0.011044197715818882,0,389,,,,,,
0.11182698607444763,0,399,,,,,,
0.0068345461040735245,0,409,,,,,,
0.016864804551005363,0,419,,,,,,
0.008355671539902687,0,429,,,,,,
0.1001109853386879,0,439,,,,,,
0.0035969973541796207,0,449,,,,,,
0.011393061839044094,0,459,,,,,,
0.013289251364767551,0,469,,,,,,
0.011415563523769379,0,479,,,,,,
0.005749505944550037,0,489,,,,,,
0.005068189464509487,0,499,,,,,,
0.01735791191458702,0,509,,,,,,
0.10327206552028656,0,519,,,,,,
0.060644324868917465,0,529,,,,,,
0.014364794827997684,0,539,,,,,,
0.010820510797202587,0,549,,,,,,
0.011915916576981544,0,559,,,,,,
0.006033105310052633,0,569,,,,,,
0.005886802449822426,0,579,,,,,,
0.015658115968108177,0,589,,,,,,
0.006837568711489439,0,599,,,,,,
0.010321222245693207,0,609,,,,,,
0.004705965518951416,0,619,,,,,,
,0,622,0.04782353714108467,0.14816232025623322,0.709474503993988,0.035087719559669495,0.16771794855594635,
0.003428479190915823,1,629,,,,,,
0.0038698872085660696,1,639,,,,,,
0.05130510777235031,1,649,,,,,,
0.013845115900039673,1,659,,,,,,
0.0075283474288880825,1,669,,,,,,
0.0018145764479413629,1,679,,,,,,
0.003416780848056078,1,689,,,,,,
0.058094095438718796,1,699,,,,,,
0.00504730548709631,1,709,,,,,,
0.007652538828551769,1,719,,,,,,
0.08815457671880722,1,729,,,,,,
0.013611838221549988,1,739,,,,,,
0.006517201662063599,1,749,,,,,,
0.009202281013131142,1,759,,,,,,
0.05258416756987572,1,769,,,,,,
0.018787439912557602,1,779,,,,,,
0.0036870227195322514,1,789,,,,,,
0.009287822991609573,1,799,,,,,,
0.008618663065135479,1,809,,,,,,
0.03086131624877453,1,819,,,,,,
0.02635708823800087,1,829,,,,,,
0.0018223738297820091,1,839,,,,,,
0.01851852424442768,1,849,,,,,,
0.0033649748656898737,1,859,,,,,,
0.0009599709883332253,1,869,,,,,,
0.005754344630986452,1,879,,,,,,
0.004100362304598093,1,889,,,,,,
0.038053855299949646,1,899,,,,,,
0.0011136942775920033,1,909,,,,,,
0.0042008692398667336,1,919,,,,,,
0.019159141927957535,1,929,,,,,,
0.03813183307647705,1,939,,,,,,
0.0032921989914029837,1,949,,,,,,
0.007829589769244194,1,959,,,,,,
0.01892216131091118,1,969,,,,,,
0.0036751125007867813,1,979,,,,,,
0.0010531216394156218,1,989,,,,,,
0.03700544685125351,1,999,,,,,,
0.0028761725407093763,1,1009,,,,,,
0.018670901656150818,1,1019,,,,,,
0.0054521020501852036,1,1029,,,,,,
0.015291995368897915,1,1039,,,,,,
0.016468945890665054,1,1049,,,,,,
0.0012161703780293465,1,1059,,,,,,
0.0011098672403022647,1,1069,,,,,,
0.008714091964066029,1,1079,,,,,,
0.02687924914062023,1,1089,,,,,,
0.0059348829090595245,1,1099,,,,,,
0.0031955516897141933,1,1109,,,,,,
0.0015497046988457441,1,1119,,,,,,
0.0030539233703166246,1,1129,,,,,,
0.015248388983309269,1,1139,,,,,,
0.0011634306283667684,1,1149,,,,,,
0.0018600636394694448,1,1159,,,,,,
0.002544528804719448,1,1169,,,,,,
0.0026806711684912443,1,1179,,,,,,
0.002285781316459179,1,1189,,,,,,
0.0012597033055499196,1,1199,,,,,,
0.026715226471424103,1,1209,,,,,,
0.0008620434673503041,1,1219,,,,,,
0.00274288235232234,1,1229,,,,,,
0.0006441931473091245,1,1239,,,,,,
,1,1245,0.022121230140328407,0.23522283136844635,0.7563112378120422,0.04385964944958687,0.23647266626358032,
0.0007769763469696045,2,1249,,,,,,
0.003918732516467571,2,1259,,,,,,
0.009509962983429432,2,1269,,,,,,
0.00046460216981358826,2,1279,,,,,,
0.0007213733624666929,2,1289,,,,,,
0.0032921393867582083,2,1299,,,,,,
0.000474194239359349,2,1309,,,,,,
0.0036246776580810547,2,1319,,,,,,
0.0009545392240397632,2,1329,,,,,,
0.0007219930412247777,2,1339,,,,,,
0.0019477453315630555,2,1349,,,,,,
0.00024174684949684888,2,1359,,,,,,
0.0009288165019825101,2,1369,,,,,,
0.0006122168269939721,2,1379,,,,,,
0.0006236190092749894,2,1389,,,,,,
0.0005884760175831616,2,1399,,,,,,
0.0004691836657002568,2,1409,,,,,,
0.0007779200677759945,2,1419,,,,,,
0.0005494409706443548,2,1429,,,,,,
0.0006174174486659467,2,1439,,,,,,
0.0009452131926082075,2,1449,,,,,,
0.0003772001073230058,2,1459,,,,,,
0.000735197972971946,2,1469,,,,,,
0.0004990808083675802,2,1479,,,,,,
0.0025172324385493994,2,1489,,,,,,
0.0009061992168426514,2,1499,,,,,,
0.0009149418910965323,2,1509,,,,,,
0.0027693412266671658,2,1519,,,,,,
0.00022199607337825,2,1529,,,,,,
0.002733980305492878,2,1539,,,,,,
0.0083639370277524,2,1549,,,,,,
0.0030369798187166452,2,1559,,,,,,
0.00033218751195818186,2,1569,,,,,,
0.00022874637215863913,2,1579,,,,,,
0.0003937089932151139,2,1589,,,,,,
0.0001877701870398596,2,1599,,,,,,
0.007511368952691555,2,1609,,,,,,
0.0009075680281966925,2,1619,,,,,,
0.00042790104635059834,2,1629,,,,,,
0.0004013567231595516,2,1639,,,,,,
0.0003996715822722763,2,1649,,,,,,
0.0018672201549634337,2,1659,,,,,,
0.0005289821419864893,2,1669,,,,,,
0.0003386315074749291,2,1679,,,,,,
0.0005052566411904991,2,1689,,,,,,
