epoch,train_loss,step,val_qa_answer_f1,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,test_loss
0,0.7553367018699646,9,,,,,,
0,0.4891660511493683,19,,,,,,
0,0.7171557545661926,29,,,,,,
0,0.234710693359375,39,,,,,,
0,0.40343284606933594,49,,,,,,
0,0.2595858871936798,59,,,,,,
0,0.1687425822019577,69,,,,,,
0,0.15324921905994415,79,,,,,,
0,0.22425945103168488,89,,,,,,
0,0.2504703998565674,99,,,,,,
0,0.2305876612663269,109,,,,,,
0,0.23160618543624878,119,,,,,,
0,0.3442278504371643,129,,,,,,
0,0.2888050973415375,139,,,,,,
0,0.2492447942495346,149,,,,,,
0,0.21976083517074585,159,,,,,,
0,0.1538100689649582,169,,,,,,
0,0.22456887364387512,179,,,,,,
0,0.20039212703704834,189,,,,,,
0,0.1774759590625763,199,,,,,,
0,0.2770368456840515,209,,,,,,
0,0.22927680611610413,219,,,,,,
0,0.20215538144111633,229,,,,,,
0,0.25334814190864563,239,,,,,,
0,0.17050282657146454,249,,,,,,
0,0.20827820897102356,259,,,,,,
0,0.09923584759235382,269,,,,,,
0,0.15841524302959442,279,,,,,,
0,0.19848401844501495,289,,,,,,
0,0.18800173699855804,299,,,,,,
0,0.18104688823223114,309,,,,,,
0,0.19913753867149353,319,,,,,,
0,0.2684679627418518,329,,,,,,
0,,338,0.21664509177207947,0.15374507009983063,0.13698196411132812,0.26703664660453796,0.7732181549072266,
1,0.1620900183916092,339,,,,,,
1,0.17593342065811157,349,,,,,,
1,0.10787215083837509,359,,,,,,
1,0.1270904690027237,369,,,,,,
1,0.16334569454193115,379,,,,,,
1,0.33906811475753784,389,,,,,,
1,0.15531879663467407,399,,,,,,
1,0.0990382507443428,409,,,,,,
1,0.15357767045497894,419,,,,,,
1,0.12372884154319763,429,,,,,,
1,0.10342025756835938,439,,,,,,
1,0.09138573706150055,449,,,,,,
1,0.12056528776884079,459,,,,,,
1,0.2515537440776825,469,,,,,,
1,0.1900196075439453,479,,,,,,
1,0.2248317003250122,489,,,,,,
1,0.14195170998573303,499,,,,,,
1,0.15203669667243958,509,,,,,,
1,0.17104347050189972,519,,,,,,
1,0.225196972489357,529,,,,,,
1,0.21365752816200256,539,,,,,,
1,0.2015431672334671,549,,,,,,
1,0.14180417358875275,559,,,,,,
1,0.1506277322769165,569,,,,,,
1,0.3173031806945801,579,,,,,,
1,0.218411386013031,589,,,,,,
1,0.1104712262749672,599,,,,,,
1,0.12863929569721222,609,,,,,,
1,0.23853799700737,619,,,,,,
1,0.11788501590490341,629,,,,,,
1,0.12907621264457703,639,,,,,,
1,0.27941223978996277,649,,,,,,
1,0.2222704142332077,659,,,,,,
1,0.1719103455543518,669,,,,,,
1,,677,0.2672264277935028,0.20499342679977417,0.12033312767744064,0.3187829554080963,0.7892367243766785,
2,0.10972772538661957,679,,,,,,
2,0.1301315873861313,689,,,,,,
2,0.12995436787605286,699,,,,,,
2,0.14639709889888763,709,,,,,,
2,0.12715303897857666,719,,,,,,
2,0.10208627581596375,729,,,,,,
2,0.14196327328681946,739,,,,,,
2,0.12941500544548035,749,,,,,,
2,0.16502854228019714,759,,,,,,
2,0.14045576751232147,769,,,,,,
2,0.2705009877681732,779,,,,,,
2,0.12135495990514755,789,,,,,,
2,0.1029834970831871,799,,,,,,
2,0.09590727090835571,809,,,,,,
2,0.08923787623643875,819,,,,,,
2,0.15393874049186707,829,,,,,,
2,0.16253933310508728,839,,,,,,
2,0.20282314717769623,849,,,,,,
2,0.13808144629001617,859,,,,,,
2,0.17082710564136505,869,,,,,,
2,0.11189394444227219,879,,,,,,
2,0.4444885551929474,889,,,,,,
2,0.2612481415271759,899,,,,,,
2,0.12781935930252075,909,,,,,,
2,0.13330379128456116,919,,,,,,
2,0.15360437333583832,929,,,,,,
2,0.15047238767147064,939,,,,,,
2,0.12436457723379135,949,,,,,,
2,0.14198032021522522,959,,,,,,
2,0.18081264197826385,969,,,,,,
2,0.15071046352386475,979,,,,,,
2,0.14118745923042297,989,,,,,,
2,0.12901538610458374,999,,,,,,
2,0.19617216289043427,1009,,,,,,
2,,1016,0.29217785596847534,0.23127463459968567,0.11297724395990372,0.34888553619384766,0.7986528277397156,
3,0.17402487993240356,1019,,,,,,
3,0.09438719600439072,1029,,,,,,
3,0.15108205378055573,1039,,,,,,
3,0.12565241754055023,1049,,,,,,
3,0.13180498778820038,1059,,,,,,
3,0.0959373340010643,1069,,,,,,
3,0.1124940738081932,1079,,,,,,
3,0.12328637391328812,1089,,,,,,
3,0.11831067502498627,1099,,,,,,
3,0.04999314993619919,1109,,,,,,
3,0.1595977246761322,1119,,,,,,
3,0.06755703687667847,1129,,,,,,
3,0.06742068380117416,1139,,,,,,
3,0.07311882823705673,1149,,,,,,
3,0.08525428175926208,1159,,,,,,
3,0.07907865196466446,1169,,,,,,
3,0.11416521668434143,1179,,,,,,
3,0.10154097527265549,1189,,,,,,
3,0.11117449402809143,1199,,,,,,
3,0.09085795283317566,1209,,,,,,
3,0.06733445823192596,1219,,,,,,
3,0.10645817965269089,1229,,,,,,
3,0.05112745240330696,1239,,,,,,
3,0.14464454352855682,1249,,,,,,
3,0.10533101111650467,1259,,,,,,
3,0.05840606614947319,1269,,,,,,
3,0.10790082812309265,1279,,,,,,
3,0.08160737156867981,1289,,,,,,
3,0.14791452884674072,1299,,,,,,
3,0.06891975551843643,1309,,,,,,
3,0.06681160628795624,1319,,,,,,
3,0.0690721794962883,1329,,,,,,
3,0.07964935153722763,1339,,,,,,
3,0.14445024728775024,1349,,,,,,
3,,1355,0.31266480684280396,0.25361368060112,0.11470875889062881,0.3639848828315735,0.8038897514343262,
4,0.0638466328382492,1359,,,,,,
4,0.052388668060302734,1369,,,,,,
4,0.06531153619289398,1379,,,,,,
4,0.059643685817718506,1389,,,,,,
4,0.08541475981473923,1399,,,,,,
4,0.07552068680524826,1409,,,,,,
4,0.07653644680976868,1419,,,,,,
4,0.06284875422716141,1429,,,,,,
4,0.0878586545586586,1439,,,,,,
4,0.05814450606703758,1449,,,,,,
4,0.054847411811351776,1459,,,,,,
4,0.0735664889216423,1469,,,,,,
4,0.07285044342279434,1479,,,,,,
4,0.07622908055782318,1489,,,,,,
4,0.07432568818330765,1499,,,,,,
4,0.06383310258388519,1509,,,,,,
4,0.0681019127368927,1519,,,,,,
4,0.06296218931674957,1529,,,,,,
4,0.057299867272377014,1539,,,,,,
4,0.09002095460891724,1549,,,,,,
4,0.07264131307601929,1559,,,,,,
4,0.04869595542550087,1569,,,,,,
4,0.052945878356695175,1579,,,,,,
4,0.10113371163606644,1589,,,,,,
4,0.11693350970745087,1599,,,,,,
4,0.06395604461431503,1609,,,,,,
4,0.0940040722489357,1619,,,,,,
4,0.06757430732250214,1629,,,,,,
4,0.03730251267552376,1639,,,,,,
4,0.06211775541305542,1649,,,,,,
4,0.052206557244062424,1659,,,,,,
4,0.07145790010690689,1669,,,,,,
4,0.05002127215266228,1679,,,,,,
4,0.04570997878909111,1689,,,,,,
