train_loss,step,epoch,val_loss,val_qa_em,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,test_loss
1.3469324111938477,9,0,,,,,,
0.3529697358608246,19,0,,,,,,
0.7019405364990234,29,0,,,,,,
0.34788501262664795,39,0,,,,,,
0.3074644207954407,49,0,,,,,,
0.3269324004650116,59,0,,,,,,
0.5567659735679626,69,0,,,,,,
0.31041985750198364,79,0,,,,,,
0.27894532680511475,89,0,,,,,,
0.24584849178791046,99,0,,,,,,
0.27031320333480835,109,0,,,,,,
0.247942253947258,119,0,,,,,,
0.2611202597618103,129,0,,,,,,
0.3153837323188782,139,0,,,,,,
0.19559109210968018,149,0,,,,,,
0.28677886724472046,159,0,,,,,,
0.3183494210243225,169,0,,,,,,
0.3493078649044037,179,0,,,,,,
0.2058257758617401,189,0,,,,,,
0.09895596653223038,199,0,,,,,,
0.2438182830810547,209,0,,,,,,
0.09963860362768173,219,0,,,,,,
0.16746728122234344,229,0,,,,,,
0.27447500824928284,239,0,,,,,,
0.3170551359653473,249,0,,,,,,
0.1306411474943161,259,0,,,,,,
0.15622380375862122,269,0,,,,,,
0.3641095459461212,279,0,,,,,,
0.21306362748146057,289,0,,,,,,
0.3139338791370392,299,0,,,,,,
0.14096474647521973,309,0,,,,,,
0.2772606611251831,319,0,,,,,,
0.15826444327831268,329,0,,,,,,
0.12971951067447662,339,0,,,,,,
0.1469969004392624,349,0,,,,,,
0.07062943279743195,359,0,,,,,,
0.16340765357017517,369,0,,,,,,
0.23290985822677612,379,0,,,,,,
0.25123539566993713,389,0,,,,,,
0.13877372443675995,399,0,,,,,,
0.06272929906845093,409,0,,,,,,
0.19309261441230774,419,0,,,,,,
0.10793618857860565,429,0,,,,,,
0.1325407773256302,439,0,,,,,,
0.11845449358224869,449,0,,,,,,
0.17321965098381042,459,0,,,,,,
0.14118529856204987,469,0,,,,,,
0.23530645668506622,479,0,,,,,,
0.20043912529945374,489,0,,,,,,
0.15464277565479279,499,0,,,,,,
0.14374324679374695,509,0,,,,,,
0.13818585872650146,519,0,,,,,,
0.13828010857105255,529,0,,,,,,
0.15293118357658386,539,0,,,,,,
0.1337822526693344,549,0,,,,,,
0.21404370665550232,559,0,,,,,,
0.032662488520145416,569,0,,,,,,
0.018179448321461678,579,0,,,,,,
0.16279402375221252,589,0,,,,,,
0.08903687447309494,599,0,,,,,,
0.13918080925941467,609,0,,,,,,
0.13102003931999207,619,0,,,,,,
0.18640892207622528,629,0,,,,,,
0.1266300082206726,639,0,,,,,,
0.06888563930988312,649,0,,,,,,
0.08418112993240356,659,0,,,,,,
0.11476040631532669,669,0,,,,,,
0.1109473705291748,679,0,,,,,,
0.1716090440750122,689,0,,,,,,
0.09420432150363922,699,0,,,,,,
0.0732380747795105,709,0,,,,,,
0.13593843579292297,719,0,,,,,,
0.11593715846538544,729,0,,,,,,
0.1342879980802536,739,0,,,,,,
0.027317892760038376,749,0,,,,,,
0.1277473419904709,759,0,,,,,,
0.08061788231134415,769,0,,,,,,
0.08295320719480515,779,0,,,,,,
0.12615381181240082,789,0,,,,,,
0.13669410347938538,799,0,,,,,,
0.09599225968122482,809,0,,,,,,
0.0951169952750206,819,0,,,,,,
0.03580385819077492,829,0,,,,,,
0.06283747404813766,839,0,,,,,,
0.09049329906702042,849,0,,,,,,
0.10507850348949432,859,0,,,,,,
0.12991638481616974,869,0,,,,,,
0.15821920335292816,879,0,,,,,,
0.131076842546463,889,0,,,,,,
0.10136458277702332,899,0,,,,,,
0.03799877315759659,909,0,,,,,,
0.07641658186912537,919,0,,,,,,
0.09573566913604736,929,0,,,,,,
0.061061032116413116,939,0,,,,,,
0.0332120843231678,949,0,,,,,,
0.09374365955591202,959,0,,,,,,
0.08124494552612305,969,0,,,,,,
0.034077685326337814,979,0,,,,,,
0.06604478508234024,989,0,,,,,,
0.07391326129436493,999,0,,,,,,
0.10025658458471298,1009,0,,,,,,
,1015,0,0.14663814008235931,0.37288135290145874,0.4375746548175812,0.8431041836738586,0.41356730461120605,
0.1650708168745041,1019,1,,,,,,
0.08963003009557724,1029,1,,,,,,
0.07642070204019547,1039,1,,,,,,
0.12440507113933563,1049,1,,,,,,
0.06498604267835617,1059,1,,,,,,
0.1026817113161087,1069,1,,,,,,
0.11778025329113007,1079,1,,,,,,
0.09400544315576553,1089,1,,,,,,
0.166439026594162,1099,1,,,,,,
0.06338969618082047,1109,1,,,,,,
0.09362873435020447,1119,1,,,,,,
0.07358754426240921,1129,1,,,,,,
0.1100594699382782,1139,1,,,,,,
0.15023136138916016,1149,1,,,,,,
0.018456988036632538,1159,1,,,,,,
0.042500607669353485,1169,1,,,,,,
0.07997773587703705,1179,1,,,,,,
0.08001672476530075,1189,1,,,,,,
0.11166929453611374,1199,1,,,,,,
0.12125501036643982,1209,1,,,,,,
0.07956364750862122,1219,1,,,,,,
0.041349977254867554,1229,1,,,,,,
0.06564788520336151,1239,1,,,,,,
0.1278684288263321,1249,1,,,,,,
0.1554185301065445,1259,1,,,,,,
0.056924380362033844,1269,1,,,,,,
0.060250505805015564,1279,1,,,,,,
0.02910853549838066,1289,1,,,,,,
0.06911175698041916,1299,1,,,,,,
0.15487521886825562,1309,1,,,,,,
0.13609297573566437,1319,1,,,,,,
0.019860589876770973,1329,1,,,,,,
0.07912321388721466,1339,1,,,,,,
0.06031481549143791,1349,1,,,,,,
0.07513105869293213,1359,1,,,,,,
0.13884015381336212,1369,1,,,,,,
0.06093241274356842,1379,1,,,,,,
0.055341534316539764,1389,1,,,,,,
0.099765345454216,1399,1,,,,,,
0.07355129718780518,1409,1,,,,,,
0.06906355172395706,1419,1,,,,,,
0.0753411203622818,1429,1,,,,,,
0.03404640406370163,1439,1,,,,,,
0.056909412145614624,1449,1,,,,,,
0.16342400014400482,1459,1,,,,,,
0.028499657288193703,1469,1,,,,,,
0.07176069170236588,1479,1,,,,,,
0.05972656235098839,1489,1,,,,,,
0.055179234594106674,1499,1,,,,,,
0.02968146651983261,1509,1,,,,,,
0.02689472958445549,1519,1,,,,,,
0.03776829317212105,1529,1,,,,,,
0.07553683966398239,1539,1,,,,,,
0.039102088660001755,1549,1,,,,,,
0.03679226338863373,1559,1,,,,,,
0.08458373695611954,1569,1,,,,,,
0.12631377577781677,1579,1,,,,,,
0.048932746052742004,1589,1,,,,,,
0.03813309967517853,1599,1,,,,,,
0.15160049498081207,1609,1,,,,,,
0.03356311097741127,1619,1,,,,,,
0.029235510155558586,1629,1,,,,,,
0.03940073400735855,1639,1,,,,,,
0.057139694690704346,1649,1,,,,,,
0.040015511214733124,1659,1,,,,,,
0.08390916138887405,1669,1,,,,,,
0.035332221537828445,1679,1,,,,,,
0.0406331792473793,1689,1,,,,,,
0.056915245950222015,1699,1,,,,,,
0.029941145330667496,1709,1,,,,,,
0.013264808803796768,1719,1,,,,,,
0.0553470142185688,1729,1,,,,,,
0.10221392661333084,1739,1,,,,,,
0.07168875634670258,1749,1,,,,,,
0.04568084329366684,1759,1,,,,,,
0.05387727543711662,1769,1,,,,,,
0.03179981932044029,1779,1,,,,,,
0.07997722923755646,1789,1,,,,,,
0.07248743623495102,1799,1,,,,,,
0.031244996935129166,1809,1,,,,,,
0.1664123684167862,1819,1,,,,,,
0.04874656721949577,1829,1,,,,,,
0.021267060190439224,1839,1,,,,,,
0.07670632749795914,1849,1,,,,,,
0.07334193587303162,1859,1,,,,,,
0.052064571529626846,1869,1,,,,,,
0.06496332585811615,1879,1,,,,,,
0.03077724017202854,1889,1,,,,,,
0.06690097600221634,1899,1,,,,,,
0.04722803458571434,1909,1,,,,,,
0.01748380810022354,1919,1,,,,,,
0.05301820486783981,1929,1,,,,,,
0.1014459952712059,1939,1,,,,,,
0.09071476012468338,1949,1,,,,,,
0.12401656806468964,1959,1,,,,,,
0.025664258748292923,1969,1,,,,,,
0.0609564483165741,1979,1,,,,,,
0.06460779905319214,1989,1,,,,,,
0.006397499702870846,1999,1,,,,,,
0.08369066566228867,2009,1,,,,,,
0.04011881723999977,2019,1,,,,,,
0.03353610262274742,2029,1,,,,,,
,2031,1,0.14874151349067688,0.4618644118309021,0.5231876969337463,0.8648379445075989,0.48705896735191345,
0.055496037006378174,2039,2,,,,,,
0.06322716176509857,2049,2,,,,,,
0.05541973561048508,2059,2,,,,,,
0.0550517812371254,2069,2,,,,,,
0.06717374175786972,2079,2,,,,,,
0.015070573426783085,2089,2,,,,,,
0.03726818785071373,2099,2,,,,,,
0.05081586167216301,2109,2,,,,,,
0.027614425867795944,2119,2,,,,,,
0.03182332217693329,2129,2,,,,,,
0.06293557584285736,2139,2,,,,,,
0.010992693714797497,2149,2,,,,,,
0.01118522323668003,2159,2,,,,,,
0.02790059894323349,2169,2,,,,,,
0.026281027123332024,2179,2,,,,,,
0.012942587956786156,2189,2,,,,,,
0.009372083470225334,2199,2,,,,,,
0.03473149240016937,2209,2,,,,,,
0.07236528396606445,2219,2,,,,,,
0.015987912192940712,2229,2,,,,,,
0.04852639511227608,2239,2,,,,,,
0.043642785400152206,2249,2,,,,,,
0.019040333107113838,2259,2,,,,,,
0.029835838824510574,2269,2,,,,,,
0.02976834774017334,2279,2,,,,,,
0.02427252009510994,2289,2,,,,,,
0.021129319444298744,2299,2,,,,,,
0.03705952689051628,2309,2,,,,,,
0.02283959835767746,2319,2,,,,,,
0.03455827385187149,2329,2,,,,,,
0.005433299578726292,2339,2,,,,,,
0.008953101001679897,2349,2,,,,,,
0.015159549191594124,2359,2,,,,,,
0.021940600126981735,2369,2,,,,,,
0.02564189024269581,2379,2,,,,,,
0.03747253865003586,2389,2,,,,,,
0.03291960060596466,2399,2,,,,,,
0.026200657710433006,2409,2,,,,,,
0.0316757932305336,2419,2,,,,,,
0.027829287573695183,2429,2,,,,,,
0.01501894649118185,2439,2,,,,,,
0.04294512793421745,2449,2,,,,,,
0.05439368635416031,2459,2,,,,,,
0.044838085770606995,2469,2,,,,,,
0.0608762726187706,2479,2,,,,,,
0.006146329455077648,2489,2,,,,,,
0.055683791637420654,2499,2,,,,,,
0.0770760178565979,2509,2,,,,,,
0.025222308933734894,2519,2,,,,,,
0.039839062839746475,2529,2,,,,,,
0.0034940303303301334,2539,2,,,,,,
0.025499198585748672,2549,2,,,,,,
0.056591205298900604,2559,2,,,,,,
0.004943049047142267,2569,2,,,,,,
0.09047482162714005,2579,2,,,,,,
0.020028123632073402,2589,2,,,,,,
0.027875803411006927,2599,2,,,,,,
0.042723558843135834,2609,2,,,,,,
0.06631508469581604,2619,2,,,,,,
0.03222138062119484,2629,2,,,,,,
0.040407225489616394,2639,2,,,,,,
0.038447197526693344,2649,2,,,,,,
0.04598280042409897,2659,2,,,,,,
0.003346765646710992,2669,2,,,,,,
0.0047977156937122345,2679,2,,,,,,
0.026138221845030785,2689,2,,,,,,
0.020300058647990227,2699,2,,,,,,
0.009449001401662827,2709,2,,,,,,
0.01544293574988842,2719,2,,,,,,
0.040031321346759796,2729,2,,,,,,
0.012514608912169933,2739,2,,,,,,
0.009056842885911465,2749,2,,,,,,
0.01694803312420845,2759,2,,,,,,
0.0652657002210617,2769,2,,,,,,
0.1256391555070877,2779,2,,,,,,
0.008369836024940014,2789,2,,,,,,
0.00497608445584774,2799,2,,,,,,
0.028692374005913734,2809,2,,,,,,
0.010684452019631863,2819,2,,,,,,
0.0187765471637249,2829,2,,,,,,
0.05268276855349541,2839,2,,,,,,
0.025673996657133102,2849,2,,,,,,
0.01775570586323738,2859,2,,,,,,
0.025230662897229195,2869,2,,,,,,
0.0048931618221104145,2879,2,,,,,,
0.025427699089050293,2889,2,,,,,,
0.005428262520581484,2899,2,,,,,,
0.005896108690649271,2909,2,,,,,,
0.023279540240764618,2919,2,,,,,,
0.02680138126015663,2929,2,,,,,,
0.026332711800932884,2939,2,,,,,,
0.0033066142350435257,2949,2,,,,,,
0.03760344162583351,2959,2,,,,,,
0.002980031305924058,2969,2,,,,,,
0.03685153275728226,2979,2,,,,,,
0.005392524413764477,2989,2,,,,,,
0.02426225319504738,2999,2,,,,,,
0.007449845317751169,3009,2,,,,,,
0.07059600204229355,3019,2,,,,,,
0.045175760984420776,3029,2,,,,,,
0.015451917424798012,3039,2,,,,,,
,3047,2,0.20228134095668793,0.47457626461982727,0.5354823470115662,0.8684026002883911,0.49558860063552856,
0.005344651639461517,3049,3,,,,,,
