train_loss,epoch,step,val_qa_sas,val_qa_em,val_qa_answer_f1,val_loss,val_qa_bert_score,test_loss
0.40550532937049866,0,9,,,,,,
0.263439416885376,0,19,,,,,,
0.3561857044696808,0,29,,,,,,
0.46436262130737305,0,39,,,,,,
0.09854894876480103,0,49,,,,,,
0.19735972583293915,0,59,,,,,,
0.4668978154659271,0,69,,,,,,
0.17818166315555573,0,79,,,,,,
0.33600857853889465,0,89,,,,,,
0.1363440454006195,0,99,,,,,,
0.15774264931678772,0,109,,,,,,
0.32131603360176086,0,119,,,,,,
0.20523473620414734,0,129,,,,,,
0.12525169551372528,0,139,,,,,,
0.1572376936674118,0,149,,,,,,
0.12087123095989227,0,159,,,,,,
0.14399096369743347,0,169,,,,,,
0.4690001308917999,0,179,,,,,,
0.2045588195323944,0,189,,,,,,
0.14116090536117554,0,199,,,,,,
0.16099382936954498,0,209,,,,,,
0.09461486339569092,0,219,,,,,,
0.13612517714500427,0,229,,,,,,
0.14086546003818512,0,239,,,,,,
0.1627153903245926,0,249,,,,,,
0.13063006103038788,0,259,,,,,,
0.14788755774497986,0,269,,,,,,
0.09719543904066086,0,279,,,,,,
0.1322033405303955,0,289,,,,,,
0.062226440757513046,0,299,,,,,,
0.1651265174150467,0,309,,,,,,
0.09999103844165802,0,319,,,,,,
0.1567101627588272,0,329,,,,,,
0.15936057269573212,0,339,,,,,,
0.09585673362016678,0,349,,,,,,
0.18847113847732544,0,359,,,,,,
0.17785866558551788,0,369,,,,,,
0.2920909821987152,0,379,,,,,,
0.106022410094738,0,389,,,,,,
0.12732596695423126,0,399,,,,,,
0.08300922065973282,0,409,,,,,,
0.1681063324213028,0,419,,,,,,
0.07633372396230698,0,429,,,,,,
0.19303511083126068,0,439,,,,,,
0.1876162588596344,0,449,,,,,,
0.1480199694633484,0,459,,,,,,
0.17007037997245789,0,469,,,,,,
0.09415389597415924,0,479,,,,,,
0.18178653717041016,0,489,,,,,,
0.09407191723585129,0,499,,,,,,
0.17044271528720856,0,509,,,,,,
0.12368322163820267,0,519,,,,,,
0.2145073413848877,0,529,,,,,,
0.06793051213026047,0,539,,,,,,
0.11717657744884491,0,549,,,,,,
0.1698412448167801,0,559,,,,,,
0.11796214431524277,0,569,,,,,,
0.09790506958961487,0,579,,,,,,
0.11939047276973724,0,589,,,,,,
0.16112984716892242,0,599,,,,,,
0.12271537631750107,0,609,,,,,,
0.1131584569811821,0,619,,,,,,
0.14216162264347076,0,629,,,,,,
0.13446083664894104,0,639,,,,,,
0.19769786298274994,0,649,,,,,,
0.14791150391101837,0,659,,,,,,
0.11084521561861038,0,669,,,,,,
0.16484075784683228,0,679,,,,,,
0.1765975058078766,0,689,,,,,,
0.08605543524026871,0,699,,,,,,
0.08930721133947372,0,709,,,,,,
0.17426687479019165,0,719,,,,,,
0.21607187390327454,0,729,,,,,,
0.2212373912334442,0,739,,,,,,
0.16672000288963318,0,749,,,,,,
0.17157848179340363,0,759,,,,,,
0.1608424037694931,0,769,,,,,,
0.17681504786014557,0,779,,,,,,
0.05397699028253555,0,789,,,,,,
0.13511119782924652,0,799,,,,,,
0.11657517403364182,0,809,,,,,,
0.142936110496521,0,819,,,,,,
0.17401361465454102,0,829,,,,,,
0.05056295543909073,0,839,,,,,,
0.14627103507518768,0,849,,,,,,
0.15039215981960297,0,859,,,,,,
0.06080229952931404,0,869,,,,,,
0.13296779990196228,0,879,,,,,,
0.1988297998905182,0,889,,,,,,
0.17808154225349426,0,899,,,,,,
0.18359388411045074,0,909,,,,,,
0.09399893879890442,0,919,,,,,,
0.09526672214269638,0,929,,,,,,
0.18020761013031006,0,939,,,,,,
0.08274275809526443,0,949,,,,,,
0.10842859745025635,0,959,,,,,,
0.05848156660795212,0,969,,,,,,
0.08424142748117447,0,979,,,,,,
0.09744232147932053,0,989,,,,,,
0.13523687422275543,0,999,,,,,,
0.12394186854362488,0,1009,,,,,,
0.11474332958459854,0,1019,,,,,,
0.16239088773727417,0,1029,,,,,,
0.17626796662807465,0,1039,,,,,,
0.08201423287391663,0,1049,,,,,,
0.1184302568435669,0,1059,,,,,,
0.15647754073143005,0,1069,,,,,,
0.09262207895517349,0,1079,,,,,,
0.14975598454475403,0,1089,,,,,,
0.11197087168693542,0,1099,,,,,,
0.12406107038259506,0,1109,,,,,,
0.08214147388935089,0,1119,,,,,,
0.10919828712940216,0,1129,,,,,,
0.07269442826509476,0,1139,,,,,,
0.08349338918924332,0,1149,,,,,,
0.15011486411094666,0,1159,,,,,,
0.05528132990002632,0,1169,,,,,,
0.11758357286453247,0,1179,,,,,,
0.15875771641731262,0,1189,,,,,,
0.09248285740613937,0,1199,,,,,,
0.16599206626415253,0,1209,,,,,,
0.11069560796022415,0,1219,,,,,,
0.24091558158397675,0,1229,,,,,,
0.14292514324188232,0,1239,,,,,,
0.0915006771683693,0,1249,,,,,,
0.06755688786506653,0,1259,,,,,,
0.07901601493358612,0,1269,,,,,,
0.09802558273077011,0,1279,,,,,,
0.08765217661857605,0,1289,,,,,,
0.055838774889707565,0,1299,,,,,,
0.1492474377155304,0,1309,,,,,,
0.12274821102619171,0,1319,,,,,,
0.0920991525053978,0,1329,,,,,,
0.14626938104629517,0,1339,,,,,,
0.09495289623737335,0,1349,,,,,,
0.08198527991771698,0,1359,,,,,,
0.1168593317270279,0,1369,,,,,,
0.0977289229631424,0,1379,,,,,,
0.11633531749248505,0,1389,,,,,,
0.06947071850299835,0,1399,,,,,,
0.15700650215148926,0,1409,,,,,,
0.07855815440416336,0,1419,,,,,,
0.10205070674419403,0,1429,,,,,,
0.06623034924268723,0,1439,,,,,,
0.15586155652999878,0,1449,,,,,,
0.09207199513912201,0,1459,,,,,,
0.13691069185733795,0,1469,,,,,,
0.05194931849837303,0,1479,,,,,,
0.05507120117545128,0,1489,,,,,,
0.10761912912130356,0,1499,,,,,,
0.07493869215250015,0,1509,,,,,,
0.03289173170924187,0,1519,,,,,,
0.04479372873902321,0,1529,,,,,,
0.10673545300960541,0,1539,,,,,,
0.11033695936203003,0,1549,,,,,,
0.12327880412340164,0,1559,,,,,,
0.04314669594168663,0,1569,,,,,,
0.07395582646131516,0,1579,,,,,,
0.08947008103132248,0,1589,,,,,,
0.17169629037380219,0,1599,,,,,,
0.10039611160755157,0,1609,,,,,,
0.10742885619401932,0,1619,,,,,,
0.10156586021184921,0,1629,,,,,,
0.12270131707191467,0,1639,,,,,,
0.16919516026973724,0,1649,,,,,,
0.06909992545843124,0,1659,,,,,,
0.10313256084918976,0,1669,,,,,,
0.1129772886633873,0,1679,,,,,,
0.08154783397912979,0,1689,,,,,,
,0,1696,0.3832832872867584,0.24251969158649445,0.3193550109863281,0.11522563546895981,0.8235853910446167,
0.1623140573501587,1,1699,,,,,,
0.16456815600395203,1,1709,,,,,,
0.0474192276597023,1,1719,,,,,,
0.08469267934560776,1,1729,,,,,,
0.055252790451049805,1,1739,,,,,,
0.07138613611459732,1,1749,,,,,,
0.15030677616596222,1,1759,,,,,,
0.05750356987118721,1,1769,,,,,,
0.08971831202507019,1,1779,,,,,,
0.057102270424366,1,1789,,,,,,
0.042411331087350845,1,1799,,,,,,
0.09123723208904266,1,1809,,,,,,
0.05574185401201248,1,1819,,,,,,
0.0737076997756958,1,1829,,,,,,
0.12425097823143005,1,1839,,,,,,
0.07358194887638092,1,1849,,,,,,
0.12003891170024872,1,1859,,,,,,
0.08704105019569397,1,1869,,,,,,
0.11909656971693039,1,1879,,,,,,
0.12646852433681488,1,1889,,,,,,
0.06860417127609253,1,1899,,,,,,
0.08566376566886902,1,1909,,,,,,
0.04381721839308739,1,1919,,,,,,
0.046991366893053055,1,1929,,,,,,
0.10658189654350281,1,1939,,,,,,
0.037946127355098724,1,1949,,,,,,
0.08006893843412399,1,1959,,,,,,
0.09723199158906937,1,1969,,,,,,
0.08513100445270538,1,1979,,,,,,
0.08897864818572998,1,1989,,,,,,
0.08664747327566147,1,1999,,,,,,
0.06273963302373886,1,2009,,,,,,
0.06597339361906052,1,2019,,,,,,
0.1124267429113388,1,2029,,,,,,
0.06723539531230927,1,2039,,,,,,
0.057534314692020416,1,2049,,,,,,
0.16634659469127655,1,2059,,,,,,
0.07573817670345306,1,2069,,,,,,
0.1260818988084793,1,2079,,,,,,
0.12178172171115875,1,2089,,,,,,
0.1169155016541481,1,2099,,,,,,
0.07306575030088425,1,2109,,,,,,
0.08492078632116318,1,2119,,,,,,
0.08165199309587479,1,2129,,,,,,
0.05574486032128334,1,2139,,,,,,
0.11544809490442276,1,2149,,,,,,
0.08330077677965164,1,2159,,,,,,
0.04798925295472145,1,2169,,,,,,
0.07412585616111755,1,2179,,,,,,
0.10981697589159012,1,2189,,,,,,
0.1635552942752838,1,2199,,,,,,
0.09708795696496964,1,2209,,,,,,
0.0703425258398056,1,2219,,,,,,
0.05997248366475105,1,2229,,,,,,
0.09289025515317917,1,2239,,,,,,
0.050913844257593155,1,2249,,,,,,
0.10760508477687836,1,2259,,,,,,
0.05462466925382614,1,2269,,,,,,
0.048887770622968674,1,2279,,,,,,
0.08424974232912064,1,2289,,,,,,
0.11236375570297241,1,2299,,,,,,
0.05477765202522278,1,2309,,,,,,
0.07849575579166412,1,2319,,,,,,
0.044147953391075134,1,2329,,,,,,
0.07880865782499313,1,2339,,,,,,
0.08437417447566986,1,2349,,,,,,
0.10815690457820892,1,2359,,,,,,
0.09779345989227295,1,2369,,,,,,
0.10036890208721161,1,2379,,,,,,
0.11418894678354263,1,2389,,,,,,
0.05130825564265251,1,2399,,,,,,
0.07492992281913757,1,2409,,,,,,
0.0861513763666153,1,2419,,,,,,
0.06518271565437317,1,2429,,,,,,
0.06216508895158768,1,2439,,,,,,
0.1000385656952858,1,2449,,,,,,
0.07291829586029053,1,2459,,,,,,
0.03309543430805206,1,2469,,,,,,
0.048235516995191574,1,2479,,,,,,
0.06544915586709976,1,2489,,,,,,
0.0558294840157032,1,2499,,,,,,
0.12114398926496506,1,2509,,,,,,
0.060702431946992874,1,2519,,,,,,
0.12761184573173523,1,2529,,,,,,
0.03985750675201416,1,2539,,,,,,
0.07721439749002457,1,2549,,,,,,
0.046343374997377396,1,2559,,,,,,
0.05017911270260811,1,2569,,,,,,
0.06148868054151535,1,2579,,,,,,
0.0806310698390007,1,2589,,,,,,
0.13892441987991333,1,2599,,,,,,
0.041317570954561234,1,2609,,,,,,
0.06280910223722458,1,2619,,,,,,
0.0781395360827446,1,2629,,,,,,
0.050517819821834564,1,2639,,,,,,
0.05133925750851631,1,2649,,,,,,
0.08944202959537506,1,2659,,,,,,
0.07857849448919296,1,2669,,,,,,
0.08776513487100601,1,2679,,,,,,
0.10707021504640579,1,2689,,,,,,
0.05034494400024414,1,2699,,,,,,
0.11547618359327316,1,2709,,,,,,
0.04318604618310928,1,2719,,,,,,
0.07648953050374985,1,2729,,,,,,
0.08496139943599701,1,2739,,,,,,
0.04876251518726349,1,2749,,,,,,
0.08154501765966415,1,2759,,,,,,
0.09629322588443756,1,2769,,,,,,
0.0643770694732666,1,2779,,,,,,
0.05142010375857353,1,2789,,,,,,
0.056158557534217834,1,2799,,,,,,
0.10726309567689896,1,2809,,,,,,
0.03016079030930996,1,2819,,,,,,
0.12812060117721558,1,2829,,,,,,
0.0835847556591034,1,2839,,,,,,
0.04624386131763458,1,2849,,,,,,
0.04085245728492737,1,2859,,,,,,
0.07612848281860352,1,2869,,,,,,
0.06554760783910751,1,2879,,,,,,
0.08397775143384933,1,2889,,,,,,
0.04908978193998337,1,2899,,,,,,
0.09674390405416489,1,2909,,,,,,
0.07166149467229843,1,2919,,,,,,
0.08165948837995529,1,2929,,,,,,
0.07513903826475143,1,2939,,,,,,
0.11983025074005127,1,2949,,,,,,
0.08413145691156387,1,2959,,,,,,
0.06928306072950363,1,2969,,,,,,
0.15613573789596558,1,2979,,,,,,
0.04232191666960716,1,2989,,,,,,
0.0520474798977375,1,2999,,,,,,
0.07257641106843948,1,3009,,,,,,
0.1198091059923172,1,3019,,,,,,
0.03910394757986069,1,3029,,,,,,
0.05652669817209244,1,3039,,,,,,
0.08124148845672607,1,3049,,,,,,
0.07515489310026169,1,3059,,,,,,
0.06627724319696426,1,3069,,,,,,
0.09440818428993225,1,3079,,,,,,
0.03291528299450874,1,3089,,,,,,
0.07513725757598877,1,3099,,,,,,
0.06934221088886261,1,3109,,,,,,
0.0785568580031395,1,3119,,,,,,
0.05199761688709259,1,3129,,,,,,
0.07460170984268188,1,3139,,,,,,
0.0870342031121254,1,3149,,,,,,
0.1147078350186348,1,3159,,,,,,
0.11072976142168045,1,3169,,,,,,
0.06300883740186691,1,3179,,,,,,
0.03406224399805069,1,3189,,,,,,
0.10304901003837585,1,3199,,,,,,
0.06211642920970917,1,3209,,,,,,
0.08617950975894928,1,3219,,,,,,
0.0832800641655922,1,3229,,,,,,
0.12232116609811783,1,3239,,,,,,
0.06407982110977173,1,3249,,,,,,
0.05805760622024536,1,3259,,,,,,
0.09184571355581284,1,3269,,,,,,
0.07881522178649902,1,3279,,,,,,
0.0848439633846283,1,3289,,,,,,
0.049629319459199905,1,3299,,,,,,
0.0746377557516098,1,3309,,,,,,
0.02523583173751831,1,3319,,,,,,
0.041409075260162354,1,3329,,,,,,
0.05035485699772835,1,3339,,,,,,
0.07523927092552185,1,3349,,,,,,
0.06573204696178436,1,3359,,,,,,
0.046894658356904984,1,3369,,,,,,
0.09471549093723297,1,3379,,,,,,
0.05040345340967178,1,3389,,,,,,
,1,3393,0.403033971786499,0.27086615562438965,0.3445321023464203,0.11650887131690979,0.8299483060836792,
0.06523165851831436,2,3399,,,,,,
0.047430284321308136,2,3409,,,,,,
0.07975360751152039,2,3419,,,,,,
0.06214812025427818,2,3429,,,,,,
0.07736488431692123,2,3439,,,,,,
0.031789813190698624,2,3449,,,,,,
0.07734045386314392,2,3459,,,,,,
0.043192192912101746,2,3469,,,,,,
0.03783832862973213,2,3479,,,,,,
0.03482339158654213,2,3489,,,,,,
0.03454015403985977,2,3499,,,,,,
0.05739973485469818,2,3509,,,,,,
0.06360245496034622,2,3519,,,,,,
0.039574623107910156,2,3529,,,,,,
0.13454633951187134,2,3539,,,,,,
0.048133380711078644,2,3549,,,,,,
0.0657087191939354,2,3559,,,,,,
0.028651898726820946,2,3569,,,,,,
0.08988775312900543,2,3579,,,,,,
0.025274138897657394,2,3589,,,,,,
0.03676474466919899,2,3599,,,,,,
0.03350349888205528,2,3609,,,,,,
0.04291246086359024,2,3619,,,,,,
0.034576088190078735,2,3629,,,,,,
0.02492310293018818,2,3639,,,,,,
0.07866097241640091,2,3649,,,,,,
0.05402989685535431,2,3659,,,,,,
0.0892484039068222,2,3669,,,,,,
0.021850714460015297,2,3679,,,,,,
0.026617448776960373,2,3689,,,,,,
0.04045063257217407,2,3699,,,,,,
0.045452989637851715,2,3709,,,,,,
0.02551344223320484,2,3719,,,,,,
0.008932518772780895,2,3729,,,,,,
0.04899061843752861,2,3739,,,,,,
0.039221931248903275,2,3749,,,,,,
0.036077119410037994,2,3759,,,,,,
0.056688033044338226,2,3769,,,,,,
0.06806223839521408,2,3779,,,,,,
0.06970071792602539,2,3789,,,,,,
0.04982129484415054,2,3799,,,,,,
0.04508357495069504,2,3809,,,,,,
0.0878836065530777,2,3819,,,,,,
0.05876836180686951,2,3829,,,,,,
0.024151919409632683,2,3839,,,,,,
0.06745808571577072,2,3849,,,,,,
0.019094012677669525,2,3859,,,,,,
0.038089584559202194,2,3869,,,,,,
0.06008872389793396,2,3879,,,,,,
0.05507558211684227,2,3889,,,,,,
0.058714304119348526,2,3899,,,,,,
0.045615456998348236,2,3909,,,,,,
0.03721599280834198,2,3919,,,,,,
0.02731221355497837,2,3929,,,,,,
0.017439618706703186,2,3939,,,,,,
0.08650708943605423,2,3949,,,,,,
0.04962855949997902,2,3959,,,,,,
0.026187187060713768,2,3969,,,,,,
0.06440111249685287,2,3979,,,,,,
0.03159121796488762,2,3989,,,,,,
0.03454158082604408,2,3999,,,,,,
0.03273215517401695,2,4009,,,,,,
0.024191560223698616,2,4019,,,,,,
0.03153197839856148,2,4029,,,,,,
0.07101084291934967,2,4039,,,,,,
0.042786579579114914,2,4049,,,,,,
0.07931721955537796,2,4059,,,,,,
0.04838993772864342,2,4069,,,,,,
0.05119866877794266,2,4079,,,,,,
0.03615886718034744,2,4089,,,,,,
0.036480870097875595,2,4099,,,,,,
0.027190808206796646,2,4109,,,,,,
0.05512865260243416,2,4119,,,,,,
0.024416908621788025,2,4129,,,,,,
0.03189240023493767,2,4139,,,,,,
0.07286237180233002,2,4149,,,,,,
0.03332333639264107,2,4159,,,,,,
0.04784844443202019,2,4169,,,,,,
0.0316186398267746,2,4179,,,,,,
0.03794019669294357,2,4189,,,,,,
0.043418820947408676,2,4199,,,,,,
0.09132298827171326,2,4209,,,,,,
0.03008531592786312,2,4219,,,,,,
0.03422141820192337,2,4229,,,,,,
0.04456466808915138,2,4239,,,,,,
0.03637618571519852,2,4249,,,,,,
0.01710827276110649,2,4259,,,,,,
0.042198628187179565,2,4269,,,,,,
0.021717574447393417,2,4279,,,,,,
0.04643690213561058,2,4289,,,,,,
0.033974502235651016,2,4299,,,,,,
0.038579680025577545,2,4309,,,,,,
0.06530525535345078,2,4319,,,,,,
0.017171913757920265,2,4329,,,,,,
0.03853386268019676,2,4339,,,,,,
0.05759298801422119,2,4349,,,,,,
0.023757560178637505,2,4359,,,,,,
0.062440771609544754,2,4369,,,,,,
0.029940780252218246,2,4379,,,,,,
0.024554062634706497,2,4389,,,,,,
0.06018351390957832,2,4399,,,,,,
0.03862226754426956,2,4409,,,,,,
0.027231119573116302,2,4419,,,,,,
0.02851291559636593,2,4429,,,,,,
0.058316152542829514,2,4439,,,,,,
0.03672244772315025,2,4449,,,,,,
0.02222769521176815,2,4459,,,,,,
0.07176510244607925,2,4469,,,,,,
0.048788756132125854,2,4479,,,,,,
0.030762242153286934,2,4489,,,,,,
0.03199907764792442,2,4499,,,,,,
0.028684742748737335,2,4509,,,,,,
0.04462633281946182,2,4519,,,,,,
0.04390392079949379,2,4529,,,,,,
0.06975823640823364,2,4539,,,,,,
0.025535888969898224,2,4549,,,,,,
0.023733370006084442,2,4559,,,,,,
0.04526505619287491,2,4569,,,,,,
0.033710066229104996,2,4579,,,,,,
0.058624494820833206,2,4589,,,,,,
0.029765306040644646,2,4599,,,,,,
0.0453169047832489,2,4609,,,,,,
0.03719082474708557,2,4619,,,,,,
0.028127329424023628,2,4629,,,,,,
0.056555312126874924,2,4639,,,,,,
0.05451079457998276,2,4649,,,,,,
0.04211851954460144,2,4659,,,,,,
0.0422242172062397,2,4669,,,,,,
0.04228932410478592,2,4679,,,,,,
0.0798625648021698,2,4689,,,,,,
0.06668105721473694,2,4699,,,,,,
0.026293151080608368,2,4709,,,,,,
0.03234989941120148,2,4719,,,,,,
0.024350421503186226,2,4729,,,,,,
0.051824506372213364,2,4739,,,,,,
0.02737412601709366,2,4749,,,,,,
0.04636557027697563,2,4759,,,,,,
0.020099448040127754,2,4769,,,,,,
0.02547026239335537,2,4779,,,,,,
0.017427096143364906,2,4789,,,,,,
0.039063915610313416,2,4799,,,,,,
0.03549212962388992,2,4809,,,,,,
0.03498606011271477,2,4819,,,,,,
0.049459993839263916,2,4829,,,,,,
0.05260079726576805,2,4839,,,,,,
0.04419752582907677,2,4849,,,,,,
0.021125948056578636,2,4859,,,,,,
0.03284122049808502,2,4869,,,,,,
0.05305027216672897,2,4879,,,,,,
0.02435406669974327,2,4889,,,,,,
0.0323287770152092,2,4899,,,,,,
0.02688750810921192,2,4909,,,,,,
0.04132445529103279,2,4919,,,,,,
0.05125388130545616,2,4929,,,,,,
0.03807975724339485,2,4939,,,,,,
0.035227224230766296,2,4949,,,,,,
0.038391586393117905,2,4959,,,,,,
0.025694631040096283,2,4969,,,,,,
0.03313600271940231,2,4979,,,,,,
0.024920368567109108,2,4989,,,,,,
0.01860763318836689,2,4999,,,,,,
0.03378421440720558,2,5009,,,,,,
0.02208397164940834,2,5019,,,,,,
0.03028857707977295,2,5029,,,,,,
0.04543763026595116,2,5039,,,,,,
0.04659920185804367,2,5049,,,,,,
0.05536176636815071,2,5059,,,,,,
0.04174092411994934,2,5069,,,,,,
0.0989474430680275,2,5079,,,,,,
0.013281045481562614,2,5089,,,,,,
,2,5090,0.4130955636501312,0.28661417961120605,0.36472633481025696,0.1409071534872055,0.8359821438789368,
0.07553734630346298,3,5099,,,,,,
0.0365857295691967,3,5109,,,,,,
0.04652010649442673,3,5119,,,,,,
0.028051558881998062,3,5129,,,,,,
0.024596119299530983,3,5139,,,,,,
0.07720878720283508,3,5149,,,,,,
0.05369535833597183,3,5159,,,,,,
0.03081480786204338,3,5169,,,,,,
0.028697729110717773,3,5179,,,,,,
0.022307485342025757,3,5189,,,,,,
0.08300753682851791,3,5199,,,,,,
0.03731716051697731,3,5209,,,,,,
0.01993289217352867,3,5219,,,,,,
0.04296817258000374,3,5229,,,,,,
0.046879179775714874,3,5239,,,,,,
0.02302790991961956,3,5249,,,,,,
0.053841445595026016,3,5259,,,,,,
0.04560285061597824,3,5269,,,,,,
0.033678386360406876,3,5279,,,,,,
0.057274073362350464,3,5289,,,,,,
0.05107680335640907,3,5299,,,,,,
0.036417748779058456,3,5309,,,,,,
0.038550592958927155,3,5319,,,,,,
0.046059273183345795,3,5329,,,,,,
0.08555244654417038,3,5339,,,,,,
0.038265127688646317,3,5349,,,,,,
0.00900319218635559,3,5359,,,,,,
0.04545250162482262,3,5369,,,,,,
0.023279201239347458,3,5379,,,,,,
0.03430953621864319,3,5389,,,,,,
0.04155178740620613,3,5399,,,,,,
0.03150132670998573,3,5409,,,,,,
0.020201092585921288,3,5419,,,,,,
0.017889557406306267,3,5429,,,,,,
0.018326662480831146,3,5439,,,,,,
0.044542115181684494,3,5449,,,,,,
0.02174457535147667,3,5459,,,,,,
0.008771577849984169,3,5469,,,,,,
0.048703067004680634,3,5479,,,,,,
0.09110302478075027,3,5489,,,,,,
0.04659547284245491,3,5499,,,,,,
0.016767362132668495,3,5509,,,,,,
0.03445880487561226,3,5519,,,,,,
0.012752515263855457,3,5529,,,,,,
0.008748293854296207,3,5539,,,,,,
0.03945297375321388,3,5549,,,,,,
0.026015879586338997,3,5559,,,,,,
0.02464882843196392,3,5569,,,,,,
0.03504627197980881,3,5579,,,,,,
0.036444954574108124,3,5589,,,,,,
0.03692393749952316,3,5599,,,,,,
0.03336339443922043,3,5609,,,,,,
