train_loss,step,epoch,val_qa_sas,val_loss,val_qa_em,val_qa_answer_f1,val_qa_bert_score,test_loss
0.6799705624580383,9,0,,,,,,
0.2092655450105667,19,0,,,,,,
0.16875800490379333,29,0,,,,,,
0.22209113836288452,39,0,,,,,,
0.09788910299539566,49,0,,,,,,
0.12647299468517303,59,0,,,,,,
0.12393565475940704,69,0,,,,,,
0.2408328801393509,79,0,,,,,,
0.2018616944551468,89,0,,,,,,
0.13496217131614685,99,0,,,,,,
0.15520140528678894,109,0,,,,,,
0.13378934562206268,119,0,,,,,,
0.11304783821105957,129,0,,,,,,
0.20565228164196014,139,0,,,,,,
0.0689978078007698,149,0,,,,,,
0.112993024289608,159,0,,,,,,
0.21534979343414307,169,0,,,,,,
0.12836039066314697,179,0,,,,,,
0.18496902287006378,189,0,,,,,,
0.13822752237319946,199,0,,,,,,
0.13069090247154236,209,0,,,,,,
0.07392226159572601,219,0,,,,,,
0.14434461295604706,229,0,,,,,,
0.03627145662903786,239,0,,,,,,
0.0688062533736229,249,0,,,,,,
0.059203870594501495,259,0,,,,,,
0.08218035846948624,269,0,,,,,,
0.05740883946418762,279,0,,,,,,
0.09180033951997757,289,0,,,,,,
0.07915344834327698,299,0,,,,,,
0.06828489899635315,309,0,,,,,,
0.03817056864500046,319,0,,,,,,
0.12893618643283844,329,0,,,,,,
0.042884621769189835,339,0,,,,,,
0.11022673547267914,349,0,,,,,,
0.06968756020069122,359,0,,,,,,
0.12020803242921829,369,0,,,,,,
0.060440775007009506,379,0,,,,,,
0.09317336976528168,389,0,,,,,,
0.028419578447937965,399,0,,,,,,
0.16635455191135406,409,0,,,,,,
0.1120351180434227,419,0,,,,,,
0.09355683624744415,429,0,,,,,,
0.04302322119474411,439,0,,,,,,
0.09225232899188995,449,0,,,,,,
0.14075233042240143,459,0,,,,,,
0.04340411350131035,469,0,,,,,,
0.038453422486782074,479,0,,,,,,
0.05000998452305794,489,0,,,,,,
0.04093078523874283,499,0,,,,,,
0.10330060124397278,509,0,,,,,,
0.0738561749458313,519,0,,,,,,
0.048320211470127106,529,0,,,,,,
0.04335522651672363,539,0,,,,,,
0.03494232892990112,549,0,,,,,,
0.14912629127502441,559,0,,,,,,
0.029411351308226585,569,0,,,,,,
0.08214322477579117,579,0,,,,,,
0.03552035987377167,589,0,,,,,,
0.04056335240602493,599,0,,,,,,
,600,0,0.6906690001487732,0.10835664719343185,0.3086419701576233,0.6154449582099915,0.8921946883201599,
0.05500860884785652,609,1,,,,,,
0.048490457236766815,619,1,,,,,,
0.060133177787065506,629,1,,,,,,
0.04588085785508156,639,1,,,,,,
0.00985967367887497,649,1,,,,,,
0.04778645932674408,659,1,,,,,,
0.025094427168369293,669,1,,,,,,
0.06944704800844193,679,1,,,,,,
0.0759415328502655,689,1,,,,,,
0.04067431762814522,699,1,,,,,,
0.02559710294008255,709,1,,,,,,
0.09473004937171936,719,1,,,,,,
0.02646278217434883,729,1,,,,,,
0.02776297926902771,739,1,,,,,,
0.0785251185297966,749,1,,,,,,
0.034494392573833466,759,1,,,,,,
0.024525074288249016,769,1,,,,,,
0.05172383412718773,779,1,,,,,,
0.03678480535745621,789,1,,,,,,
0.0499422550201416,799,1,,,,,,
0.03695043921470642,809,1,,,,,,
0.021631460636854172,819,1,,,,,,
0.035838533192873,829,1,,,,,,
0.02584015764296055,839,1,,,,,,
0.043059974908828735,849,1,,,,,,
0.01043553277850151,859,1,,,,,,
0.0828741118311882,869,1,,,,,,
0.11655135452747345,879,1,,,,,,
0.05041635036468506,889,1,,,,,,
0.06030280888080597,899,1,,,,,,
0.018710967153310776,909,1,,,,,,
0.016385551542043686,919,1,,,,,,
0.011828833259642124,929,1,,,,,,
0.050567783415317535,939,1,,,,,,
0.03175002336502075,949,1,,,,,,
0.04130900651216507,959,1,,,,,,
0.07329294085502625,969,1,,,,,,
0.08063952624797821,979,1,,,,,,
0.04711170494556427,989,1,,,,,,
0.03828705474734306,999,1,,,,,,
0.030172931030392647,1009,1,,,,,,
0.054163869470357895,1019,1,,,,,,
0.004363193176686764,1029,1,,,,,,
0.06491753458976746,1039,1,,,,,,
0.03178911656141281,1049,1,,,,,,
0.016941819339990616,1059,1,,,,,,
0.032039862126111984,1069,1,,,,,,
0.025266241282224655,1079,1,,,,,,
0.008116181939840317,1089,1,,,,,,
0.027148695662617683,1099,1,,,,,,
0.014080637134611607,1109,1,,,,,,
0.039630696177482605,1119,1,,,,,,
0.13713181018829346,1129,1,,,,,,
0.020735787227749825,1139,1,,,,,,
0.02338234893977642,1149,1,,,,,,
0.04112183302640915,1159,1,,,,,,
0.1307484656572342,1169,1,,,,,,
0.06375584751367569,1179,1,,,,,,
