train_loss,step,epoch,val_loss,val_qa_em,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,test_loss
0.4403834939002991,9,0,,,,,,
0.35892948508262634,19,0,,,,,,
0.18553897738456726,29,0,,,,,,
0.13222338259220123,39,0,,,,,,
0.25611838698387146,49,0,,,,,,
0.24935375154018402,59,0,,,,,,
0.19090421497821808,69,0,,,,,,
0.263134241104126,79,0,,,,,,
0.16053970158100128,89,0,,,,,,
0.15645767748355865,99,0,,,,,,
0.30625462532043457,109,0,,,,,,
0.25317108631134033,119,0,,,,,,
0.12870611250400543,129,0,,,,,,
0.22043156623840332,139,0,,,,,,
0.21677377820014954,149,0,,,,,,
0.19433097541332245,159,0,,,,,,
0.21038393676280975,169,0,,,,,,
0.1775297075510025,179,0,,,,,,
0.10220866650342941,189,0,,,,,,
0.1985083371400833,199,0,,,,,,
0.19095449149608612,209,0,,,,,,
0.0831223726272583,219,0,,,,,,
0.20433112978935242,229,0,,,,,,
0.1613691747188568,239,0,,,,,,
0.15754929184913635,249,0,,,,,,
0.09911946952342987,259,0,,,,,,
0.23985686898231506,269,0,,,,,,
0.05995803326368332,279,0,,,,,,
0.08231731504201889,289,0,,,,,,
0.14511628448963165,299,0,,,,,,
0.15156155824661255,309,0,,,,,,
0.11448384076356888,319,0,,,,,,
0.1234070435166359,329,0,,,,,,
0.14306315779685974,339,0,,,,,,
0.08073034882545471,349,0,,,,,,
0.13140304386615753,359,0,,,,,,
0.13790540397167206,369,0,,,,,,
0.13062430918216705,379,0,,,,,,
0.13420537114143372,389,0,,,,,,
0.1007106676697731,399,0,,,,,,
0.1025543063879013,409,0,,,,,,
0.10480938851833344,419,0,,,,,,
0.12415394932031631,429,0,,,,,,
0.13987013697624207,439,0,,,,,,
0.09550032019615173,449,0,,,,,,
0.07232930511236191,459,0,,,,,,
0.16872408986091614,469,0,,,,,,
0.10964938253164291,479,0,,,,,,
0.1281222254037857,489,0,,,,,,
0.14052632451057434,499,0,,,,,,
0.11043008416891098,509,0,,,,,,
0.13217738270759583,519,0,,,,,,
0.09618770331144333,529,0,,,,,,
0.16613046824932098,539,0,,,,,,
0.10556833446025848,549,0,,,,,,
0.2003096491098404,559,0,,,,,,
