epoch,train_loss,step,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,test_loss
0,0.5133821368217468,9,,,,,,
0,0.11954908072948456,19,,,,,,
0,0.21179811656475067,29,,,,,,
0,0.41495567560195923,39,,,,,,
0,0.20578186213970184,49,,,,,,
0,0.14442938566207886,59,,,,,,
0,0.2701570391654968,69,,,,,,
0,0.16297100484371185,79,,,,,,
0,0.14760234951972961,89,,,,,,
0,0.12044060230255127,99,,,,,,
0,0.1011338010430336,109,,,,,,
0,0.1893843412399292,119,,,,,,
0,0.0940244123339653,129,,,,,,
0,0.11279625445604324,139,,,,,,
0,0.20397219061851501,149,,,,,,
0,0.16608405113220215,159,,,,,,
0,0.15037305653095245,169,,,,,,
0,0.10743223130702972,179,,,,,,
0,0.18024954199790955,189,,,,,,
0,0.17284463346004486,199,,,,,,
0,0.18676453828811646,209,,,,,,
0,0.18165643513202667,219,,,,,,
0,0.08615414053201675,229,,,,,,
0,0.18658597767353058,239,,,,,,
0,0.23370814323425293,249,,,,,,
0,0.07404621690511703,259,,,,,,
0,0.14379724860191345,269,,,,,,
0,0.1619599610567093,279,,,,,,
0,0.14384257793426514,289,,,,,,
0,0.1072419062256813,299,,,,,,
0,0.19897891581058502,309,,,,,,
0,0.12806817889213562,319,,,,,,
0,0.16230690479278564,329,,,,,,
0,0.11872081458568573,339,,,,,,
0,0.20128194987773895,349,,,,,,
0,,351,0.13036809861660004,0.1212819442152977,0.22604091465473175,0.7598633766174316,0.19043336808681488,
1,0.15658077597618103,359,,,,,,
1,0.20875288546085358,369,,,,,,
1,0.07055164128541946,379,,,,,,
1,0.12672238051891327,389,,,,,,
1,0.08875834941864014,399,,,,,,
1,0.11411213129758835,409,,,,,,
1,0.07115337997674942,419,,,,,,
1,0.09111624956130981,429,,,,,,
1,0.13183476030826569,439,,,,,,
1,0.11960771679878235,449,,,,,,
1,0.1974833607673645,459,,,,,,
1,0.13582822680473328,469,,,,,,
1,0.11525548249483109,479,,,,,,
1,0.07044554501771927,489,,,,,,
1,0.14815112948417664,499,,,,,,
1,0.10571198165416718,509,,,,,,
1,0.14590369164943695,519,,,,,,
1,0.10731548815965652,529,,,,,,
1,0.12297844141721725,539,,,,,,
1,0.15494632720947266,549,,,,,,
1,0.11695510894060135,559,,,,,,
1,0.1017816811800003,569,,,,,,
1,0.12031041830778122,579,,,,,,
1,0.13357679545879364,589,,,,,,
1,0.12738068401813507,599,,,,,,
1,0.15251469612121582,609,,,,,,
1,0.13532531261444092,619,,,,,,
1,0.07727774232625961,629,,,,,,
1,0.10700627416372299,639,,,,,,
1,0.13648922741413116,649,,,,,,
1,0.13292871415615082,659,,,,,,
1,0.12802235782146454,669,,,,,,
1,0.11739899963140488,679,,,,,,
1,0.11844149976968765,689,,,,,,
1,0.07620646804571152,699,,,,,,
1,,703,0.1579754650592804,0.08250506967306137,0.2661815285682678,0.7692444324493408,0.21737179160118103,
2,0.1317255198955536,709,,,,,,
2,0.06868947297334671,719,,,,,,
2,0.17244133353233337,729,,,,,,
2,0.10693153738975525,739,,,,,,
2,0.0878852978348732,749,,,,,,
2,0.1059630811214447,759,,,,,,
2,0.1662566065788269,769,,,,,,
2,0.1567499041557312,779,,,,,,
2,0.06544417887926102,789,,,,,,
2,0.16356559097766876,799,,,,,,
2,0.1196170523762703,809,,,,,,
2,0.10466086864471436,819,,,,,,
2,0.14718101918697357,829,,,,,,
2,0.08869098871946335,839,,,,,,
2,0.08036939054727554,849,,,,,,
2,0.08817113190889359,859,,,,,,
2,0.1990504264831543,869,,,,,,
2,0.08470771461725235,879,,,,,,
2,0.14225199818611145,889,,,,,,
2,0.18361212313175201,899,,,,,,
2,0.1559150367975235,909,,,,,,
2,0.13179050385951996,919,,,,,,
2,0.12097346037626266,929,,,,,,
2,0.08674509078264236,939,,,,,,
2,0.14154766499996185,949,,,,,,
2,0.09668400138616562,959,,,,,,
2,0.11817701160907745,969,,,,,,
2,0.0631188228726387,979,,,,,,
2,0.06842625886201859,989,,,,,,
2,0.10911586135625839,999,,,,,,
2,0.0812709629535675,1009,,,,,,
2,0.21685342490673065,1019,,,,,,
2,0.1574600487947464,1029,,,,,,
2,0.11397908627986908,1039,,,,,,
2,0.16962726414203644,1049,,,,,,
2,,1055,0.1840490847826004,0.07984795421361923,0.3014912009239197,0.7790530323982239,0.24524860084056854,
3,0.07724960893392563,1059,,,,,,
3,0.09169226884841919,1069,,,,,,
3,0.07818102836608887,1079,,,,,,
3,0.10875336080789566,1089,,,,,,
3,0.07654660940170288,1099,,,,,,
3,0.048869065940380096,1109,,,,,,
3,0.12420015782117844,1119,,,,,,
3,0.12364305555820465,1129,,,,,,
3,0.06826377660036087,1139,,,,,,
3,0.06529203802347183,1149,,,,,,
3,0.07998903840780258,1159,,,,,,
3,0.08229128271341324,1169,,,,,,
3,0.07266667485237122,1179,,,,,,
3,0.09671444445848465,1189,,,,,,
3,0.06943006813526154,1199,,,,,,
3,0.07736899703741074,1209,,,,,,
3,0.060598164796829224,1219,,,,,,
3,0.09112297743558884,1229,,,,,,
3,0.05178568884730339,1239,,,,,,
3,0.09037452191114426,1249,,,,,,
3,0.12846747040748596,1259,,,,,,
3,0.07022183388471603,1269,,,,,,
3,0.12171213328838348,1279,,,,,,
3,0.07370216399431229,1289,,,,,,
3,0.07219997048377991,1299,,,,,,
3,0.08817648142576218,1309,,,,,,
3,0.10546618700027466,1319,,,,,,
3,0.06916308403015137,1329,,,,,,
3,0.07596725225448608,1339,,,,,,
3,0.07901424914598465,1349,,,,,,
3,0.1244916021823883,1359,,,,,,
3,0.08209578692913055,1369,,,,,,
3,0.08605039864778519,1379,,,,,,
3,0.08762751519680023,1389,,,,,,
3,0.08134745806455612,1399,,,,,,
3,,1407,0.19785276055335999,0.07496742904186249,0.3203316628932953,0.7825836539268494,0.25483784079551697,
4,0.12652333080768585,1409,,,,,,
4,0.04790974408388138,1419,,,,,,
4,0.06607715785503387,1429,,,,,,
4,0.07788819074630737,1439,,,,,,
4,0.0582633875310421,1449,,,,,,
4,0.06077445670962334,1459,,,,,,
4,0.0754660964012146,1469,,,,,,
4,0.05111300200223923,1479,,,,,,
4,0.07193920016288757,1489,,,,,,
4,0.11073750257492065,1499,,,,,,
4,0.06318210810422897,1509,,,,,,
4,0.08358961343765259,1519,,,,,,
4,0.08323647081851959,1529,,,,,,
4,0.0864768698811531,1539,,,,,,
4,0.05084914714097977,1549,,,,,,
4,0.06224079430103302,1559,,,,,,
4,0.034406207501888275,1569,,,,,,
4,0.08066485077142715,1579,,,,,,
4,0.059772100299596786,1589,,,,,,
4,0.05381655693054199,1599,,,,,,
4,0.04233049601316452,1609,,,,,,
4,0.050569407641887665,1619,,,,,,
4,0.050018053501844406,1629,,,,,,
4,0.06141532585024834,1639,,,,,,
4,0.07716839760541916,1649,,,,,,
4,0.07126548141241074,1659,,,,,,
4,0.05533409118652344,1669,,,,,,
4,0.06043682619929314,1679,,,,,,
4,0.04923885315656662,1689,,,,,,
4,0.05044681206345558,1699,,,,,,
4,0.04729405790567398,1709,,,,,,
4,0.05192903056740761,1719,,,,,,
4,0.051739420741796494,1729,,,,,,
4,0.06239238753914833,1739,,,,,,
4,0.042180925607681274,1749,,,,,,
4,0.07674583792686462,1759,,,,,,
4,,1759,0.23312883079051971,0.07657279819250107,0.35577550530433655,0.795354962348938,0.2870584726333618,
5,,1760,,,,,,0.07657279819250107
