step,epoch,train_loss,val_qa_answer_f1,val_qa_sas,val_qa_em,val_qa_bert_score,val_loss,test_loss
929,0,0.11548123508691788,,,,,,
939,0,0.17133021354675293,,,,,,
949,0,0.125865638256073,,,,,,
959,0,0.1247207522392273,,,,,,
969,0,0.08713538944721222,,,,,,
979,0,0.15614838898181915,,,,,,
989,0,0.12562857568264008,,,,,,
999,0,0.11347678303718567,,,,,,
1009,0,0.14678728580474854,,,,,,
1019,0,0.09502851963043213,,,,,,
1029,0,0.057852838188409805,,,,,,
1039,0,0.1802944839000702,,,,,,
1049,0,0.07458892464637756,,,,,,
1059,0,0.07444082200527191,,,,,,
1069,0,0.09738272428512573,,,,,,
1079,0,0.12887345254421234,,,,,,
1089,0,0.11287946999073029,,,,,,
1099,0,0.11300275474786758,,,,,,
1109,0,0.1984131783246994,,,,,,
1119,0,0.12880678474903107,,,,,,
1129,0,0.09285186976194382,,,,,,
1139,0,0.16800425946712494,,,,,,
1149,0,0.08643461763858795,,,,,,
1159,0,0.10525442659854889,,,,,,
1169,0,0.17369627952575684,,,,,,
1179,0,0.23096312582492828,,,,,,
1189,0,0.1473686695098877,,,,,,
1199,0,0.05057337507605553,,,,,,
1209,0,0.052970681339502335,,,,,,
1219,0,0.11636947095394135,,,,,,
1229,0,0.06498285382986069,,,,,,
1239,0,0.09913939982652664,,,,,,
1249,0,0.1145077720284462,,,,,,
1259,0,0.20396173000335693,,,,,,
1269,0,0.10620757937431335,,,,,,
1279,0,0.14124593138694763,,,,,,
1289,0,0.07365177571773529,,,,,,
1299,0,0.24453067779541016,,,,,,
1309,0,0.08179176598787308,,,,,,
1319,0,0.12463508546352386,,,,,,
1329,0,0.05850406363606453,,,,,,
1339,0,0.10434938222169876,,,,,,
1349,0,0.13552704453468323,,,,,,
1359,0,0.11499630659818649,,,,,,
1369,0,0.13696429133415222,,,,,,
1379,0,0.1189226433634758,,,,,,
1389,0,0.1090400293469429,,,,,,
1399,0,0.16454970836639404,,,,,,
1409,0,0.15242765843868256,,,,,,
1419,0,0.07122179120779037,,,,,,
1429,0,0.09429796040058136,,,,,,
1439,0,0.06951085478067398,,,,,,
1449,0,0.050368186086416245,,,,,,
1459,0,0.14188019931316376,,,,,,
1469,0,0.09709683805704117,,,,,,
1479,0,0.1175667867064476,,,,,,
1489,0,0.05727918818593025,,,,,,
1499,0,0.15361642837524414,,,,,,
1509,0,0.09314734488725662,,,,,,
1519,0,0.09082607924938202,,,,,,
1529,0,0.09292415529489517,,,,,,
1539,0,0.13748444616794586,,,,,,
1549,0,0.1201852485537529,,,,,,
1559,0,0.06345592439174652,,,,,,
1569,0,0.14020772278308868,,,,,,
1579,0,0.07562481611967087,,,,,,
1589,0,0.1889902651309967,,,,,,
1591,0,,0.24292530119419098,0.2992576062679291,0.17345598340034485,0.7912232875823975,0.13312505185604095,
1599,1,0.15009015798568726,,,,,,
1609,1,0.0868133008480072,,,,,,
1619,1,0.12363777309656143,,,,,,
1629,1,0.05656042322516441,,,,,,
1639,1,0.11802920699119568,,,,,,
1649,1,0.05109720304608345,,,,,,
1659,1,0.07795365899801254,,,,,,
1669,1,0.07802163064479828,,,,,,
1679,1,0.08946692198514938,,,,,,
1689,1,0.07936346530914307,,,,,,
1699,1,0.110741026699543,,,,,,
1709,1,0.08627337962388992,,,,,,
1719,1,0.1452132761478424,,,,,,
1729,1,0.1078239381313324,,,,,,
1739,1,0.11197200417518616,,,,,,
1749,1,0.0781494528055191,,,,,,
1759,1,0.13367266952991486,,,,,,
1769,1,0.09744784235954285,,,,,,
1779,1,0.09846173226833344,,,,,,
1789,1,0.1320521980524063,,,,,,
1799,1,0.16812944412231445,,,,,,
1809,1,0.10022683441638947,,,,,,
1819,1,0.0639704167842865,,,,,,
1829,1,0.20108643174171448,,,,,,
1839,1,0.08703509718179703,,,,,,
1849,1,0.194717675447464,,,,,,
1859,1,0.10137926042079926,,,,,,
1869,1,0.07410053163766861,,,,,,
1879,1,0.0962730422616005,,,,,,
1889,1,0.19266574084758759,,,,,,
1899,1,0.10214294493198395,,,,,,
1909,1,0.05609946697950363,,,,,,
1919,1,0.09230516850948334,,,,,,
1929,1,0.11253513395786285,,,,,,
1939,1,0.0755971223115921,,,,,,
1949,1,0.0469663068652153,,,,,,
1959,1,0.06973320990800858,,,,,,
1969,1,0.09566835314035416,,,,,,
1979,1,0.1078205332159996,,,,,,
1989,1,0.12447868287563324,,,,,,
1999,1,0.09356380254030228,,,,,,
2009,1,0.05140381678938866,,,,,,
2019,1,0.09341608732938766,,,,,,
2029,1,0.05970993638038635,,,,,,
2039,1,0.05180148035287857,,,,,,
2049,1,0.05988146364688873,,,,,,
2059,1,0.1356774866580963,,,,,,
2069,1,0.1320025473833084,,,,,,
2079,1,0.06678536534309387,,,,,,
2089,1,0.095463328063488,,,,,,
2099,1,0.09172546118497849,,,,,,
2109,1,0.15660136938095093,,,,,,
2119,1,0.07620282471179962,,,,,,
2129,1,0.05937635526061058,,,,,,
2139,1,0.09987973421812057,,,,,,
2149,1,0.08767937868833542,,,,,,
2159,1,0.055346742272377014,,,,,,
2169,1,0.09302699565887451,,,,,,
2179,1,0.06777136027812958,,,,,,
2189,1,0.1258126050233841,,,,,,
2199,1,0.11535108089447021,,,,,,
2209,1,0.13200441002845764,,,,,,
2219,1,0.1281234174966812,,,,,,
2229,1,0.05395878106355667,,,,,,
2239,1,0.09584291279315948,,,,,,
2249,1,0.10089261829853058,,,,,,
2259,1,0.12386567890644073,,,,,,
2269,1,0.04803470894694328,,,,,,
2279,1,0.20733582973480225,,,,,,
2289,1,0.048674050718545914,,,,,,
2299,1,0.07336767762899399,,,,,,
2309,1,0.10107681155204773,,,,,,
2319,1,0.06665565073490143,,,,,,
2329,1,0.06889000535011292,,,,,,
2339,1,0.05159081146121025,,,,,,
2349,1,0.07186824828386307,,,,,,
2359,1,0.09910453110933304,,,,,,
2369,1,0.06663881987333298,,,,,,
2379,1,0.05508151277899742,,,,,,
2389,1,0.06254389137029648,,,,,,
2399,1,0.12401540577411652,,,,,,
2409,1,0.08514685183763504,,,,,,
2419,1,0.1386822611093521,,,,,,
2429,1,0.17227603495121002,,,,,,
2439,1,0.10000130534172058,,,,,,
2449,1,0.09894399344921112,,,,,,
2459,1,0.08004101365804672,,,,,,
2469,1,0.14383640885353088,,,,,,
2479,1,0.10071729868650436,,,,,,
2489,1,0.08629615604877472,,,,,,
2499,1,0.03258468210697174,,,,,,
2509,1,0.049634501338005066,,,,,,
2519,1,0.04952765628695488,,,,,,
2529,1,0.16751345992088318,,,,,,
2539,1,0.07047602534294128,,,,,,
2549,1,0.04658937826752663,,,,,,
2559,1,0.03264906257390976,,,,,,
2569,1,0.09281903505325317,,,,,,
2579,1,0.07637947797775269,,,,,,
2589,1,0.06815112382173538,,,,,,
2599,1,0.05568201467394829,,,,,,
2609,1,0.08154410123825073,,,,,,
2619,1,0.08064868301153183,,,,,,
2629,1,0.03878052905201912,,,,,,
2639,1,0.09855758398771286,,,,,,
2649,1,0.10989825427532196,,,,,,
2659,1,0.07276741415262222,,,,,,
2669,1,0.05773850157856941,,,,,,
2679,1,0.10478378087282181,,,,,,
2689,1,0.07013864070177078,,,,,,
2699,1,0.06936728954315186,,,,,,
2709,1,0.06576354056596756,,,,,,
2719,1,0.06283789873123169,,,,,,
2729,1,0.06340469419956207,,,,,,
2739,1,0.08524477481842041,,,,,,
2749,1,0.06377130001783371,,,,,,
2759,1,0.08453232049942017,,,,,,
2769,1,0.09472106397151947,,,,,,
2779,1,0.08156600594520569,,,,,,
2789,1,0.1292513757944107,,,,,,
2799,1,0.06658849865198135,,,,,,
2809,1,0.1096668466925621,,,,,,
2819,1,0.12210264056921005,,,,,,
2829,1,0.06099507212638855,,,,,,
2839,1,0.14354050159454346,,,,,,
2849,1,0.07057248055934906,,,,,,
2859,1,0.06061168387532234,,,,,,
2869,1,0.07898562401533127,,,,,,
2879,1,0.07685854285955429,,,,,,
2889,1,0.07378756254911423,,,,,,
2899,1,0.037340037524700165,,,,,,
2909,1,0.06398265063762665,,,,,,
2919,1,0.10164614766836166,,,,,,
2929,1,0.044389963150024414,,,,,,
2939,1,0.12451986968517303,,,,,,
2949,1,0.07734258472919464,,,,,,
2959,1,0.07952750474214554,,,,,,
2969,1,0.04129189997911453,,,,,,
2979,1,0.05471104383468628,,,,,,
2989,1,0.09820717573165894,,,,,,
2999,1,0.07255412638187408,,,,,,
3009,1,0.092182956635952,,,,,,
3019,1,0.05808427557349205,,,,,,
3029,1,0.04427477717399597,,,,,,
3039,1,0.07461283355951309,,,,,,
3049,1,0.07016340643167496,,,,,,
3059,1,0.05424443632364273,,,,,,
3069,1,0.04746098816394806,,,,,,
3079,1,0.02432440035045147,,,,,,
3089,1,0.08071395754814148,,,,,,
3099,1,0.06630807369947433,,,,,,
3109,1,0.11177149415016174,,,,,,
3119,1,0.06412702798843384,,,,,,
3129,1,0.04608028754591942,,,,,,
3139,1,0.10320038348436356,,,,,,
3149,1,0.06806505471467972,,,,,,
3159,1,0.041009336709976196,,,,,,
3169,1,0.10691577941179276,,,,,,
3179,1,0.041980404406785965,,,,,,
3183,1,,0.29812079668045044,0.3493698537349701,0.2299605756998062,0.807968020439148,0.13130395114421844,
3189,2,0.03606070950627327,,,,,,
3199,2,0.03856346383690834,,,,,,
3209,2,0.04628029838204384,,,,,,
3219,2,0.07932236790657043,,,,,,
3229,2,0.05921056121587753,,,,,,
3239,2,0.04175324738025665,,,,,,
3249,2,0.08243649452924728,,,,,,
3259,2,0.042244769632816315,,,,,,
3269,2,0.06276401877403259,,,,,,
3279,2,0.05499011278152466,,,,,,
3289,2,0.08947641402482986,,,,,,
3299,2,0.040850453078746796,,,,,,
3309,2,0.08923778682947159,,,,,,
3319,2,0.04021477699279785,,,,,,
3329,2,0.0427873432636261,,,,,,
3339,2,0.03338141366839409,,,,,,
3349,2,0.07631606608629227,,,,,,
3359,2,0.05381780117750168,,,,,,
3369,2,0.06606029719114304,,,,,,
3379,2,0.07966985553503036,,,,,,
3389,2,0.08000064641237259,,,,,,
3399,2,0.05704421550035477,,,,,,
3409,2,0.05141447111964226,,,,,,
3419,2,0.07650864869356155,,,,,,
3429,2,0.05569441244006157,,,,,,
3439,2,0.08608461171388626,,,,,,
3449,2,0.07161793112754822,,,,,,
3459,2,0.1040467694401741,,,,,,
3469,2,0.04517020657658577,,,,,,
3479,2,0.22188225388526917,,,,,,
3489,2,0.05501817911863327,,,,,,
3499,2,0.03958558291196823,,,,,,
3509,2,0.05778859555721283,,,,,,
3519,2,0.041526153683662415,,,,,,
3529,2,0.12193996459245682,,,,,,
3539,2,0.042777277529239655,,,,,,
3549,2,0.028624016791582108,,,,,,
3559,2,0.04419444501399994,,,,,,
3569,2,0.07915906608104706,,,,,,
3579,2,0.08589749038219452,,,,,,
3589,2,0.0488499216735363,,,,,,
3599,2,0.15105311572551727,,,,,,
3609,2,0.04112827405333519,,,,,,
3619,2,0.03497987985610962,,,,,,
3629,2,0.13406077027320862,,,,,,
3639,2,0.05330341309309006,,,,,,
3649,2,0.07909798622131348,,,,,,
3659,2,0.05828191339969635,,,,,,
3669,2,0.05340494588017464,,,,,,
3679,2,0.06083487719297409,,,,,,
3689,2,0.07140395790338516,,,,,,
3699,2,0.06282796710729599,,,,,,
3709,2,0.046534352004528046,,,,,,
3719,2,0.04757760092616081,,,,,,
3729,2,0.05099113658070564,,,,,,
3739,2,0.03191247209906578,,,,,,
3749,2,0.07102339714765549,,,,,,
3759,2,0.04253314062952995,,,,,,
3769,2,0.07411126792430878,,,,,,
3779,2,0.03845374286174774,,,,,,
3789,2,0.04345745965838432,,,,,,
3799,2,0.07333604246377945,,,,,,
3809,2,0.06900227069854736,,,,,,
3819,2,0.03256645426154137,,,,,,
3829,2,0.03987973928451538,,,,,,
3839,2,0.07104124873876572,,,,,,
3849,2,0.04427172243595123,,,,,,
3859,2,0.04732853174209595,,,,,,
3869,2,0.10419370979070663,,,,,,
3879,2,0.09875570237636566,,,,,,
3889,2,0.09403163194656372,,,,,,
3899,2,0.04865081608295441,,,,,,
3909,2,0.13849221169948578,,,,,,
3919,2,0.10037083923816681,,,,,,
3929,2,0.06794732809066772,,,,,,
3939,2,0.057087525725364685,,,,,,
3949,2,0.071128249168396,,,,,,
3959,2,0.06344863772392273,,,,,,
3969,2,0.0526583231985569,,,,,,
3979,2,0.04233754426240921,,,,,,
3989,2,0.11312258988618851,,,,,,
3999,2,0.06741754710674286,,,,,,
4009,2,0.03608411177992821,,,,,,
4019,2,0.07437991350889206,,,,,,
4029,2,0.05732820928096771,,,,,,
4039,2,0.07799272239208221,,,,,,
4049,2,0.12571343779563904,,,,,,
4059,2,0.04328877478837967,,,,,,
4069,2,0.1194881945848465,,,,,,
4079,2,0.08705785870552063,,,,,,
4089,2,0.08115732669830322,,,,,,
4099,2,0.012471769005060196,,,,,,
4109,2,0.02946321852505207,,,,,,
4119,2,0.0783892273902893,,,,,,
4129,2,0.06191729009151459,,,,,,
4139,2,0.07507055997848511,,,,,,
4149,2,0.03372049331665039,,,,,,
4159,2,0.04007481411099434,,,,,,
4169,2,0.0807643011212349,,,,,,
4179,2,0.060561615973711014,,,,,,
4189,2,0.03421753644943237,,,,,,
4199,2,0.07909459620714188,,,,,,
4209,2,0.026757895946502686,,,,,,
4219,2,0.026534628123044968,,,,,,
4229,2,0.06823602318763733,,,,,,
4239,2,0.05701889842748642,,,,,,
4249,2,0.08859319984912872,,,,,,
4259,2,0.034957487136125565,,,,,,
4269,2,0.0756596028804779,,,,,,
4279,2,0.05817871168255806,,,,,,
4289,2,0.04803691431879997,,,,,,
4299,2,0.06494704633951187,,,,,,
4309,2,0.04986247420310974,,,,,,
4319,2,0.05060352757573128,,,,,,
4329,2,0.07003986835479736,,,,,,
4339,2,0.04284392297267914,,,,,,
4349,2,0.08967322111129761,,,,,,
4359,2,0.0518752820789814,,,,,,
4369,2,0.0458860769867897,,,,,,
4379,2,0.062478914856910706,,,,,,
4389,2,0.05273595079779625,,,,,,
4399,2,0.07309551537036896,,,,,,
4409,2,0.06273575872182846,,,,,,
4419,2,0.018197661265730858,,,,,,
4429,2,0.08194728195667267,,,,,,
4439,2,0.05811861529946327,,,,,,
4449,2,0.07652628421783447,,,,,,
4459,2,0.05732056498527527,,,,,,
4469,2,0.03965621069073677,,,,,,
4479,2,0.07634088397026062,,,,,,
4489,2,0.038247253745794296,,,,,,
4499,2,0.07744543999433517,,,,,,
4509,2,0.029661383479833603,,,,,,
4519,2,0.04183673858642578,,,,,,
4529,2,0.09144970774650574,,,,,,
4539,2,0.039584558457136154,,,,,,
4549,2,0.0067262835800647736,,,,,,
4559,2,0.02738252654671669,,,,,,
4569,2,0.04591245576739311,,,,,,
4579,2,0.053807277232408524,,,,,,
4589,2,0.039024319499731064,,,,,,
4599,2,0.04974740743637085,,,,,,
4609,2,0.019198929890990257,,,,,,
4619,2,0.029383134096860886,,,,,,
4629,2,0.03140249848365784,,,,,,
4639,2,0.06730460375547409,,,,,,
4649,2,0.043254029005765915,,,,,,
4659,2,0.04796609282493591,,,,,,
4669,2,0.06489744037389755,,,,,,
4679,2,0.028113365173339844,,,,,,
4689,2,0.014915275387465954,,,,,,
4699,2,0.020188333466649055,,,,,,
4709,2,0.0581263042986393,,,,,,
4719,2,0.12182549387216568,,,,,,
4729,2,0.046758390963077545,,,,,,
4739,2,0.06547295302152634,,,,,,
4749,2,0.022988615557551384,,,,,,
4759,2,0.09818670898675919,,,,,,
4769,2,0.03635965660214424,,,,,,
4775,2,,0.2935144007205963,0.33943498134613037,0.22339028120040894,0.8078449368476868,0.14702604711055756,
4779,3,0.0641929879784584,,,,,,
4789,3,0.07982368022203445,,,,,,
4799,3,0.02768706902861595,,,,,,
4809,3,0.05105963349342346,,,,,,
4819,3,0.041832130402326584,,,,,,
4829,3,0.020344506949186325,,,,,,
4839,3,0.03550773486495018,,,,,,
4849,3,0.05282098799943924,,,,,,
4859,3,0.020824596285820007,,,,,,
4869,3,0.05408065766096115,,,,,,
4879,3,0.029075967147946358,,,,,,
4889,3,0.057730499655008316,,,,,,
4899,3,0.0866144597530365,,,,,,
4909,3,0.031568657606840134,,,,,,
4919,3,0.0337715782225132,,,,,,
4929,3,0.08731720596551895,,,,,,
4939,3,0.05912623926997185,,,,,,
4949,3,0.04366464167833328,,,,,,
4959,3,0.14212925732135773,,,,,,
4969,3,0.053347695618867874,,,,,,
4979,3,0.0335855558514595,,,,,,
4989,3,0.04337498918175697,,,,,,
4999,3,0.05466671660542488,,,,,,
5009,3,0.0367533303797245,,,,,,
5019,3,0.052037544548511505,,,,,,
5029,3,0.02790464647114277,,,,,,
5039,3,0.0500275120139122,,,,,,
5049,3,0.028007827699184418,,,,,,
5059,3,0.05054507404565811,,,,,,
5069,3,0.04152311757206917,,,,,,
5079,3,0.07489114999771118,,,,,,
5089,3,0.06514006853103638,,,,,,
5099,3,0.05785005912184715,,,,,,
5109,3,0.03458812087774277,,,,,,
5119,3,0.042604271322488785,,,,,,
5129,3,0.055001676082611084,,,,,,
5139,3,0.048004839569330215,,,,,,
5149,3,0.032526325434446335,,,,,,
5159,3,0.03364814072847366,,,,,,
5169,3,0.05803831294178963,,,,,,
5179,3,0.045753076672554016,,,,,,
5189,3,0.05172557383775711,,,,,,
5199,3,0.05461423471570015,,,,,,
5209,3,0.03151441738009453,,,,,,
5219,3,0.022795114666223526,,,,,,
5229,3,0.07620584964752197,,,,,,
5239,3,0.1211317777633667,,,,,,
5249,3,0.10425204038619995,,,,,,
5259,3,0.1079651266336441,,,,,,
5269,3,0.08099629729986191,,,,,,
5279,3,0.019459670409560204,,,,,,
5289,3,0.01904539205133915,,,,,,
5299,3,0.056906115263700485,,,,,,
5309,3,0.04274190589785576,,,,,,
5319,3,0.033427223563194275,,,,,,
5329,3,0.029730360954999924,,,,,,
5339,3,0.03933704271912575,,,,,,
5349,3,0.04668576642870903,,,,,,
5359,3,0.056679029017686844,,,,,,
5369,3,0.058484822511672974,,,,,,
5379,3,0.020959312096238136,,,,,,
5389,3,0.016057631000876427,,,,,,
5399,3,0.038980159908533096,,,,,,
5409,3,0.05702153965830803,,,,,,
5419,3,0.032447654753923416,,,,,,
5429,3,0.03517288714647293,,,,,,
5439,3,0.0685775876045227,,,,,,
5449,3,0.030308561399579048,,,,,,
5459,3,0.0377463661134243,,,,,,
5469,3,0.09550686180591583,,,,,,
5479,3,0.051272593438625336,,,,,,
5489,3,0.0804726630449295,,,,,,
5499,3,0.037454430013895035,,,,,,
5509,3,0.09323401749134064,,,,,,
5519,3,0.041475214064121246,,,,,,
5529,3,0.055359236896038055,,,,,,
5539,3,0.07953941822052002,,,,,,
5549,3,0.032540302723646164,,,,,,
5559,3,0.033281344920396805,,,,,,
5569,3,0.02810896746814251,,,,,,
5579,3,0.03699431195855141,,,,,,
5589,3,0.0492442287504673,,,,,,
5599,3,0.09440220147371292,,,,,,
5609,3,0.08413491398096085,,,,,,
5619,3,0.0271744541823864,,,,,,
5629,3,0.03351274132728577,,,,,,
5639,3,0.03791598230600357,,,,,,
5649,3,0.06612645834684372,,,,,,
5659,3,0.01759578101336956,,,,,,
5669,3,0.03032679855823517,,,,,,
5679,3,0.08443054556846619,,,,,,
5689,3,0.04273415356874466,,,,,,
5699,3,0.026251738891005516,,,,,,
5709,3,0.03501303121447563,,,,,,
5719,3,0.01699393428862095,,,,,,
5729,3,0.06868025660514832,,,,,,
5739,3,0.04451565816998482,,,,,,
5749,3,0.018708229064941406,,,,,,
5759,3,0.0420260988175869,,,,,,
5769,3,0.034103162586688995,,,,,,
5779,3,0.03598028048872948,,,,,,
5789,3,0.028542859479784966,,,,,,
5799,3,0.028964467346668243,,,,,,
5809,3,0.018916361033916473,,,,,,
5819,3,0.022527404129505157,,,,,,
5829,3,0.058288466185331345,,,,,,
5839,3,0.033582653850317,,,,,,
5849,3,0.04736769199371338,,,,,,
5859,3,0.057835180312395096,,,,,,
5869,3,0.07026223093271255,,,,,,
5879,3,0.035398613661527634,,,,,,
5889,3,0.007507221307605505,,,,,,
5899,3,0.08775368332862854,,,,,,
5909,3,0.01717507280409336,,,,,,
5919,3,0.04742055758833885,,,,,,
5929,3,0.03485943004488945,,,,,,
5939,3,0.07619556039571762,,,,,,
5949,3,0.036165501922369,,,,,,
5959,3,0.025746893137693405,,,,,,
5969,3,0.03602093085646629,,,,,,
5979,3,0.04908227175474167,,,,,,
5989,3,0.01717568002641201,,,,,,
5999,3,0.025609692558646202,,,,,,
6009,3,0.029992014169692993,,,,,,
6019,3,0.06493452191352844,,,,,,
6029,3,0.014276552014052868,,,,,,
6039,3,0.015596532262861729,,,,,,
6049,3,0.021708866581320763,,,,,,
6059,3,0.03187095373868942,,,,,,
6069,3,0.02861293964087963,,,,,,
6079,3,0.0440957248210907,,,,,,
6089,3,0.046947818249464035,,,,,,
6099,3,0.037979062646627426,,,,,,
6109,3,0.03908592090010643,,,,,,
6119,3,0.06919840723276138,,,,,,
6129,3,0.04476155713200569,,,,,,
6139,3,0.0631960779428482,,,,,,
6149,3,0.023382868617773056,,,,,,
6159,3,0.020964663475751877,,,,,,
6169,3,0.01998296193778515,,,,,,
6179,3,0.013473737053573132,,,,,,
6189,3,0.015297767706215382,,,,,,
6199,3,0.03325091674923897,,,,,,
6209,3,0.01546371541917324,,,,,,
6219,3,0.02595188096165657,,,,,,
6229,3,0.04747331142425537,,,,,,
6239,3,0.019202478229999542,,,,,,
6249,3,0.051478222012519836,,,,,,
6259,3,0.022587472572922707,,,,,,
6269,3,0.04970372095704079,,,,,,
6279,3,0.03572467714548111,,,,,,
6289,3,0.05039885267615318,,,,,,
6299,3,0.03719943389296532,,,,,,
6309,3,0.040108680725097656,,,,,,
6319,3,0.01595093123614788,,,,,,
6329,3,0.039101578295230865,,,,,,
6339,3,0.03295425698161125,,,,,,
6349,3,0.03056243807077408,,,,,,
6359,3,0.01469547487795353,,,,,,
6367,3,,0.33912453055381775,0.3807883858680725,0.2720105051994324,0.819735586643219,0.15114396810531616,
6369,4,0.01284785382449627,,,,,,
6379,4,0.015549732372164726,,,,,,
6389,4,0.030304254963994026,,,,,,
6399,4,0.024406813085079193,,,,,,
6409,4,0.010158086195588112,,,,,,
6419,4,0.04637430980801582,,,,,,
6429,4,0.009179062210023403,,,,,,
6439,4,0.03194190934300423,,,,,,
6449,4,0.022355422377586365,,,,,,
6459,4,0.012991420924663544,,,,,,
6469,4,0.04855294153094292,,,,,,
6479,4,0.025496134534478188,,,,,,
6489,4,0.020817413926124573,,,,,,
6499,4,0.021541303023695946,,,,,,
6509,4,0.022987009957432747,,,,,,
6519,4,0.025118276476860046,,,,,,
6529,4,0.05312187224626541,,,,,,
6539,4,0.039741214364767075,,,,,,
6549,4,0.03016608953475952,,,,,,
6559,4,0.022421004250645638,,,,,,
6569,4,0.020271841436624527,,,,,,
6579,4,0.017692914232611656,,,,,,
6589,4,0.009354902431368828,,,,,,
6599,4,0.01873522624373436,,,,,,
6609,4,0.020160367712378502,,,,,,
6619,4,0.014376512728631496,,,,,,
6629,4,0.022634394466876984,,,,,,
6639,4,0.019743621349334717,,,,,,
6649,4,0.021940363571047783,,,,,,
6659,4,0.036307357251644135,,,,,,
6669,4,0.02737066149711609,,,,,,
6679,4,0.015401501208543777,,,,,,
6689,4,0.02004781924188137,,,,,,
6699,4,0.031196724623441696,,,,,,
6709,4,0.01978513039648533,,,,,,
6719,4,0.033035628497600555,,,,,,
6729,4,0.07248657941818237,,,,,,
6739,4,0.021577483043074608,,,,,,
6749,4,0.032905444502830505,,,,,,
6759,4,0.024948526173830032,,,,,,
6769,4,0.013621888123452663,,,,,,
6779,4,0.0035942192189395428,,,,,,
6789,4,0.02838345244526863,,,,,,
6799,4,0.0363011360168457,,,,,,
6809,4,0.03360860049724579,,,,,,
6819,4,0.01814211718738079,,,,,,
6829,4,0.045010462403297424,,,,,,
6839,4,0.028840752318501472,,,,,,
6849,4,0.023751292377710342,,,,,,
6859,4,0.011424870230257511,,,,,,
6869,4,0.021516064181923866,,,,,,
6879,4,0.010083235800266266,,,,,,
6889,4,0.02401834726333618,,,,,,
