epoch,train_loss,step,val_qa_em,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,test_loss
0,0.10112666338682175,9,,,,,,
0,0.052372537553310394,19,,,,,,
0,0.044989075511693954,29,,,,,,
0,0.06066662818193436,39,,,,,,
0,0.04820040613412857,49,,,,,,
0,0.03159555047750473,59,,,,,,
0,0.04370938986539841,69,,,,,,
0,0.044779352843761444,79,,,,,,
0,0.039862312376499176,89,,,,,,
0,0.028961416333913803,99,,,,,,
0,0.05754001438617706,109,,,,,,
0,0.052815161645412445,119,,,,,,
0,0.028346862643957138,129,,,,,,
0,0.06122751161456108,139,,,,,,
0,0.03005819022655487,149,,,,,,
0,0.041198354214429855,159,,,,,,
0,0.042424820363521576,169,,,,,,
0,0.039701152592897415,179,,,,,,
0,0.024081971496343613,189,,,,,,
0,0.027981197461485863,199,,,,,,
0,0.04453330114483833,209,,,,,,
0,0.058744750916957855,219,,,,,,
0,0.034090958535671234,229,,,,,,
0,0.04634420573711395,239,,,,,,
0,0.03696585074067116,249,,,,,,
0,0.038379423320293427,259,,,,,,
0,0.034276846796274185,269,,,,,,
0,0.04074491932988167,279,,,,,,
0,0.030091004446148872,289,,,,,,
0,0.03746906295418739,299,,,,,,
0,0.05906658247113228,309,,,,,,
0,0.028414176777005196,319,,,,,,
0,0.04376395791769028,329,,,,,,
0,0.036332082003355026,339,,,,,,
0,0.04374231770634651,349,,,,,,
0,0.04091690853238106,359,,,,,,
0,0.05262546241283417,369,,,,,,
0,0.03529692441225052,379,,,,,,
0,0.052399273961782455,389,,,,,,
0,0.03854849934577942,399,,,,,,
0,0.046037208288908005,409,,,,,,
0,0.05195147544145584,419,,,,,,
0,0.033501774072647095,429,,,,,,
0,0.024782512336969376,439,,,,,,
0,0.029837513342499733,449,,,,,,
0,0.03293459117412567,459,,,,,,
0,,467,0.14921465516090393,0.09902989119291306,0.8242735862731934,0.22940918803215027,0.33427125215530396,
1,0.027333788573741913,469,,,,,,
1,0.025401007384061813,479,,,,,,
1,0.0426219142973423,489,,,,,,
1,0.024223869666457176,499,,,,,,
1,0.06584500521421432,509,,,,,,
1,0.037293240427970886,519,,,,,,
1,0.04010608419775963,529,,,,,,
1,0.04918191209435463,539,,,,,,
1,0.03489924594759941,549,,,,,,
1,0.027249032631516457,559,,,,,,
1,0.02747383899986744,569,,,,,,
1,0.04841412976384163,579,,,,,,
1,0.03667619451880455,589,,,,,,
1,0.026676621288061142,599,,,,,,
1,0.017516907304525375,609,,,,,,
1,0.03755783289670944,619,,,,,,
1,0.0844891145825386,629,,,,,,
1,0.05316852033138275,639,,,,,,
1,0.020913319662213326,649,,,,,,
1,0.027965031564235687,659,,,,,,
1,0.03571971133351326,669,,,,,,
1,0.037247199565172195,679,,,,,,
1,0.038858551532030106,689,,,,,,
1,0.05150098353624344,699,,,,,,
1,0.0269438698887825,709,,,,,,
1,0.04329483211040497,719,,,,,,
1,0.04765408858656883,729,,,,,,
1,0.04562235623598099,739,,,,,,
1,0.032827261835336685,749,,,,,,
1,0.047880660742521286,759,,,,,,
1,0.021243281662464142,769,,,,,,
1,0.02605358511209488,779,,,,,,
1,0.031574442982673645,789,,,,,,
1,0.027170777320861816,799,,,,,,
1,0.02901584282517433,809,,,,,,
1,0.03539346531033516,819,,,,,,
1,0.04709688201546669,829,,,,,,
1,0.037723295390605927,839,,,,,,
1,0.02163553237915039,849,,,,,,
1,0.033975984901189804,859,,,,,,
1,0.033988434821367264,869,,,,,,
1,0.06339529156684875,879,,,,,,
1,0.04466845840215683,889,,,,,,
1,0.02956845611333847,899,,,,,,
1,0.039421260356903076,909,,,,,,
1,0.027753621339797974,919,,,,,,
1,0.03381356596946716,929,,,,,,
1,,935,0.1596858650445938,0.08143425732851028,0.8255494832992554,0.23624025285243988,0.3364918828010559,
2,0.03870189189910889,939,,,,,,
2,0.028528600931167603,949,,,,,,
2,0.030222397297620773,959,,,,,,
2,0.02472403272986412,969,,,,,,
2,0.02316167578101158,979,,,,,,
2,0.012544624507427216,989,,,,,,
2,0.024658016860485077,999,,,,,,
2,0.034718748182058334,1009,,,,,,
2,0.017700383439660072,1019,,,,,,
2,0.04694453254342079,1029,,,,,,
2,0.04465001821517944,1039,,,,,,
2,0.05063952878117561,1049,,,,,,
2,0.0208408385515213,1059,,,,,,
2,0.0428553931415081,1069,,,,,,
2,0.02001851424574852,1079,,,,,,
2,0.021179964765906334,1089,,,,,,
2,0.01716414839029312,1099,,,,,,
