epoch,train_loss,step,val_qa_answer_f1,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,test_loss
2,0.10233603417873383,829,,,,,,
2,0.10314548015594482,839,,,,,,
2,0.0783420130610466,849,,,,,,
2,0.09032555669546127,859,,,,,,
2,0.1293368637561798,869,,,,,,
2,0.12854845821857452,879,,,,,,
2,0.1254352629184723,889,,,,,,
2,0.2061343789100647,899,,,,,,
2,0.17579345405101776,909,,,,,,
2,0.10268797725439072,919,,,,,,
2,0.10623028874397278,929,,,,,,
2,0.08118560910224915,939,,,,,,
2,0.1062103733420372,949,,,,,,
2,0.1077057272195816,959,,,,,,
2,0.10712917894124985,969,,,,,,
2,0.08211398124694824,979,,,,,,
2,0.081133171916008,989,,,,,,
2,0.09846025705337524,999,,,,,,
2,0.0707169696688652,1009,,,,,,
2,0.15018421411514282,1019,,,,,,
2,0.08780109137296677,1029,,,,,,
2,0.10722965747117996,1039,,,,,,
2,0.11844198405742645,1049,,,,,,
2,,1055,0.2892642915248871,0.23466257750988007,0.11355410516262054,0.3419264256954193,0.7924149632453918,
3,0.07558243721723557,1059,,,,,,
3,0.09982674568891525,1069,,,,,,
3,0.07882977277040482,1079,,,,,,
3,0.11473929136991501,1089,,,,,,
3,0.08637996017932892,1099,,,,,,
3,0.046149205416440964,1109,,,,,,
3,0.12356161326169968,1119,,,,,,
3,0.07928566634654999,1129,,,,,,
3,0.06863479316234589,1139,,,,,,
3,0.09666503220796585,1149,,,,,,
3,0.08594382554292679,1159,,,,,,
3,0.07996737211942673,1169,,,,,,
3,0.07693257927894592,1179,,,,,,
3,0.06984192878007889,1189,,,,,,
3,0.07151151448488235,1199,,,,,,
3,0.07355663925409317,1209,,,,,,
3,0.08936574310064316,1219,,,,,,
3,0.0731220692396164,1229,,,,,,
3,0.057242199778556824,1239,,,,,,
3,0.09139296412467957,1249,,,,,,
3,0.09011448174715042,1259,,,,,,
3,0.0719672441482544,1269,,,,,,
3,0.11107346415519714,1279,,,,,,
3,0.07502903044223785,1289,,,,,,
3,0.0624956451356411,1299,,,,,,
3,0.09371154010295868,1309,,,,,,
3,0.11566010862588882,1319,,,,,,
3,0.0779058113694191,1329,,,,,,
3,0.056377023458480835,1339,,,,,,
3,0.05677451193332672,1349,,,,,,
3,0.08238819241523743,1359,,,,,,
3,0.06840987503528595,1369,,,,,,
3,0.04778295382857323,1379,,,,,,
3,0.07003146409988403,1389,,,,,,
3,0.09488336741924286,1399,,,,,,
3,,1407,0.316741019487381,0.2622699439525604,0.12783116102218628,0.3619290292263031,0.801624059677124,
4,0.10210047662258148,1409,,,,,,
4,0.048092346638441086,1419,,,,,,
4,0.048362571746110916,1429,,,,,,
4,0.06815975904464722,1439,,,,,,
4,0.041992444545030594,1449,,,,,,
4,0.059748437255620956,1459,,,,,,
4,0.0809442400932312,1469,,,,,,
4,0.04768536239862442,1479,,,,,,
4,0.0775393396615982,1489,,,,,,
4,0.13290123641490936,1499,,,,,,
4,0.07505077123641968,1509,,,,,,
4,0.07364273071289062,1519,,,,,,
4,0.10076671838760376,1529,,,,,,
4,0.08379156142473221,1539,,,,,,
4,0.04017253965139389,1549,,,,,,
4,0.046452343463897705,1559,,,,,,
4,0.04935062676668167,1569,,,,,,
4,0.0823645070195198,1579,,,,,,
4,0.04685637727379799,1589,,,,,,
4,0.07141130417585373,1599,,,,,,
4,0.029630079865455627,1609,,,,,,
4,0.032591402530670166,1619,,,,,,
4,0.07204335927963257,1629,,,,,,
4,0.04570478945970535,1639,,,,,,
4,0.06339195370674133,1649,,,,,,
4,0.05384618043899536,1659,,,,,,
4,0.07204631716012955,1669,,,,,,
4,0.06307706981897354,1679,,,,,,
4,0.038871295750141144,1689,,,,,,
4,0.0383724644780159,1699,,,,,,
4,0.040843650698661804,1709,,,,,,
4,0.05144425109028816,1719,,,,,,
4,0.046733614057302475,1729,,,,,,
4,0.04741654917597771,1739,,,,,,
4,0.024839431047439575,1749,,,,,,
4,0.05831948667764664,1759,,,,,,
4,,1759,0.3375988304615021,0.2791410982608795,0.14704960584640503,0.37625259160995483,0.808031439781189,
5,,1760,,,,,,0.14704960584640503
