epoch,train_loss,step,val_qa_sas,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,test_loss
0,1.031539797782898,9,,,,,,
0,0.37963593006134033,19,,,,,,
0,0.28589364886283875,29,,,,,,
0,0.3316132128238678,39,,,,,,
0,0.375903844833374,49,,,,,,
0,0.40968313813209534,59,,,,,,
0,0.3135530650615692,69,,,,,,
0,0.3907780349254608,79,,,,,,
0,0.4238487482070923,89,,,,,,
0,0.2931101620197296,99,,,,,,
0,0.2196853756904602,109,,,,,,
0,0.16512076556682587,119,,,,,,
0,0.34812140464782715,129,,,,,,
0,0.37694355845451355,139,,,,,,
0,0.18461471796035767,149,,,,,,
0,0.2010738104581833,159,,,,,,
0,0.2529048025608063,169,,,,,,
0,0.2424711436033249,179,,,,,,
0,0.2525765597820282,189,,,,,,
0,0.2597884237766266,199,,,,,,
0,0.11485090851783752,209,,,,,,
0,0.17592693865299225,219,,,,,,
0,0.20477841794490814,229,,,,,,
0,0.178972527384758,239,,,,,,
0,0.18127641081809998,249,,,,,,
0,0.18186159431934357,259,,,,,,
0,0.19499433040618896,269,,,,,,
0,0.12001846730709076,279,,,,,,
0,0.12542520463466644,289,,,,,,
0,0.1113610565662384,299,,,,,,
0,0.20904532074928284,309,,,,,,
0,0.06448696553707123,319,,,,,,
0,0.15483956038951874,329,,,,,,
0,0.1169012039899826,339,,,,,,
0,0.2870034873485565,349,,,,,,
0,0.19030483067035675,359,,,,,,
0,0.2061675637960434,369,,,,,,
0,0.13639052212238312,379,,,,,,
0,0.12055708467960358,389,,,,,,
0,0.14539766311645508,399,,,,,,
0,0.2361510843038559,409,,,,,,
0,0.10134585946798325,419,,,,,,
0,0.0729440376162529,429,,,,,,
0,0.1358463168144226,439,,,,,,
0,0.0942029356956482,449,,,,,,
0,0.08094997704029083,459,,,,,,
0,0.17492946982383728,469,,,,,,
0,0.16361798346042633,479,,,,,,
0,0.12877748906612396,489,,,,,,
0,0.15439333021640778,499,,,,,,
0,0.02445536106824875,509,,,,,,
0,0.1142210140824318,519,,,,,,
0,0.06667137145996094,529,,,,,,
0,0.09856591373682022,539,,,,,,
0,0.05452762171626091,549,,,,,,
0,0.11493219435214996,559,,,,,,
0,0.09807704389095306,569,,,,,,
0,0.09523328393697739,579,,,,,,
0,0.12651404738426208,589,,,,,,
0,0.10983608663082123,599,,,,,,
0,0.13163335621356964,609,,,,,,
0,0.022245092317461967,619,,,,,,
0,0.07212045788764954,629,,,,,,
0,0.07934360951185226,639,,,,,,
0,,643,0.5230857133865356,0.5538970232009888,0.5116279125213623,0.8646265268325806,0.11319397389888763,
1,0.06986168771982193,649,,,,,,
1,0.03470548987388611,659,,,,,,
1,0.0876249149441719,669,,,,,,
1,0.06802817434072495,679,,,,,,
1,0.08939677476882935,689,,,,,,
1,0.08956588059663773,699,,,,,,
1,0.028100619092583656,709,,,,,,
1,0.05503535270690918,719,,,,,,
1,0.07708539813756943,729,,,,,,
1,0.0911935493350029,739,,,,,,
1,0.09951037913560867,749,,,,,,
1,0.059877146035432816,759,,,,,,
1,0.07160773128271103,769,,,,,,
1,0.09103140980005264,779,,,,,,
1,0.04238193854689598,789,,,,,,
1,0.1342020034790039,799,,,,,,
1,0.021447207778692245,809,,,,,,
1,0.018500743433833122,819,,,,,,
1,0.07763658463954926,829,,,,,,
1,0.08064299821853638,839,,,,,,
1,0.14389881491661072,849,,,,,,
1,0.049857404083013535,859,,,,,,
1,0.03745055943727493,869,,,,,,
1,0.08664246648550034,879,,,,,,
1,0.02830633893609047,889,,,,,,
1,0.0792379304766655,899,,,,,,
1,0.0500049851834774,909,,,,,,
1,0.03541219234466553,919,,,,,,
1,0.02307574264705181,929,,,,,,
1,0.0605735257267952,939,,,,,,
1,0.07469933480024338,949,,,,,,
1,0.03227882459759712,959,,,,,,
1,0.06882060319185257,969,,,,,,
1,0.03566158190369606,979,,,,,,
1,0.07183686643838882,989,,,,,,
1,0.04314286261796951,999,,,,,,
1,0.07034340500831604,1009,,,,,,
1,0.0653798058629036,1019,,,,,,
1,0.012843172065913677,1029,,,,,,
1,0.013876894488930702,1039,,,,,,
1,0.01651189476251602,1049,,,,,,
1,0.026649445295333862,1059,,,,,,
1,0.02408878691494465,1069,,,,,,
1,0.04166235029697418,1079,,,,,,
1,0.012848314829170704,1089,,,,,,
1,0.036763738840818405,1099,,,,,,
1,0.06228111684322357,1109,,,,,,
1,0.01443335972726345,1119,,,,,,
1,0.0223831944167614,1129,,,,,,
1,0.12110524624586105,1139,,,,,,
1,0.03978827968239784,1149,,,,,,
1,0.09696118533611298,1159,,,,,,
1,0.06819861382246017,1169,,,,,,
1,0.05289854481816292,1179,,,,,,
1,0.0211893729865551,1189,,,,,,
1,0.03425553813576698,1199,,,,,,
1,0.02836456149816513,1209,,,,,,
1,nan,1219,,,,,,
1,0.019984282553195953,1229,,,,,,
1,0.1168706864118576,1239,,,,,,
1,0.034992415457963943,1249,,,,,,
1,0.031623102724552155,1259,,,,,,
1,0.03824682533740997,1269,,,,,,
1,0.023240381851792336,1279,,,,,,
1,,1287,0.5642658472061157,0.5861753821372986,0.5465116500854492,0.8721098899841309,0.1258123219013214,
2,0.008061875589191914,1289,,,,,,
2,0.03540569916367531,1299,,,,,,
2,0.06928528845310211,1309,,,,,,
2,0.02586415410041809,1319,,,,,,
2,0.022840911522507668,1329,,,,,,
2,0.0074126236140728,1339,,,,,,
2,0.023127848282456398,1349,,,,,,
2,0.022136280313134193,1359,,,,,,
2,0.07009556889533997,1369,,,,,,
2,0.02240455336868763,1379,,,,,,
2,0.007040641736239195,1389,,,,,,
2,0.019449150189757347,1399,,,,,,
2,0.01384110376238823,1409,,,,,,
2,0.011013953946530819,1419,,,,,,
2,0.006228082813322544,1429,,,,,,
2,0.03814607486128807,1439,,,,,,
2,0.005330894608050585,1449,,,,,,
2,0.0009070533560588956,1459,,,,,,
2,0.01989610865712166,1469,,,,,,
2,0.030851852148771286,1479,,,,,,
2,0.010546959936618805,1489,,,,,,
2,0.007405017502605915,1499,,,,,,
2,0.004782495088875294,1509,,,,,,
2,0.004995034076273441,1519,,,,,,
2,0.019209371879696846,1529,,,,,,
2,0.045882344245910645,1539,,,,,,
2,0.004726681392639875,1549,,,,,,
2,0.007389839738607407,1559,,,,,,
2,0.004265177994966507,1569,,,,,,
2,0.012076624669134617,1579,,,,,,
2,0.020752927288413048,1589,,,,,,
2,0.02120463363826275,1599,,,,,,
2,0.011540239676833153,1609,,,,,,
2,0.052938979119062424,1619,,,,,,
2,0.011285719461739063,1629,,,,,,
2,0.0018608950776979327,1639,,,,,,
2,0.0021307950373739004,1649,,,,,,
2,0.005400220397859812,1659,,,,,,
2,0.010433412156999111,1669,,,,,,
2,0.010337337851524353,1679,,,,,,
2,0.002461519790813327,1689,,,,,,
2,0.0063360692001879215,1699,,,,,,
2,0.06109526753425598,1709,,,,,,
2,0.0031639086082577705,1719,,,,,,
2,0.003653025720268488,1729,,,,,,
2,0.02393271028995514,1739,,,,,,
2,0.01991664245724678,1749,,,,,,
2,0.00374317797832191,1759,,,,,,
2,0.0013012418057769537,1769,,,,,,
2,0.005822003819048405,1779,,,,,,
2,0.0059900651685893536,1789,,,,,,
2,0.004297599662095308,1799,,,,,,
2,0.010070104151964188,1809,,,,,,
2,0.01571953110396862,1819,,,,,,
2,0.01301784347742796,1829,,,,,,
2,0.011755640618503094,1839,,,,,,
2,0.008900470100343227,1849,,,,,,
2,0.005129227414727211,1859,,,,,,
2,0.003177494276314974,1869,,,,,,
2,0.022315233945846558,1879,,,,,,
2,0.05821612477302551,1889,,,,,,
2,0.016210008412599564,1899,,,,,,
2,0.01675344444811344,1909,,,,,,
2,0.07121213525533676,1919,,,,,,
2,0.011155162937939167,1929,,,,,,
2,,1931,0.5559099912643433,0.5824081301689148,0.5406976938247681,0.8680176734924316,0.1574384868144989,
3,0.0014883213443681598,1939,,,,,,
3,0.0037009066436439753,1949,,,,,,
3,0.017758700996637344,1959,,,,,,
3,0.03339921310544014,1969,,,,,,
3,0.0047278450801968575,1979,,,,,,
3,0.07401900738477707,1989,,,,,,
3,0.0034489885438233614,1999,,,,,,
3,0.01192106120288372,2009,,,,,,
3,0.01171606034040451,2019,,,,,,
3,0.005467653274536133,2029,,,,,,
3,0.007111538667231798,2039,,,,,,
3,0.0027469180058687925,2049,,,,,,
3,0.0025156927295029163,2059,,,,,,
3,0.09709614515304565,2069,,,,,,
3,0.004397219978272915,2079,,,,,,
3,0.001959627028554678,2089,,,,,,
3,0.002086290391162038,2099,,,,,,
3,0.004228816367685795,2109,,,,,,
3,0.021058056503534317,2119,,,,,,
3,0.0035570331383496523,2129,,,,,,
3,0.0033065408933907747,2139,,,,,,
3,0.010218746028840542,2149,,,,,,
3,0.00838178675621748,2159,,,,,,
3,0.0014232340035960078,2169,,,,,,
3,0.003915570676326752,2179,,,,,,
3,0.010769260115921497,2189,,,,,,
3,0.0021839046385139227,2199,,,,,,
3,0.006024862639605999,2209,,,,,,
3,0.027713757008314133,2219,,,,,,
3,0.001295928261242807,2229,,,,,,
3,0.001585908466950059,2239,,,,,,
3,0.0016458751633763313,2249,,,,,,
3,0.0023197135888040066,2259,,,,,,
3,0.003704521805047989,2269,,,,,,
3,0.00207625818438828,2279,,,,,,
3,0.004479072522372007,2289,,,,,,
3,0.006154582370072603,2299,,,,,,
3,0.015525919385254383,2309,,,,,,
3,0.024966076016426086,2319,,,,,,
3,0.005693378392606974,2329,,,,,,
3,0.013179157860577106,2339,,,,,,
3,0.04791754111647606,2349,,,,,,
3,0.0010149638401344419,2359,,,,,,
3,0.0029278502333909273,2369,,,,,,
3,0.001566232182085514,2379,,,,,,
3,0.00697176530957222,2389,,,,,,
3,0.007947023957967758,2399,,,,,,
3,0.003043900243937969,2409,,,,,,
3,0.0019117423798888922,2419,,,,,,
3,0.004503211006522179,2429,,,,,,
3,0.00883420743048191,2439,,,,,,
3,0.005299789365381002,2449,,,,,,
3,0.0006508904625661671,2459,,,,,,
3,0.006457895506173372,2469,,,,,,
3,0.0022733293008059263,2479,,,,,,
3,0.008525565266609192,2489,,,,,,
3,0.006467109080404043,2499,,,,,,
3,0.0020382003858685493,2509,,,,,,
3,0.0026785722002387047,2519,,,,,,
3,0.0013822156470268965,2529,,,,,,
3,0.007343514356762171,2539,,,,,,
3,0.006541718728840351,2549,,,,,,
3,0.0020516766235232353,2559,,,,,,
3,0.0016105261165648699,2569,,,,,,
3,,2575,0.5348268747329712,0.5605196952819824,0.5116279125213623,0.8654478788375854,0.1879843771457672,
4,0.034937784075737,2579,,,,,,
4,0.03288921341300011,2589,,,,,,
4,0.0013102167285978794,2599,,,,,,
4,0.003586506936699152,2609,,,,,,
4,0.011011858470737934,2619,,,,,,
4,0.004648823756724596,2629,,,,,,
4,0.0011600346770137548,2639,,,,,,
4,0.0006529072998091578,2649,,,,,,
4,0.0024930350482463837,2659,,,,,,
4,0.0009378433460369706,2669,,,,,,
4,0.00395516911521554,2679,,,,,,
4,0.001124093891121447,2689,,,,,,
4,0.0017879634397104383,2699,,,,,,
4,0.0008927018498070538,2709,,,,,,
4,0.0009735248750075698,2719,,,,,,
4,0.002039559418335557,2729,,,,,,
4,0.001053115469403565,2739,,,,,,
4,0.0011759292101487517,2749,,,,,,
4,0.0006138304015621543,2759,,,,,,
4,0.039563700556755066,2769,,,,,,
4,0.0004149391024839133,2779,,,,,,
4,0.0012340776156634092,2789,,,,,,
4,0.0016540485667064786,2799,,,,,,
4,0.001380988396704197,2809,,,,,,
4,0.002370511181652546,2819,,,,,,
4,0.0016650042962282896,2829,,,,,,
4,0.0010619788663461804,2839,,,,,,
4,0.0012605572119355202,2849,,,,,,
4,0.0008868930744938552,2859,,,,,,
4,0.003605789504945278,2869,,,,,,
4,0.0017478204099461436,2879,,,,,,
4,0.0007223018910735846,2889,,,,,,
4,0.0010186185827478766,2899,,,,,,
4,0.0014069058233872056,2909,,,,,,
4,0.0021036178804934025,2919,,,,,,
4,0.00247345888055861,2929,,,,,,
4,0.0009403647272847593,2939,,,,,,
4,0.0015254925237968564,2949,,,,,,
4,0.0051122019067406654,2959,,,,,,
4,0.0017089098691940308,2969,,,,,,
4,0.0008816564222797751,2979,,,,,,
4,0.043352123349905014,2989,,,,,,
4,0.0008891077013686299,2999,,,,,,
4,0.0009584903600625694,3009,,,,,,
4,0.00045752341975457966,3019,,,,,,
4,0.00039103880408219993,3029,,,,,,
4,0.0004581850953400135,3039,,,,,,
4,0.0050021084025502205,3049,,,,,,
4,0.0012429961934685707,3059,,,,,,
4,0.003527635708451271,3069,,,,,,
4,0.0321352556347847,3079,,,,,,
4,0.0015185559168457985,3089,,,,,,
4,0.0025053629651665688,3099,,,,,,
4,0.00047897081822156906,3109,,,,,,
4,0.0017935736104846,3119,,,,,,
4,0.0009369048639200628,3129,,,,,,
4,0.00060518883401528,3139,,,,,,
4,0.0014756619930267334,3149,,,,,,
4,0.0003871321678161621,3159,,,,,,
4,0.0008628093055449426,3169,,,,,,
4,0.0007318854331970215,3179,,,,,,
4,0.0006306054419837892,3189,,,,,,
4,0.000753518776036799,3199,,,,,,
4,0.0005150513025000691,3209,,,,,,
4,0.010499776341021061,3219,,,,,,
4,,3219,0.5718327760696411,0.5992235541343689,0.5581395626068115,0.873894214630127,0.20207206904888153,
5,,3220,,,,,,0.20207206904888153
