epoch,step,train_loss,val_qa_em,val_qa_sas,val_loss,val_qa_bert_score,val_qa_answer_f1,test_loss
0,9,0.08671845495700836,,,,,,
0,19,0.08124332875013351,,,,,,
0,29,0.07235835492610931,,,,,,
0,39,0.06810083240270615,,,,,,
0,49,0.042468518018722534,,,,,,
0,59,0.03055533580482006,,,,,,
0,69,0.03448706865310669,,,,,,
0,79,0.047205906361341476,,,,,,
0,89,0.03939810395240784,,,,,,
0,99,0.0505099780857563,,,,,,
0,109,0.0364946573972702,,,,,,
0,119,0.04887983202934265,,,,,,
0,129,0.06491956114768982,,,,,,
0,139,0.060247331857681274,,,,,,
0,149,0.04891553521156311,,,,,,
0,159,0.04842272773385048,,,,,,
0,169,0.06946538388729095,,,,,,
0,179,0.03695347532629967,,,,,,
0,189,0.018934693187475204,,,,,,
0,199,0.04707902669906616,,,,,,
0,209,0.04532738775014877,,,,,,
0,219,0.05094751715660095,,,,,,
0,229,0.03680041432380676,,,,,,
0,239,0.03203730657696724,,,,,,
0,249,0.034896012395620346,,,,,,
0,259,0.03360453620553017,,,,,,
0,269,0.08268848806619644,,,,,,
0,279,0.030665842816233635,,,,,,
0,289,0.027753468602895737,,,,,,
0,299,0.037691641598939896,,,,,,
0,309,0.024234531447291374,,,,,,
0,319,0.033498018980026245,,,,,,
0,329,0.027863800525665283,,,,,,
0,339,0.03543774411082268,,,,,,
0,349,0.06456634402275085,,,,,,
0,359,0.03903929144144058,,,,,,
0,369,0.04149001091718674,,,,,,
0,379,0.02046441100537777,,,,,,
0,389,0.052402347326278687,,,,,,
0,399,0.03419140726327896,,,,,,
0,409,0.03723224997520447,,,,,,
0,419,0.025883464142680168,,,,,,
0,429,0.026360226795077324,,,,,,
0,439,0.034674301743507385,,,,,,
0,449,0.040996357798576355,,,,,,
0,459,0.05940328910946846,,,,,,
0,469,0.014428137801587582,,,,,,
0,479,0.05400136858224869,,,,,,
0,489,0.036826491355895996,,,,,,
0,499,0.030927827581763268,,,,,,
0,509,0.05232756957411766,,,,,,
0,519,0.062326639890670776,,,,,,
0,529,0.029658397659659386,,,,,,
0,539,0.05615047737956047,,,,,,
0,549,0.02490108832716942,,,,,,
0,559,0.036228884011507034,,,,,,
0,569,0.0328976996243,,,,,,
0,579,0.04233790561556816,,,,,,
0,589,0.043550729751586914,,,,,,
0,599,0.04623762145638466,,,,,,
0,609,0.019336452707648277,,,,,,
0,619,0.040634602308273315,,,,,,
0,629,0.05198243260383606,,,,,,
0,632,,0.21063394844532013,0.38304591178894043,0.12554310262203217,0.833048403263092,0.28977885842323303,
1,639,0.052036743611097336,,,,,,
1,649,0.0343024879693985,,,,,,
1,659,0.016364270821213722,,,,,,
1,669,0.041892267763614655,,,,,,
1,679,0.05325930193066597,,,,,,
1,689,0.039428409188985825,,,,,,
1,699,0.03328993171453476,,,,,,
1,709,0.043953485786914825,,,,,,
1,719,0.02327907271683216,,,,,,
1,729,0.03544146567583084,,,,,,
1,739,0.03914505988359451,,,,,,
1,749,0.025023315101861954,,,,,,
1,759,0.032681625336408615,,,,,,
1,769,0.039138827472925186,,,,,,
1,779,0.03846431523561478,,,,,,
1,789,0.05696461722254753,,,,,,
1,799,0.03294149413704872,,,,,,
1,809,0.034481290727853775,,,,,,
1,819,0.013895099982619286,,,,,,
1,829,0.04362816363573074,,,,,,
1,839,0.024373507127165794,,,,,,
1,849,0.04393734782934189,,,,,,
1,859,0.041554491966962814,,,,,,
1,869,0.030252641066908836,,,,,,
1,879,0.025661690160632133,,,,,,
1,889,0.037193767726421356,,,,,,
1,899,0.04011515900492668,,,,,,
1,909,0.029757803305983543,,,,,,
1,919,0.039869315922260284,,,,,,
1,929,0.04967031627893448,,,,,,
1,939,0.024628259241580963,,,,,,
1,949,0.028889866545796394,,,,,,
1,959,0.029473772272467613,,,,,,
1,969,0.031160227954387665,,,,,,
1,979,0.04980514943599701,,,,,,
1,989,0.026360534131526947,,,,,,
1,999,0.05632428824901581,,,,,,
1,1009,0.01585637591779232,,,,,,
1,1019,0.03181644156575203,,,,,,
1,1029,0.02500813826918602,,,,,,
1,1039,0.038874510675668716,,,,,,
1,1049,0.020534351468086243,,,,,,
1,1059,0.02675624005496502,,,,,,
1,1069,0.033030420541763306,,,,,,
1,1079,0.0410505011677742,,,,,,
1,1089,0.026440877467393875,,,,,,
1,1099,0.028094766661524773,,,,,,
1,1109,0.02763165719807148,,,,,,
1,1119,0.029623791575431824,,,,,,
1,1129,0.0316295251250267,,,,,,
1,1139,0.06659936159849167,,,,,,
1,1149,0.028801120817661285,,,,,,
1,1159,0.03167593851685524,,,,,,
1,1169,0.030281992629170418,,,,,,
1,1179,0.03006112575531006,,,,,,
1,1189,0.038994256407022476,,,,,,
1,1199,0.05313609540462494,,,,,,
1,1209,0.01823154091835022,,,,,,
1,1219,0.04008377343416214,,,,,,
1,1229,0.030848531052470207,,,,,,
1,1239,0.027807071805000305,,,,,,
1,1249,0.049753833562135696,,,,,,
1,1259,0.050899747759103775,,,,,,
1,1265,,0.20245398581027985,0.37541401386260986,0.0926588922739029,0.8305124640464783,0.28214672207832336,
2,1269,0.022059334442019463,,,,,,
2,1279,0.06166229769587517,,,,,,
2,1289,0.02629854343831539,,,,,,
2,1299,0.02243538200855255,,,,,,
2,1309,0.022717762738466263,,,,,,
2,1319,0.0271622147411108,,,,,,
2,1329,0.03673394396901131,,,,,,
2,1339,0.04902225732803345,,,,,,
2,1349,0.020456485450267792,,,,,,
2,1359,0.0497450977563858,,,,,,
2,1369,0.03198118507862091,,,,,,
2,1379,0.029216717928647995,,,,,,
2,1389,0.03878965228796005,,,,,,
