step,epoch,train_loss,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
9,0,0.19059105217456818,,,,,,
19,0,0.2643146216869354,,,,,,
29,0,0.23999428749084473,,,,,,
39,0,0.30769848823547363,,,,,,
49,0,0.15631377696990967,,,,,,
59,0,0.5901572108268738,,,,,,
69,0,0.16945506632328033,,,,,,
79,0,0.4095395505428314,,,,,,
89,0,0.28378453850746155,,,,,,
99,0,0.2812684178352356,,,,,,
109,0,1.2096704244613647,,,,,,
119,0,1.0356608629226685,,,,,,
129,0,0.1901383399963379,,,,,,
139,0,0.14932198822498322,,,,,,
149,0,0.3374166190624237,,,,,,
159,0,0.14873762428760529,,,,,,
169,0,0.11293140798807144,,,,,,
179,0,0.1536777913570404,,,,,,
189,0,0.2630641758441925,,,,,,
199,0,0.33903226256370544,,,,,,
209,0,0.18899638950824738,,,,,,
214,0,,0.14522282779216766,0.8761352300643921,0.5864935517311096,0.39058172702789307,0.6458433270454407,
219,1,0.1944642961025238,,,,,,
229,1,0.09506630152463913,,,,,,
239,1,0.2141869217157364,,,,,,
249,1,0.17799250781536102,,,,,,
259,1,0.2725054919719696,,,,,,
269,1,0.4404260814189911,,,,,,
279,1,0.2779124081134796,,,,,,
289,1,0.17305830121040344,,,,,,
299,1,0.06754116714000702,,,,,,
309,1,0.17883825302124023,,,,,,
319,1,0.12483278661966324,,,,,,
329,1,0.4031347334384918,,,,,,
339,1,0.4153076708316803,,,,,,
349,1,0.28268641233444214,,,,,,
359,1,0.20282460749149323,,,,,,
369,1,0.18249832093715668,,,,,,
379,1,0.8158506751060486,,,,,,
389,1,0.13556277751922607,,,,,,
399,1,0.3068068325519562,,,,,,
409,1,0.23688392341136932,,,,,,
419,1,0.19866794347763062,,,,,,
429,1,0.1738263964653015,,,,,,
429,1,,0.12738093733787537,0.88094562292099,0.6070146560668945,0.41274237632751465,0.6656952500343323,
439,2,0.13357318937778473,,,,,,
449,2,0.22516368329524994,,,,,,
459,2,0.09310131520032883,,,,,,
469,2,0.08279664814472198,,,,,,
479,2,0.09846065938472748,,,,,,
489,2,0.3989156484603882,,,,,,
499,2,0.06022605672478676,,,,,,
509,2,0.15392684936523438,,,,,,
519,2,0.08937081694602966,,,,,,
529,2,0.06948757916688919,,,,,,
539,2,0.06430895626544952,,,,,,
549,2,0.07050830125808716,,,,,,
559,2,0.1923237442970276,,,,,,
569,2,0.1525220423936844,,,,,,
579,2,0.1803332269191742,,,,,,
589,2,0.04357467219233513,,,,,,
599,2,0.16067536175251007,,,,,,
609,2,0.162933811545372,,,,,,
619,2,0.19486428797245026,,,,,,
629,2,0.308024138212204,,,,,,
639,2,0.1698785275220871,,,,,,
644,2,,0.13028836250305176,0.8839741349220276,0.6159036159515381,0.40997231006622314,0.6677349805831909,
649,3,0.1260049045085907,,,,,,
659,3,0.03386945277452469,,,,,,
669,3,0.09812483936548233,,,,,,
679,3,0.0790945515036583,,,,,,
689,3,0.11506526917219162,,,,,,
699,3,0.1809644252061844,,,,,,
709,3,0.16305379569530487,,,,,,
719,3,0.0628252699971199,,,,,,
729,3,0.014567035250365734,,,,,,
739,3,0.0436236672103405,,,,,,
749,3,0.05433887988328934,,,,,,
759,3,0.05819404497742653,,,,,,
769,3,0.14011786878108978,,,,,,
779,3,0.11330895870923996,,,,,,
789,3,0.09377133846282959,,,,,,
799,3,0.04468883201479912,,,,,,
809,3,0.5065175890922546,,,,,,
819,3,0.027417581528425217,,,,,,
829,3,0.08705192059278488,,,,,,
839,3,0.12415317445993423,,,,,,
849,3,0.05790399760007858,,,,,,
859,3,0.07393819838762283,,,,,,
859,3,,0.1365407556295395,0.8849472999572754,0.6201476454734802,0.40997231006622314,0.6679515242576599,
869,4,0.09411919862031937,,,,,,
879,4,0.0934566855430603,,,,,,
889,4,0.040553513914346695,,,,,,
899,4,0.03787979856133461,,,,,,
909,4,0.02917071431875229,,,,,,
919,4,0.1971331089735031,,,,,,
929,4,0.012001731432974339,,,,,,
939,4,0.05069883540272713,,,,,,
949,4,0.013929120264947414,,,,,,
959,4,0.01181976217776537,,,,,,
969,4,0.010313838720321655,,,,,,
979,4,0.021558355540037155,,,,,,
989,4,0.06515948474407196,,,,,,
999,4,0.05962434038519859,,,,,,
1009,4,0.06094116345047951,,,,,,
1019,4,0.009258396923542023,,,,,,
1029,4,0.041888218373060226,,,,,,
1039,4,0.07567388564348221,,,,,,
1049,4,0.08663060516119003,,,,,,
1059,4,0.07006588578224182,,,,,,
1069,4,0.06458251923322678,,,,,,
1074,4,,0.14884047210216522,0.885385274887085,0.6250543594360352,0.42105263471603394,0.666438639163971,
1075,5,,,,,,,0.14884047210216522
