step,train_loss,epoch,val_qa_bert_score,val_qa_em,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
699,0.4812597334384918,1,,,,,,
705,,1,0.8998018503189087,0.540669858455658,0.6798292994499207,0.6662421822547913,0.06302236765623093,
709,0.08705514669418335,2,,,,,,
719,0.04739830270409584,2,,,,,,
729,0.06457515805959702,2,,,,,,
739,0.052549466490745544,2,,,,,,
749,0.2054591029882431,2,,,,,,
759,0.03572945296764374,2,,,,,,
769,0.1510002762079239,2,,,,,,
779,0.07638590782880783,2,,,,,,
789,0.14454180002212524,2,,,,,,
799,0.028295408934354782,2,,,,,,
809,0.08486475795507431,2,,,,,,
819,0.018066784366965294,2,,,,,,
829,0.04273706302046776,2,,,,,,
839,0.02551068738102913,2,,,,,,
849,0.15094853937625885,2,,,,,,
859,0.09277383238077164,2,,,,,,
869,0.03839297220110893,2,,,,,,
879,0.3479742109775543,2,,,,,,
889,0.11395340412855148,2,,,,,,
899,0.017291080206632614,2,,,,,,
909,0.04789481312036514,2,,,,,,
919,0.33190855383872986,2,,,,,,
929,0.08944645524024963,2,,,,,,
939,0.006181919481605291,2,,,,,,
949,1.773386836051941,2,,,,,,
959,0.07148957997560501,2,,,,,,
969,0.20668821036815643,2,,,,,,
979,0.017130689695477486,2,,,,,,
989,0.12310748547315598,2,,,,,,
999,0.024956531822681427,2,,,,,,
1009,0.2518491744995117,2,,,,,,
1019,0.04268936067819595,2,,,,,,
1029,0.04172365367412567,2,,,,,,
1039,0.0470079630613327,2,,,,,,
1049,0.0356953963637352,2,,,,,,
1058,,2,0.9075704216957092,0.5741626620292664,0.6964042782783508,0.6759641170501709,0.06154784560203552,
1059,0.018164843320846558,3,,,,,,
1069,0.01699656993150711,3,,,,,,
1079,0.05322817713022232,3,,,,,,
1089,0.06589139252901077,3,,,,,,
1099,0.006601311732083559,3,,,,,,
1109,0.014730208553373814,3,,,,,,
1119,0.09548605978488922,3,,,,,,
1129,0.03864723816514015,3,,,,,,
1139,0.03676481172442436,3,,,,,,
1149,0.09907989203929901,3,,,,,,
1159,0.09008271247148514,3,,,,,,
1169,0.060821883380413055,3,,,,,,
1179,1.5182907581329346,3,,,,,,
1189,0.06242557615041733,3,,,,,,
1199,0.0131703931838274,3,,,,,,
1209,0.05315304547548294,3,,,,,,
1219,0.03728311136364937,3,,,,,,
1229,0.0027208910323679447,3,,,,,,
1239,0.006095958407968283,3,,,,,,
1249,0.10101162642240524,3,,,,,,
1259,0.02925320714712143,3,,,,,,
1269,0.015478208661079407,3,,,,,,
1279,0.004949212074279785,3,,,,,,
1289,0.01219001691788435,3,,,,,,
1299,0.006648490205407143,3,,,,,,
1309,0.0046391417272388935,3,,,,,,
1319,0.011664658784866333,3,,,,,,
1329,0.10786175727844238,3,,,,,,
1339,0.011361978948116302,3,,,,,,
1349,0.05566570907831192,3,,,,,,
1359,0.02159556746482849,3,,,,,,
1369,0.03544808551669121,3,,,,,,
1379,0.06148070469498634,3,,,,,,
1389,0.023874633014202118,3,,,,,,
1399,0.007139953318983316,3,,,,,,
1409,0.011422641575336456,3,,,,,,
1411,,3,0.906362771987915,0.5837320685386658,0.704540491104126,0.6775974631309509,0.07594461739063263,
1419,0.010402819141745567,4,,,,,,
1429,0.0037897902075201273,4,,,,,,
1439,0.007075950503349304,4,,,,,,
1449,0.005016009323298931,4,,,,,,
1459,0.024988234043121338,4,,,,,,
1469,0.010953227058053017,4,,,,,,
1479,0.007133519742637873,4,,,,,,
1489,0.004125305451452732,4,,,,,,
1499,0.007515366654843092,4,,,,,,
1509,0.004963385872542858,4,,,,,,
1519,0.019630054011940956,4,,,,,,
1529,0.012595542706549168,4,,,,,,
1539,0.022679923102259636,4,,,,,,
1549,0.007372042629867792,4,,,,,,
1559,0.0033759325742721558,4,,,,,,
1569,0.01077876053750515,4,,,,,,
1579,0.0023067649453878403,4,,,,,,
1589,0.007600107230246067,4,,,,,,
1599,0.0009470360237173736,4,,,,,,
1609,0.7278614640235901,4,,,,,,
1619,0.0021678577177226543,4,,,,,,
1629,0.04431923106312752,4,,,,,,
1639,0.0071401712484657764,4,,,,,,
1649,0.001972971949726343,4,,,,,,
1659,0.006214499473571777,4,,,,,,
1669,0.01256648637354374,4,,,,,,
1679,0.0026019096840173006,4,,,,,,
1689,0.013487405143678188,4,,,,,,
1699,0.0025199877563863993,4,,,,,,
1709,0.003293081186711788,4,,,,,,
1719,0.0019756508991122246,4,,,,,,
1729,0.002689553890377283,4,,,,,,
1739,0.028826402500271797,4,,,,,,
1749,0.057258326560258865,4,,,,,,
1759,0.008845769800245762,4,,,,,,
1764,,4,0.9058898091316223,0.5741626620292664,0.6953126192092896,0.6715678572654724,0.09960152208805084,
1765,,5,,,,,,0.07594461739063263
