epoch,train_loss,step,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_em,test_loss
0,0.4577653110027313,9,,,,,,
0,0.211739644408226,19,,,,,,
0,0.19765159487724304,29,,,,,,
0,0.12101785093545914,39,,,,,,
0,0.17214316129684448,49,,,,,,
0,0.26069262623786926,59,,,,,,
0,0.19147242605686188,69,,,,,,
0,0.2159198671579361,79,,,,,,
0,0.12358671426773071,89,,,,,,
0,0.21840432286262512,99,,,,,,
0,0.24588797986507416,109,,,,,,
0,0.23014014959335327,119,,,,,,
0,0.10270540416240692,129,,,,,,
0,0.17601537704467773,139,,,,,,
0,0.2717527151107788,149,,,,,,
0,0.22555558383464813,159,,,,,,
0,0.17095211148262024,169,,,,,,
0,0.17803801596164703,179,,,,,,
0,0.07553336024284363,189,,,,,,
0,0.2299405187368393,199,,,,,,
0,0.18756094574928284,209,,,,,,
0,0.06857018917798996,219,,,,,,
0,0.12655456364154816,229,,,,,,
0,0.1676345020532608,239,,,,,,
0,0.14574986696243286,249,,,,,,
0,0.10466726869344711,259,,,,,,
0,0.19842560589313507,269,,,,,,
0,0.04678081348538399,279,,,,,,
0,0.08414024114608765,289,,,,,,
0,0.13633044064044952,299,,,,,,
0,0.16968657076358795,309,,,,,,
0,0.1267589032649994,319,,,,,,
0,0.1264296919107437,329,,,,,,
0,0.13681025803089142,339,,,,,,
0,0.08560482412576675,349,,,,,,
0,0.10418878495693207,359,,,,,,
0,0.1414182186126709,369,,,,,,
0,0.11775800585746765,379,,,,,,
0,0.13709214329719543,389,,,,,,
0,0.08190121501684189,399,,,,,,
0,0.0742371529340744,409,,,,,,
0,0.0972086563706398,419,,,,,,
0,0.08008768409490585,429,,,,,,
0,0.11374451220035553,439,,,,,,
0,0.09350185841321945,449,,,,,,
0,0.08030667155981064,459,,,,,,
0,0.1382320374250412,469,,,,,,
0,0.0838593915104866,479,,,,,,
0,0.11755049228668213,489,,,,,,
0,0.11503620445728302,499,,,,,,
0,0.10815217345952988,509,,,,,,
0,0.09561780095100403,519,,,,,,
0,0.13600009679794312,529,,,,,,
0,0.134721577167511,539,,,,,,
0,0.10476434230804443,549,,,,,,
0,0.2228717803955078,559,,,,,,
0,0.06107070669531822,569,,,,,,
0,0.1137738898396492,579,,,,,,
0,0.11087241768836975,589,,,,,,
0,0.08571016788482666,599,,,,,,
0,0.16854044795036316,609,,,,,,
0,0.134197399020195,619,,,,,,
0,0.04663669690489769,629,,,,,,
0,0.16779892146587372,639,,,,,,
0,0.07424646615982056,649,,,,,,
0,0.16367362439632416,659,,,,,,
0,0.15185977518558502,669,,,,,,
0,0.11749551445245743,679,,,,,,
0,0.16513994336128235,689,,,,,,
0,0.1099582090973854,699,,,,,,
0,0.08678480237722397,709,,,,,,
0,0.059540219604969025,719,,,,,,
0,0.12229835987091064,729,,,,,,
0,0.055825408548116684,739,,,,,,
0,0.1828422099351883,749,,,,,,
0,0.046522002667188644,759,,,,,,
0,0.0873955488204956,769,,,,,,
0,0.16469697654247284,779,,,,,,
0,0.07541484385728836,789,,,,,,
0,0.13212984800338745,799,,,,,,
