train_loss,step,epoch,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,test_loss
0.496395081281662,9,0,,,,,,
0.3649602234363556,19,0,,,,,,
0.23535868525505066,29,0,,,,,,
0.4160084128379822,39,0,,,,,,
0.21343828737735748,49,0,,,,,,
0.23746320605278015,59,0,,,,,,
0.14493797719478607,69,0,,,,,,
0.2495575249195099,79,0,,,,,,
0.2276722937822342,89,0,,,,,,
0.20670615136623383,99,0,,,,,,
0.26002737879753113,109,0,,,,,,
0.37338972091674805,119,0,,,,,,
0.20633012056350708,129,0,,,,,,
0.3738689720630646,139,0,,,,,,
0.2666681408882141,149,0,,,,,,
0.22414563596248627,159,0,,,,,,
0.2580065131187439,169,0,,,,,,
0.17882691323757172,179,0,,,,,,
0.31834152340888977,189,0,,,,,,
0.2049160897731781,199,0,,,,,,
0.2803928256034851,209,0,,,,,,
0.21956193447113037,219,0,,,,,,
0.20135898888111115,229,0,,,,,,
0.27222156524658203,239,0,,,,,,
0.21007142961025238,249,0,,,,,,
0.14161129295825958,259,0,,,,,,
0.31828197836875916,269,0,,,,,,
0.14288578927516937,279,0,,,,,,
0.1378900110721588,289,0,,,,,,
0.25668734312057495,299,0,,,,,,
0.14543947577476501,309,0,,,,,,
0.15078204870224,319,0,,,,,,
0.19397985935211182,329,0,,,,,,
0.1340261548757553,339,0,,,,,,
,345,0,0.7910671234130859,0.2752309739589691,0.1294342577457428,0.32953351736068726,0.2085714340209961,
0.18340006470680237,349,1,,,,,,
0.1315094530582428,359,1,,,,,,
0.18651357293128967,369,1,,,,,,
0.20829446613788605,379,1,,,,,,
0.13017654418945312,389,1,,,,,,
0.23218229413032532,399,1,,,,,,
0.11559032648801804,409,1,,,,,,
0.18959100544452667,419,1,,,,,,
0.19130268692970276,429,1,,,,,,
0.13325515389442444,439,1,,,,,,
0.2565334737300873,449,1,,,,,,
0.3073580265045166,459,1,,,,,,
0.23807375133037567,469,1,,,,,,
0.18547071516513824,479,1,,,,,,
0.1835465431213379,489,1,,,,,,
0.12957759201526642,499,1,,,,,,
0.12213340401649475,509,1,,,,,,
0.2076656073331833,519,1,,,,,,
0.2763131856918335,529,1,,,,,,
0.2714189887046814,539,1,,,,,,
0.13677586615085602,549,1,,,,,,
0.10551604628562927,559,1,,,,,,
0.1154562458395958,569,1,,,,,,
0.10329245030879974,579,1,,,,,,
0.3159603178501129,589,1,,,,,,
0.230565145611763,599,1,,,,,,
0.10500290989875793,609,1,,,,,,
0.12953469157218933,619,1,,,,,,
0.16166993975639343,629,1,,,,,,
0.13947466015815735,639,1,,,,,,
0.19649167358875275,649,1,,,,,,
0.14433252811431885,659,1,,,,,,
0.1318003535270691,669,1,,,,,,
0.10249898582696915,679,1,,,,,,
0.16010504961013794,689,1,,,,,,
,691,1,0.8000609278678894,0.2996380031108856,0.12455561757087708,0.3434366285800934,0.238571435213089,
0.17289243638515472,699,2,,,,,,
0.1392831802368164,709,2,,,,,,
0.09957316517829895,719,2,,,,,,
0.10777569562196732,729,2,,,,,,
0.09935639798641205,739,2,,,,,,
0.11545310914516449,749,2,,,,,,
0.10532088577747345,759,2,,,,,,
0.10279309749603271,769,2,,,,,,
0.09482497721910477,779,2,,,,,,
0.14219829440116882,789,2,,,,,,
0.10104551911354065,799,2,,,,,,
0.07532364130020142,809,2,,,,,,
0.1386576145887375,819,2,,,,,,
0.1169472262263298,829,2,,,,,,
0.07805803418159485,839,2,,,,,,
0.08989745378494263,849,2,,,,,,
0.09276185929775238,859,2,,,,,,
0.2050597369670868,869,2,,,,,,
0.12165887653827667,879,2,,,,,,
0.07913967967033386,889,2,,,,,,
0.06468626111745834,899,2,,,,,,
0.11175365000963211,909,2,,,,,,
