step,epoch,train_loss,val_loss,val_qa_answer_f1,val_qa_em,val_qa_sas,val_qa_bert_score,test_loss
9,0,0.42880016565322876,,,,,,
19,0,0.12708459794521332,,,,,,
29,0,0.29135584831237793,,,,,,
39,0,0.29729756712913513,,,,,,
49,0,0.34572941064834595,,,,,,
59,0,2.2490394115448,,,,,,
69,0,0.22255665063858032,,,,,,
79,0,0.3160206079483032,,,,,,
89,0,0.217459037899971,,,,,,
99,0,0.16628749668598175,,,,,,
109,0,0.27779221534729004,,,,,,
119,0,0.8691240549087524,,,,,,
129,0,0.17680662870407104,,,,,,
139,0,0.04913726821541786,,,,,,
149,0,0.15209905803203583,,,,,,
159,0,0.14344435930252075,,,,,,
169,0,0.14153656363487244,,,,,,
179,0,0.19921202957630157,,,,,,
189,0,0.15686948597431183,,,,,,
199,0,0.11340279132127762,,,,,,
209,0,0.09648286551237106,,,,,,
219,0,0.27737829089164734,,,,,,
229,0,0.12308704853057861,,,,,,
239,0,0.873822808265686,,,,,,
249,0,0.3175962567329407,,,,,,
259,0,0.2705467641353607,,,,,,
269,0,0.21261613070964813,,,,,,
279,0,0.10403691977262497,,,,,,
289,0,0.07834868878126144,,,,,,
299,0,0.26586392521858215,,,,,,
309,0,0.06405410915613174,,,,,,
319,0,0.1170339360833168,,,,,,
329,0,0.08677132427692413,,,,,,
339,0,0.21498143672943115,,,,,,
349,0,0.7017003893852234,,,,,,
359,0,0.24791017174720764,,,,,,
369,0,0.4307863414287567,,,,,,
379,0,0.18163694441318512,,,,,,
389,0,0.16449475288391113,,,,,,
399,0,0.229999840259552,,,,,,
409,0,0.1650940477848053,,,,,,
419,0,0.16865600645542145,,,,,,
429,0,0.116675965487957,,,,,,
439,0,0.10834168642759323,,,,,,
449,0,0.17892968654632568,,,,,,
459,0,0.2413552701473236,,,,,,
469,0,0.21419565379619598,,,,,,
479,0,0.16131968796253204,,,,,,
489,0,0.10895610600709915,,,,,,
499,0,0.11926247924566269,,,,,,
509,0,0.0722002238035202,,,,,,
519,0,0.10302313417196274,,,,,,
529,0,0.17103156447410583,,,,,,
539,0,0.09007766097784042,,,,,,
549,0,0.09901057183742523,,,,,,
559,0,0.0502726212143898,,,,,,
569,0,0.185135617852211,,,,,,
579,0,0.06536757946014404,,,,,,
589,0,0.063071608543396,,,,,,
599,0,0.14525344967842102,,,,,,
609,0,0.08012570440769196,,,,,,
619,0,0.14932167530059814,,,,,,
629,0,0.06407750397920609,,,,,,
639,0,0.1455506831407547,,,,,,
649,0,0.07164152711629868,,,,,,
659,0,0.20262114703655243,,,,,,
669,0,0.09155458956956863,,,,,,
679,0,0.09862035512924194,,,,,,
689,0,0.22269131243228912,,,,,,
699,0,0.09204257279634476,,,,,,
709,0,0.3674517273902893,,,,,,
719,0,0.06013709679245949,,,,,,
729,0,0.18096449971199036,,,,,,
739,0,0.055136196315288544,,,,,,
749,0,0.09039400517940521,,,,,,
759,0,0.22698505222797394,,,,,,
769,0,0.1140972450375557,,,,,,
779,0,0.0854618176817894,,,,,,
789,0,0.07530665397644043,,,,,,
799,0,0.04225262627005577,,,,,,
809,0,0.15734200179576874,,,,,,
819,0,0.17365452647209167,,,,,,
829,0,0.13555710017681122,,,,,,
839,0,0.08698877692222595,,,,,,
849,0,0.05146258324384689,,,,,,
859,0,0.06757941842079163,,,,,,
869,0,0.2211546003818512,,,,,,
879,0,0.05159875378012657,,,,,,
889,0,0.15011507272720337,,,,,,
899,0,0.10753513872623444,,,,,,
909,0,0.12062323093414307,,,,,,
919,0,0.07209065556526184,,,,,,
929,0,0.19668230414390564,,,,,,
939,0,0.13197247684001923,,,,,,
940,0,,0.0946708470582962,0.5791056752204895,0.34467118978500366,0.6417543292045593,0.8742688894271851,
949,1,0.026700042188167572,,,,,,
959,1,0.06489397585391998,,,,,,
969,1,0.12066040933132172,,,,,,
979,1,0.0676206424832344,,,,,,
989,1,0.08558951318264008,,,,,,
999,1,0.15496036410331726,,,,,,
1009,1,0.03647278621792793,,,,,,
1019,1,0.011829867959022522,,,,,,
1029,1,0.0557580329477787,,,,,,
1039,1,0.1315547376871109,,,,,,
1049,1,0.05905526876449585,,,,,,
1059,1,0.1525941789150238,,,,,,
1069,1,0.04607145115733147,,,,,,
1079,1,0.12513799965381622,,,,,,
1089,1,0.04695522040128708,,,,,,
1099,1,0.1223461925983429,,,,,,
1109,1,0.04695558920502663,,,,,,
1119,1,0.06882105767726898,,,,,,
1129,1,0.07387490570545197,,,,,,
1139,1,0.16681741178035736,,,,,,
1149,1,0.03702191635966301,,,,,,
1159,1,0.03772081807255745,,,,,,
1169,1,0.039152294397354126,,,,,,
1179,1,0.03291987627744675,,,,,,
1189,1,0.04133177176117897,,,,,,
1199,1,0.04069142043590546,,,,,,
1209,1,0.05178336426615715,,,,,,
1219,1,0.07716121524572372,,,,,,
1229,1,0.055990591645240784,,,,,,
1239,1,0.06521820276975632,,,,,,
1249,1,0.07708398997783661,,,,,,
1259,1,0.046166639775037766,,,,,,
1269,1,0.06634931266307831,,,,,,
1279,1,0.03965415433049202,,,,,,
1289,1,0.02773422561585903,,,,,,
1299,1,0.03135138750076294,,,,,,
1309,1,0.43156635761260986,,,,,,
1319,1,0.1584075391292572,,,,,,
1329,1,0.062387555837631226,,,,,,
