step,epoch,train_loss,val_qa_sas,val_qa_em,val_loss,val_qa_bert_score,val_qa_answer_f1,test_loss
9,0,0.44979414343833923,,,,,,
19,0,0.5414864420890808,,,,,,
29,0,0.5626183748245239,,,,,,
39,0,0.5432488322257996,,,,,,
49,0,0.26591482758522034,,,,,,
59,0,0.3622174561023712,,,,,,
69,0,0.34338903427124023,,,,,,
79,0,0.4574630856513977,,,,,,
89,0,0.20519597828388214,,,,,,
99,0,0.17969387769699097,,,,,,
109,0,0.17974045872688293,,,,,,
119,0,0.32538649439811707,,,,,,
129,0,0.2051759958267212,,,,,,
139,0,0.21687689423561096,,,,,,
149,0,0.2088054120540619,,,,,,
159,0,0.17723383009433746,,,,,,
169,0,0.3297290802001953,,,,,,
179,0,0.24356941878795624,,,,,,
189,0,0.17734958231449127,,,,,,
199,0,0.3075701892375946,,,,,,
209,0,0.38121095299720764,,,,,,
219,0,0.15967212617397308,,,,,,
229,0,0.20601579546928406,,,,,,
239,0,0.14212924242019653,,,,,,
249,0,0.23565736413002014,,,,,,
259,0,0.15697386860847473,,,,,,
269,0,0.24543175101280212,,,,,,
279,0,0.12603451311588287,,,,,,
289,0,0.13607172667980194,,,,,,
299,0,0.21606425940990448,,,,,,
309,0,0.2820037007331848,,,,,,
319,0,0.08945965021848679,,,,,,
329,0,0.13866715133190155,,,,,,
339,0,0.22079814970493317,,,,,,
349,0,0.20123915374279022,,,,,,
359,0,0.17592306435108185,,,,,,
369,0,0.07292715460062027,,,,,,
379,0,0.0873371958732605,,,,,,
389,0,0.16088305413722992,,,,,,
399,0,0.0771816298365593,,,,,,
409,0,0.0639088898897171,,,,,,
419,0,0.19373035430908203,,,,,,
429,0,0.17110440135002136,,,,,,
439,0,0.10015358775854111,,,,,,
449,0,0.09725990891456604,,,,,,
459,0,0.07357794046401978,,,,,,
469,0,0.11750016361474991,,,,,,
479,0,0.15295493602752686,,,,,,
489,0,0.17348909378051758,,,,,,
499,0,0.2265666127204895,,,,,,
509,0,0.16666598618030548,,,,,,
519,0,0.11702122539281845,,,,,,
529,0,0.15867112576961517,,,,,,
539,0,0.23472055792808533,,,,,,
549,0,0.19266150891780853,,,,,,
559,0,0.12724123895168304,,,,,,
569,0,0.13141295313835144,,,,,,
579,0,0.2166638970375061,,,,,,
589,0,0.18721747398376465,,,,,,
599,0,0.10346651822328568,,,,,,
609,0,0.1235005334019661,,,,,,
619,0,0.05879967287182808,,,,,,
629,0,0.07229534536600113,,,,,,
639,0,0.09236296266317368,,,,,,
649,0,0.1196339949965477,,,,,,
659,0,0.0977710485458374,,,,,,
669,0,0.09568890184164047,,,,,,
679,0,0.11964371055364609,,,,,,
689,0,0.11671247333288193,,,,,,
699,0,0.10023672878742218,,,,,,
709,0,0.06849709898233414,,,,,,
719,0,0.07975926995277405,,,,,,
729,0,0.11398647725582123,,,,,,
739,0,0.12555962800979614,,,,,,
749,0,0.03696944937109947,,,,,,
759,0,0.20161882042884827,,,,,,
769,0,0.09924127906560898,,,,,,
779,0,0.17283645272254944,,,,,,
789,0,0.09135998785495758,,,,,,
799,0,0.08153491467237473,,,,,,
809,0,0.05896500125527382,,,,,,
819,0,0.06264051795005798,,,,,,
829,0,0.22766894102096558,,,,,,
839,0,0.04157315567135811,,,,,,
849,0,0.034643515944480896,,,,,,
859,0,0.10793423652648926,,,,,,
869,0,0.08285664767026901,,,,,,
879,0,0.11688246577978134,,,,,,
889,0,0.09011110663414001,,,,,,
899,0,0.04816870018839836,,,,,,
909,0,0.0732852965593338,,,,,,
919,0,0.04427174851298332,,,,,,
929,0,0.09127911180257797,,,,,,
939,0,0.1822061836719513,,,,,,
949,0,0.06445540487766266,,,,,,
959,0,0.09447787702083588,,,,,,
969,0,0.07190718501806259,,,,,,
973,0,,0.5642063617706299,0.529411792755127,0.12131810188293457,0.8800140023231506,0.593321681022644,
979,1,0.10219841450452805,,,,,,
989,1,0.09445914626121521,,,,,,
999,1,0.08876029402017593,,,,,,
1009,1,0.11288018524646759,,,,,,
1019,1,0.10144173353910446,,,,,,
1029,1,0.07128968834877014,,,,,,
1039,1,0.07131057232618332,,,,,,
1049,1,0.08191762864589691,,,,,,
1059,1,0.07715233415365219,,,,,,
1069,1,0.1039174273610115,,,,,,
1079,1,0.0728144496679306,,,,,,
1089,1,0.05401403829455376,,,,,,
1099,1,0.07769955694675446,,,,,,
1109,1,0.03067115508019924,,,,,,
1119,1,0.06169336289167404,,,,,,
1129,1,0.11379121243953705,,,,,,
1139,1,0.07843152433633804,,,,,,
1149,1,0.09050575643777847,,,,,,
1159,1,0.10242810100317001,,,,,,
