train_loss,step,epoch,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_bert_score,val_qa_em,test_loss
0.2878193259239197,9,0,,,,,,
0.29759299755096436,19,0,,,,,,
0.33650174736976624,29,0,,,,,,
0.2598709762096405,39,0,,,,,,
0.44949883222579956,49,0,,,,,,
0.37496957182884216,59,0,,,,,,
0.31080731749534607,69,0,,,,,,
0.29027652740478516,79,0,,,,,,
0.32386040687561035,89,0,,,,,,
0.27798646688461304,99,0,,,,,,
0.24690371751785278,109,0,,,,,,
0.1341388076543808,119,0,,,,,,
0.22322767972946167,129,0,,,,,,
0.13667674362659454,139,0,,,,,,
0.35514459013938904,149,0,,,,,,
0.1729821413755417,159,0,,,,,,
0.2594697177410126,169,0,,,,,,
0.2702504098415375,179,0,,,,,,
0.2863771319389343,189,0,,,,,,
0.6010810732841492,199,0,,,,,,
,204,0,0.49496713280677795,0.12075777351856232,0.5668176412582397,0.8478820323944092,0.2857142984867096,
0.32723522186279297,209,1,,,,,,
0.21505311131477356,219,1,,,,,,
0.37729787826538086,229,1,,,,,,
0.06381477415561676,239,1,,,,,,
0.2544233798980713,249,1,,,,,,
0.24395349621772766,259,1,,,,,,
0.15613165497779846,269,1,,,,,,
1.4824717044830322,279,1,,,,,,
0.08574628084897995,289,1,,,,,,
0.4800216555595398,299,1,,,,,,
0.18246378004550934,309,1,,,,,,
0.31891798973083496,319,1,,,,,,
0.2165987193584442,329,1,,,,,,
0.20192472636699677,339,1,,,,,,
0.20702466368675232,349,1,,,,,,
0.1796540766954422,359,1,,,,,,
0.27536657452583313,369,1,,,,,,
0.14919482171535492,379,1,,,,,,
0.22746314108371735,389,1,,,,,,
0.26527801156044006,399,1,,,,,,
0.26767775416374207,409,1,,,,,,
,409,1,0.5310324430465698,0.1160617545247078,0.6013064384460449,0.8622506856918335,0.31972789764404297,
0.09882564097642899,419,2,,,,,,
0.14154937863349915,429,2,,,,,,
0.34912022948265076,439,2,,,,,,
0.1151222363114357,449,2,,,,,,
0.2372322827577591,459,2,,,,,,
0.07305746525526047,469,2,,,,,,
0.9095092415809631,479,2,,,,,,
0.09356473386287689,489,2,,,,,,
0.09349250048398972,499,2,,,,,,
0.11577215790748596,509,2,,,,,,
0.12773451209068298,519,2,,,,,,
0.1063939779996872,529,2,,,,,,
0.15609462559223175,539,2,,,,,,
0.17038185894489288,549,2,,,,,,
0.22862063348293304,559,2,,,,,,
0.19142794609069824,569,2,,,,,,
0.2137264609336853,579,2,,,,,,
0.14610232412815094,589,2,,,,,,
0.28253674507141113,599,2,,,,,,
0.1137671172618866,609,2,,,,,,
,614,2,0.5404614210128784,0.10970128327608109,0.6093801259994507,0.8621919751167297,0.3310657739639282,
0.20461037755012512,619,3,,,,,,
0.11029311269521713,629,3,,,,,,
0.3273242115974426,639,3,,,,,,
0.026950374245643616,649,3,,,,,,
0.2444348782300949,659,3,,,,,,
0.18552076816558838,669,3,,,,,,
0.11733487993478775,679,3,,,,,,
0.9021823406219482,689,3,,,,,,
0.04704137519001961,699,3,,,,,,
0.269968181848526,709,3,,,,,,
0.11753855645656586,719,3,,,,,,
0.24609778821468353,729,3,,,,,,
0.13211363554000854,739,3,,,,,,
0.15188103914260864,749,3,,,,,,
0.20390862226486206,759,3,,,,,,
0.1037728562951088,769,3,,,,,,
0.15367728471755981,779,3,,,,,,
0.15161940455436707,789,3,,,,,,
0.15135233104228973,799,3,,,,,,
0.1774877905845642,809,3,,,,,,
0.17921242117881775,819,3,,,,,,
,819,3,0.5505622625350952,0.10542196780443192,0.6191110014915466,0.8671879172325134,0.35374149680137634,
0.07499700784683228,829,4,,,,,,
0.10356128960847855,839,4,,,,,,
0.23101364076137543,849,4,,,,,,
0.07283040881156921,859,4,,,,,,
0.1561967432498932,869,4,,,,,,
0.038390226662158966,879,4,,,,,,
0.8175113201141357,889,4,,,,,,
0.06984519213438034,899,4,,,,,,
0.047867972403764725,909,4,,,,,,
0.08616628497838974,919,4,,,,,,
0.1260591447353363,929,4,,,,,,
0.09396816045045853,939,4,,,,,,
0.10934415459632874,949,4,,,,,,
0.14876262843608856,959,4,,,,,,
0.16704288125038147,969,4,,,,,,
0.1549622118473053,979,4,,,,,,
0.16013923287391663,989,4,,,,,,
0.1448173224925995,999,4,,,,,,
0.23791417479515076,1009,4,,,,,,
0.07919707894325256,1019,4,,,,,,
,1024,4,0.5676943063735962,0.10801496356725693,0.6299145221710205,0.8717522025108337,0.36734694242477417,
,1025,5,,,,,,0.10801496356725693
