epoch,train_loss,step,val_loss,val_qa_em,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,test_avg_qa_sas,test_avg_qa_em,test_loss,test_avg_qa_bert_score,test_avg_qa_answer_f1
0,0.5317732095718384,9,,,,,,,,,,
0,0.3781124949455261,19,,,,,,,,,,
0,0.6706843376159668,29,,,,,,,,,,
0,0.42039069533348083,39,,,,,,,,,,
0,0.4253997802734375,49,,,,,,,,,,
0,0.5127197504043579,59,,,,,,,,,,
0,0.630908727645874,69,,,,,,,,,,
0,0.3392087519168854,79,,,,,,,,,,
0,0.2891763150691986,89,,,,,,,,,,
0,0.18292106688022614,99,,,,,,,,,,
0,0.48338553309440613,109,,,,,,,,,,
0,0.1733311116695404,119,,,,,,,,,,
0,0.17674492299556732,129,,,,,,,,,,
0,0.1515013426542282,139,,,,,,,,,,
0,0.20605236291885376,149,,,,,,,,,,
0,0.25099512934684753,159,,,,,,,,,,
0,0.17330367863178253,169,,,,,,,,,,
0,0.20784391462802887,179,,,,,,,,,,
0,,181,0.1959136724472046,0.30000001192092896,0.41229796409606934,0.8374800682067871,0.3690195083618164,,,,,
1,0.1466677337884903,189,,,,,,,,,,
1,0.2054680585861206,199,,,,,,,,,,
1,0.47675907611846924,209,,,,,,,,,,
1,0.24900071322917938,219,,,,,,,,,,
1,0.36124736070632935,229,,,,,,,,,,
1,0.21460594236850739,239,,,,,,,,,,
1,0.3615621030330658,249,,,,,,,,,,
1,0.31799474358558655,259,,,,,,,,,,
1,0.40190571546554565,269,,,,,,,,,,
1,0.2964627146720886,279,,,,,,,,,,
1,0.1656520664691925,289,,,,,,,,,,
1,0.23900625109672546,299,,,,,,,,,,
1,0.19017991423606873,309,,,,,,,,,,
1,0.1908615678548813,319,,,,,,,,,,
1,0.15344947576522827,329,,,,,,,,,,
1,0.18008267879486084,339,,,,,,,,,,
1,0.7388468384742737,349,,,,,,,,,,
1,0.5283883213996887,359,,,,,,,,,,
1,,363,0.1691855788230896,0.38082191348075867,0.47411027550697327,0.8554778099060059,0.44128310680389404,,,,,
2,0.1712455004453659,369,,,,,,,,,,
2,0.16473260521888733,379,,,,,,,,,,
2,0.20151279866695404,389,,,,,,,,,,
2,0.2798285484313965,399,,,,,,,,,,
2,0.237771138548851,409,,,,,,,,,,
2,0.32565972208976746,419,,,,,,,,,,
2,0.265502393245697,429,,,,,,,,,,
2,0.22309325635433197,439,,,,,,,,,,
2,0.2555718421936035,449,,,,,,,,,,
2,0.16517142951488495,459,,,,,,,,,,
2,0.20202913880348206,469,,,,,,,,,,
2,0.24445408582687378,479,,,,,,,,,,
2,0.2728101909160614,489,,,,,,,,,,
2,0.2034555822610855,499,,,,,,,,,,
2,0.11030411720275879,509,,,,,,,,,,
2,0.18935754895210266,519,,,,,,,,,,
2,0.2046293467283249,529,,,,,,,,,,
2,0.19341039657592773,539,,,,,,,,,,
2,,545,0.1572771966457367,0.4178082048892975,0.4994475841522217,0.8636091351509094,0.47195369005203247,,,,,
3,0.21562108397483826,549,,,,,,,,,,
3,0.22499790787696838,559,,,,,,,,,,
3,0.24656523764133453,569,,,,,,,,,,
3,0.20749787986278534,579,,,,,,,,,,
3,0.10292026400566101,589,,,,,,,,,,
3,0.47798776626586914,599,,,,,,,,,,
3,0.14009100198745728,609,,,,,,,,,,
3,0.12237326055765152,619,,,,,,,,,,
3,0.14929060637950897,629,,,,,,,,,,
3,0.19034871459007263,639,,,,,,,,,,
3,0.19710472226142883,649,,,,,,,,,,
3,0.1579938381910324,659,,,,,,,,,,
3,0.23811860382556915,669,,,,,,,,,,
3,0.14941194653511047,679,,,,,,,,,,
3,0.4017239212989807,689,,,,,,,,,,
3,0.18884769082069397,699,,,,,,,,,,
3,0.12162497639656067,709,,,,,,,,,,
3,0.15174342691898346,719,,,,,,,,,,
3,,727,0.15143755078315735,0.4397260248661041,0.5203753113746643,0.872401773929596,0.49815455079078674,,,,,
4,0.20544487237930298,729,,,,,,,,,,
4,0.10671591013669968,739,,,,,,,,,,
4,0.16727696359157562,749,,,,,,,,,,
4,0.15227369964122772,759,,,,,,,,,,
4,0.16749395430088043,769,,,,,,,,,,
4,0.172937273979187,779,,,,,,,,,,
4,0.24480047821998596,789,,,,,,,,,,
4,0.20505057275295258,799,,,,,,,,,,
4,0.1279803216457367,809,,,,,,,,,,
4,0.20422987639904022,819,,,,,,,,,,
4,0.14418841898441315,829,,,,,,,,,,
4,0.15260319411754608,839,,,,,,,,,,
4,0.11034512519836426,849,,,,,,,,,,
4,0.186210498213768,859,,,,,,,,,,
4,0.1438014656305313,869,,,,,,,,,,
4,0.10162381082773209,879,,,,,,,,,,
4,0.20543068647384644,889,,,,,,,,,,
4,0.3064930737018585,899,,,,,,,,,,
4,0.3115270137786865,909,,,,,,,,,,
4,,909,0.14558595418930054,0.45068493485450745,0.5310640335083008,0.8760087490081787,0.5075573921203613,,,,,
5,,910,,,,,,0.5310640335083008,0.45068493485450745,0.14558595418930054,0.8760087490081787,0.5075573921203613
