epoch,step,train_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_loss,val_qa_answer_f1
0,9,0.7553713917732239,,,,,
0,19,0.5289692878723145,,,,,
0,29,0.549781084060669,,,,,
0,39,0.23789086937904358,,,,,
0,49,0.20105421543121338,,,,,
0,59,0.3422173857688904,,,,,
0,69,0.25936877727508545,,,,,
0,79,0.32651248574256897,,,,,
0,89,0.2109009176492691,,,,,
0,99,0.19780246913433075,,,,,
0,109,0.28824833035469055,,,,,
0,119,0.16881063580513,,,,,
0,129,0.2802574932575226,,,,,
0,139,0.17517665028572083,,,,,
0,149,0.22563070058822632,,,,,
0,159,0.22500701248645782,,,,,
0,169,0.25521475076675415,,,,,
0,179,0.22303257882595062,,,,,
0,189,0.16594135761260986,,,,,
0,199,0.15994074940681458,,,,,
0,209,0.31196150183677673,,,,,
0,219,0.44174668192863464,,,,,
0,229,0.19418743252754211,,,,,
0,239,0.24367816746234894,,,,,
0,249,0.21994389593601227,,,,,
0,259,0.21278442442417145,,,,,
0,269,0.18608273565769196,,,,,
0,279,0.1587606966495514,,,,,
0,289,0.23233520984649658,,,,,
0,299,0.16564613580703735,,,,,
0,309,0.2977066934108734,,,,,
0,319,0.14541363716125488,,,,,
0,329,0.23211665451526642,,,,,
0,339,0.2808372974395752,,,,,
0,349,0.26910027861595154,,,,,
0,359,0.32167258858680725,,,,,
0,369,0.14117035269737244,,,,,
0,379,0.1434326022863388,,,,,
0,389,0.24281513690948486,,,,,
0,399,0.21102406084537506,,,,,
0,409,0.21610867977142334,,,,,
0,419,0.09863823652267456,,,,,
0,429,0.18132734298706055,,,,,
0,439,0.17284733057022095,,,,,
0,449,0.144900843501091,,,,,
0,459,0.14507274329662323,,,,,
0,469,0.13283021748065948,,,,,
0,479,0.3536505401134491,,,,,
0,489,0.23795440793037415,,,,,
0,499,0.19350402057170868,,,,,
0,509,0.1683439314365387,,,,,
0,519,0.14279374480247498,,,,,
0,529,0.3004167079925537,,,,,
0,539,0.21720115840435028,,,,,
0,549,0.3253107964992523,,,,,
0,559,nan,,,,,
0,569,0.1691817045211792,,,,,
0,579,0.25483280420303345,,,,,
0,589,0.14961479604244232,,,,,
0,599,0.20007969439029694,,,,,
0,609,0.14515970647335052,,,,,
0,619,0.26631835103034973,,,,,
0,629,0.18502289056777954,,,,,
0,639,0.19259721040725708,,,,,
0,649,0.14675289392471313,,,,,
0,659,0.17372876405715942,,,,,
0,669,0.2012287974357605,,,,,
0,679,0.11277128010988235,,,,,
0,689,0.20105859637260437,,,,,
0,699,0.19334401190280914,,,,,
0,709,0.12912870943546295,,,,,
0,719,0.1362335979938507,,,,,
0,729,0.1200399249792099,,,,,
0,739,0.09882563352584839,,,,,
0,749,0.2245240956544876,,,,,
0,759,0.15684598684310913,,,,,
0,769,0.1198839545249939,,,,,
0,779,0.2923358082771301,,,,,
0,789,0.1650484949350357,,,,,
0,799,0.14272315800189972,,,,,
0,809,0.17934972047805786,,,,,
0,819,0.2502737045288086,,,,,
0,829,0.07820872217416763,,,,,
0,839,0.2157287299633026,,,,,
0,849,0.12825311720371246,,,,,
0,859,0.12059484422206879,,,,,
0,869,0.2903450131416321,,,,,
0,879,0.16059988737106323,,,,,
0,889,0.20676948130130768,,,,,
0,899,0.15598814189434052,,,,,
0,909,0.13534869253635406,,,,,
0,919,0.12247001379728317,,,,,
0,929,0.14325673878192902,,,,,
0,939,0.18033979833126068,,,,,
0,949,0.14925739169120789,,,,,
0,959,0.07203121483325958,,,,,
0,969,0.1166333556175232,,,,,
0,979,0.23715394735336304,,,,,
0,989,0.1269386112689972,,,,,
0,999,0.12166063487529755,,,,,
0,1009,0.05510533228516579,,,,,
0,1019,0.1841680258512497,,,,,
0,1029,0.19931647181510925,,,,,
0,1039,0.16204410791397095,,,,,
0,1049,0.15574227273464203,,,,,
0,1059,0.18718098104000092,,,,,
0,1069,0.1520160287618637,,,,,
0,1079,0.16358883678913116,,,,,
0,1089,0.11754907667636871,,,,,
0,1099,0.14166498184204102,,,,,
0,1109,0.10822942852973938,,,,,
0,1119,0.0921035185456276,,,,,
0,1129,0.08106231689453125,,,,,
0,1139,0.10073046386241913,,,,,
0,1149,0.11251452565193176,,,,,
0,1159,0.12394867092370987,,,,,
0,1169,0.2344445288181305,,,,,
0,1179,0.07838079333305359,,,,,
0,1189,0.1713952273130417,,,,,
0,1199,0.14500771462917328,,,,,
0,1209,0.07321258634328842,,,,,
0,1219,0.13591867685317993,,,,,
0,1229,0.11313802003860474,,,,,
0,1239,0.20592230558395386,,,,,
0,1249,0.11570204049348831,,,,,
0,1259,0.18921886384487152,,,,,
0,1269,0.14820510149002075,,,,,
0,1279,0.11856711655855179,,,,,
0,1289,0.12480561435222626,,,,,
0,1299,0.1849420815706253,,,,,
0,1309,0.10133212059736252,,,,,
0,1319,0.1585729718208313,,,,,
0,1329,0.12388385832309723,,,,,
0,1339,0.14070270955562592,,,,,
0,1349,0.09325253963470459,,,,,
0,1359,0.061674002557992935,,,,,
0,1369,0.10996686667203903,,,,,
0,1379,0.0961933359503746,,,,,
0,1389,0.17979265749454498,,,,,
0,1399,0.24370625615119934,,,,,
0,1409,0.14115531742572784,,,,,
0,1419,0.09785529971122742,,,,,
0,1429,0.2001495361328125,,,,,
0,1439,0.061050236225128174,,,,,
0,1449,0.1458282470703125,,,,,
0,1459,0.10498625040054321,,,,,
0,1469,nan,,,,,
0,1479,0.19587919116020203,,,,,
0,1489,0.13526980578899384,,,,,
0,1499,0.08140616863965988,,,,,
0,1509,0.14943252503871918,,,,,
0,1519,0.1309872567653656,,,,,
0,1529,0.1950272023677826,,,,,
0,1539,0.16703610122203827,,,,,
0,1549,0.12158311158418655,,,,,
0,1559,0.22749564051628113,,,,,
0,1569,0.11635986715555191,,,,,
0,1579,0.1527060568332672,,,,,
0,1589,0.06569668650627136,,,,,
0,1599,0.10345229506492615,,,,,
0,1609,0.19363461434841156,,,,,
0,1619,0.12121419608592987,,,,,
0,1629,0.08765935897827148,,,,,
0,1639,nan,,,,,
0,1649,0.1374923586845398,,,,,
0,1659,0.08396181464195251,,,,,
0,1669,0.06858173757791519,,,,,
0,1679,0.06968067586421967,,,,,
0,1689,0.09405279904603958,,,,,
0,1699,0.0915258377790451,,,,,
0,1709,0.1970091462135315,,,,,
0,1719,0.07551231235265732,,,,,
0,1729,0.15005379915237427,,,,,
0,1739,0.1491786390542984,,,,,
0,1749,0.15217973291873932,,,,,
0,1759,0.11817226558923721,,,,,
0,1769,0.0718502625823021,,,,,
0,1779,0.12619082629680634,,,,,
0,1789,0.04642282426357269,,,,,
0,1799,0.19948318600654602,,,,,
0,1809,0.1313120275735855,,,,,
0,1819,0.10697303712368011,,,,,
0,1829,0.19615726172924042,,,,,
0,1839,0.13927043974399567,,,,,
0,1849,0.1725909411907196,,,,,
0,1859,0.10142268240451813,,,,,
0,1869,0.1496976763010025,,,,,
0,1879,0.07167155295610428,,,,,
0,1889,0.1510959416627884,,,,,
0,1899,0.06646111607551575,,,,,
0,1909,0.1695067435503006,,,,,
0,1919,0.08311885595321655,,,,,
0,1929,0.209051251411438,,,,,
0,1939,0.07118163257837296,,,,,
0,1949,0.1085537001490593,,,,,
0,1959,0.060508355498313904,,,,,
0,1969,0.08158013224601746,,,,,
0,1979,0.16488517820835114,,,,,
0,1989,0.104764424264431,,,,,
0,1999,0.07866694033145905,,,,,
0,2009,0.14261750876903534,,,,,
0,2019,0.156669482588768,,,,,
0,2029,0.11121532320976257,,,,,
0,2039,0.08005452901124954,,,,,
0,2049,0.16948021948337555,,,,,
0,2059,0.10597694665193558,,,,,
0,2069,0.20135177671909332,,,,,
0,2079,0.0943988561630249,,,,,
0,2089,0.1482548862695694,,,,,
0,2099,0.13240760564804077,,,,,
0,2109,0.11282163858413696,,,,,
0,2119,0.1574961245059967,,,,,
0,2129,0.0837492048740387,,,,,
0,2139,0.1373681277036667,,,,,
0,2149,0.10615803301334381,,,,,
0,2159,0.06791085749864578,,,,,
0,2169,0.1443426012992859,,,,,
0,2179,0.10532938688993454,,,,,
0,2189,0.06395260989665985,,,,,
0,2199,0.07006858289241791,,,,,
0,2209,0.051598403602838516,,,,,
0,2219,0.10557437688112259,,,,,
0,2229,0.0909208431839943,,,,,
0,2239,0.11087914556264877,,,,,
0,2249,0.08908932656049728,,,,,
0,2259,0.09246346354484558,,,,,
0,2269,0.11761955916881561,,,,,
0,2279,0.19768519699573517,,,,,
0,2289,0.05118529871106148,,,,,
0,2299,0.13841506838798523,,,,,
0,2309,0.12060841917991638,,,,,
0,2319,0.18861839175224304,,,,,
0,2329,0.11199388653039932,,,,,
0,2339,0.06941737234592438,,,,,
0,2347,,0.4029385447502136,0.8189851641654968,0.30456027388572693,0.10999251157045364,0.3588446080684662
1,2349,0.11787653714418411,,,,,
1,2359,0.1137952208518982,,,,,
1,2369,0.11166749149560928,,,,,
1,2379,0.10826441645622253,,,,,
1,2389,0.10720546543598175,,,,,
1,2399,0.11695988476276398,,,,,
1,2409,0.12570011615753174,,,,,
1,2419,0.08696283400058746,,,,,
1,2429,0.07662075012922287,,,,,
1,2439,0.15291020274162292,,,,,
1,2449,0.07249604165554047,,,,,
1,2459,0.06485313922166824,,,,,
1,2469,0.10698534548282623,,,,,
1,2479,0.1931636929512024,,,,,
1,2489,0.15905004739761353,,,,,
1,2499,0.12977273762226105,,,,,
1,2509,0.09930545836687088,,,,,
1,2519,0.12914985418319702,,,,,
1,2529,0.05963326618075371,,,,,
1,2539,0.07971413433551788,,,,,
1,2549,0.07252763211727142,,,,,
1,2559,0.06314422935247421,,,,,
1,2569,0.13767170906066895,,,,,
1,2579,0.09350214898586273,,,,,
1,2589,0.11674434691667557,,,,,
1,2599,0.07268158346414566,,,,,
1,2609,0.05675654485821724,,,,,
1,2619,0.11364498734474182,,,,,
1,2629,0.0955904871225357,,,,,
1,2639,0.05528188869357109,,,,,
1,2649,0.09105972200632095,,,,,
1,2659,0.12640900909900665,,,,,
1,2669,0.07117493450641632,,,,,
1,2679,0.05717669799923897,,,,,
1,2689,0.16125690937042236,,,,,
1,2699,0.13509494066238403,,,,,
1,2709,0.10246937721967697,,,,,
1,2719,0.19780920445919037,,,,,
1,2729,0.14455749094486237,,,,,
1,2739,0.09485858678817749,,,,,
1,2749,0.10327319800853729,,,,,
1,2759,0.12625057995319366,,,,,
1,2769,0.06894385069608688,,,,,
1,2779,0.06203526630997658,,,,,
1,2789,0.07737109810113907,,,,,
1,2799,0.05481322482228279,,,,,
1,2809,0.14903177320957184,,,,,
1,2819,0.11383988708257675,,,,,
1,2829,0.06392757594585419,,,,,
1,2839,0.09314097464084625,,,,,
1,2849,0.14827464520931244,,,,,
1,2859,0.1050838828086853,,,,,
1,2869,0.09765147417783737,,,,,
1,2879,0.12006724625825882,,,,,
1,2889,0.11343953758478165,,,,,
1,2899,0.11933548748493195,,,,,
1,2909,0.10663802921772003,,,,,
1,2919,0.14957571029663086,,,,,
1,2929,0.026090379804372787,,,,,
1,2939,0.0776325985789299,,,,,
1,2949,0.09036891907453537,,,,,
1,2959,0.061412062495946884,,,,,
1,2969,0.10633664578199387,,,,,
1,2979,0.08054202795028687,,,,,
1,2989,0.08262991160154343,,,,,
1,2999,0.05177895352244377,,,,,
1,3009,0.08629652857780457,,,,,
1,3019,0.12314138561487198,,,,,
1,3029,0.10440609604120255,,,,,
1,3039,0.05586501210927963,,,,,
1,3049,0.08025527000427246,,,,,
1,3059,0.10903631150722504,,,,,
1,3069,0.05660054460167885,,,,,
1,3079,0.08832188695669174,,,,,
1,3089,0.07494280487298965,,,,,
1,3099,0.09957818686962128,,,,,
1,3109,0.11879870295524597,,,,,
1,3119,0.07711878418922424,,,,,
1,3129,0.03282339125871658,,,,,
1,3139,0.09522872418165207,,,,,
1,3149,0.11577904224395752,,,,,
1,3159,0.08680941164493561,,,,,
1,3169,0.10276330262422562,,,,,
1,3179,0.07348156720399857,,,,,
1,3189,0.07347523421049118,,,,,
1,3199,0.08836013078689575,,,,,
1,3209,0.13437476754188538,,,,,
1,3219,0.07010789960622787,,,,,
1,3229,0.12310934066772461,,,,,
1,3239,0.08518040180206299,,,,,
1,3249,0.0674605444073677,,,,,
1,3259,0.13185745477676392,,,,,
1,3269,0.1382819414138794,,,,,
1,3279,0.05826648324728012,,,,,
1,3289,0.06392756849527359,,,,,
1,3299,0.12966914474964142,,,,,
1,3309,0.08164378255605698,,,,,
1,3319,0.0962337777018547,,,,,
1,3329,0.09643586724996567,,,,,
1,3339,0.1199999526143074,,,,,
1,3349,0.07909974455833435,,,,,
1,3359,0.11560813337564468,,,,,
1,3369,0.0983782634139061,,,,,
1,3379,0.11747907102108002,,,,,
1,3389,0.08314654231071472,,,,,
1,3399,0.06096460297703743,,,,,
1,3409,0.1239006370306015,,,,,
1,3419,0.0876464769244194,,,,,
1,3429,0.05378704518079758,,,,,
1,3439,0.10677207261323929,,,,,
1,3449,0.11583147197961807,,,,,
1,3459,0.08662772923707962,,,,,
1,3469,0.05650551617145538,,,,,
1,3479,0.041078802198171616,,,,,
1,3489,0.06520715355873108,,,,,
1,3499,0.07915192097425461,,,,,
1,3509,0.09245075285434723,,,,,
1,3519,0.08198640495538712,,,,,
1,3529,0.09339830279350281,,,,,
1,3539,0.08260040730237961,,,,,
1,3549,0.10135510563850403,,,,,
1,3559,0.11296616494655609,,,,,
1,3569,0.04339990019798279,,,,,
1,3579,nan,,,,,
1,3589,0.07358262687921524,,,,,
1,3599,0.036635734140872955,,,,,
1,3609,0.08153402805328369,,,,,
1,3619,0.060180842876434326,,,,,
1,3629,0.15147782862186432,,,,,
1,3639,0.15517659485340118,,,,,
1,3649,0.11862171441316605,,,,,
1,3659,0.05750104412436485,,,,,
1,3669,0.12136469036340714,,,,,
1,3679,0.15766961872577667,,,,,
1,3689,nan,,,,,
1,3699,0.10232160240411758,,,,,
1,3709,0.10745248943567276,,,,,
1,3719,0.10587294399738312,,,,,
1,3729,0.13310383260250092,,,,,
1,3739,0.059442851692438126,,,,,
1,3749,0.06835299730300903,,,,,
1,3759,0.10173384100198746,,,,,
1,3769,nan,,,,,
1,3779,0.13742220401763916,,,,,
1,3789,0.06330610811710358,,,,,
1,3799,0.05926262587308884,,,,,
1,3809,0.03638087585568428,,,,,
1,3819,0.08318357914686203,,,,,
1,3829,0.07297103106975555,,,,,
1,3839,0.1554669886827469,,,,,
1,3849,0.105371855199337,,,,,
1,3859,0.0611954964697361,,,,,
1,3869,nan,,,,,
1,3879,0.13873833417892456,,,,,
1,3889,0.05946573242545128,,,,,
1,3899,0.07685974985361099,,,,,
1,3909,0.11019277572631836,,,,,
1,3919,0.049086716026067734,,,,,
1,3929,0.11752120405435562,,,,,
1,3939,0.1285521537065506,,,,,
1,3949,0.05489959940314293,,,,,
1,3959,0.09184381365776062,,,,,
1,3969,0.10228361189365387,,,,,
1,3979,0.05295882746577263,,,,,
1,3989,0.10778385400772095,,,,,
