epoch,train_loss,step,val_qa_sas,val_qa_bert_score,val_loss,val_qa_em,val_qa_answer_f1,test_loss
0,0.2726553976535797,9,,,,,,
0,0.16742148995399475,19,,,,,,
0,0.3328808546066284,29,,,,,,
0,0.35808688402175903,39,,,,,,
0,0.18062663078308105,49,,,,,,
0,0.22557076811790466,59,,,,,,
0,0.19044730067253113,69,,,,,,
0,0.7644743323326111,79,,,,,,
0,0.3273347318172455,89,,,,,,
0,0.1707933098077774,99,,,,,,
0,0.17105735838413239,109,,,,,,
0,0.19045765697956085,119,,,,,,
0,0.3631322681903839,129,,,,,,
0,0.2728548049926758,139,,,,,,
0,0.13725988566875458,149,,,,,,
0,0.30187684297561646,159,,,,,,
0,0.14423850178718567,169,,,,,,
0,0.35884857177734375,179,,,,,,
0,0.08065813034772873,189,,,,,,
0,0.1992427408695221,199,,,,,,
0,0.15407699346542358,209,,,,,,
0,0.22713403403759003,219,,,,,,
0,0.1797434389591217,229,,,,,,
0,0.2288471907377243,239,,,,,,
0,0.15581296384334564,249,,,,,,
0,0.17280904948711395,259,,,,,,
0,0.1814475953578949,269,,,,,,
0,0.0959860235452652,279,,,,,,
0,0.11838387697935104,289,,,,,,
0,0.20328950881958008,299,,,,,,
0,0.05867299810051918,309,,,,,,
0,0.2515471875667572,319,,,,,,
0,0.12362628430128098,329,,,,,,
0,0.5660148859024048,339,,,,,,
0,0.13513155281543732,349,,,,,,
0,0.06543055176734924,359,,,,,,
0,0.33263832330703735,369,,,,,,
0,0.12239477783441544,379,,,,,,
0,0.07226881384849548,389,,,,,,
0,0.18739674985408783,399,,,,,,
0,0.34337034821510315,409,,,,,,
0,0.10099885612726212,419,,,,,,
0,0.22501786053180695,429,,,,,,
0,0.09345471858978271,439,,,,,,
0,0.10674209147691727,449,,,,,,
0,0.0636429488658905,459,,,,,,
0,0.05399079620838165,469,,,,,,
0,0.051930785179138184,479,,,,,,
0,0.13813713192939758,489,,,,,,
0,0.07211031764745712,499,,,,,,
0,0.15286684036254883,509,,,,,,
0,0.1665579080581665,519,,,,,,
0,0.10168178379535675,529,,,,,,
0,0.05478468909859657,539,,,,,,
0,0.18320661783218384,549,,,,,,
0,0.25809842348098755,559,,,,,,
0,0.18943683803081512,569,,,,,,
0,0.050892747938632965,579,,,,,,
0,0.10263665020465851,589,,,,,,
0,0.10557741671800613,599,,,,,,
0,0.13876000046730042,609,,,,,,
0,0.0482122041285038,619,,,,,,
0,0.041724298149347305,629,,,,,,
0,0.1215360164642334,639,,,,,,
0,0.08045351505279541,649,,,,,,
0,0.09464801102876663,659,,,,,,
0,0.1855701506137848,669,,,,,,
0,0.10597172379493713,679,,,,,,
0,0.0624510757625103,689,,,,,,
0,0.1205342635512352,699,,,,,,
0,0.06991167366504669,709,,,,,,
0,0.0880710631608963,719,,,,,,
0,0.11692630499601364,729,,,,,,
0,0.1237865462899208,739,,,,,,
0,0.09089899063110352,749,,,,,,
0,0.06313546001911163,759,,,,,,
0,0.05683790519833565,769,,,,,,
0,0.13309650123119354,779,,,,,,
0,0.05161037668585777,789,,,,,,
0,0.11046597361564636,799,,,,,,
0,0.2079406976699829,809,,,,,,
0,0.04088576138019562,819,,,,,,
0,0.11748681217432022,829,,,,,,
0,0.18744975328445435,839,,,,,,
0,0.21826617419719696,849,,,,,,
0,0.21660856902599335,859,,,,,,
0,0.05316030979156494,869,,,,,,
0,0.053564462810754776,879,,,,,,
0,0.1512129306793213,889,,,,,,
0,0.08544505387544632,899,,,,,,
0,0.1265374720096588,909,,,,,,
0,0.060438405722379684,919,,,,,,
0,0.1598396897315979,929,,,,,,
0,0.1205790713429451,939,,,,,,
0,0.1048584058880806,949,,,,,,
0,0.37929362058639526,959,,,,,,
0,0.051397472620010376,969,,,,,,
0,0.09215043485164642,979,,,,,,
0,,979,0.6818665266036987,0.8892449140548706,0.10652019083499908,0.41828253865242004,0.6220483779907227,
1,0.060810983180999756,989,,,,,,
1,0.1295374482870102,999,,,,,,
1,0.048713456839323044,1009,,,,,,
1,0.03233565017580986,1019,,,,,,
1,0.13990294933319092,1029,,,,,,
1,0.14237651228904724,1039,,,,,,
1,0.021354718133807182,1049,,,,,,
1,0.08267084509134293,1059,,,,,,
1,0.08045951277017593,1069,,,,,,
1,0.06177346035838127,1079,,,,,,
1,0.12062305212020874,1089,,,,,,
1,0.0849807858467102,1099,,,,,,
1,0.058561258018016815,1109,,,,,,
1,0.05476708337664604,1119,,,,,,
1,0.0459706075489521,1129,,,,,,
1,0.022506071254611015,1139,,,,,,
1,0.034584712237119675,1149,,,,,,
1,0.030218791216611862,1159,,,,,,
1,0.19282564520835876,1169,,,,,,
1,0.06561166048049927,1179,,,,,,
1,0.09101288765668869,1189,,,,,,
1,0.07652370631694794,1199,,,,,,
1,0.039520978927612305,1209,,,,,,
1,0.06464262306690216,1219,,,,,,
1,0.10326298326253891,1229,,,,,,
1,0.13156265020370483,1239,,,,,,
1,0.071462482213974,1249,,,,,,
1,0.046324726194143295,1259,,,,,,
1,0.10861970484256744,1269,,,,,,
1,0.0931701511144638,1279,,,,,,
1,0.03925135359168053,1289,,,,,,
1,0.05554690957069397,1299,,,,,,
1,0.05454869568347931,1309,,,,,,
1,0.09342293441295624,1319,,,,,,
1,0.0931892842054367,1329,,,,,,
1,0.01823296770453453,1339,,,,,,
1,0.025341549888253212,1349,,,,,,
1,0.026104377582669258,1359,,,,,,
1,0.1061088815331459,1369,,,,,,
1,0.01725641079246998,1379,,,,,,
1,0.06543485075235367,1389,,,,,,
1,0.041717033833265305,1399,,,,,,
1,0.022799348458647728,1409,,,,,,
1,0.031664133071899414,1419,,,,,,
1,0.049215760082006454,1429,,,,,,
1,0.05859006568789482,1439,,,,,,
1,0.04926801845431328,1449,,,,,,
1,0.049180768430233,1459,,,,,,
1,0.06463130563497543,1469,,,,,,
1,0.1372174173593521,1479,,,,,,
1,0.09404610842466354,1489,,,,,,
1,0.4883750379085541,1499,,,,,,
1,0.10438589006662369,1509,,,,,,
1,0.05124660208821297,1519,,,,,,
1,0.07357229292392731,1529,,,,,,
1,0.056333087384700775,1539,,,,,,
1,0.021906351670622826,1549,,,,,,
1,0.1299353837966919,1559,,,,,,
1,0.032703496515750885,1569,,,,,,
1,0.014253509230911732,1579,,,,,,
1,0.16698406636714935,1589,,,,,,
1,0.012817028909921646,1599,,,,,,
1,0.0943933054804802,1609,,,,,,
1,0.03705381229519844,1619,,,,,,
1,0.03285229206085205,1629,,,,,,
1,0.07613320648670197,1639,,,,,,
1,0.2937072813510895,1649,,,,,,
1,0.06053823232650757,1659,,,,,,
1,0.04010092467069626,1669,,,,,,
1,0.032857540994882584,1679,,,,,,
1,0.10831309854984283,1689,,,,,,
1,0.03305823355913162,1699,,,,,,
1,0.15561237931251526,1709,,,,,,
1,0.0894772857427597,1719,,,,,,
1,0.05899287387728691,1729,,,,,,
1,0.13734357059001923,1739,,,,,,
1,0.07567320764064789,1749,,,,,,
1,0.1361190676689148,1759,,,,,,
1,0.02025355026125908,1769,,,,,,
1,0.05091823637485504,1779,,,,,,
1,0.020968737080693245,1789,,,,,,
1,0.04020616039633751,1799,,,,,,
1,0.06232925131917,1809,,,,,,
1,0.1824268400669098,1819,,,,,,
1,0.05771799013018608,1829,,,,,,
1,0.02679378166794777,1839,,,,,,
1,0.13523732125759125,1849,,,,,,
1,0.03993282839655876,1859,,,,,,
1,0.09536469727754593,1869,,,,,,
1,0.02841440960764885,1879,,,,,,
1,0.04140130430459976,1889,,,,,,
1,0.3144940137863159,1899,,,,,,
1,0.07652096450328827,1909,,,,,,
1,0.02004089578986168,1919,,,,,,
1,0.0851910263299942,1929,,,,,,
1,0.05773259326815605,1939,,,,,,
1,0.029090046882629395,1949,,,,,,
1,0.10200027376413345,1959,,,,,,
1,,1959,0.698139488697052,0.896955668926239,0.12076057493686676,0.4321329593658447,0.6454988718032837,
2,0.019443722441792488,1969,,,,,,
2,0.08615332841873169,1979,,,,,,
2,0.0396178662776947,1989,,,,,,
2,0.01426034513860941,1999,,,,,,
2,0.0785149410367012,2009,,,,,,
2,0.053514353930950165,2019,,,,,,
2,0.006176843773573637,2029,,,,,,
2,0.039509035646915436,2039,,,,,,
2,0.02158581279218197,2049,,,,,,
2,0.027793724089860916,2059,,,,,,
2,0.0494016632437706,2069,,,,,,
2,0.01669956184923649,2079,,,,,,
2,0.029355524107813835,2089,,,,,,
2,0.009780963882803917,2099,,,,,,
2,0.01248352974653244,2109,,,,,,
2,0.010502789169549942,2119,,,,,,
2,0.005650864448398352,2129,,,,,,
2,0.01424961257725954,2139,,,,,,
2,0.09148705750703812,2149,,,,,,
2,0.012481006793677807,2159,,,,,,
2,0.03844151645898819,2169,,,,,,
2,0.022575443610548973,2179,,,,,,
2,0.007974229753017426,2189,,,,,,
2,0.04418601840734482,2199,,,,,,
2,0.019229555502533913,2209,,,,,,
2,nan,2219,,,,,,
2,0.01653987541794777,2229,,,,,,
2,0.03181043639779091,2239,,,,,,
2,0.036532867699861526,2249,,,,,,
2,0.019809065386652946,2259,,,,,,
2,0.012914551421999931,2269,,,,,,
2,0.013522719033062458,2279,,,,,,
2,0.03060361184179783,2289,,,,,,
2,0.029306678101420403,2299,,,,,,
2,0.014865577220916748,2309,,,,,,
2,0.008082139305770397,2319,,,,,,
2,0.006400479003787041,2329,,,,,,
2,0.006782959681004286,2339,,,,,,
2,0.037390049546957016,2349,,,,,,
2,0.0038042885717004538,2359,,,,,,
2,0.02744434028863907,2369,,,,,,
2,0.014545051380991936,2379,,,,,,
2,0.011374134570360184,2389,,,,,,
2,0.011747063137590885,2399,,,,,,
2,0.0105696190148592,2409,,,,,,
2,0.01598392426967621,2419,,,,,,
2,0.02135373093187809,2429,,,,,,
2,0.014626364223659039,2439,,,,,,
2,0.005201519932597876,2449,,,,,,
2,0.04856003075838089,2459,,,,,,
2,0.05087829381227493,2469,,,,,,
2,0.27859050035476685,2479,,,,,,
2,0.05405807122588158,2489,,,,,,
2,0.030433250591158867,2499,,,,,,
2,0.03810565918684006,2509,,,,,,
2,0.016964728012681007,2519,,,,,,
2,0.011293122544884682,2529,,,,,,
2,0.04281022027134895,2539,,,,,,
2,0.009425918571650982,2549,,,,,,
2,0.002019136445596814,2559,,,,,,
2,0.09359761327505112,2569,,,,,,
2,0.005720371380448341,2579,,,,,,
2,0.018872253596782684,2589,,,,,,
2,0.010067390277981758,2599,,,,,,
2,0.014594880864024162,2609,,,,,,
2,0.0289100781083107,2619,,,,,,
2,0.13267046213150024,2629,,,,,,
2,0.017140839248895645,2639,,,,,,
2,0.01104230247437954,2649,,,,,,
2,0.006704967003315687,2659,,,,,,
2,0.034507136791944504,2669,,,,,,
