train_loss,epoch,step,val_qa_bert_score,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,test_loss
0.6154162883758545,0,9,,,,,,
0.2612312436103821,0,19,,,,,,
0.563463568687439,0,29,,,,,,
0.28577500581741333,0,39,,,,,,
0.5257165431976318,0,49,,,,,,
13.714070320129395,0,59,,,,,,
0.8215867280960083,0,69,,,,,,
0.23611147701740265,0,79,,,,,,
1.01311194896698,0,89,,,,,,
0.5087153911590576,0,99,,,,,,
0.5195926427841187,0,109,,,,,,
0.5514277815818787,0,119,,,,,,
0.27896299958229065,0,129,,,,,,
0.41315749287605286,0,139,,,,,,
0.6223002076148987,0,149,,,,,,
0.5902494192123413,0,159,,,,,,
0.3971613347530365,0,169,,,,,,
0.17885076999664307,0,179,,,,,,
0.24106712639331818,0,189,,,,,,
0.659430742263794,0,199,,,,,,
0.24332821369171143,0,209,,,,,,
0.8074766993522644,0,219,,,,,,
0.6034659147262573,0,229,,,,,,
0.1372441202402115,0,239,,,,,,
0.22654901444911957,0,249,,,,,,
0.23571932315826416,0,259,,,,,,
0.14125730097293854,0,269,,,,,,
0.3279428482055664,0,279,,,,,,
0.26041868329048157,0,289,,,,,,
0.2612810730934143,0,299,,,,,,
0.21250155568122864,0,309,,,,,,
1.297013759613037,0,319,,,,,,
0.1948503851890564,0,329,,,,,,
0.5070468783378601,0,339,,,,,,
0.40932804346084595,0,349,,,,,,
0.47532919049263,0,359,,,,,,
,0,361,0.890502393245697,0.557692289352417,0.10010431706905365,0.6689755320549011,0.6420888900756836,
0.6245271563529968,1,369,,,,,,
0.19272561371326447,1,379,,,,,,
0.5663362741470337,1,389,,,,,,
0.13102689385414124,1,399,,,,,,
0.10927502810955048,1,409,,,,,,
0.14333729445934296,1,419,,,,,,
0.19206446409225464,1,429,,,,,,
0.20318609476089478,1,439,,,,,,
0.4515306353569031,1,449,,,,,,
0.34339937567710876,1,459,,,,,,
0.11589948832988739,1,469,,,,,,
0.06895851343870163,1,479,,,,,,
0.1109343096613884,1,489,,,,,,
0.21232019364833832,1,499,,,,,,
0.18587861955165863,1,509,,,,,,
0.14629819989204407,1,519,,,,,,
0.0916929841041565,1,529,,,,,,
0.2480694204568863,1,539,,,,,,
0.9237068295478821,1,549,,,,,,
0.08291657269001007,1,559,,,,,,
0.37841683626174927,1,569,,,,,,
0.13158182799816132,1,579,,,,,,
0.0843363106250763,1,589,,,,,,
0.0721210315823555,1,599,,,,,,
0.2038545459508896,1,609,,,,,,
0.34229040145874023,1,619,,,,,,
0.09317933768033981,1,629,,,,,,
0.10384486615657806,1,639,,,,,,
0.1235530748963356,1,649,,,,,,
0.16395549476146698,1,659,,,,,,
0.20461885631084442,1,669,,,,,,
0.05829687789082527,1,679,,,,,,
0.12521348893642426,1,689,,,,,,
0.1274368315935135,1,699,,,,,,
0.16994161903858185,1,709,,,,,,
0.08945785462856293,1,719,,,,,,
,1,723,0.8998628854751587,0.5897436141967773,0.08694439381361008,0.6821401715278625,0.6702635884284973,
0.042086102068424225,2,729,,,,,,
0.054483648389577866,2,739,,,,,,
0.05865743011236191,2,749,,,,,,
1.8796164989471436,2,759,,,,,,
0.05085782706737518,2,769,,,,,,
0.03877133131027222,2,779,,,,,,
0.3383411765098572,2,789,,,,,,
0.057241279631853104,2,799,,,,,,
0.12397387623786926,2,809,,,,,,
0.11063651740550995,2,819,,,,,,
0.31150394678115845,2,829,,,,,,
0.035072844475507736,2,839,,,,,,
0.1613166779279709,2,849,,,,,,
0.04433327540755272,2,859,,,,,,
0.07596436887979507,2,869,,,,,,
0.0990876853466034,2,879,,,,,,
0.09999916702508926,2,889,,,,,,
0.05609770864248276,2,899,,,,,,
0.0872417762875557,2,909,,,,,,
0.048996519297361374,2,919,,,,,,
0.04076588526368141,2,929,,,,,,
0.10784827917814255,2,939,,,,,,
0.22302360832691193,2,949,,,,,,
0.016107480973005295,2,959,,,,,,
0.02147308737039566,2,969,,,,,,
0.046152662485837936,2,979,,,,,,
0.10857650637626648,2,989,,,,,,
0.0588424988090992,2,999,,,,,,
0.0555492602288723,2,1009,,,,,,
0.06088368594646454,2,1019,,,,,,
0.04850836843252182,2,1029,,,,,,
0.029386872425675392,2,1039,,,,,,
0.24708019196987152,2,1049,,,,,,
0.04051036760210991,2,1059,,,,,,
0.08434934914112091,2,1069,,,,,,
0.0995970144867897,2,1079,,,,,,
,2,1085,0.9005635380744934,0.6025640964508057,0.09078337252140045,0.6879923939704895,0.6658623814582825,
0.08938583731651306,3,1089,,,,,,
0.014609435573220253,3,1099,,,,,,
0.2663041651248932,3,1109,,,,,,
0.16190440952777863,3,1119,,,,,,
0.026722967624664307,3,1129,,,,,,
0.016429610550403595,3,1139,,,,,,
0.041452664881944656,3,1149,,,,,,
0.04416690021753311,3,1159,,,,,,
0.12212857604026794,3,1169,,,,,,
0.08113409578800201,3,1179,,,,,,
0.00840742513537407,3,1189,,,,,,
1.0754212141036987,3,1199,,,,,,
0.08634410053491592,3,1209,,,,,,
0.026331912726163864,3,1219,,,,,,
0.08807776123285294,3,1229,,,,,,
0.06604357808828354,3,1239,,,,,,
0.022477105259895325,3,1249,,,,,,
0.016828179359436035,3,1259,,,,,,
0.05274469032883644,3,1269,,,,,,
0.06365993618965149,3,1279,,,,,,
0.05141739919781685,3,1289,,,,,,
0.040895234793424606,3,1299,,,,,,
0.007758920546621084,3,1309,,,,,,
0.04899543151259422,3,1319,,,,,,
0.0970720499753952,3,1329,,,,,,
0.009467569179832935,3,1339,,,,,,
0.050500959157943726,3,1349,,,,,,
0.10010101646184921,3,1359,,,,,,
0.08875219523906708,3,1369,,,,,,
0.09426279366016388,3,1379,,,,,,
0.9483097791671753,3,1389,,,,,,
0.07412520051002502,3,1399,,,,,,
0.03844469040632248,3,1409,,,,,,
0.008428090251982212,3,1419,,,,,,
0.01672029308974743,3,1429,,,,,,
0.06792373210191727,3,1439,,,,,,
