train_loss,step,epoch,val_qa_bert_score,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_em,test_loss
0.10171875357627869,9,0,,,,,,
0.0993690937757492,19,0,,,,,,
0.10867554694414139,29,0,,,,,,
0.07847589254379272,39,0,,,,,,
0.0626567155122757,49,0,,,,,,
0.05323055014014244,59,0,,,,,,
0.04523691534996033,69,0,,,,,,
0.05446330085396767,79,0,,,,,,
0.06304188817739487,89,0,,,,,,
0.060340169817209244,99,0,,,,,,
0.04994109272956848,109,0,,,,,,
0.050646379590034485,119,0,,,,,,
0.04373755306005478,129,0,,,,,,
0.06205083802342415,139,0,,,,,,
0.050581540912389755,149,0,,,,,,
0.04902544617652893,159,0,,,,,,
0.06789957731962204,169,0,,,,,,
0.053775470703840256,179,0,,,,,,
,186,0,0.8202947378158569,0.32161954045295715,0.11262816935777664,0.20778706669807434,0.1335078477859497,
0.04616238921880722,189,1,,,,,,
0.04477059096097946,199,1,,,,,,
0.07106819748878479,209,1,,,,,,
0.051826395094394684,219,1,,,,,,
0.03813246265053749,229,1,,,,,,
0.03840756043791771,239,1,,,,,,
0.07177140563726425,249,1,,,,,,
0.05699491128325462,259,1,,,,,,
0.0683724656701088,269,1,,,,,,
0.05636778101325035,279,1,,,,,,
0.05105282738804817,289,1,,,,,,
0.07530764490365982,299,1,,,,,,
0.0472269281744957,309,1,,,,,,
0.050665728747844696,319,1,,,,,,
0.0944744199514389,329,1,,,,,,
0.05610300600528717,339,1,,,,,,
0.05435120686888695,349,1,,,,,,
0.06234552711248398,359,1,,,,,,
0.06712131947278976,369,1,,,,,,
,373,1,0.8286172151565552,0.35280683636665344,0.11663784831762314,0.24417054653167725,0.1701570749282837,
0.04317154362797737,379,2,,,,,,
0.08415119349956512,389,2,,,,,,
0.04760078713297844,399,2,,,,,,
0.03925378993153572,409,2,,,,,,
0.03416704759001732,419,2,,,,,,
0.04125722497701645,429,2,,,,,,
0.04197920858860016,439,2,,,,,,
0.040723767131567,449,2,,,,,,
0.057024579495191574,459,2,,,,,,
0.06140562891960144,469,2,,,,,,
0.05336092785000801,479,2,,,,,,
0.0706763043999672,489,2,,,,,,
0.058002643287181854,499,2,,,,,,
0.04787564277648926,509,2,,,,,,
0.05048462375998497,519,2,,,,,,
0.0372350811958313,529,2,,,,,,
0.04496908560395241,539,2,,,,,,
0.05737551674246788,549,2,,,,,,
0.037235524505376816,559,2,,,,,,
,560,2,0.8334633708000183,0.3620166480541229,0.12363841384649277,0.2631009817123413,0.19109947979450226,
0.05110747739672661,569,3,,,,,,
0.03755900263786316,579,3,,,,,,
0.05190461501479149,589,3,,,,,,
0.04503150284290314,599,3,,,,,,
0.03012155182659626,609,3,,,,,,
0.03975069895386696,619,3,,,,,,
0.04701652750372887,629,3,,,,,,
0.05764986202120781,639,3,,,,,,
0.047962088137865067,649,3,,,,,,
0.03067721240222454,659,3,,,,,,
0.05090568959712982,669,3,,,,,,
0.06250915676355362,679,3,,,,,,
0.05153730884194374,689,3,,,,,,
0.043707627803087234,699,3,,,,,,
0.04618570953607559,709,3,,,,,,
0.039484862238168716,719,3,,,,,,
0.03225047513842583,729,3,,,,,,
0.051802124828100204,739,3,,,,,,
,747,3,0.8392060399055481,0.38083142042160034,0.1680384874343872,0.28526732325553894,0.20942407846450806,
0.03465156629681587,749,4,,,,,,
0.034495383501052856,759,4,,,,,,
0.03191960230469704,769,4,,,,,,
0.02418849989771843,779,4,,,,,,
0.04342269152402878,789,4,,,,,,
0.021700115874409676,799,4,,,,,,
0.02658887393772602,809,4,,,,,,
0.02643127180635929,819,4,,,,,,
0.050894130021333694,829,4,,,,,,
0.022485937923192978,839,4,,,,,,
0.025615360587835312,849,4,,,,,,
0.020674915984272957,859,4,,,,,,
0.028966952115297318,869,4,,,,,,
0.031637951731681824,879,4,,,,,,
0.032308097928762436,889,4,,,,,,
0.03895016387104988,899,4,,,,,,
0.02191000245511532,909,4,,,,,,
0.03445969894528389,919,4,,,,,,
0.021544892340898514,929,4,,,,,,
,934,4,0.8390528559684753,0.381392240524292,0.24955058097839355,0.29242172837257385,0.21989528834819794,
,935,5,,,,,,0.24955058097839355
