train_loss,step,epoch,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,val_loss,test_loss
0.8667930960655212,9,0,,,,,,
0.7762476801872253,19,0,,,,,,
0.7705742120742798,29,0,,,,,,
0.4715692698955536,39,0,,,,,,
0.3519129455089569,49,0,,,,,,
0.3713902235031128,59,0,,,,,,
0.37084683775901794,69,0,,,,,,
0.7307601571083069,79,0,,,,,,
0.5396606922149658,89,0,,,,,,
0.3146205246448517,99,0,,,,,,
0.4042603075504303,109,0,,,,,,
0.7343744039535522,119,0,,,,,,
0.18334372341632843,129,0,,,,,,
0.3271268606185913,139,0,,,,,,
0.3036244809627533,149,0,,,,,,
0.6446735858917236,159,0,,,,,,
0.373740017414093,169,0,,,,,,
0.2950170636177063,179,0,,,,,,
0.5106595754623413,189,0,,,,,,
0.13539071381092072,199,0,,,,,,
0.09795500338077545,209,0,,,,,,
0.24736694991588593,219,0,,,,,,
0.15388433635234833,229,0,,,,,,
0.5241219401359558,239,0,,,,,,
1.2469658851623535,249,0,,,,,,
1.010096549987793,259,0,,,,,,
0.21984153985977173,269,0,,,,,,
0.1386374682188034,279,0,,,,,,
0.2575016915798187,289,0,,,,,,
0.20824769139289856,299,0,,,,,,
0.40853944420814514,309,0,,,,,,
0.21999338269233704,319,0,,,,,,
0.083033986389637,329,0,,,,,,
0.5570728778839111,339,0,,,,,,
1.008800983428955,349,0,,,,,,
,352,0,0.6454695463180542,0.5167464017868042,0.8925452828407288,0.6210635900497437,0.08145130425691605,
0.21201185882091522,359,1,,,,,,
0.10402616113424301,369,1,,,,,,
0.1282716989517212,379,1,,,,,,
0.19897468388080597,389,1,,,,,,
0.24236726760864258,399,1,,,,,,
0.36451178789138794,409,1,,,,,,
0.12070804834365845,419,1,,,,,,
0.12023033201694489,429,1,,,,,,
0.1597098559141159,439,1,,,,,,
0.10909082740545273,449,1,,,,,,
0.2585155665874481,459,1,,,,,,
0.4111797511577606,469,1,,,,,,
0.376848965883255,479,1,,,,,,
0.1067943125963211,489,1,,,,,,
0.3074360489845276,499,1,,,,,,
0.1305973380804062,509,1,,,,,,
0.16120555996894836,519,1,,,,,,
0.13639439642429352,529,1,,,,,,
0.17847339808940887,539,1,,,,,,
0.16574271023273468,549,1,,,,,,
0.13037462532520294,559,1,,,,,,
0.3901151716709137,569,1,,,,,,
0.11816493421792984,579,1,,,,,,
0.37763291597366333,589,1,,,,,,
0.8281164169311523,599,1,,,,,,
0.16656018793582916,609,1,,,,,,
0.07560852915048599,619,1,,,,,,
0.17910414934158325,629,1,,,,,,
0.12282052636146545,639,1,,,,,,
0.08393355458974838,649,1,,,,,,
0.05893329530954361,659,1,,,,,,
0.651242733001709,669,1,,,,,,
0.29138484597206116,679,1,,,,,,
0.07702673226594925,689,1,,,,,,
0.32599276304244995,699,1,,,,,,
,705,1,0.633715033531189,0.5119616985321045,0.8904551267623901,0.6044656038284302,0.06916271150112152,
0.06797520071268082,709,2,,,,,,
0.04223458096385002,719,2,,,,,,
0.055158235132694244,729,2,,,,,,
0.051382750272750854,739,2,,,,,,
0.22382327914237976,749,2,,,,,,
0.04494651034474373,759,2,,,,,,
0.08931156992912292,769,2,,,,,,
0.1483737677335739,779,2,,,,,,
0.2133605033159256,789,2,,,,,,
0.02972746454179287,799,2,,,,,,
0.07812458276748657,809,2,,,,,,
0.027845976874232292,819,2,,,,,,
0.02758076786994934,829,2,,,,,,
0.029801195487380028,839,2,,,,,,
0.17435966432094574,849,2,,,,,,
0.11538906395435333,859,2,,,,,,
0.05515868961811066,869,2,,,,,,
0.3402462303638458,879,2,,,,,,
0.07129701226949692,889,2,,,,,,
0.053987640887498856,899,2,,,,,,
0.02656155452132225,909,2,,,,,,
0.28733038902282715,919,2,,,,,,
0.050927769392728806,929,2,,,,,,
0.011742725968360901,939,2,,,,,,
1.5256221294403076,949,2,,,,,,
0.009518854320049286,959,2,,,,,,
0.0729513168334961,969,2,,,,,,
0.041432496160268784,979,2,,,,,,
0.12313848733901978,989,2,,,,,,
0.05263972654938698,999,2,,,,,,
0.2441025823354721,1009,2,,,,,,
0.09767595678567886,1019,2,,,,,,
0.06210770830512047,1029,2,,,,,,
0.016802577301859856,1039,2,,,,,,
0.05685575306415558,1049,2,,,,,,
,1058,2,0.6340935230255127,0.5167464017868042,0.8897467255592346,0.6075504422187805,0.07326936721801758,
0.011940144002437592,1059,3,,,,,,
0.013114843517541885,1069,3,,,,,,
0.04472005367279053,1079,3,,,,,,
0.017551345750689507,1089,3,,,,,,
0.018560364842414856,1099,3,,,,,,
0.06421808898448944,1109,3,,,,,,
0.14914219081401825,1119,3,,,,,,
0.015950625762343407,1129,3,,,,,,
0.03967849537730217,1139,3,,,,,,
0.09712196886539459,1149,3,,,,,,
0.21242058277130127,1159,3,,,,,,
0.04838652163743973,1169,3,,,,,,
1.2394787073135376,1179,3,,,,,,
0.03931400924921036,1189,3,,,,,,
0.008114883676171303,1199,3,,,,,,
0.0986611619591713,1209,3,,,,,,
0.07597527652978897,1219,3,,,,,,
0.038651034235954285,1229,3,,,,,,
0.008107735775411129,1239,3,,,,,,
0.097540482878685,1249,3,,,,,,
0.09167055040597916,1259,3,,,,,,
0.05071961134672165,1269,3,,,,,,
0.03077973611652851,1279,3,,,,,,
0.025102125480771065,1289,3,,,,,,
0.016602054238319397,1299,3,,,,,,
0.010868136771023273,1309,3,,,,,,
0.06898815184831619,1319,3,,,,,,
0.04861286282539368,1329,3,,,,,,
0.004907471127808094,1339,3,,,,,,
0.11624462157487869,1349,3,,,,,,
0.008045759052038193,1359,3,,,,,,
0.025379711762070656,1369,3,,,,,,
