train_loss,step,epoch,val_qa_em,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,val_loss,test_loss
0.43978652358055115,9,0,,,,,,
0.3439044952392578,19,0,,,,,,
0.33488568663597107,29,0,,,,,,
0.5393773317337036,39,0,,,,,,
0.18139606714248657,49,0,,,,,,
0.3298787474632263,59,0,,,,,,
0.17905646562576294,69,0,,,,,,
0.2883630096912384,79,0,,,,,,
0.20425398647785187,89,0,,,,,,
0.2364102154970169,99,0,,,,,,
0.28886958956718445,109,0,,,,,,
0.395585834980011,119,0,,,,,,
0.25746142864227295,129,0,,,,,,
0.2951267659664154,139,0,,,,,,
0.21546664834022522,149,0,,,,,,
0.23002584278583527,159,0,,,,,,
0.25045764446258545,169,0,,,,,,
0.2374291718006134,179,0,,,,,,
0.12781371176242828,189,0,,,,,,
0.19168294966220856,199,0,,,,,,
0.2685350775718689,209,0,,,,,,
0.1881459504365921,219,0,,,,,,
0.21613812446594238,229,0,,,,,,
0.16848255693912506,239,0,,,,,,
0.20464646816253662,249,0,,,,,,
0.27681419253349304,259,0,,,,,,
0.1635400801897049,269,0,,,,,,
0.18774914741516113,279,0,,,,,,
0.12791745364665985,289,0,,,,,,
0.1934129297733307,299,0,,,,,,
0.25951293110847473,309,0,,,,,,
0.19462072849273682,319,0,,,,,,
0.19823504984378815,329,0,,,,,,
0.17923679947853088,339,0,,,,,,
0.13306134939193726,349,0,,,,,,
0.25364238023757935,359,0,,,,,,
0.23362226784229279,369,0,,,,,,
0.19768671691417694,379,0,,,,,,
0.11694362759590149,389,0,,,,,,
0.18675296008586884,399,0,,,,,,
0.2344682514667511,409,0,,,,,,
0.09348386526107788,419,0,,,,,,
0.20259103178977966,429,0,,,,,,
0.1601644605398178,439,0,,,,,,
0.25692734122276306,449,0,,,,,,
0.2377573400735855,459,0,,,,,,
0.2921821177005768,469,0,,,,,,
0.18554382026195526,479,0,,,,,,
0.11620358377695084,489,0,,,,,,
0.15899506211280823,499,0,,,,,,
0.16301460564136505,509,0,,,,,,
