train_loss,step,epoch,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_em,test_loss
0.5887540578842163,9,0,,,,,,
0.52045738697052,19,0,,,,,,
0.1430392861366272,29,0,,,,,,
0.5233719348907471,39,0,,,,,,
0.09264453500509262,49,0,,,,,,
0.12558017671108246,59,0,,,,,,
0.0532553605735302,69,0,,,,,,
0.24889549612998962,79,0,,,,,,
0.16351568698883057,89,0,,,,,,
0.08520347625017166,99,0,,,,,,
0.0812578871846199,109,0,,,,,,
0.09544670581817627,119,0,,,,,,
0.10474929213523865,129,0,,,,,,
0.2498207688331604,139,0,,,,,,
0.2261640876531601,149,0,,,,,,
0.19805149734020233,159,0,,,,,,
0.13544374704360962,169,0,,,,,,
0.08298482745885849,179,0,,,,,,
0.18533359467983246,189,0,,,,,,
0.21004347503185272,199,0,,,,,,
0.12121298164129257,209,0,,,,,,
0.08385473489761353,219,0,,,,,,
0.08226589858531952,229,0,,,,,,
0.05398588255047798,239,0,,,,,,
0.10824837535619736,249,0,,,,,,
0.0818328708410263,259,0,,,,,,
0.08960402011871338,269,0,,,,,,
0.12917646765708923,279,0,,,,,,
0.12114879488945007,289,0,,,,,,
0.12893232703208923,299,0,,,,,,
0.17156526446342468,309,0,,,,,,
0.07929686456918716,319,0,,,,,,
0.10985465347766876,329,0,,,,,,
0.1038200631737709,339,0,,,,,,
0.08894073218107224,349,0,,,,,,
0.047635965049266815,359,0,,,,,,
0.09763328731060028,369,0,,,,,,
,374,0,0.385842502117157,0.8206787705421448,0.34272781014442444,0.08975640684366226,0.25826773047447205,
0.12897247076034546,379,1,,,,,,
0.08881103247404099,389,1,,,,,,
0.08723782002925873,399,1,,,,,,
0.08029995113611221,409,1,,,,,,
0.12266889959573746,419,1,,,,,,
0.10581662505865097,429,1,,,,,,
0.057611189782619476,439,1,,,,,,
0.10366145521402359,449,1,,,,,,
0.09639684855937958,459,1,,,,,,
0.09451610594987869,469,1,,,,,,
0.10868018865585327,479,1,,,,,,
0.07302135229110718,489,1,,,,,,
0.13942061364650726,499,1,,,,,,
0.09642142802476883,509,1,,,,,,
0.047137998044490814,519,1,,,,,,
0.1194014772772789,529,1,,,,,,
0.11928427964448929,539,1,,,,,,
0.04832444712519646,549,1,,,,,,
0.09057428687810898,559,1,,,,,,
0.0534835122525692,569,1,,,,,,
0.11322522163391113,579,1,,,,,,
0.09617975354194641,589,1,,,,,,
0.09780693054199219,599,1,,,,,,
0.1107696071267128,609,1,,,,,,
0.05154057964682579,619,1,,,,,,
0.1863953322172165,629,1,,,,,,
0.10921363532543182,639,1,,,,,,
0.12418138235807419,649,1,,,,,,
0.12801310420036316,659,1,,,,,,
0.08593185991048813,669,1,,,,,,
0.05642058327794075,679,1,,,,,,
0.06248126178979874,689,1,,,,,,
0.11628957837820053,699,1,,,,,,
0.0845157727599144,709,1,,,,,,
0.11017200350761414,719,1,,,,,,
0.08229658752679825,729,1,,,,,,
0.039803486317396164,739,1,,,,,,
0.31161031126976013,749,1,,,,,,
,749,1,0.5461820960044861,0.8719353079795837,0.533409833908081,0.08809371292591095,0.4803149700164795,
0.04625382646918297,759,2,,,,,,
0.06343945860862732,769,2,,,,,,
0.0385105274617672,779,2,,,,,,
0.0950741171836853,789,2,,,,,,
0.05201500281691551,799,2,,,,,,
0.11893099546432495,809,2,,,,,,
