train_loss,epoch,step,val_qa_em,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,test_loss
0.19011671841144562,0,9,,,,,,
0.7708903551101685,0,19,,,,,,
0.11019866913557053,0,29,,,,,,
0.12384612113237381,0,39,,,,,,
0.09687894582748413,0,49,,,,,,
0.3188323378562927,0,59,,,,,,
0.12279956042766571,0,69,,,,,,
0.17002348601818085,0,79,,,,,,
0.5877689719200134,0,89,,,,,,
0.1549016684293747,0,99,,,,,,
0.19687685370445251,0,109,,,,,,
0.2132609337568283,0,119,,,,,,
0.13649222254753113,0,129,,,,,,
0.14041657745838165,0,139,,,,,,
0.10520324110984802,0,149,,,,,,
0.22411571443080902,0,159,,,,,,
0.2225998342037201,0,169,,,,,,
0.06485220044851303,0,179,,,,,,
0.20103563368320465,0,189,,,,,,
0.18484632670879364,0,199,,,,,,
0.1043621301651001,0,209,,,,,,
0.12301384657621384,0,219,,,,,,
0.15171970427036285,0,229,,,,,,
0.08401695638895035,0,239,,,,,,
0.06965828686952591,0,249,,,,,,
0.09049573540687561,0,259,,,,,,
0.0896444320678711,0,269,,,,,,
0.08124527335166931,0,279,,,,,,
0.17234696447849274,0,289,,,,,,
0.09806839376688004,0,299,,,,,,
0.05823037400841713,0,309,,,,,,
0.10409905761480331,0,319,,,,,,
0.07964923232793808,0,329,,,,,,
0.055995531380176544,0,339,,,,,,
0.14953869581222534,0,349,,,,,,
0.05038239806890488,0,359,,,,,,
0.08012992888689041,0,369,,,,,,
0.1710038036108017,0,379,,,,,,
0.08308884501457214,0,389,,,,,,
0.03655364364385605,0,399,,,,,,
0.03682010993361473,0,409,,,,,,
0.05823361501097679,0,419,,,,,,
0.03300892934203148,0,429,,,,,,
0.11965750902891159,0,439,,,,,,
0.08320947736501694,0,449,,,,,,
0.04099753126502037,0,459,,,,,,
0.05875697731971741,0,469,,,,,,
0.06110310181975365,0,479,,,,,,
0.08457663655281067,0,489,,,,,,
0.059813857078552246,0,499,,,,,,
0.02378256805241108,0,509,,,,,,
0.053688060492277145,0,519,,,,,,
0.03506668657064438,0,529,,,,,,
0.08276596665382385,0,539,,,,,,
0.04044833034276962,0,549,,,,,,
0.03603290766477585,0,559,,,,,,
0.11237925291061401,0,569,,,,,,
,0,573,0.375,0.08891580253839493,0.650333821773529,0.6942005753517151,0.9068813920021057,
0.06151468679308891,1,579,,,,,,
0.06033378094434738,1,589,,,,,,
0.043861862272024155,1,599,,,,,,
0.1348375380039215,1,609,,,,,,
0.044920194894075394,1,619,,,,,,
0.10645632445812225,1,629,,,,,,
0.03964449465274811,1,639,,,,,,
0.06235779821872711,1,649,,,,,,
0.06267117708921432,1,659,,,,,,
