epoch,train_loss,step,val_qa_em,val_qa_bert_score,val_loss,val_qa_sas,val_qa_answer_f1,test_loss,test_avg_qa_bert_score,test_avg_qa_answer_f1,test_avg_qa_sas,test_avg_qa_em
0,1.002721905708313,9,,,,,,,,,,
0,0.5355830192565918,19,,,,,,,,,,
0,0.367460161447525,29,,,,,,,,,,
0,0.5196574926376343,39,,,,,,,,,,
0,0.6038755774497986,49,,,,,,,,,,
0,0.5488721132278442,59,,,,,,,,,,
0,0.40594717860221863,69,,,,,,,,,,
0,0.3316127359867096,79,,,,,,,,,,
0,0.3078843951225281,89,,,,,,,,,,
0,0.28612950444221497,99,,,,,,,,,,
0,0.4165724515914917,109,,,,,,,,,,
0,0.2893714904785156,119,,,,,,,,,,
0,0.32536575198173523,129,,,,,,,,,,
0,0.3500685393810272,139,,,,,,,,,,
0,0.25284337997436523,149,,,,,,,,,,
0,0.3083544671535492,159,,,,,,,,,,
0,0.3240799307823181,169,,,,,,,,,,
0,,175,0.2868098020553589,0.7901173233985901,0.2295914590358734,0.364278644323349,0.33415859937667847,,,,,
1,0.40862029790878296,179,,,,,,,,,,
1,0.1532878875732422,189,,,,,,,,,,
1,0.3546734154224396,199,,,,,,,,,,
1,0.23095360398292542,209,,,,,,,,,,
1,0.32885318994522095,219,,,,,,,,,,
1,0.2937408983707428,229,,,,,,,,,,
1,0.35093098878860474,239,,,,,,,,,,
1,0.15419727563858032,249,,,,,,,,,,
1,0.32681381702423096,259,,,,,,,,,,
1,0.2120329588651657,269,,,,,,,,,,
1,0.2732255756855011,279,,,,,,,,,,
1,0.2578212022781372,289,,,,,,,,,,
1,0.21133461594581604,299,,,,,,,,,,
1,0.3540392816066742,309,,,,,,,,,,
1,0.2863702178001404,319,,,,,,,,,,
1,0.20387037098407745,329,,,,,,,,,,
1,0.18261116743087769,339,,,,,,,,,,
1,0.19076624512672424,349,,,,,,,,,,
1,,351,0.3588957190513611,0.8252837657928467,0.20077456533908844,0.4352134168148041,0.4161050617694855,,,,,
2,0.1156611442565918,359,,,,,,,,,,
2,0.2790543735027313,369,,,,,,,,,,
2,0.18513239920139313,379,,,,,,,,,,
2,0.3285611569881439,389,,,,,,,,,,
2,0.22715412080287933,399,,,,,,,,,,
2,0.24150611460208893,409,,,,,,,,,,
2,0.20680943131446838,419,,,,,,,,,,
2,0.1860116720199585,429,,,,,,,,,,
2,0.16443435847759247,439,,,,,,,,,,
2,0.17519469559192657,449,,,,,,,,,,
2,0.19103117287158966,459,,,,,,,,,,
2,0.2294536828994751,469,,,,,,,,,,
2,0.12870046496391296,479,,,,,,,,,,
2,0.16423623263835907,489,,,,,,,,,,
2,0.1847745180130005,499,,,,,,,,,,
2,0.07707373797893524,509,,,,,,,,,,
2,0.12675625085830688,519,,,,,,,,,,
2,,527,0.3849693238735199,0.8382845520973206,0.19460542500019073,0.46009790897369385,0.4405348598957062,,,,,
3,0.22000448405742645,529,,,,,,,,,,
3,0.18242581188678741,539,,,,,,,,,,
3,0.13188189268112183,549,,,,,,,,,,
3,0.16140349209308624,559,,,,,,,,,,
3,0.3177820146083832,569,,,,,,,,,,
3,0.1509391814470291,579,,,,,,,,,,
3,0.23712050914764404,589,,,,,,,,,,
3,0.22560131549835205,599,,,,,,,,,,
3,0.24597710371017456,609,,,,,,,,,,
3,0.2242574393749237,619,,,,,,,,,,
3,0.25485289096832275,629,,,,,,,,,,
3,0.18348081409931183,639,,,,,,,,,,
3,0.19224362075328827,649,,,,,,,,,,
3,0.24125736951828003,659,,,,,,,,,,
3,0.2022169679403305,669,,,,,,,,,,
3,0.21368712186813354,679,,,,,,,,,,
3,0.227045938372612,689,,,,,,,,,,
3,0.1769072264432907,699,,,,,,,,,,
3,,703,0.3972392678260803,0.8453936576843262,0.1756989061832428,0.46822598576545715,0.4520874619483948,,,,,
4,0.1374790072441101,709,,,,,,,,,,
4,0.1922219842672348,719,,,,,,,,,,
4,0.2508782148361206,729,,,,,,,,,,
4,0.25334396958351135,739,,,,,,,,,,
4,0.21400615572929382,749,,,,,,,,,,
4,0.1516977995634079,759,,,,,,,,,,
4,0.1427675187587738,769,,,,,,,,,,
4,0.20607303082942963,779,,,,,,,,,,
4,0.16995234787464142,789,,,,,,,,,,
4,0.14225830137729645,799,,,,,,,,,,
4,0.16681510210037231,809,,,,,,,,,,
4,0.1664532721042633,819,,,,,,,,,,
4,0.2746657133102417,829,,,,,,,,,,
4,0.20702707767486572,839,,,,,,,,,,
4,0.16383615136146545,849,,,,,,,,,,
4,0.1869037002325058,859,,,,,,,,,,
4,0.13467475771903992,869,,,,,,,,,,
4,0.19021539390087128,879,,,,,,,,,,
4,,879,0.44325152039527893,0.860457181930542,0.16666197776794434,0.5079494714736938,0.49935486912727356,,,,,
5,,880,,,,,,0.16666197776794434,0.860457181930542,0.49935486912727356,0.5079494714736938,0.44325152039527893
