train_loss,epoch,step,val_qa_answer_f1,val_qa_sas,val_qa_em,val_loss,val_qa_bert_score,test_loss
0.1067521944642067,0,9,,,,,,
0.06283731758594513,0,19,,,,,,
0.05635107308626175,0,29,,,,,,
0.05516400933265686,0,39,,,,,,
0.052684634923934937,0,49,,,,,,
0.06908866763114929,0,59,,,,,,
0.09953416138887405,0,69,,,,,,
0.09136015176773071,0,79,,,,,,
0.03462968021631241,0,89,,,,,,
0.047306567430496216,0,99,,,,,,
0.06666405498981476,0,109,,,,,,
0.04822448268532753,0,119,,,,,,
0.05786211043596268,0,129,,,,,,
0.050614286214113235,0,139,,,,,,
0.05562055855989456,0,149,,,,,,
0.06039835885167122,0,159,,,,,,
0.05762206390500069,0,169,,,,,,
0.05703996494412422,0,179,,,,,,
0.07436994463205338,0,189,,,,,,
0.054609496146440506,0,199,,,,,,
0.07034997642040253,0,209,,,,,,
0.06390363723039627,0,219,,,,,,
0.058782391250133514,0,229,,,,,,
,0,235,0.32510149478912354,0.413053035736084,0.2628571391105652,0.10860326141119003,0.8454747200012207,
0.05261627957224846,1,239,,,,,,
0.046247053891420364,1,249,,,,,,
0.06638380885124207,1,259,,,,,,
0.04264651983976364,1,269,,,,,,
0.05944452062249184,1,279,,,,,,
0.05873711779713631,1,289,,,,,,
0.09916854649782181,1,299,,,,,,
0.05271599441766739,1,309,,,,,,
0.0724511668086052,1,319,,,,,,
0.06519322097301483,1,329,,,,,,
0.062889963388443,1,339,,,,,,
0.05550696700811386,1,349,,,,,,
0.04202640801668167,1,359,,,,,,
0.046669598668813705,1,369,,,,,,
0.061409130692481995,1,379,,,,,,
0.05063851177692413,1,389,,,,,,
0.03716324269771576,1,399,,,,,,
0.07034361362457275,1,409,,,,,,
0.06504876166582108,1,419,,,,,,
0.05973973497748375,1,429,,,,,,
0.05695347115397453,1,439,,,,,,
0.05836676061153412,1,449,,,,,,
0.045865993946790695,1,459,,,,,,
0.056865788996219635,1,469,,,,,,
,1,471,0.33446288108825684,0.4228813946247101,0.2685714364051819,0.09502852708101273,0.8462556004524231,
0.04788032919168472,2,479,,,,,,
0.055536091327667236,2,489,,,,,,
0.07051409035921097,2,499,,,,,,
0.04209123179316521,2,509,,,,,,
0.0382828488945961,2,519,,,,,,
0.05703267082571983,2,529,,,,,,
0.04810498654842377,2,539,,,,,,
0.04648904874920845,2,549,,,,,,
0.0376918688416481,2,559,,,,,,
0.058360278606414795,2,569,,,,,,
0.04375234991312027,2,579,,,,,,
0.0661877915263176,2,589,,,,,,
0.040669891983270645,2,599,,,,,,
0.050874024629592896,2,609,,,,,,
0.048855941742658615,2,619,,,,,,
0.05062561482191086,2,629,,,,,,
0.05772095546126366,2,639,,,,,,
0.04878070205450058,2,649,,,,,,
0.04597756639122963,2,659,,,,,,
0.038468386977910995,2,669,,,,,,
0.07714482396841049,2,679,,,,,,
0.06827559322118759,2,689,,,,,,
0.04484136402606964,2,699,,,,,,
,2,707,0.3462437689304352,0.4307709038257599,0.2780952453613281,0.10119200497865677,0.8493269681930542,
0.049408167600631714,3,709,,,,,,
0.06409192085266113,3,719,,,,,,
0.05622502416372299,3,729,,,,,,
0.04200829938054085,3,739,,,,,,
0.037725914269685745,3,749,,,,,,
0.07803448289632797,3,759,,,,,,
0.02965482510626316,3,769,,,,,,
0.054994069039821625,3,779,,,,,,
0.033088378608226776,3,789,,,,,,
0.042490217834711075,3,799,,,,,,
0.04580090567469597,3,809,,,,,,
0.0415046326816082,3,819,,,,,,
0.036614056676626205,3,829,,,,,,
0.04142171889543533,3,839,,,,,,
0.04648865759372711,3,849,,,,,,
0.05362546071410179,3,859,,,,,,
0.054426200687885284,3,869,,,,,,
0.034566622227430344,3,879,,,,,,
0.056402649730443954,3,889,,,,,,
0.0858217105269432,3,899,,,,,,
0.04973103478550911,3,909,,,,,,
0.03421046584844589,3,919,,,,,,
0.04722870513796806,3,929,,,,,,
0.057201094925403595,3,939,,,,,,
,3,943,0.364022821187973,0.44508451223373413,0.30095237493515015,0.13198424875736237,0.8550163507461548,
0.03454887866973877,4,949,,,,,,
0.031158411875367165,4,959,,,,,,
0.03517494350671768,4,969,,,,,,
0.04000275209546089,4,979,,,,,,
0.03851492702960968,4,989,,,,,,
0.037239719182252884,4,999,,,,,,
0.054371267557144165,4,1009,,,,,,
0.04747265577316284,4,1019,,,,,,
0.03528629243373871,4,1029,,,,,,
0.035154957324266434,4,1039,,,,,,
0.030053069815039635,4,1049,,,,,,
0.03286761790513992,4,1059,,,,,,
0.039635010063648224,4,1069,,,,,,
0.030820675194263458,4,1079,,,,,,
0.02940487489104271,4,1089,,,,,,
0.038027323782444,4,1099,,,,,,
0.032702501863241196,4,1109,,,,,,
0.031972795724868774,4,1119,,,,,,
0.0442504808306694,4,1129,,,,,,
0.030160460621118546,4,1139,,,,,,
0.030963251367211342,4,1149,,,,,,
0.03051729127764702,4,1159,,,,,,
0.03298802673816681,4,1169,,,,,,
0.0035641232971102,4,1179,,,,,,
,4,1179,0.3722979426383972,0.44525572657585144,0.3104761838912964,0.16813066601753235,0.8556994795799255,
,5,1180,,,,,,0.16813066601753235
