step,train_loss,epoch,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,test_loss
9,0.4478921592235565,0,,,,,,
19,0.43072688579559326,0,,,,,,
29,0.2713673412799835,0,,,,,,
39,0.32140782475471497,0,,,,,,
49,0.20310387015342712,0,,,,,,
59,0.22793017327785492,0,,,,,,
69,0.19429075717926025,0,,,,,,
79,0.37422868609428406,0,,,,,,
89,0.2201932817697525,0,,,,,,
99,0.2730509042739868,0,,,,,,
109,0.1388317495584488,0,,,,,,
119,0.3269214630126953,0,,,,,,
129,0.28402552008628845,0,,,,,,
139,0.14434470236301422,0,,,,,,
149,0.28715530037879944,0,,,,,,
159,0.1983918398618698,0,,,,,,
169,0.2884863317012787,0,,,,,,
179,0.1501510590314865,0,,,,,,
189,0.13090047240257263,0,,,,,,
199,0.22765882313251495,0,,,,,,
209,0.10654661804437637,0,,,,,,
219,0.2646919786930084,0,,,,,,
229,0.20552851259708405,0,,,,,,
239,0.27044248580932617,0,,,,,,
249,0.23519209027290344,0,,,,,,
259,0.15526576340198517,0,,,,,,
269,0.14994777739048004,0,,,,,,
279,0.13684923946857452,0,,,,,,
289,0.1933567225933075,0,,,,,,
299,0.32596680521965027,0,,,,,,
309,0.2049119919538498,0,,,,,,
319,0.11111877858638763,0,,,,,,
329,0.2152373194694519,0,,,,,,
339,0.19020646810531616,0,,,,,,
349,0.11802849173545837,0,,,,,,
359,0.11327109485864639,0,,,,,,
369,0.1729305535554886,0,,,,,,
379,0.2310120165348053,0,,,,,,
389,0.2061787247657776,0,,,,,,
399,0.13070523738861084,0,,,,,,
409,0.14326006174087524,0,,,,,,
419,0.07454229891300201,0,,,,,,
429,0.14913956820964813,0,,,,,,
439,0.24489085376262665,0,,,,,,
449,0.11351332813501358,0,,,,,,
459,0.19069541990756989,0,,,,,,
469,0.17902784049510956,0,,,,,,
479,0.18908266723155975,0,,,,,,
489,0.12378887087106705,0,,,,,,
499,0.3750969171524048,0,,,,,,
509,0.18987324833869934,0,,,,,,
519,0.25932610034942627,0,,,,,,
529,0.18636050820350647,0,,,,,,
539,0.13110972940921783,0,,,,,,
549,0.15122872591018677,0,,,,,,
559,0.13686911761760712,0,,,,,,
569,0.23515965044498444,0,,,,,,
579,0.08780911564826965,0,,,,,,
589,0.220262810587883,0,,,,,,
599,0.10026950389146805,0,,,,,,
609,0.23878423869609833,0,,,,,,
619,0.18286697566509247,0,,,,,,
629,0.20439033210277557,0,,,,,,
639,0.1331309676170349,0,,,,,,
649,0.16075603663921356,0,,,,,,
659,0.1916111707687378,0,,,,,,
669,0.20040082931518555,0,,,,,,
679,0.08939327299594879,0,,,,,,
689,0.15805180370807648,0,,,,,,
699,0.19729885458946228,0,,,,,,
709,0.10102247446775436,0,,,,,,
719,0.15828105807304382,0,,,,,,
729,0.11352478712797165,0,,,,,,
739,0.07950862497091293,0,,,,,,
749,0.12787066400051117,0,,,,,,
759,0.12742070853710175,0,,,,,,
769,0.12637600302696228,0,,,,,,
779,0.2395130842924118,0,,,,,,
789,0.17627595365047455,0,,,,,,
799,0.14548084139823914,0,,,,,,
809,0.14464308321475983,0,,,,,,
819,0.1382032036781311,0,,,,,,
