train_loss,epoch,step,val_qa_em,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_bert_score,test_loss
0.001999559113755822,0,689,,,,,,
0.03620094433426857,0,699,,,,,,
0.014423094689846039,0,709,,,,,,
0.009537220932543278,0,719,,,,,,
0.043271079659461975,0,729,,,,,,
0.0047356984578073025,0,739,,,,,,
0.005881721153855324,0,749,,,,,,
0.00843090657144785,0,759,,,,,,
0.01666841097176075,0,769,,,,,,
0.012977304868400097,0,779,,,,,,
0.02556164376437664,0,789,,,,,,
0.0038399824406951666,0,799,,,,,,
0.004178320989012718,0,809,,,,,,
0.01335012074559927,0,819,,,,,,
0.011752793565392494,0,829,,,,,,
0.002679509110748768,0,839,,,,,,
0.05169757083058357,0,849,,,,,,
0.0047172661870718,0,859,,,,,,
0.030938707292079926,0,869,,,,,,
0.07159578055143356,0,879,,,,,,
0.024652808904647827,0,889,,,,,,
0.013468748889863491,0,899,,,,,,
0.004049185197800398,0,909,,,,,,
0.012896372936666012,0,919,,,,,,
0.015443849377334118,0,929,,,,,,
0.09228496253490448,0,939,,,,,,
0.0026208001654595137,0,949,,,,,,
0.06190858408808708,0,959,,,,,,
0.08592595160007477,0,969,,,,,,
0.03188560903072357,0,979,,,,,,
0.06536181271076202,0,989,,,,,,
0.003917586524039507,0,999,,,,,,
0.004841616377234459,0,1009,,,,,,
,0,1015,0.025423727929592133,0.19995473325252533,0.15190711617469788,0.025561070069670677,0.7286320328712463,
0.007165972609072924,1,1019,,,,,,
0.0016978573985397816,1,1029,,,,,,
0.002428406151011586,1,1039,,,,,,
0.020306915044784546,1,1049,,,,,,
0.004468707833439112,1,1059,,,,,,
0.0039583854377269745,1,1069,,,,,,
0.13834382593631744,1,1079,,,,,,
0.0033796667121350765,1,1089,,,,,,
0.005080047529190779,1,1099,,,,,,
0.006699423771351576,1,1109,,,,,,
0.005032094661146402,1,1119,,,,,,
0.013277399353682995,1,1129,,,,,,
0.02455928362905979,1,1139,,,,,,
0.0015988409286364913,1,1149,,,,,,
0.006711552385240793,1,1159,,,,,,
0.02181447669863701,1,1169,,,,,,
0.003395664505660534,1,1179,,,,,,
0.011907879263162613,1,1189,,,,,,
0.005027454346418381,1,1199,,,,,,
0.0017390084685757756,1,1209,,,,,,
0.06883225589990616,1,1219,,,,,,
0.0012697199126705527,1,1229,,,,,,
0.003571391338482499,1,1239,,,,,,
0.06943079084157944,1,1249,,,,,,
0.012651147320866585,1,1259,,,,,,
0.024533702060580254,1,1269,,,,,,
0.018050771206617355,1,1279,,,,,,
0.00638592429459095,1,1289,,,,,,
0.008400182239711285,1,1299,,,,,,
0.0046880654990673065,1,1309,,,,,,
0.03217507526278496,1,1319,,,,,,
0.005854797083884478,1,1329,,,,,,
0.015780659392476082,1,1339,,,,,,
0.02246997505426407,1,1349,,,,,,
0.013710498809814453,1,1359,,,,,,
0.03239497169852257,1,1369,,,,,,
0.029420720413327217,1,1379,,,,,,
0.010940602980554104,1,1389,,,,,,
0.01838628761470318,1,1399,,,,,,
0.02472083270549774,1,1409,,,,,,
0.06133605167269707,1,1419,,,,,,
0.0045336163602769375,1,1429,,,,,,
0.004854468163102865,1,1439,,,,,,
0.11045417189598083,1,1449,,,,,,
0.017870770767331123,1,1459,,,,,,
0.07860198616981506,1,1469,,,,,,
0.008173750713467598,1,1479,,,,,,
0.001118444837629795,1,1489,,,,,,
0.0016780780861154199,1,1499,,,,,,
0.0033902707509696484,1,1509,,,,,,
0.0009003710001707077,1,1519,,,,,,
0.01088443212211132,1,1529,,,,,,
0.09901431947946548,1,1539,,,,,,
0.008032715879380703,1,1549,,,,,,
0.0220086220651865,1,1559,,,,,,
0.002702630590647459,1,1569,,,,,,
0.006423262879252434,1,1579,,,,,,
0.0010014286963269114,1,1589,,,,,,
0.001250755158253014,1,1599,,,,,,
0.00392732722684741,1,1609,,,,,,
0.004121106117963791,1,1619,,,,,,
0.008181402459740639,1,1629,,,,,,
0.011148189194500446,1,1639,,,,,,
0.01448565162718296,1,1649,,,,,,
0.001609498169273138,1,1659,,,,,,
0.0810706689953804,1,1669,,,,,,
0.046565942466259,1,1679,,,,,,
0.003472401760518551,1,1689,,,,,,
0.0201187152415514,1,1699,,,,,,
0.050030067563056946,1,1709,,,,,,
0.00845451932400465,1,1719,,,,,,
0.0006556915468536317,1,1729,,,,,,
0.058971110731363297,1,1739,,,,,,
0.0031163387466222048,1,1749,,,,,,
0.019651494920253754,1,1759,,,,,,
0.00511199189350009,1,1769,,,,,,
0.019250543788075447,1,1779,,,,,,
0.0031926496885716915,1,1789,,,,,,
0.0050721499137580395,1,1799,,,,,,
0.0040471721440553665,1,1809,,,,,,
0.02385757677257061,1,1819,,,,,,
0.06246310845017433,1,1829,,,,,,
0.01325005292892456,1,1839,,,,,,
0.0039016008377075195,1,1849,,,,,,
0.05313060060143471,1,1859,,,,,,
0.004066958092153072,1,1869,,,,,,
0.0020969691686332226,1,1879,,,,,,
0.012066460214555264,1,1889,,,,,,
0.03276379406452179,1,1899,,,,,,
0.005434154067188501,1,1909,,,,,,
0.005884139332920313,1,1919,,,,,,
0.0014201522571966052,1,1929,,,,,,
0.013442620635032654,1,1939,,,,,,
0.000900313607417047,1,1949,,,,,,
0.035206425935029984,1,1959,,,,,,
0.0021357007790356874,1,1969,,,,,,
0.016114166006445885,1,1979,,,,,,
0.0022254926152527332,1,1989,,,,,,
0.0012390348128974438,1,1999,,,,,,
0.0037577950861305,1,2009,,,,,,
0.0034485128708183765,1,2019,,,,,,
0.000874749559443444,1,2029,,,,,,
,1,2031,0.025423727929592133,0.19736967980861664,0.15929731726646423,0.0469970703125,0.7314585447311401,
0.00032915666815824807,2,2039,,,,,,
0.0006327270530164242,2,2049,,,,,,
0.023401152342557907,2,2059,,,,,,
0.05256800353527069,2,2069,,,,,,
0.021630849689245224,2,2079,,,,,,
0.00090833380818367,2,2089,,,,,,
0.005310006905347109,2,2099,,,,,,
0.0013606564607471228,2,2109,,,,,,
0.023235023021697998,2,2119,,,,,,
0.0151072908192873,2,2129,,,,,,
0.002736905589699745,2,2139,,,,,,
0.002653500996530056,2,2149,,,,,,
0.0028538659680634737,2,2159,,,,,,
0.008956647478044033,2,2169,,,,,,
0.0010308860801160336,2,2179,,,,,,
0.0012745921267196536,2,2189,,,,,,
0.03164314106106758,2,2199,,,,,,
0.006796164903789759,2,2209,,,,,,
0.05227062851190567,2,2219,,,,,,
0.0026610619388520718,2,2229,,,,,,
0.0025235365610569715,2,2239,,,,,,
0.0008768487605266273,2,2249,,,,,,
0.0007260998827405274,2,2259,,,,,,
0.0010601204121485353,2,2269,,,,,,
0.005257721059024334,2,2279,,,,,,
0.039526522159576416,2,2289,,,,,,
0.0017018666258081794,2,2299,,,,,,
0.007800585590302944,2,2309,,,,,,
0.002070588991045952,2,2319,,,,,,
0.003911228850483894,2,2329,,,,,,
0.00017315507284365594,2,2339,,,,,,
0.009112904779613018,2,2349,,,,,,
0.004055139143019915,2,2359,,,,,,
0.0010049781994894147,2,2369,,,,,,
0.0018727302085608244,2,2379,,,,,,
0.0024531325325369835,2,2389,,,,,,
0.02940390259027481,2,2399,,,,,,
0.0010113136377185583,2,2409,,,,,,
0.001147581497207284,2,2419,,,,,,
0.006697747390717268,2,2429,,,,,,
0.0001696999534033239,2,2439,,,,,,
0.0007276414544321597,2,2449,,,,,,
0.0009687255951575935,2,2459,,,,,,
0.0007322310702875257,2,2469,,,,,,
0.005885434336960316,2,2479,,,,,,
0.0008641555905342102,2,2489,,,,,,
0.04765082895755768,2,2499,,,,,,
0.0030203128699213266,2,2509,,,,,,
0.005206497851759195,2,2519,,,,,,
0.00030337792122736573,2,2529,,,,,,
0.0003978756139986217,2,2539,,,,,,
0.0013146500568836927,2,2549,,,,,,
0.06742440909147263,2,2559,,,,,,
0.00031435792334377766,2,2569,,,,,,
0.008086342364549637,2,2579,,,,,,
0.0029953313060104847,2,2589,,,,,,
0.00039271300192922354,2,2599,,,,,,
0.0019272537901997566,2,2609,,,,,,
0.015327667817473412,2,2619,,,,,,
0.01213884074240923,2,2629,,,,,,
0.021786430850625038,2,2639,,,,,,
0.003606623038649559,2,2649,,,,,,
0.0007250765920616686,2,2659,,,,,,
0.0029657678678631783,2,2669,,,,,,
0.0015382599085569382,2,2679,,,,,,
0.007424701936542988,2,2689,,,,,,
0.00255225389264524,2,2699,,,,,,
0.0002601915330160409,2,2709,,,,,,
0.0031700883992016315,2,2719,,,,,,
0.0015206525567919016,2,2729,,,,,,
0.0002081106067635119,2,2739,,,,,,
0.000638401135802269,2,2749,,,,,,
0.003174025332555175,2,2759,,,,,,
0.0006736560608260334,2,2769,,,,,,
0.003326370380818844,2,2779,,,,,,
0.0009143677889369428,2,2789,,,,,,
0.00029724184423685074,2,2799,,,,,,
0.0010165803832933307,2,2809,,,,,,
0.0020098485983908176,2,2819,,,,,,
0.0011236817808821797,2,2829,,,,,,
0.00012933967809658498,2,2839,,,,,,
0.00011582398292375728,2,2849,,,,,,
0.0005462554981932044,2,2859,,,,,,
0.0028444372583180666,2,2869,,,,,,
0.00020726026559714228,2,2879,,,,,,
0.0018190875416621566,2,2889,,,,,,
0.0007778232102282345,2,2899,,,,,,
0.00047221797285601497,2,2909,,,,,,
0.0013810846721753478,2,2919,,,,,,
0.036456283181905746,2,2929,,,,,,
0.0005582416197285056,2,2939,,,,,,
0.0005784642416983843,2,2949,,,,,,
0.00024110586673486978,2,2959,,,,,,
0.0015003314474597573,2,2969,,,,,,
0.0007033208967186511,2,2979,,,,,,
0.0001445705711375922,2,2989,,,,,,
0.0007746804039925337,2,2999,,,,,,
0.0007566650165244937,2,3009,,,,,,
0.004023020155727863,2,3019,,,,,,
0.0004978408687748015,2,3029,,,,,,
0.0008800740470178425,2,3039,,,,,,
,2,3047,0.02118644118309021,0.19441105425357819,0.15930978953838348,0.03673602640628815,0.730247974395752,
0.00020260614110156894,3,3049,,,,,,
0.00021900335559621453,3,3059,,,,,,
0.00020372048311401159,3,3069,,,,,,
0.00012537531438283622,3,3079,,,,,,
0.001088170101866126,3,3089,,,,,,
0.0014527494786307216,3,3099,,,,,,
0.0002791617007460445,3,3109,,,,,,
9.587685781298205e-05,3,3119,,,,,,
0.00017699824820738286,3,3129,,,,,,
0.07547682523727417,3,3139,,,,,,
0.00011370160791557282,3,3149,,,,,,
0.00039766982081346214,3,3159,,,,,,
0.0039441329427063465,3,3169,,,,,,
0.0001723897730698809,3,3179,,,,,,
0.0002841897075995803,3,3189,,,,,,
0.005441197194159031,3,3199,,,,,,
0.0003807912871707231,3,3209,,,,,,
0.00011656159040285274,3,3219,,,,,,
0.00014681722677778453,3,3229,,,,,,
6.895687693031505e-05,3,3239,,,,,,
0.00045328334090299904,3,3249,,,,,,
8.981567225418985e-05,3,3259,,,,,,
0.0023722785990685225,3,3269,,,,,,
0.0013414243003353477,3,3279,,,,,,
0.024349510669708252,3,3289,,,,,,
7.848049426684156e-05,3,3299,,,,,,
0.0012418058468028903,3,3309,,,,,,
0.0004851985431741923,3,3319,,,,,,
0.0005655717104673386,3,3329,,,,,,
0.0003192187868990004,3,3339,,,,,,
0.0007000406621955335,3,3349,,,,,,
0.0004539352376013994,3,3359,,,,,,
0.0002523745351936668,3,3369,,,,,,
0.003655050415545702,3,3379,,,,,,
0.00010881004709517583,3,3389,,,,,,
0.00034054016578011215,3,3399,,,,,,
4.607300797943026e-05,3,3409,,,,,,
9.105892240768299e-05,3,3419,,,,,,
0.0007310824585147202,3,3429,,,,,,
0.00017440134251955897,3,3439,,,,,,
0.00011049103341065347,3,3449,,,,,,
0.0009273460018448532,3,3459,,,,,,
0.0001476041361456737,3,3469,,,,,,
0.0009747336152940989,3,3479,,,,,,
0.00019886309746652842,3,3489,,,,,,
0.0006663011154159904,3,3499,,,,,,
9.571962436893955e-05,3,3509,,,,,,
0.00020397132902871817,3,3519,,,,,,
0.0003285426355432719,3,3529,,,,,,
0.00014169471978675574,3,3539,,,,,,
8.299138426082209e-05,3,3549,,,,,,
0.0001408182579325512,3,3559,,,,,,
6.643888627877459e-05,3,3569,,,,,,
0.0001045267199515365,3,3579,,,,,,
0.0011574153322726488,3,3589,,,,,,
0.00023572116333525628,3,3599,,,,,,
0.00016889304970391095,3,3609,,,,,,
0.00011561509018065408,3,3619,,,,,,
0.00040396093390882015,3,3629,,,,,,
0.00015937996795400977,3,3639,,,,,,
4.811860708286986e-05,3,3649,,,,,,
0.00010324097820557654,3,3659,,,,,,
0.00019047301611863077,3,3669,,,,,,
0.00010279427078785375,3,3679,,,,,,
0.0021950709633529186,3,3689,,,,,,
0.0006901726592332125,3,3699,,,,,,
5.081304334453307e-05,3,3709,,,,,,
7.687879406148568e-05,3,3719,,,,,,
5.4585118050454184e-05,3,3729,,,,,,
0.0001918779598781839,3,3739,,,,,,
0.0012068392243236303,3,3749,,,,,,
0.000205647389520891,3,3759,,,,,,
9.634930029278621e-05,3,3769,,,,,,
0.0005161818116903305,3,3779,,,,,,
4.867465395363979e-05,3,3789,,,,,,
0.00010629202733980492,3,3799,,,,,,
9.408729965798557e-05,3,3809,,,,,,
0.0005498182727023959,3,3819,,,,,,
0.0006697605713270605,3,3829,,,,,,
0.000658407574519515,3,3839,,,,,,
0.0003703955444507301,3,3849,,,,,,
5.159667125553824e-05,3,3859,,,,,,
0.00035874563036486506,3,3869,,,,,,
0.0008414117619395256,3,3879,,,,,,
0.00033291708678007126,3,3889,,,,,,
0.00011611497757257894,3,3899,,,,,,
8.064178109634668e-05,3,3909,,,,,,
0.000698327028658241,3,3919,,,,,,
0.00019496167078614235,3,3929,,,,,,
0.00011266195360803977,3,3939,,,,,,
0.00011550312046892941,3,3949,,,,,,
0.00011304231156827882,3,3959,,,,,,
0.0008039789390750229,3,3969,,,,,,
7.881071360316128e-05,3,3979,,,,,,
5.950524064246565e-05,3,3989,,,,,,
7.704333256697282e-05,3,3999,,,,,,
0.0005591831868514419,3,4009,,,,,,
0.00020138075342401862,3,4019,,,,,,
9.158930333796889e-05,3,4029,,,,,,
0.0008072237251326442,3,4039,,,,,,
4.6031644160393625e-05,3,4049,,,,,,
1.982067260541953e-05,3,4059,,,,,,
,3,4063,0.02118644118309021,0.19790300726890564,0.16213533282279968,0.06558883190155029,0.7319098711013794,
2.797765046125278e-05,4,4069,,,,,,
5.3829196986043826e-05,4,4079,,,,,,
4.241735223331489e-05,4,4089,,,,,,
0.0003993178834207356,4,4099,,,,,,
0.0002187793725170195,4,4109,,,,,,
0.0002778915804810822,4,4119,,,,,,
4.715243267128244e-05,4,4129,,,,,,
3.329336323076859e-05,4,4139,,,,,,
0.00010215959628112614,4,4149,,,,,,
6.530146492877975e-05,4,4159,,,,,,
6.692692113574594e-05,4,4169,,,,,,
0.001328983111307025,4,4179,,,,,,
3.5391120036365464e-05,4,4189,,,,,,
0.00019936246098950505,4,4199,,,,,,
3.567584280972369e-05,4,4209,,,,,,
4.4098302169004455e-05,4,4219,,,,,,
5.0478247430874035e-05,4,4229,,,,,,
3.108543751295656e-05,4,4239,,,,,,
0.003962762653827667,4,4249,,,,,,
0.05138043314218521,4,4259,,,,,,
5.711369158234447e-05,4,4269,,,,,,
5.966451499261893e-05,4,4279,,,,,,
0.00012479687575250864,4,4289,,,,,,
6.832406506873667e-05,4,4299,,,,,,
0.00012566227815113962,4,4309,,,,,,
3.806048698606901e-05,4,4319,,,,,,
0.0001727488706819713,4,4329,,,,,,
0.0015602288767695427,4,4339,,,,,,
0.008505414240062237,4,4349,,,,,,
3.718174048117362e-05,4,4359,,,,,,
5.34357714059297e-05,4,4369,,,,,,
2.7503096134751104e-05,4,4379,,,,,,
0.0008700675680302083,4,4389,,,,,,
4.282909139874391e-05,4,4399,,,,,,
4.893872028333135e-05,4,4409,,,,,,
0.0007966564735397696,4,4419,,,,,,
6.011374352965504e-05,4,4429,,,,,,
2.7677235266310163e-05,4,4439,,,,,,
0.00020744196081068367,4,4449,,,,,,
8.317069296026602e-05,4,4459,,,,,,
0.00011810851719928905,4,4469,,,,,,
8.893515769159421e-05,4,4479,,,,,,
0.0005812446470372379,4,4489,,,,,,
8.052239718381315e-05,4,4499,,,,,,
0.0024763033725321293,4,4509,,,,,,
0.00015850337513256818,4,4519,,,,,,
0.0012279313523322344,4,4529,,,,,,
6.04744054726325e-05,4,4539,,,,,,
2.6039080694317818e-05,4,4549,,,,,,
5.015820715925656e-05,4,4559,,,,,,
0.00010313204256817698,4,4569,,,,,,
0.0001627438614377752,4,4579,,,,,,
0.004302978981286287,4,4589,,,,,,
5.614493784378283e-05,4,4599,,,,,,
5.613047687802464e-05,4,4609,,,,,,
8.225275087170303e-05,4,4619,,,,,,
3.404030212550424e-05,4,4629,,,,,,
2.968257467728108e-05,4,4639,,,,,,
2.8781269065802917e-05,4,4649,,,,,,
5.4798281780676916e-05,4,4659,,,,,,
3.782989733736031e-05,4,4669,,,,,,
1.4595769243896939e-05,4,4679,,,,,,
0.00016102918016258627,4,4689,,,,,,
0.0002792934828903526,4,4699,,,,,,
3.643057789304294e-05,4,4709,,,,,,
1.827603773563169e-05,4,4719,,,,,,
0.00015486722986679524,4,4729,,,,,,
0.00011586979235289618,4,4739,,,,,,
0.002527438336983323,4,4749,,,,,,
0.0007157216896302998,4,4759,,,,,,
3.5172062780475244e-05,4,4769,,,,,,
8.614757098257542e-05,4,4779,,,,,,
0.0019996888004243374,4,4789,,,,,,
5.093134313938208e-05,4,4799,,,,,,
0.00037914601853117347,4,4809,,,,,,
0.00017002107051666826,4,4819,,,,,,
3.904714685631916e-05,4,4829,,,,,,
0.00014193927927408367,4,4839,,,,,,
4.8848836740944535e-05,4,4849,,,,,,
0.0003037086280528456,4,4859,,,,,,
2.5872905098367482e-05,4,4869,,,,,,
0.0022798823192715645,4,4879,,,,,,
0.0001230478083016351,4,4889,,,,,,
1.7275149730267003e-05,4,4899,,,,,,
0.0001610501785762608,4,4909,,,,,,
0.00021234525775071234,4,4919,,,,,,
2.2578075004275888e-05,4,4929,,,,,,
2.260815745103173e-05,4,4939,,,,,,
4.1323128243675455e-05,4,4949,,,,,,
1.9934899682994e-05,4,4959,,,,,,
0.000291013770038262,4,4969,,,,,,
5.909893661737442e-05,4,4979,,,,,,
5.876692375750281e-05,4,4989,,,,,,
0.0007280390127561986,4,4999,,,,,,
1.918463567562867e-05,4,5009,,,,,,
1.9376158888917416e-05,4,5019,,,,,,
5.367609264794737e-05,4,5029,,,,,,
0.0001003850920824334,4,5039,,,,,,
1.7877910067909397e-05,4,5049,,,,,,
1.3808798030368052e-05,4,5059,,,,,,
2.680210309335962e-05,4,5069,,,,,,
3.513819820000208e-06,4,5079,,,,,,
,4,5079,0.02118644118309021,0.20482535660266876,0.16555525362491608,0.07606758177280426,0.7342360019683838,
,5,5080,,,,,,0.07606758177280426
