train_loss,step,epoch,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_avg_qa_sas,test_loss,test_avg_qa_bert_score,test_avg_qa_em,test_avg_qa_answer_f1
0.5622481107711792,9,0,,,,,,,,,,
0.8375450372695923,19,0,,,,,,,,,,
0.5009419918060303,29,0,,,,,,,,,,
0.304098904132843,39,0,,,,,,,,,,
0.3702099621295929,49,0,,,,,,,,,,
0.19008931517601013,59,0,,,,,,,,,,
0.1964992880821228,69,0,,,,,,,,,,
0.3086569011211395,79,0,,,,,,,,,,
0.23606662452220917,89,0,,,,,,,,,,
0.7676792144775391,99,0,,,,,,,,,,
0.1659548282623291,109,0,,,,,,,,,,
0.16586266458034515,119,0,,,,,,,,,,
0.565786600112915,129,0,,,,,,,,,,
0.14373314380645752,139,0,,,,,,,,,,
0.44729551672935486,149,0,,,,,,,,,,
0.23550154268741608,159,0,,,,,,,,,,
0.14638037979602814,169,0,,,,,,,,,,
0.18407706916332245,179,0,,,,,,,,,,
,179,0,0.18246372044086456,0.5449041724205017,0.5207875967025757,0.8702547550201416,0.47340425848960876,,,,,
0.10747157782316208,189,1,,,,,,,,,,
0.13137732446193695,199,1,,,,,,,,,,
0.19341109693050385,209,1,,,,,,,,,,
0.16732163727283478,219,1,,,,,,,,,,
0.15295013785362244,229,1,,,,,,,,,,
0.25185227394104004,239,1,,,,,,,,,,
0.19960476458072662,249,1,,,,,,,,,,
0.1674879938364029,259,1,,,,,,,,,,
0.14102604985237122,269,1,,,,,,,,,,
0.2360559105873108,279,1,,,,,,,,,,
0.1670277863740921,289,1,,,,,,,,,,
0.1985214203596115,299,1,,,,,,,,,,
0.20025089383125305,309,1,,,,,,,,,,
0.219307079911232,319,1,,,,,,,,,,
0.1350003480911255,329,1,,,,,,,,,,
0.14783649146556854,339,1,,,,,,,,,,
0.44946229457855225,349,1,,,,,,,,,,
0.1219540536403656,359,1,,,,,,,,,,
,359,1,0.14591103792190552,0.578754723072052,0.5605366230010986,0.8825764656066895,0.5132978558540344,,,,,
0.09711138904094696,369,2,,,,,,,,,,
0.1609090119600296,379,2,,,,,,,,,,
0.17946138978004456,389,2,,,,,,,,,,
0.1046581044793129,399,2,,,,,,,,,,
0.1686653196811676,409,2,,,,,,,,,,
0.1213538646697998,419,2,,,,,,,,,,
0.11837498843669891,429,2,,,,,,,,,,
0.09563116729259491,439,2,,,,,,,,,,
0.12332113087177277,449,2,,,,,,,,,,
0.12573222815990448,459,2,,,,,,,,,,
0.23062467575073242,469,2,,,,,,,,,,
0.1089671328663826,479,2,,,,,,,,,,
0.15079624950885773,489,2,,,,,,,,,,
0.18334224820137024,499,2,,,,,,,,,,
0.387993723154068,509,2,,,,,,,,,,
0.15838463604450226,519,2,,,,,,,,,,
0.14722037315368652,529,2,,,,,,,,,,
0.16220088303089142,539,2,,,,,,,,,,
,539,2,0.13253140449523926,0.6090695261955261,0.5931789875030518,0.8914331197738647,0.5505319237709045,,,,,
0.08693984895944595,549,3,,,,,,,,,,
0.05928868427872658,559,3,,,,,,,,,,
0.18372522294521332,569,3,,,,,,,,,,
0.1441217064857483,579,3,,,,,,,,,,
0.2331443727016449,589,3,,,,,,,,,,
0.16365058720111847,599,3,,,,,,,,,,
0.06967159360647202,609,3,,,,,,,,,,
0.1529243290424347,619,3,,,,,,,,,,
0.13071535527706146,629,3,,,,,,,,,,
0.350981205701828,639,3,,,,,,,,,,
0.11791442334651947,649,3,,,,,,,,,,
0.13446974754333496,659,3,,,,,,,,,,
0.09964390844106674,669,3,,,,,,,,,,
0.09656203538179398,679,3,,,,,,,,,,
0.19227762520313263,689,3,,,,,,,,,,
0.11932273209095001,699,3,,,,,,,,,,
0.1958017200231552,709,3,,,,,,,,,,
0.11814980208873749,719,3,,,,,,,,,,
,719,3,0.1225668415427208,0.6294870972633362,0.6149313449859619,0.8963761925697327,0.5757978558540344,,,,,
0.09250276535749435,729,4,,,,,,,,,,
0.1881459653377533,739,4,,,,,,,,,,
0.3037527799606323,749,4,,,,,,,,,,
0.12934337556362152,759,4,,,,,,,,,,
0.097974993288517,769,4,,,,,,,,,,
0.5822386145591736,779,4,,,,,,,,,,
0.1115541160106659,789,4,,,,,,,,,,
0.1000158041715622,799,4,,,,,,,,,,
0.04890066012740135,809,4,,,,,,,,,,
0.0917578786611557,819,4,,,,,,,,,,
0.29289916157722473,829,4,,,,,,,,,,
0.08243381977081299,839,4,,,,,,,,,,
0.1060427576303482,849,4,,,,,,,,,,
0.17310626804828644,859,4,,,,,,,,,,
0.11434592306613922,869,4,,,,,,,,,,
0.10142998397350311,879,4,,,,,,,,,,
0.060026250779628754,889,4,,,,,,,,,,
0.14385482668876648,899,4,,,,,,,,,,
,899,4,0.12156826257705688,0.6508182883262634,0.6363226771354675,0.9034168720245361,0.6010638475418091,,,,,
,900,5,,,,,,0.6508182883262634,0.12156826257705688,0.9034168720245361,0.6010638475418091,0.6363226771354675
