epoch,step,train_loss,val_loss,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_qa_sas,test_loss,test_avg_qa_answer_f1,test_avg_qa_em,test_avg_qa_bert_score,test_avg_qa_sas
0,9,0.8579344749450684,,,,,,,,,,
0,19,0.7257295250892639,,,,,,,,,,
0,29,0.502960741519928,,,,,,,,,,
0,39,0.22490344941616058,,,,,,,,,,
0,49,0.4247428774833679,,,,,,,,,,
0,59,0.49972349405288696,,,,,,,,,,
0,69,0.26483261585235596,,,,,,,,,,
0,79,0.29342925548553467,,,,,,,,,,
0,89,0.28876033425331116,,,,,,,,,,
0,99,0.31104958057403564,,,,,,,,,,
0,109,0.23862725496292114,,,,,,,,,,
0,119,0.4376467168331146,,,,,,,,,,
0,129,0.22491911053657532,,,,,,,,,,
0,139,0.2833137810230255,,,,,,,,,,
0,149,0.3969455063343048,,,,,,,,,,
0,159,0.33664408326148987,,,,,,,,,,
0,169,0.20066072046756744,,,,,,,,,,
0,179,0.12852948904037476,,,,,,,,,,
0,179,,0.26770535111427307,0.3485491871833801,0.2866666615009308,0.8317232131958008,0.3976548910140991,,,,,
1,189,0.2605045437812805,,,,,,,,,,
1,199,0.1670643538236618,,,,,,,,,,
1,209,0.20354972779750824,,,,,,,,,,
1,219,0.3427148461341858,,,,,,,,,,
1,229,0.22844381630420685,,,,,,,,,,
1,239,0.17771664261817932,,,,,,,,,,
1,249,0.39318162202835083,,,,,,,,,,
1,259,0.23041288554668427,,,,,,,,,,
1,269,0.21446217596530914,,,,,,,,,,
1,279,0.3076806664466858,,,,,,,,,,
1,289,0.13019441068172455,,,,,,,,,,
1,299,0.2011824995279312,,,,,,,,,,
1,309,0.16654057800769806,,,,,,,,,,
1,319,0.1772737056016922,,,,,,,,,,
1,329,0.27559736371040344,,,,,,,,,,
1,339,0.2726306915283203,,,,,,,,,,
1,349,0.2605433762073517,,,,,,,,,,
1,359,0.16562166810035706,,,,,,,,,,
1,359,,0.24466009438037872,0.39333033561706543,0.335999995470047,0.8401386141777039,0.4336298406124115,,,,,
2,369,0.28577888011932373,,,,,,,,,,
2,379,0.15919138491153717,,,,,,,,,,
2,389,0.18423371016979218,,,,,,,,,,
2,399,0.2789751887321472,,,,,,,,,,
2,409,0.2920839786529541,,,,,,,,,,
2,419,0.17922136187553406,,,,,,,,,,
2,429,0.17291779816150665,,,,,,,,,,
2,439,0.3281005918979645,,,,,,,,,,
2,449,0.16819265484809875,,,,,,,,,,
2,459,0.2540648579597473,,,,,,,,,,
2,469,0.22478927671909332,,,,,,,,,,
2,479,0.15211106836795807,,,,,,,,,,
2,489,0.22690865397453308,,,,,,,,,,
2,499,0.20869584381580353,,,,,,,,,,
2,509,0.11032146215438843,,,,,,,,,,
2,519,0.2128472924232483,,,,,,,,,,
2,529,0.13738654553890228,,,,,,,,,,
2,539,0.14799654483795166,,,,,,,,,,
2,539,,0.21831221878528595,0.431367427110672,0.37466666102409363,0.853172779083252,0.461942195892334,,,,,
3,549,0.12419937551021576,,,,,,,,,,
3,559,0.19153232872486115,,,,,,,,,,
3,569,0.2837802767753601,,,,,,,,,,
3,579,0.1205405667424202,,,,,,,,,,
3,589,0.14768142998218536,,,,,,,,,,
3,599,0.3076851963996887,,,,,,,,,,
3,609,0.22383029758930206,,,,,,,,,,
3,619,0.15052324533462524,,,,,,,,,,
3,629,0.12680980563163757,,,,,,,,,,
3,639,0.20846807956695557,,,,,,,,,,
3,649,0.15869230031967163,,,,,,,,,,
3,659,0.08535624295473099,,,,,,,,,,
3,669,0.29908719658851624,,,,,,,,,,
3,679,0.12232377380132675,,,,,,,,,,
3,689,0.17941246926784515,,,,,,,,,,
3,699,0.1565406322479248,,,,,,,,,,
3,709,0.1397680640220642,,,,,,,,,,
3,719,0.17547565698623657,,,,,,,,,,
3,719,,0.21376483142375946,0.44421109557151794,0.3880000114440918,0.8550382852554321,0.4734005331993103,,,,,
4,729,0.2421731948852539,,,,,,,,,,
4,739,0.2323613166809082,,,,,,,,,,
4,749,0.13028986752033234,,,,,,,,,,
4,759,0.14953288435935974,,,,,,,,,,
4,769,0.20076952874660492,,,,,,,,,,
4,779,0.17689557373523712,,,,,,,,,,
4,789,0.17373928427696228,,,,,,,,,,
4,799,0.18259018659591675,,,,,,,,,,
4,809,0.1729934960603714,,,,,,,,,,
4,819,0.1672830432653427,,,,,,,,,,
4,829,0.1128917708992958,,,,,,,,,,
4,839,0.1762765496969223,,,,,,,,,,
4,849,0.1343080848455429,,,,,,,,,,
4,859,0.1274905800819397,,,,,,,,,,
4,869,0.21803653240203857,,,,,,,,,,
4,879,0.19890889525413513,,,,,,,,,,
4,889,0.07856278121471405,,,,,,,,,,
4,899,0.22216638922691345,,,,,,,,,,
4,899,,0.2077186107635498,0.45805037021636963,0.3973333239555359,0.8610329031944275,0.4844387471675873,,,,,
5,900,,,,,,,0.2077186107635498,0.45805037021636963,0.3973333239555359,0.8610329031944275,0.4844387471675873
