train_loss,epoch,step,val_qa_em,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,test_loss
0.18622225522994995,0,9,,,,,,
0.5069197416305542,0,19,,,,,,
0.18808217346668243,0,29,,,,,,
0.20712824165821075,0,39,,,,,,
0.1338018923997879,0,49,,,,,,
0.21175038814544678,0,59,,,,,,
0.12753413617610931,0,69,,,,,,
0.12935206294059753,0,79,,,,,,
0.16132709383964539,0,89,,,,,,
0.09088322520256042,0,99,,,,,,
0.2119690626859665,0,109,,,,,,
0.14400336146354675,0,119,,,,,,
0.2696704566478729,0,129,,,,,,
0.14953677356243134,0,139,,,,,,
0.10772988200187683,0,149,,,,,,
0.0997149795293808,0,159,,,,,,
0.06713554263114929,0,169,,,,,,
0.10581441223621368,0,179,,,,,,
0.11567328870296478,0,189,,,,,,
0.04091455414891243,0,199,,,,,,
0.08061539381742477,0,209,,,,,,
0.18475203216075897,0,219,,,,,,
0.20662033557891846,0,229,,,,,,
0.06171290948987007,0,239,,,,,,
0.031259696930646896,0,249,,,,,,
0.09255147725343704,0,259,,,,,,
0.10200395435094833,0,269,,,,,,
0.08572152256965637,0,279,,,,,,
0.09962699562311172,0,289,,,,,,
0.04957530274987221,0,299,,,,,,
0.10062004625797272,0,309,,,,,,
0.11248480528593063,0,319,,,,,,
0.06981779634952545,0,329,,,,,,
0.06593632698059082,0,339,,,,,,
0.14860957860946655,0,349,,,,,,
0.04370942711830139,0,359,,,,,,
0.06597881764173508,0,369,,,,,,
0.16372150182724,0,379,,,,,,
0.06268389523029327,0,389,,,,,,
0.024737577885389328,0,399,,,,,,
0.06827626377344131,0,409,,,,,,
0.12139894813299179,0,419,,,,,,
0.08469552546739578,0,429,,,,,,
0.04241381585597992,0,439,,,,,,
0.21839119493961334,0,449,,,,,,
0.12021675705909729,0,459,,,,,,
0.040253691375255585,0,469,,,,,,
0.022849231958389282,0,479,,,,,,
0.36819636821746826,0,489,,,,,,
0.04390610009431839,0,499,,,,,,
0.07954398542642593,0,509,,,,,,
0.0493963286280632,0,519,,,,,,
0.07392295449972153,0,529,,,,,,
0.04953725263476372,0,539,,,,,,
0.0760858878493309,0,549,,,,,,
0.06850142031908035,0,559,,,,,,
0.02671504206955433,0,569,,,,,,
0.1013164073228836,0,579,,,,,,
0.13091160356998444,0,589,,,,,,
,0,590,0.2970297038555145,0.10220815986394882,0.5979269742965698,0.6826171875,0.890132486820221,
0.0637294203042984,1,599,,,,,,
0.049317773431539536,1,609,,,,,,
0.07247111201286316,1,619,,,,,,
0.04029928892850876,1,629,,,,,,
0.043575119227170944,1,639,,,,,,
0.01858574151992798,1,649,,,,,,
0.08458010107278824,1,659,,,,,,
0.040527381002902985,1,669,,,,,,
0.060606054961681366,1,679,,,,,,
0.02301531657576561,1,689,,,,,,
0.050156526267528534,1,699,,,,,,
0.08128473162651062,1,709,,,,,,
0.061284761875867844,1,719,,,,,,
0.027494041249155998,1,729,,,,,,
0.05149291083216667,1,739,,,,,,
0.08189422637224197,1,749,,,,,,
0.01645764149725437,1,759,,,,,,
0.03460846096277237,1,769,,,,,,
0.040591172873973846,1,779,,,,,,
0.2083469033241272,1,789,,,,,,
0.03457636386156082,1,799,,,,,,
0.01607014425098896,1,809,,,,,,
0.03083748184144497,1,819,,,,,,
0.03205982968211174,1,829,,,,,,
0.03968805447220802,1,839,,,,,,
0.02107636071741581,1,849,,,,,,
0.029148928821086884,1,859,,,,,,
0.05537950620055199,1,869,,,,,,
0.028597529977560043,1,879,,,,,,
0.03497542813420296,1,889,,,,,,
0.06259693205356598,1,899,,,,,,
0.027074724435806274,1,909,,,,,,
0.04319167137145996,1,919,,,,,,
0.02882291004061699,1,929,,,,,,
0.049259185791015625,1,939,,,,,,
0.03018323704600334,1,949,,,,,,
0.03316725417971611,1,959,,,,,,
0.0545167550444603,1,969,,,,,,
0.013824437744915485,1,979,,,,,,
0.05313751846551895,1,989,,,,,,
0.02686029113829136,1,999,,,,,,
0.03307069465517998,1,1009,,,,,,
0.046957433223724365,1,1019,,,,,,
0.034482888877391815,1,1029,,,,,,
0.015798669308423996,1,1039,,,,,,
0.040400758385658264,1,1049,,,,,,
0.09158960729837418,1,1059,,,,,,
0.027845552191138268,1,1069,,,,,,
0.01427905447781086,1,1079,,,,,,
0.09663036465644836,1,1089,,,,,,
0.08099054545164108,1,1099,,,,,,
0.007546130567789078,1,1109,,,,,,
0.05389706790447235,1,1119,,,,,,
0.0378258153796196,1,1129,,,,,,
0.026440376415848732,1,1139,,,,,,
0.011466370895504951,1,1149,,,,,,
0.024168848991394043,1,1159,,,,,,
0.01155660767108202,1,1169,,,,,,
0.08761215209960938,1,1179,,,,,,
,1,1181,0.301980197429657,0.10404696315526962,0.6000072956085205,0.6767584085464478,0.8871455192565918,
0.023020589724183083,2,1189,,,,,,
0.022137591615319252,2,1199,,,,,,
0.01530002523213625,2,1209,,,,,,
0.007040666416287422,2,1219,,,,,,
0.009081273339688778,2,1229,,,,,,
0.011762445792555809,2,1239,,,,,,
0.017504682764410973,2,1249,,,,,,
0.011055230163037777,2,1259,,,,,,
0.01947467401623726,2,1269,,,,,,
0.016445843502879143,2,1279,,,,,,
0.005869239568710327,2,1289,,,,,,
0.008415743708610535,2,1299,,,,,,
0.03944798558950424,2,1309,,,,,,
0.01803075522184372,2,1319,,,,,,
0.03078540414571762,2,1329,,,,,,
0.008838494308292866,2,1339,,,,,,
0.02635747753083706,2,1349,,,,,,
0.0026190350763499737,2,1359,,,,,,
0.019915448501706123,2,1369,,,,,,
0.0036394954659044743,2,1379,,,,,,
0.0069513628259301186,2,1389,,,,,,
0.004345046356320381,2,1399,,,,,,
0.010557548142969608,2,1409,,,,,,
0.0062978919595479965,2,1419,,,,,,
0.04290417954325676,2,1429,,,,,,
0.03351693972945213,2,1439,,,,,,
0.050639696419239044,2,1449,,,,,,
0.029105527326464653,2,1459,,,,,,
0.009292230010032654,2,1469,,,,,,
0.142629012465477,2,1479,,,,,,
0.03073469176888466,2,1489,,,,,,
0.02151220664381981,2,1499,,,,,,
0.014555723406374454,2,1509,,,,,,
0.03747714310884476,2,1519,,,,,,
0.03057089075446129,2,1529,,,,,,
0.02060408517718315,2,1539,,,,,,
0.006959684658795595,2,1549,,,,,,
0.0074924021027982235,2,1559,,,,,,
0.008310060948133469,2,1569,,,,,,
0.002396748634055257,2,1579,,,,,,
0.01590851880609989,2,1589,,,,,,
0.008764459751546383,2,1599,,,,,,
0.0053842575289309025,2,1609,,,,,,
0.016377830877900124,2,1619,,,,,,
0.007017496973276138,2,1629,,,,,,
0.0033478429540991783,2,1639,,,,,,
0.003060130635276437,2,1649,,,,,,
0.007518977392464876,2,1659,,,,,,
0.004453611560165882,2,1669,,,,,,
0.007471934892237186,2,1679,,,,,,
0.013604472391307354,2,1689,,,,,,
0.009576195850968361,2,1699,,,,,,
0.003770123003050685,2,1709,,,,,,
0.019124338403344154,2,1719,,,,,,
0.1368953138589859,2,1729,,,,,,
0.008688240312039852,2,1739,,,,,,
0.00436847098171711,2,1749,,,,,,
0.01270541176199913,2,1759,,,,,,
0.0028963442891836166,2,1769,,,,,,
,2,1772,0.2871287167072296,0.14360825717449188,0.595824658870697,0.672146201133728,0.8876298666000366,
0.029186736792325974,3,1779,,,,,,
0.05191020295023918,3,1789,,,,,,
0.00515772495418787,3,1799,,,,,,
0.04819086194038391,3,1809,,,,,,
0.034988000988960266,3,1819,,,,,,
0.01960471086204052,3,1829,,,,,,
0.011937610805034637,3,1839,,,,,,
0.015535023994743824,3,1849,,,,,,
0.020777108147740364,3,1859,,,,,,
0.03277917578816414,3,1869,,,,,,
0.02552327886223793,3,1879,,,,,,
0.03681715205311775,3,1889,,,,,,
0.035314787179231644,3,1899,,,,,,
0.005857705604285002,3,1909,,,,,,
0.03270276263356209,3,1919,,,,,,
0.012911910191178322,3,1929,,,,,,
0.027478674426674843,3,1939,,,,,,
0.02153586409986019,3,1949,,,,,,
0.015194408595561981,3,1959,,,,,,
0.011437027715146542,3,1969,,,,,,
0.014848927967250347,3,1979,,,,,,
0.034555330872535706,3,1989,,,,,,
0.013439059257507324,3,1999,,,,,,
0.005383798386901617,3,2009,,,,,,
0.04567795246839523,3,2019,,,,,,
0.039032407104969025,3,2029,,,,,,
0.05472444370388985,3,2039,,,,,,
0.004474290180951357,3,2049,,,,,,
0.020877741277217865,3,2059,,,,,,
0.011676074005663395,3,2069,,,,,,
0.00868468452244997,3,2079,,,,,,
0.02363862656056881,3,2089,,,,,,
0.02416921965777874,3,2099,,,,,,
0.02122402749955654,3,2109,,,,,,
0.01710405945777893,3,2119,,,,,,
0.03725641220808029,3,2129,,,,,,
0.0038572638295590878,3,2139,,,,,,
0.010002337396144867,3,2149,,,,,,
0.013290693052113056,3,2159,,,,,,
0.04463928937911987,3,2169,,,,,,
0.011318442411720753,3,2179,,,,,,
0.014358417131006718,3,2189,,,,,,
0.026427071541547775,3,2199,,,,,,
0.023755032569169998,3,2209,,,,,,
0.014400879852473736,3,2219,,,,,,
0.003643472446128726,3,2229,,,,,,
0.03614587336778641,3,2239,,,,,,
0.03445062413811684,3,2249,,,,,,
0.028114084154367447,3,2259,,,,,,
0.008526330813765526,3,2269,,,,,,
0.024124501273036003,3,2279,,,,,,
0.012502639554440975,3,2289,,,,,,
0.013306979089975357,3,2299,,,,,,
0.0068423026241362095,3,2309,,,,,,
0.0068039121106266975,3,2319,,,,,,
0.02135281451046467,3,2329,,,,,,
0.012601302936673164,3,2339,,,,,,
0.009120039641857147,3,2349,,,,,,
0.035888947546482086,3,2359,,,,,,
,3,2363,0.30693069100379944,0.13192062079906464,0.602518618106842,0.6816480159759521,0.8902453184127808,
0.0022526131942868233,4,2369,,,,,,
0.0017652228707447648,4,2379,,,,,,
0.006815987639129162,4,2389,,,,,,
0.006868581287562847,4,2399,,,,,,
0.00065766298212111,4,2409,,,,,,
0.0015209629200398922,4,2419,,,,,,
0.007026171777397394,4,2429,,,,,,
0.0012367069721221924,4,2439,,,,,,
0.0010895178420469165,4,2449,,,,,,
0.001341671566478908,4,2459,,,,,,
0.004506430588662624,4,2469,,,,,,
0.005016842857003212,4,2479,,,,,,
0.010067718103528023,4,2489,,,,,,
0.004117077682167292,4,2499,,,,,,
0.0046805632300674915,4,2509,,,,,,
0.0018906125333160162,4,2519,,,,,,
0.0020378048066049814,4,2529,,,,,,
0.017030365765094757,4,2539,,,,,,
0.013017755933105946,4,2549,,,,,,
0.005173910409212112,4,2559,,,,,,
0.006078767590224743,4,2569,,,,,,
0.0006756354123353958,4,2579,,,,,,
0.0007905187085270882,4,2589,,,,,,
0.002993139438331127,4,2599,,,,,,
0.018357587978243828,4,2609,,,,,,
0.004437526222318411,4,2619,,,,,,
0.0006265565170906484,4,2629,,,,,,
0.014095611870288849,4,2639,,,,,,
0.0008165439940057695,4,2649,,,,,,
0.0009529244853183627,4,2659,,,,,,
0.012426897883415222,4,2669,,,,,,
0.001122293877415359,4,2679,,,,,,
0.0019999495707452297,4,2689,,,,,,
0.0008816983317956328,4,2699,,,,,,
0.0012174604926258326,4,2709,,,,,,
0.001519652083516121,4,2719,,,,,,
0.0017141132848337293,4,2729,,,,,,
0.005436331033706665,4,2739,,,,,,
0.0019096028991043568,4,2749,,,,,,
0.008818352594971657,4,2759,,,,,,
0.04648758843541145,4,2769,,,,,,
0.00233550276607275,4,2779,,,,,,
0.0007915098103694618,4,2789,,,,,,
0.002034605946391821,4,2799,,,,,,
0.0039314404129981995,4,2809,,,,,,
0.0013326398329809308,4,2819,,,,,,
0.0025813819374889135,4,2829,,,,,,
0.0012220529606565833,4,2839,,,,,,
0.0015044222818687558,4,2849,,,,,,
0.0024087729398161173,4,2859,,,,,,
0.017152968794107437,4,2869,,,,,,
0.0020040650852024555,4,2879,,,,,,
0.012437031604349613,4,2889,,,,,,
0.003841437865048647,4,2899,,,,,,
0.0010763732716441154,4,2909,,,,,,
0.001211437163874507,4,2919,,,,,,
0.00710292486473918,4,2929,,,,,,
0.0006641626241616905,4,2939,,,,,,
0.00158860778901726,4,2949,,,,,,
,4,2954,0.28217822313308716,0.18357384204864502,0.5952993631362915,0.6813114881515503,0.888394832611084,
,5,2955,,,,,,0.18357384204864502
